#{"t_start": 1683866334.3018043, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
6.0,20,0.624216,0,4,0
18.0,24,53.492866,0,1,0
11.0,22,70.780462,0,2,0
11.0,21,71.697719,0,2,0
10.0,24,182.536904,0,3,0
14.0,13,191.016457,0,1,0
15.0,52,266.037058,0,1,0
11.0,20,266.232132,0,2,0
-46.0,34,287.670576,9,1,1.0
14.0,46,370.89902,0,2,0
16.0,19,464.473605,0,2,0
12.0,14,479.324176,0,1,0
24.0,54,572.724666,0,1,0
22.0,18,581.123239,0,2,0
20.0,17,626.812757,0,1,0
12.0,23,659.003886,0,2,0
25.0,13,705.081087,0,3,0
16.0,21,737.595974,0,2,0
-6.0,14,739.037286,5,1,1.0
2.0,48,800.790375,0,2,0
16.0,19,816.589751,0,4,0
5.0,17,832.996033,0,1,0
24.0,12,833.099699,0,1,0
2.0,19,863.243492,0,2,0
7.0,18,863.789287,0,2,0
31.0,19,881.40989,12,1,0.0
3.0,17,899.289945,0,1,0
19.0,25,919.379607,0,2,0
24.0,20,1000.812109,0,1,0
19.0,18,1046.232002,0,2,0
18.0,13,1113.928336,0,2,0
18.0,17,1148.511376,0,2,0
1.0,35,1161.627455,0,2,0
42.0,10,1190.905341,21,2,0.35
31.0,12,1220.7495,0,2,0
8.0,22,1221.449581,0,1,0
5.0,14,1253.700477,0,1,0
22.0,13,1278.096375,3,1,0.15
17.0,15,1299.397527,0,2,0
31.0,18,1319.296688,0,3,0
-26.0,28,1367.471635,0,2,0
18.0,19,1415.190889,0,1,0
22.0,72,1505.070068,8,2,0.5
10.0,82,1660.754727,0,1,0
10.0,19,1661.214084,0,1,0
30.0,11,1693.159637,14,2,0.05
14.0,14,1709.543784,0,2,0
19.0,13,1724.553539,0,2,0
12.0,25,1752.763916,0,1,0
24.0,14,1782.031622,0,1,0
5.0,19,1793.35499,9,1,0.9
7.0,10,1793.485281,0,1,0
20.0,22,1871.55531,0,0,0
5.0,12,1873.362677,0,2,0
12.0,36,1938.814803,0,3,0
27.0,17,1965.592815,0,2,0
22.0,25,1965.839934,0,2,0
17.0,63,2014.763592,0,2,0
5.0,26,2022.081305,0,1,0
7.0,22,2092.543619,10,2,0.75
0.0,20,2144.427403,0,2,0
2.0,19,2173.877975,0,2,0
0.0,18,2175.442533,0,1,0
24.0,22,2176.516647,0,1,0
0.0,11,2177.089826,0,1,0
14.0,27,2215.562301,0,1,0
2.0,20,2267.127604,0,1,0
13.0,13,2267.236578,0,1,0
13.0,17,2267.625115,0,1,0
19.0,17,2299.958242,0,1,0
12.0,31,2341.238723,0,2,0
6.0,6,2385.058073,16,1,0.5
35.0,20,2400.742952,15,2,0.2
31.0,23,2417.025697,0,2,0
20.0,14,2452.755748,0,2,0
6.0,33,2509.647178,0,2,0
12.0,30,2611.249902,0,2,0
17.0,15,2628.346062,0,1,0
5.0,31,2684.495331,0,2,0
14.0,10,2698.825139,0,3,0
7.0,24,2700.980361,0,2,0
3.0,32,2717.423496,0,1,0
20.0,19,2758.183519,0,2,0
11.0,20,2800.98342,0,2,0
24.0,23,2833.037163,0,2,0
10.0,11,2842.344314,0,2,0
19.0,42,2889.952514,0,2,0
30.0,25,2922.571349,0,2,0
25.0,5,2935.523037,6,1,0.5
16.0,22,2994.908015,0,2,0
21.0,13,3029.012227,0,2,0
5.0,15,3061.146223,0,2,0
21.0,40,3190.904283,0,2,0
9.0,17,3254.660603,0,1,0
28.0,6,3268.595752,14,1,0.25
19.0,16,3305.806245,0,1,0
4.0,14,3321.299848,0,2,0
0.0,55,3451.908236,0,4,0
14.0,46,3522.942855,0,1,0
12.0,30,3552.599083,0,2,0
15.0,16,3574.269291,0,2,0
3.0,54,3608.605275,0,2,0
-1.0,28,3657.01855,4,1,1.0
10.0,16,3671.561774,0,1,0
17.0,25,3700.89154,0,2,0
5.0,20,3702.704084,0,2,0
10.0,19,3736.764639,0,3,0
2.0,10,3736.898108,0,0,0
6.0,11,3760.900777,9,1,0.6
10.0,63,3914.476451,0,2,0
9.0,125,4093.898962,0,1,0
21.0,9,4110.148565,0,2,0
20.0,16,4142.70645,0,1,0
21.0,17,4185.231263,0,2,0
16.0,29,4242.358191,0,2,0
12.0,23,4259.014904,0,2,0
15.0,69,4377.026802,0,2,0
13.0,33,4426.241143,0,3,0
14.0,25,4460.682554,0,1,0
10.0,44,4503.599291,0,2,0
14.0,20,4523.312983,0,1,0
24.0,21,4523.877912,0,1,0
5.0,16,4540.295308,0,0,0
10.0,25,4588.689623,0,1,0
19.0,15,4588.819825,0,1,0
7.0,38,4605.240196,0,1,0
21.0,16,4636.16559,0,2,0
-37.0,102,4721.380198,0,2,0
25.0,17,4732.950228,0,3,0
23.0,20,4742.565894,3,1,0.45
17.0,20,4745.894919,0,2,0
8.0,62,4784.573113,0,1,0
16.0,25,4800.389637,0,3,0
1.0,61,4881.171961,0,1,0
4.0,16,4897.360485,0,2,0
7.0,23,4940.350637,0,3,0
7.0,36,4962.102208,0,2,0
14.0,14,5008.415992,0,1,0
12.0,36,5040.462836,0,2,0
22.0,24,5087.570351,0,2,0
16.0,13,5103.263294,0,3,0
0.0,15,5103.389847,0,3,0
24.0,16,5103.533166,0,1,0
14.0,12,5118.872915,0,1,0
11.0,11,5133.68401,0,2,0
26.0,25,5153.509526,0,2,0
21.0,18,5169.065344,0,2,0
16.0,30,5187.530565,0,2,0
20.0,17,5187.714842,0,2,0
19.0,18,5234.787601,0,1,0
10.0,32,5302.77334,0,2,0
7.0,17,5339.848788,0,3,0
17.0,10,5402.573743,10,2,0.0
4.0,18,5434.851859,0,1,0
9.0,14,5451.096107,0,1,0
20.0,16,5483.671237,0,1,0
5.0,35,5563.490807,0,1,0
36.0,36,5582.62542,26,3,0.0
5.0,94,5708.964775,0,1,0
10.0,14,5720.147218,0,1,0
13.0,15,5720.273262,0,1,0
24.0,14,5767.291852,0,1,0
9.0,29,5809.403804,0,2,0
29.0,16,5837.855099,13,1,0.0
14.0,11,5853.567237,0,1,0
14.0,43,5951.237469,0,2,0
16.0,21,5953.021543,0,2,0
27.0,10,5953.247802,0,1,0
2.0,61,6070.509929,0,2,0
10.0,36,6148.777031,0,2,0
11.0,45,6196.465286,0,2,0
7.0,19,6228.470158,0,1,0
2.0,104,6358.359778,0,2,0
16.0,24,6405.601733,0,2,0
20.0,19,6437.705235,0,2,0
14.0,14,6476.309291,0,1,0
29.0,22,6476.552334,0,2,0
12.0,24,6492.883072,0,2,0
23.0,17,6510.849368,0,2,0
10.0,34,6595.23414,0,1,0
11.0,16,6611.295105,0,2,0
19.0,17,6662.915339,0,2,0
20.0,11,6711.998223,6,1,0.0
0.0,41,6799.648694,12,1,0.8
19.0,12,6843.177877,0,1,0
7.0,14,6878.404613,0,2,0
13.0,18,6915.881628,0,2,0
15.0,33,7000.266071,0,1,0
17.0,24,7027.088164,0,2,0
14.0,22,7075.484306,0,1,0
26.0,22,7111.252499,0,2,0
28.0,33,7128.427959,18,2,0.0
20.0,14,7138.00259,0,2,0
8.0,42,7205.47063,0,2,0
9.0,15,7265.142852,0,1,0
9.0,17,7265.328144,0,1,0
25.0,13,7289.314088,0,1,0
2.0,67,7409.715808,0,1,0
17.0,13,7446.043627,3,1,1.0
15.0,24,7479.190393,0,1,0
0.0,49,7533.545689,0,2,0
4.0,64,7649.587485,0,2,0
-9.0,37,7686.200271,4,1,1.0
29.0,15,7722.617791,0,1,0
14.0,36,7772.031938,0,1,0
18.0,14,7772.176438,0,1,0
3.0,35,7822.561166,0,1,0
19.0,67,7946.922671,0,1,0
5.0,61,7994.439674,0,2,0
19.0,16,8011.429834,0,1,0
6.0,13,8028.614736,0,2,0
5.0,54,8137.110227,0,2,0
4.0,54,8279.080798,0,2,0
17.0,17,8295.258179,0,1,0
2.0,37,8338.150493,0,2,0
