#{"t_start": 1683866333.0964224, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
4.0,20,10.577022,4,1,0.7
17.0,14,51.605368,0,2,0
0.0,16,54.749713,0,1,0
29.0,14,71.957554,0,1,0
19.0,24,72.912098,0,1,0
0.0,34,192.205215,0,4,0
22.0,14,235.363355,0,1,0
20.0,11,258.180955,0,3,0
3.0,14,261.025091,0,1,0
24.0,14,267.227417,0,1,0
39.0,15,267.375593,0,1,0
10.0,48,300.259647,0,1,0
13.0,10,303.81039,0,2,0
14.0,15,329.771801,0,1,0
3.0,36,465.700929,0,1,0
10.0,22,493.627285,0,2,0
22.0,15,525.87972,0,2,0
14.0,16,526.091752,0,2,0
9.0,21,582.261534,0,1,0
21.0,24,628.010666,0,2,0
14.0,28,673.849023,9,2,0.7
19.0,30,738.808602,0,1,0
36.0,25,740.3822,0,2,0
6.0,20,756.652433,0,2,0
20.0,14,801.962515,0,2,0
34.0,19,817.760539,9,1,0.05
21.0,16,833.970797,0,1,0
5.0,125,970.928355,0,2,0
20.0,12,1015.913434,12,2,0.2
11.0,33,1116.65616,0,2,0
7.0,55,1162.880263,0,1,0
12.0,22,1222.052921,0,2,0
19.0,18,1222.69448,0,3,0
16.0,46,1302.287843,0,2,0
9.0,64,1432.616336,0,2,0
12.0,12,1463.930508,0,2,0
5.0,17,1480.303764,0,1,0
12.0,27,1480.60178,0,1,0
14.0,20,1529.314087,11,2,0.15
-34.0,11,1532.358168,10,1,1.0
17.0,28,1594.929062,0,1,0
23.0,11,1631.097741,8,1,0.05
14.0,23,1661.977774,0,1,0
12.0,15,1662.370732,0,2,0
14.0,24,1694.728115,0,1,0
17.0,14,1725.741567,0,2,0
13.0,29,1753.978019,0,1,0
17.0,25,1791.28283,0,2,0
17.0,31,1826.801147,0,2,0
21.0,15,1874.535468,0,1,0
14.0,17,1876.129323,0,2,0
14.0,8,1909.639726,0,2,0
3.0,72,1967.165183,0,1,0
24.0,16,1983.321984,11,1,0.2
25.0,30,2015.664063,0,3,0
29.0,30,2023.303411,0,1,0
25.0,14,2086.74272,13,2,0.0
12.0,14,2123.447691,0,2,0
13.0,122,2268.256963,9,2,0.0
19.0,18,2268.419792,0,1,0
19.0,11,2268.749422,0,2,0
20.0,14,2268.896763,0,2,0
12.0,20,2301.247298,0,1,0
10.0,39,2387.986457,0,0,0
36.0,27,2418.187954,12,1,0.0
21.0,21,2483.589401,11,1,0.15
14.0,14,2494.635895,0,1,0
22.0,21,2527.607658,0,2,0
10.0,24,2596.377357,0,3,0
19.0,18,2629.723845,0,1,0
20.0,16,2669.511986,0,2,0
14.0,24,2700.268197,0,2,0
15.0,57,2718.713389,0,2,0
36.0,19,2769.569278,8,1,0.45
22.0,14,2802.117578,0,2,0
10.0,31,2834.276031,0,1,0
12.0,28,2885.521274,0,1,0
14.0,24,2891.191001,0,2,0
11.0,60,3030.177139,0,2,0
5.0,45,3131.493042,0,1,0
7.0,23,3234.187748,0,2,0
15.0,19,3269.841986,0,1,0
14.0,20,3307.128556,0,1,0
13.0,17,3370.633315,0,1,0
12.0,13,3397.798537,0,3,0
8.0,98,3553.705102,0,2,0
12.0,19,3569.374714,0,1,0
11.0,125,3701.702315,0,2,0
17.0,46,3738.057673,0,2,0
19.0,22,3762.16346,0,1,0
16.0,15,3767.455204,0,2,0
12.0,16,3800.015953,0,2,0
14.0,35,3934.245703,0,1,0
17.0,17,3982.002133,0,2,0
18.0,24,4047.491939,13,2,0.8
7.0,81,4111.325239,0,2,0
12.0,13,4127.533796,0,1,0
22.0,13,4160.353449,0,2,0
10.0,29,4228.57217,0,2,0
20.0,27,4260.169185,0,2,0
14.0,13,4275.061005,0,1,0
22.0,14,4310.513777,0,1,0
15.0,12,4331.155185,0,3,0
17.0,30,4378.18841,0,2,0
4.0,83,4464.602096,0,1,0
20.0,22,4494.127028,0,2,0
2.0,16,4508.39658,7,1,0.95
26.0,16,4524.940901,0,3,0
17.0,25,4541.485101,0,1,0
5.0,19,4573.872605,0,1,0
12.0,20,4589.976247,0,3,0
2.0,41,4606.441474,0,2,0
8.0,69,4686.980715,0,1,0
24.0,17,4703.208616,0,1,0
5.0,14,4722.109762,0,2,0
5.0,20,4722.602777,0,1,0
13.0,14,4734.12045,0,1,0
8.0,31,4746.96591,0,2,0
11.0,50,4762.249867,0,3,0
10.0,18,4785.739282,0,2,0
7.0,16,4801.316143,0,2,0
8.0,50,4834.665411,0,1,0
10.0,30,4882.419501,0,3,0
10.0,14,4914.587783,0,3,0
7.0,18,4940.651779,0,3,0
15.0,14,4946.924345,0,3,0
19.0,39,5009.640639,0,2,0
11.0,24,5025.447018,0,2,0
14.0,13,5056.364934,0,1,0
0.0,44,5104.53673,0,0,0
25.0,23,5119.953938,16,2,0.15
17.0,42,5138.1812,0,2,0
16.0,44,5188.635664,0,2,0
12.0,71,5287.710921,0,3,0
4.0,27,5355.754998,0,1,0
23.0,30,5452.214475,16,2,0.0
15.0,16,5484.813733,0,2,0
9.0,27,5501.350714,0,1,0
26.0,16,5564.707003,0,2,0
19.0,12,5564.840521,0,1,0
10.0,18,5565.016572,0,1,0
12.0,17,5615.167393,0,2,0
19.0,13,5622.434826,0,1,0
31.0,31,5623.123481,0,2,0
7.0,14,5667.359497,4,1,0.8
17.0,65,5768.464715,0,2,0
11.0,85,5911.132909,0,3,0
15.0,51,5954.855362,0,2,0
12.0,45,6040.229078,0,2,0
20.0,22,6071.948763,0,2,0
17.0,11,6102.888444,0,2,0
4.0,33,6164.778368,0,2,0
19.0,31,6213.957788,10,2,0.0
19.0,15,6229.697027,0,1,0
-4.0,1,6237.550637,6,1,0.7
5.0,30,6255.562735,0,2,0
6.0,23,6268.925162,0,2,0
7.0,17,6326.084563,0,3,0
37.0,16,6359.394086,17,2,0.5
19.0,21,6359.637668,0,2,0
3.0,22,6406.819044,0,1,0
11.0,22,6455.072935,0,2,0
0.0,8,6477.508613,6,1,0.75
9.0,40,6477.962949,0,2,0
12.0,30,6528.136458,0,1,0
24.0,25,6596.420013,0,1,0
10.0,29,6612.632324,0,2,0
15.0,28,6729.282654,0,1,0
7.0,125,7016.819122,0,2,0
29.0,32,7084.443401,0,1,0
15.0,54,7129.649511,0,1,0
10.0,13,7139.213376,0,3,0
12.0,24,7167.228089,0,3,0
16.0,50,7266.538707,0,2,0
5.0,14,7306.713546,0,2,0
26.0,26,7358.777045,0,2,0
8.0,11,7363.246745,0,1,0
12.0,32,7412.289009,0,1,0
8.0,43,7488.476469,0,2,0
15.0,1,7502.287961,7,1,0.2
17.0,50,7551.328147,0,1,0
16.0,41,7617.36597,0,2,0
10.0,42,7686.473951,0,2,0
12.0,30,7740.425753,0,1,0
12.0,20,7759.034644,0,3,0
13.0,19,7773.360735,0,2,0
17.0,28,7789.130268,0,2,0
16.0,20,7844.894233,0,2,0
15.0,15,7930.258307,0,2,0
16.0,29,7931.443317,0,2,0
17.0,25,7979.206833,13,2,0.2
22.0,32,7979.650702,0,3,0
15.0,13,7995.609239,0,2,0
11.0,35,8029.856793,0,2,0
15.0,12,8073.500498,0,2,0
20.0,28,8136.4635,0,2,0
6.0,18,8140.2131,6,1,0.95
24.0,14,8233.352019,14,2,0.15
21.0,57,8296.524079,0,2,0
20.0,47,8384.803679,0,2,0
38.0,10,8417.34214,17,2,0.0
12.0,24,8445.829842,0,2,0
10.0,14,8495.635017,0,3,0
16.0,23,8540.6021,0,1,0
19.0,12,8540.729882,0,1,0
19.0,10,8558.339269,0,1,0
29.0,18,8585.48419,0,1,0
5.0,80,8760.94362,0,2,0
17.0,26,8792.763315,0,2,0
7.0,17,8809.096504,0,1,0
33.0,8,8855.954609,6,1,0.15
25.0,13,8858.230566,0,1,0
27.0,36,8925.57755,11,2,0.0
4.0,15,8925.726239,0,2,0
21.0,18,8970.769149,0,2,0
13.0,13,8970.982158,0,1,0
18.0,17,8992.516176,0,1,0
16.0,32,9034.511207,11,2,0.05
15.0,11,9054.673546,0,3,0
19.0,20,9055.052847,0,1,0
5.0,15,9055.228424,0,0,0
16.0,23,9070.530412,0,2,0
9.0,29,9196.135387,0,1,0
1.0,71,9346.429014,0,2,0
5.0,37,9401.008032,0,2,0
25.0,22,9451.991416,0,2,0
4.0,31,9468.548675,0,1,0
25.0,49,9520.887437,18,2,0.0
39.0,27,9628.991977,11,1,0.45
12.0,46,9709.855873,0,3,0
16.0,35,9740.127928,0,2,0
24.0,15,9795.309123,0,1,0
21.0,21,9824.853389,0,2,0
6.0,37,9907.896892,0,2,0
26.0,18,9957.519807,15,2,0.0
14.0,27,9976.310598,0,1,0
9.0,19,10008.053519,0,1,0
1.0,32,10024.468246,0,2,0
14.0,20,10024.684878,0,2,0
9.0,18,10043.910492,0,1,0
19.0,21,10044.139947,0,1,0
14.0,15,10052.133065,0,1,0
9.0,13,10099.401147,0,1,0
0.0,14,10115.541651,0,2,0
13.0,31,10166.627235,0,3,0
20.0,15,10196.744632,0,2,0
22.0,30,10248.660705,0,1,0
19.0,17,10262.061809,11,1,0.2
7.0,45,10291.25362,0,1,0
36.0,53,10388.810453,0,2,0
-33.0,102,10556.230042,0,2,0
5.0,19,10559.760409,0,0,0
-5.0,44,10700.181245,6,1,1.0
14.0,14,10733.145261,0,1,0
5.0,14,10733.862156,0,1,0
15.0,34,10766.583378,0,2,0
10.0,26,10809.556743,0,1,0
18.0,33,10852.849181,0,2,0
2.0,13,10869.089825,0,2,0
5.0,28,10935.741232,0,2,0
16.0,40,11037.073633,0,2,0
15.0,18,11096.076438,0,2,0
0.0,43,11144.78528,0,2,0
8.0,18,11176.491049,0,2,0
27.0,12,11202.409518,10,1,0.05
27.0,19,11217.890601,12,2,0.05
14.0,15,11244.619322,0,1,0
5.0,27,11260.935484,0,1,0
12.0,24,11308.294002,0,2,0
9.0,94,11512.003148,0,2,0
19.0,15,11526.130768,7,1,0.15
16.0,28,11558.354632,0,2,0
10.0,16,11558.616978,0,2,0
12.0,34,11591.788522,0,1,0
26.0,23,11639.864244,0,2,0
15.0,13,11643.546578,0,2,0
4.0,18,11723.165062,0,3,0
9.0,17,11760.704978,0,1,0
15.0,14,11760.98174,0,1,0
5.0,25,11793.161838,0,1,0
12.0,19,11809.240074,0,2,0
14.0,25,11874.078963,0,1,0
2.0,32,11900.28096,0,1,0
19.0,27,11973.283967,0,1,0
9.0,19,11989.719035,0,1,0
25.0,25,12012.009648,0,1,0
12.0,29,12056.389465,0,2,0
16.0,34,12093.089421,0,2,0
34.0,16,12093.252348,0,1,0
7.0,28,12155.875979,0,2,0
2.0,49,12192.082213,1,1,0.65
5.0,20,12248.805082,0,1,0
20.0,17,12268.114466,0,2,0
2.0,23,12270.927519,0,1,0
-4.0,23,12285.218568,9,1,0.95
12.0,15,12298.328977,0,2,0
8.0,39,12314.604284,0,1,0
17.0,42,12348.33832,0,2,0
17.0,61,12357.219305,0,2,0
19.0,13,12403.161309,0,1,0
5.0,42,12430.060213,0,2,0
26.0,47,12479.420824,16,1,0.0
19.0,21,12524.797968,0,2,0
20.0,26,12609.028059,0,1,0
9.0,12,12662.179859,11,1,0.8
5.0,31,12708.847945,0,2,0
10.0,37,12724.046828,0,0,0
28.0,19,12786.935189,19,2,0.1
11.0,25,12787.130092,0,3,0
16.0,23,12802.61698,6,1,0.05
25.0,35,12835.501756,0,2,0
13.0,41,12869.706752,0,3,0
7.0,27,12886.78363,0,3,0
14.0,29,12897.614237,0,2,0
26.0,14,12897.813229,0,2,0
7.0,44,12917.080065,5,1,0.85
4.0,13,12947.019949,0,1,0
11.0,31,13025.604303,0,3,0
11.0,29,13026.360722,0,2,0
7.0,27,13067.346054,0,1,0
8.0,21,13071.654544,5,1,0.8
11.0,15,13110.593865,15,3,0.75
24.0,42,13149.043792,0,1,0
25.0,30,13149.337908,0,2,0
19.0,55,13198.894348,0,1,0
19.0,39,13267.665346,0,1,0
11.0,38,13365.366795,0,2,0
10.0,30,13417.802484,0,0,0
11.0,22,13426.000486,0,0,0
19.0,17,13454.69964,0,2,0
10.0,15,13479.346984,0,1,0
22.0,23,13494.421884,0,1,0
17.0,15,13494.542833,0,2,0
26.0,17,13539.06599,0,1,0
11.0,36,13554.75382,0,2,0
27.0,16,13562.633945,0,2,0
7.0,29,13592.734327,0,2,0
16.0,23,13608.907746,0,2,0
13.0,26,13683.787444,0,1,0
9.0,21,13745.795705,0,1,0
7.0,20,13783.994122,0,2,0
10.0,35,13786.85599,0,3,0
22.0,22,13803.577407,0,1,0
6.0,77,13976.122134,0,2,0
16.0,13,13976.293801,0,2,0
5.0,18,14007.708698,0,1,0
13.0,19,14052.445861,0,2,0
17.0,66,14133.413212,0,2,0
19.0,51,14273.630859,0,1,0
17.0,18,14289.422156,0,2,0
25.0,28,14305.645002,0,0,0
2.0,122,14437.4227,0,3,0
20.0,14,14437.534101,0,3,0
10.0,12,14437.64088,0,1,0
26.0,15,14453.701258,0,2,0
17.0,31,14457.536068,0,1,0
22.0,21,14505.681184,0,2,0
6.0,46,14577.914925,0,3,0
9.0,32,14641.737932,0,1,0
15.0,36,14667.92805,0,2,0
21.0,19,14747.300924,0,2,0
17.0,49,14827.55245,0,2,0
12.0,26,14905.209901,0,1,0
6.0,28,14921.611138,0,3,0
