#{"t_start": 1683866334.2257686, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
1.0,84,71.744723,0,2,0
34.0,15,116.110574,17,1,0.0
17.0,30,208.437552,0,2,0
15.0,22,257.110473,0,1,0
17.0,14,266.013587,0,2,0
7.0,60,269.814427,0,1,0
19.0,14,299.135442,0,2,0
-33.0,25,328.649364,0,1,0
25.0,19,419.690158,0,2,0
5.0,16,464.572379,0,0,0
8.0,20,492.487014,0,1,0
2.0,19,524.777716,0,1,0
16.0,23,555.515073,0,3,0
31.0,21,595.199432,16,2,0.3
2.0,31,627.010035,0,1,0
22.0,13,688.996451,10,2,0.0
4.0,23,737.62861,0,1,0
22.0,22,739.133768,0,2,0
19.0,12,739.276251,0,2,0
8.0,25,782.516266,5,1,0.6
24.0,13,800.885025,0,1,0
10.0,12,800.959883,0,1,0
14.0,26,833.111435,0,1,0
29.0,21,863.277265,8,1,0.1
9.0,14,863.772937,0,2,0
10.0,19,865.087151,0,1,0
3.0,58,969.786616,0,1,0
20.0,17,1014.79916,0,1,0
15.0,21,1077.568233,0,2,0
30.0,13,1147.307287,15,2,0.15
20.0,39,1161.644536,0,3,0
15.0,14,1177.88968,0,2,0
6.0,62,1265.148161,0,2,0
37.0,9,1290.835432,7,1,0.3
14.0,21,1302.636468,0,1,0
20.0,18,1367.050231,9,1,0.05
13.0,16,1383.052486,0,1,0
20.0,13,1415.237546,0,2,0
12.0,21,1462.779619,0,2,0
10.0,20,1479.198719,0,0,0
3.0,51,1528.283886,0,2,0
15.0,17,1546.061865,0,2,0
15.0,11,1593.761795,0,2,0
6.0,23,1644.616539,0,2,0
14.0,16,1660.849373,0,1,0
9.0,20,1661.319659,0,2,0
17.0,15,1693.530513,0,2,0
10.0,28,1724.699043,0,1,0
7.0,34,1782.146363,0,2,0
11.0,16,1790.221053,0,3,0
7.0,33,1871.640684,0,1,0
7.0,27,1892.432473,3,1,1.0
14.0,24,1938.947675,0,1,0
7.0,74,1982.255113,0,2,0
0.0,22,2014.501149,0,1,0
7.0,13,2014.929982,0,1,0
9.0,17,2021.918346,0,2,0
9.0,19,2085.625633,0,1,0
6.0,23,2144.497526,0,2,0
8.0,34,2174.181866,0,1,0
14.0,17,2176.294047,0,2,0
1.0,22,2177.18051,0,3,0
14.0,20,2199.686722,0,1,0
17.0,13,2238.293414,0,2,0
0.0,22,2267.282742,0,0,0
13.0,11,2267.616049,0,2,0
13.0,14,2267.743319,0,1,0
7.0,11,2300.009178,0,2,0
9.0,16,2332.151686,0,1,0
19.0,39,2386.900074,0,1,0
13.0,21,2401.016985,0,0,0
0.0,29,2493.432704,0,1,0
22.0,15,2509.649349,0,3,0
21.0,21,2559.346473,0,2,0
12.0,15,2595.261065,0,2,0
-5.0,23,2646.927925,6,1,1.0
7.0,35,2698.901106,0,2,0
7.0,16,2700.958918,0,3,0
3.0,12,2701.081452,0,1,0
13.0,20,2717.426892,0,2,0
17.0,13,2733.656924,0,2,0
19.0,20,2768.487837,0,1,0
3.0,28,2833.056986,0,2,0
10.0,24,2842.457044,0,2,0
11.0,15,2868.371014,0,2,0
14.0,17,2884.513664,0,1,0
15.0,34,2922.682711,0,2,0
12.0,20,2980.01953,0,2,0
14.0,22,3029.137999,0,1,0
41.0,28,3109.324104,22,2,0.0
17.0,28,3191.030778,0,2,0
19.0,18,3268.678841,0,1,0
19.0,24,3305.982551,0,1,0
38.0,18,3380.573888,10,2,0.4
13.0,23,3421.467471,0,1,0
10.0,27,3466.518386,0,2,0
45.0,14,3498.884348,21,1,0.0
19.0,28,3535.339299,0,1,0
29.0,19,3552.576455,0,1,0
14.0,23,3574.334214,0,2,0
11.0,12,3574.539564,0,1,0
11.0,21,3590.787429,0,3,0
5.0,49,3656.570153,0,1,0
3.0,24,3683.926544,0,1,0
5.0,28,3702.687731,0,1,0
16.0,22,3736.753688,0,2,0
17.0,11,3736.921852,0,2,0
4.0,20,3761.017518,0,2,0
19.0,40,3799.753383,0,1,0
14.0,86,4066.484285,0,1,0
15.0,23,4082.806303,0,2,0
24.0,24,4093.909782,0,1,0
19.0,13,4093.98542,0,2,0
25.0,31,4159.230626,0,2,0
12.0,44,4242.730703,0,1,0
4.0,27,4289.944661,0,1,0
5.0,16,4320.748008,0,1,0
9.0,35,4376.985411,0,2,0
10.0,15,4377.864997,0,1,0
0.0,16,4399.91969,5,1,0.7
14.0,40,4460.82277,0,2,0
5.0,91,4540.31143,0,3,0
19.0,32,4588.774069,0,1,0
7.0,29,4589.043315,0,2,0
16.0,14,4589.194951,0,2,0
36.0,23,4636.231873,0,2,0
11.0,52,4669.679391,0,2,0
11.0,14,4702.042319,0,3,0
39.0,50,4732.980814,8,1,0.35
11.0,19,4733.195008,0,2,0
3.0,20,4745.89576,0,1,0
24.0,18,4746.130526,0,1,0
12.0,29,4761.151966,0,1,0
17.0,17,4784.62442,0,2,0
22.0,16,4800.220597,0,2,0
17.0,22,4800.64865,0,2,0
12.0,26,4833.53657,0,2,0
22.0,17,4865.147849,0,1,0
34.0,16,4897.370401,0,1,0
10.0,17,4939.423522,0,1,0
7.0,33,4945.863669,0,1,0
19.0,26,4992.427356,0,2,0
13.0,33,5040.437932,0,1,0
12.0,31,5087.628305,0,2,0
19.0,14,5103.340107,0,1,0
-2.0,39,5118.917064,0,2,0
17.0,16,5133.765377,0,3,0
5.0,50,5171.922117,0,2,0
16.0,25,5187.648526,0,2,0
12.0,16,5187.799634,0,2,0
22.0,27,5235.398607,0,1,0
4.0,77,5451.132647,0,2,0
2.0,55,5563.571744,0,2,0
-5.0,48,5614.046256,0,3,0
14.0,18,5621.354995,0,1,0
8.0,18,5621.817849,0,2,0
17.0,13,5638.484217,0,2,0
19.0,18,5682.586682,0,2,0
10.0,61,5782.952058,0,1,0
14.0,17,5808.206115,0,1,0
21.0,14,5809.516013,0,2,0
14.0,38,5894.323706,0,1,0
12.0,68,5970.752477,0,2,0
19.0,30,6038.950612,9,1,0.05
16.0,27,6070.783185,0,3,0
10.0,26,6132.665003,0,2,0
19.0,18,6163.606453,0,2,0
26.0,20,6164.018963,0,3,0
12.0,16,6228.439216,0,2,0
30.0,19,6236.48013,0,4,0
16.0,43,6265.13966,0,1,0
18.0,7,6275.118609,9,1,0.75
