#{"t_start": 1683208751.1869583, "env_id": "sokoban_solver-turtle-v0"}
r,l,t
3.0,11,0.615347
12.0,19,0.739465
13.0,10,0.802537
-2.0,21,0.916989
16.0,12,0.980536
3.0,8,1.032302
3.0,17,18.593349
3.0,13,18.708193
-8.0,19,18.836257
3.0,17,18.950222
6.0,15,19.056617
-8.0,14,19.158182
9.0,11,19.225665
15.0,15,19.307918
0.0,7,19.335968
7.0,6,19.361903
-3.0,12,26.295728
0.0,11,43.312389
5.0,16,43.386504
5.0,23,43.542975
1.0,10,43.588903
4.0,7,43.615974
-2.0,12,43.660502
5.0,8,43.688091
0.0,9,58.943147
5.0,8,59.00725
0.0,10,59.047405
-2.0,13,59.105091
4.0,12,59.161031
5.0,10,59.22837
5.0,8,75.961555
7.0,14,76.078665
8.0,12,76.167035
0.0,8,76.258997
-2.0,7,76.323648
3.0,17,76.405886
6.0,15,93.918579
-1.0,13,93.981575
1.0,18,94.146744
3.0,13,110.687988
-5.0,11,143.698648
4.0,15,194.051914
-5.0,11,194.147268
-4.0,11,194.206988
3.0,9,194.278808
0.0,10,211.162735
13.0,21,226.055256
5.0,7,226.119131
4.0,15,226.214986
-4.0,11,243.649242
0.0,6,243.684855
5.0,11,243.761315
1.0,13,243.856981
11.0,8,243.918441
16.0,14,244.00188
2.0,18,276.99965
-6.0,11,277.084206
-4.0,13,277.188033
2.0,14,277.271992
5.0,14,277.352688
1.0,10,277.41068
0.0,12,277.490218
7.0,9,277.54839
4.0,11,277.659534
2.0,12,277.736689
9.0,7,277.791251
10.0,12,307.092062
5.0,11,307.149587
10.0,12,307.229121
11.0,11,307.299722
10.0,14,307.395821
9.0,18,307.513586
9.0,8,307.566498
15.0,10,323.152593
0.0,13,323.257558
-2.0,7,339.48389
-1.0,11,339.56307
14.0,13,339.670533
-10.0,9,353.856353
12.0,7,353.897024
2.0,10,353.964049
5.0,7,371.78203
7.0,12,404.484615
8.0,16,406.789384
4.0,7,406.84305
2.0,9,406.895899
-4.0,9,406.957904
7.0,11,423.120723
1.0,10,439.675216
-2.0,16,439.811439
19.0,10,439.873085
0.0,9,456.205882
11.0,9,472.864559
12.0,16,507.14749
20.0,12,517.429073
0.0,12,525.241764
5.0,8,525.300333
2.0,15,525.447218
-2.0,12,543.014245
0.0,11,543.076711
4.0,20,561.069935
2.0,9,561.143274
-5.0,12,592.609313
0.0,14,592.694335
-2.0,19,592.822394
3.0,9,596.331277
-1.0,7,596.540914
-5.0,15,596.688784
4.0,10,596.747541
7.0,10,596.811313
5.0,16,596.923449
7.0,19,597.048247
5.0,12,597.148461
14.0,16,613.429981
8.0,11,629.990917
3.0,17,630.115813
-2.0,11,630.182396
3.0,13,630.270852
7.0,9,630.35524
4.0,13,630.46846
0.0,16,630.576417
-3.0,20,646.960817
9.0,14,647.054818
-2.0,11,647.174313
0.0,6,647.215154
2.0,22,661.796847
4.0,16,661.906264
-4.0,11,661.983681
3.0,12,662.054854
4.0,9,662.108659
-9.0,12,662.201178
7.0,24,662.347498
4.0,12,662.418996
5.0,19,662.550719
-2.0,13,662.620903
3.0,7,662.666846
-2.0,10,662.734761
9.0,9,662.797667
5.0,13,662.911188
12.0,15,663.037009
-9.0,13,663.12376
5.0,9,663.182219
5.0,11,663.288711
0.0,16,663.409003
5.0,6,663.447509
8.0,8,663.563379
3.0,12,663.635774
0.0,19,663.783063
-1.0,10,663.859123
12.0,11,663.923643
0.0,8,663.962341
5.0,10,664.017945
-1.0,13,664.089772
-5.0,8,664.145973
-3.0,8,664.190605
6.0,13,664.296943
-1.0,9,664.354429
4.0,11,664.441931
1.0,11,664.532918
-4.0,13,664.619774
2.0,9,664.701392
14.0,9,664.750204
15.0,9,664.827272
5.0,10,675.171658
-2.0,21,675.313015
10.0,13,815.729385
1.0,10,815.791149
1.0,11,815.854861
-4.0,14,848.332796
-2.0,12,882.545606
2.0,10,882.665329
-1.0,14,882.783126
10.0,19,914.043015
-4.0,9,914.20997
4.0,14,914.324321
1.0,7,914.366792
-2.0,16,914.468398
5.0,11,914.55661
10.0,9,914.637836
15.0,12,914.724356
4.0,16,931.124884
3.0,14,931.234031
0.0,15,931.327634
6.0,7,931.388078
-4.0,9,931.444937
9.0,13,931.511764
17.0,9,931.597481
5.0,7,931.648576
0.0,14,931.802696
0.0,6,933.381795
7.0,13,933.452058
-7.0,8,933.517838
2.0,9,933.59738
9.0,6,949.89218
6.0,21,966.668054
5.0,8,966.718341
-9.0,22,966.935983
4.0,7,967.012607
2.0,13,967.069456
3.0,13,967.154579
0.0,12,983.90329
5.0,12,984.003965
2.0,16,984.15035
8.0,7,984.195692
7.0,9,984.276717
10.0,8,984.345318
5.0,14,984.421729
-2.0,7,984.451727
12.0,8,984.499116
-5.0,12,984.658984
4.0,7,984.718024
9.0,6,984.814979
3.0,21,984.983243
3.0,9,985.073368
-1.0,9,985.134836
-2.0,8,985.199075
-5.0,7,985.251358
0.0,9,1002.872111
-66.0,5,1016.717337
-4.0,11,1016.820676
-2.0,11,1016.911133
6.0,11,1016.988394
5.0,8,1017.025887
7.0,7,1017.080904
-9.0,14,1017.187517
6.0,8,1017.24827
12.0,9,1017.317039
9.0,7,1017.364839
6.0,8,1033.792362
0.0,14,1033.899585
10.0,12,1033.977229
-2.0,7,1050.260198
3.0,12,1067.762019
0.0,11,1084.35152
5.0,15,1084.46317
0.0,9,1084.523356
10.0,10,1093.285125
5.0,10,1093.359158
-1.0,9,1093.420812
9.0,7,1093.473822
9.0,13,1093.847871
14.0,16,1093.973525
11.0,16,1094.094861
-7.0,11,1094.173932
-7.0,7,1094.210119
3.0,9,1100.017848
0.0,13,1100.119631
-2.0,14,1100.227131
0.0,8,1100.269686
5.0,14,1100.38113
4.0,5,1100.413552
22.0,20,1102.349225
19.0,24,1151.498745
-2.0,14,1200.481765
7.0,10,1232.793268
4.0,12,1277.135526
5.0,12,1277.200341
5.0,12,1277.285996
4.0,11,1277.360292
0.0,16,1277.454864
14.0,9,1277.517594
7.0,11,1277.579082
7.0,23,1277.762234
4.0,13,1277.835127
14.0,10,1277.905724
-4.0,19,1278.024216
2.0,17,1278.131122
-2.0,9,1278.186751
-9.0,8,1278.230333
9.0,17,1278.359498
9.0,10,1311.419161
10.0,7,1311.467561
6.0,10,1311.539427
0.0,10,1311.608019
0.0,8,1311.660194
0.0,12,1311.78552
4.0,7,1311.832742
5.0,12,1311.906878
21.0,6,1311.956064
6.0,14,1312.073712
6.0,16,1312.170993
10.0,15,1312.278275
3.0,13,1312.376231
8.0,10,1329.053648
9.0,8,1329.11249
4.0,13,1329.198117
-3.0,19,1329.346807
0.0,6,1329.381484
1.0,10,1329.461271
1.0,7,1329.52257
