000.txt,1.0,9.780000000000001
001.txt,0.0,-19.500000000000007
002.txt,0.0,-20.00000000000001
003.txt,0.0,-19.200000000000003
004.txt,0.0,-20.00000000000001
005.txt,0.0,-19.500000000000007
006.txt,0.0,-20.00000000000001
007.txt,0.0,-19.70000000000001
008.txt,0.1,-17.04000000000001
009.txt,0.0,-20.00000000000001
