#{"t_start": 1678982849.0859542, "env_id": "sokoban-turtle-v0"}
r,l,t
16.0,10,19.950604
0.0,9,19.979259
2.0,6,20.005362
1.0,9,20.045858
9.0,7,20.079938
-2.0,13,20.137117
4.0,11,20.203477
6.0,6,20.219114
4.0,9,20.270754
2.0,10,20.309582
6.0,9,20.345452
-4.0,11,20.385584
6.0,7,20.416614
0.0,20,20.519139
6.0,13,20.567215
7.0,11,20.615436
6.0,11,20.649705
4.0,11,20.71736
-2.0,16,20.794885
-11.0,12,20.824941
-2.0,8,20.871444
5.0,13,20.935468
0.0,13,20.988848
-8.0,7,21.01084
12.0,15,21.055378
5.0,10,21.092579
20.0,13,21.132665
2.0,6,21.15561
-3.0,11,21.200484
-4.0,11,21.227772
0.0,17,21.290537
0.0,5,21.311072
7.0,9,21.361328
10.0,14,21.42541
2.0,32,25.022969
6.0,10,25.065305
-1.0,7,25.083085
3.0,11,25.12438
2.0,9,25.161331
8.0,19,25.230954
-2.0,13,25.286788
2.0,11,25.320112
3.0,9,25.354433
-2.0,10,25.394225
-2.0,9,25.426446
0.0,8,25.450836
9.0,6,25.466159
2.0,11,25.502891
0.0,7,25.526435
2.0,7,25.551296
4.0,11,25.586756
6.0,11,25.625302
-4.0,15,25.670751
0.0,16,25.723251
8.0,10,25.762922
10.0,12,25.827247
-2.0,11,25.875071
0.0,9,25.917282
0.0,10,25.954665
-4.0,14,26.010145
0.0,10,26.047063
6.0,8,26.081496
0.0,16,26.136018
-4.0,9,26.169277
-1.0,7,26.208037
4.0,8,26.258623
2.0,10,26.326926
4.0,12,26.386804
4.0,13,26.466765
6.0,7,26.509092
13.0,12,26.577071
0.0,10,26.628464
4.0,11,26.701348
6.0,8,26.746769
2.0,7,26.764751
0.0,8,26.791687
-5.0,10,26.837884
0.0,6,26.866195
-3.0,10,26.925277
0.0,5,26.941641
0.0,12,26.99096
-4.0,8,27.030932
7.0,9,27.061307
2.0,26,27.169457
0.0,11,27.213351
2.0,13,27.268886
-17.0,20,27.334814
2.0,15,27.393106
8.0,9,27.456035
-4.0,6,27.478668
1.0,10,27.513561
3.0,10,27.570982
2.0,12,31.374429
6.0,12,31.436975
4.0,12,31.472358
0.0,13,31.51433
-3.0,10,31.561845
0.0,7,31.590811
6.0,8,31.624691
11.0,10,31.664319
2.0,6,31.695211
2.0,13,31.737989
5.0,8,31.766837
2.0,14,31.817887
2.0,10,31.860267
-8.0,10,31.895101
2.0,13,31.9288
0.0,7,31.95146
2.0,11,31.99559
0.0,16,32.053533
0.0,14,32.096225
-2.0,16,32.146389
-2.0,12,32.188273
-2.0,13,32.227397
0.0,12,32.266382
-8.0,10,32.293753
-4.0,12,32.322649
6.0,7,32.349866
-1.0,11,32.389258
6.0,7,32.410633
4.0,11,32.440008
6.0,9,32.473201
6.0,7,32.503142
-2.0,9,32.54783
-5.0,12,32.597088
-6.0,11,32.637719
12.0,11,32.6944
-2.0,7,32.711292
11.0,15,32.764611
-6.0,9,32.799025
-2.0,11,32.834738
0.0,8,32.855806
6.0,12,32.898347
-1.0,21,32.991273
0.0,12,33.049689
20.0,11,33.10128
6.0,20,33.19469
-1.0,11,33.234568
-8.0,13,33.283824
-10.0,9,33.323214
6.0,14,33.383006
-5.0,11,33.428417
2.0,8,33.479723
2.0,12,33.517212
-8.0,13,33.563261
3.0,9,33.598809
6.0,7,33.619812
-5.0,15,33.685088
2.0,6,33.71327
8.0,13,33.891827
0.0,11,33.925299
5.0,8,33.944893
13.0,11,33.980371
-4.0,12,34.01
4.0,14,34.060988
2.0,11,34.107472
4.0,9,34.154735
2.0,8,34.185298
-5.0,10,34.213305
1.0,9,34.243228
14.0,16,34.31598
0.0,8,34.349826
5.0,16,34.417353
-6.0,9,34.446759
-6.0,10,34.480921
6.0,9,34.502882
6.0,18,34.560709
14.0,12,34.606845
11.0,16,34.662076
0.0,12,34.700661
-2.0,9,34.733358
2.0,8,34.779111
12.0,13,34.832104
5.0,9,34.859321
-4.0,15,34.935462
2.0,13,34.966393
0.0,7,34.989784
-4.0,15,35.035371
2.0,6,35.050828
6.0,10,35.09419
11.0,14,35.146739
4.0,11,35.215889
11.0,12,36.611835
-2.0,11,36.650931
-2.0,18,36.714961
1.0,11,135.877317
6.0,12,135.964278
7.0,8,136.021713
6.0,7,136.08283
16.0,6,136.112282
2.0,14,136.161257
0.0,8,136.195699
-2.0,14,136.264305
-4.0,16,136.31549
9.0,15,136.380793
5.0,17,136.432472
6.0,8,136.466875
9.0,11,136.511656
0.0,18,136.580772
10.0,12,136.67889
-2.0,11,136.725427
6.0,10,136.766894
0.0,6,136.791722
0.0,5,136.825372
17.0,7,136.870619
18.0,17,136.973321
-2.0,12,137.001946
-4.0,11,137.041304
-4.0,10,137.068687
-2.0,11,137.107019
0.0,13,137.149009
0.0,26,137.253897
-7.0,10,137.293149
2.0,9,137.363816
7.0,22,137.427771
-1.0,19,137.479793
0.0,26,137.563125
7.0,7,137.583859
0.0,13,137.626103
-2.0,12,137.671007
6.0,7,137.702962
6.0,11,137.737023
11.0,11,137.794756
4.0,8,137.831834
-4.0,10,137.873315
4.0,10,137.914959
0.0,18,137.987183
4.0,16,138.027035
7.0,11,138.072275
9.0,11,138.121275
9.0,13,138.20842
-4.0,12,138.257755
10.0,11,138.292937
6.0,10,138.323607
15.0,10,138.355376
6.0,10,138.396232
6.0,9,138.424383
-4.0,12,138.460519
0.0,21,138.527235
19.0,12,138.575124
16.0,10,138.611346
4.0,11,138.665316
0.0,8,138.692294
6.0,8,138.73473
0.0,8,138.768823
6.0,13,138.813336
-3.0,17,138.867793
0.0,18,138.965305
6.0,12,139.007094
2.0,12,139.056046
6.0,11,139.113281
-6.0,18,139.193295
2.0,9,139.22504
2.0,10,139.261611
-12.0,11,139.316491
6.0,6,139.346594
8.0,14,139.407277
5.0,12,139.455558
0.0,10,139.505292
8.0,16,139.561316
4.0,7,139.589309
-2.0,13,139.647335
1.0,10,139.699847
0.0,9,139.737278
12.0,12,139.780491
-5.0,12,141.329847
-3.0,13,141.362068
3.0,8,141.388702
6.0,6,141.406191
10.0,11,141.469951
6.0,9,141.5053
0.0,12,141.553061
2.0,12,141.601071
-4.0,16,141.647579
1.0,15,141.702552
-8.0,14,141.754563
5.0,10,141.788595
5.0,13,141.832842
-1.0,10,141.864245
-2.0,12,141.919159
6.0,10,141.957299
-4.0,8,142.003594
10.0,9,142.02588
1.0,8,142.074071
14.0,13,142.136436
-4.0,13,142.183379
-4.0,10,142.231919
0.0,6,142.259619
7.0,14,142.319514
6.0,7,142.34703
-4.0,12,142.398876
-4.0,9,142.431018
0.0,15,142.501343
0.0,8,142.53478
0.0,13,142.580732
0.0,11,142.638176
2.0,12,142.683694
-2.0,16,142.751055
4.0,11,142.785528
4.0,11,142.826899
0.0,13,142.877628
2.0,11,142.923983
1.0,13,142.970684
8.0,19,143.044394
0.0,8,143.07521
-2.0,14,143.12307
3.0,11,143.167773
11.0,14,143.225282
2.0,20,143.309201
0.0,13,143.377056
6.0,11,143.41362
13.0,17,143.465332
17.0,17,143.529649
-4.0,6,143.546497
5.0,12,143.586705
0.0,5,143.601627
11.0,7,143.625728
0.0,15,143.685637
-2.0,14,143.7355
6.0,13,143.78251
6.0,10,143.806862
2.0,10,143.847832
6.0,9,143.88751
2.0,14,143.937349
5.0,15,143.999395
4.0,9,144.046051
8.0,15,144.12552
0.0,13,144.168618
-3.0,11,144.215281
2.0,19,144.298656
-1.0,14,144.337866
3.0,8,144.356039
6.0,22,144.424979
7.0,9,144.454374
14.0,21,144.528172
1.0,12,144.568451
-4.0,11,144.613117
6.0,11,144.657245
2.0,13,144.720248
6.0,10,144.762982
-8.0,10,144.809195
6.0,7,144.826444
8.0,13,144.902669
6.0,8,144.931428
-2.0,7,144.961172
14.0,20,145.020192
0.0,10,145.047154
5.0,10,145.075524
0.0,8,145.109307
9.0,16,145.178648
3.0,9,146.638296
0.0,11,146.678976
0.0,6,146.699284
0.0,8,146.730939
0.0,13,146.775275
0.0,15,146.824468
10.0,15,146.896769
10.0,13,146.961121
-2.0,6,146.985342
4.0,9,228.845454
6.0,9,228.903207
-3.0,10,228.955325
6.0,13,229.009299
8.0,9,229.057297
7.0,13,229.106129
4.0,10,229.149299
1.0,5,229.184397
-2.0,8,229.225677
-4.0,9,229.251212
-6.0,13,229.29269
10.0,15,229.332223
4.0,9,229.357863
9.0,13,229.421312
-6.0,15,229.46724
0.0,6,229.489034
6.0,15,229.545365
-2.0,11,229.575709
3.0,12,229.625418
8.0,10,229.669188
0.0,16,229.730481
-4.0,10,229.7672
0.0,10,229.796472
0.0,9,229.828608
4.0,13,229.8729
4.0,16,229.927876
-10.0,21,230.025215
12.0,20,230.121817
0.0,15,230.195624
6.0,9,230.229198
0.0,5,230.247835
1.0,12,230.289162
-3.0,13,230.346068
5.0,9,230.394435
-4.0,12,230.427869
10.0,12,230.464567
2.0,10,230.501383
-5.0,15,230.550251
-10.0,8,230.581196
0.0,7,230.609293
14.0,7,230.640072
-9.0,11,230.685429
21.0,22,230.780377
-1.0,19,230.86314
-4.0,9,230.897671
3.0,5,230.919345
1.0,13,230.960878
0.0,12,231.007131
5.0,11,231.063068
14.0,16,231.142394
-5.0,7,231.191025
11.0,12,231.239793
4.0,7,231.27018
2.0,8,231.309289
8.0,11,231.368939
10.0,8,231.38985
2.0,15,231.440272
13.0,12,231.4884
2.0,12,231.537645
4.0,10,231.57332
10.0,10,231.612834
10.0,25,231.706949
-4.0,17,231.794508
-6.0,12,231.837267
6.0,10,231.878036
-4.0,9,231.913857
5.0,11,231.949131
-4.0,8,231.976841
-4.0,10,232.041383
5.0,10,232.072399
3.0,9,232.101215
15.0,13,232.141052
-2.0,16,232.191888
9.0,18,232.247107
6.0,8,232.274568
6.0,14,232.334436
2.0,11,232.381035
4.0,8,232.413368
11.0,16,234.048035
14.0,11,234.082042
2.0,20,234.161309
6.0,16,234.231659
-3.0,16,234.297355
0.0,13,234.357769
4.0,19,234.431317
5.0,7,234.457578
4.0,8,234.501294
4.0,6,234.537509
2.0,13,234.594414
-5.0,16,234.688428
11.0,16,234.771327
10.0,14,234.822051
-2.0,16,234.912324
0.0,11,234.977625
3.0,20,235.073442
-2.0,7,235.103037
4.0,17,235.171225
-1.0,19,235.2494
-4.0,21,235.352395
5.0,12,235.409298
5.0,10,235.4629
0.0,6,235.499357
5.0,12,235.557291
6.0,10,235.604653
-2.0,11,235.649321
-4.0,8,235.677334
2.0,12,235.729876
-4.0,8,235.759898
0.0,7,235.788963
8.0,14,235.849286
-4.0,8,235.889086
1.0,16,235.981803
5.0,15,236.02048
15.0,5,236.039851
