#{"t_start": 1684522126.5778866, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
20.0,20,13.537404,0,2,0
9.0,14,25.659874,0,2,0
15.0,17,39.162391,0,1,0
24.0,24,52.308771,0,2,0
10.0,84,124.653419,0,2,0
-4.0,69,202.90977,0,2,0
19.0,35,248.5305,0,2,0
24.0,16,260.850695,0,1,0
6.0,24,261.065965,0,2,0
11.0,9,273.988238,5,1,0.05
10.0,56,323.242534,0,1,0
9.0,26,336.249271,0,2,0
23.0,36,372.406722,0,3,0
10.0,16,384.617227,6,1,0.0
14.0,17,397.040189,0,3,0
29.0,31,415.484834,6,1,0.5
4.0,20,437.313229,0,1,0
9.0,51,468.509059,0,1,0
19.0,14,487.380829,0,1,0
4.0,16,490.809425,0,4,0
1.0,36,498.592339,0,2,0
8.0,17,499.99025,0,1,0
5.0,16,500.372131,0,2,0
15.0,18,518.985355,0,2,0
8.0,30,551.807979,0,2,0
14.0,32,587.406131,0,1,0
9.0,42,613.28884,8,2,0.05
9.0,17,625.722502,0,1,0
19.0,12,625.798265,0,2,0
20.0,18,627.261758,0,1,0
15.0,15,631.924849,0,2,0
6.0,22,654.230822,0,1,0
20.0,9,668.055908,8,1,0.15
33.0,9,689.91109,7,1,0.35
6.0,26,713.738189,0,2,0
13.0,16,713.894952,0,2,0
9.0,13,720.631929,0,2,0
13.0,26,730.998391,0,3,0
9.0,41,763.263124,0,2,0
1.0,48,810.945724,0,2,0
-1.0,20,838.55516,5,1,0.75
15.0,43,850.955564,4,1,0.1
13.0,23,860.849266,0,2,0
14.0,22,899.012759,0,0,0
14.0,21,903.427736,0,1,0
14.0,13,913.550475,0,1,0
9.0,15,913.665842,0,2,0
18.0,32,935.665896,0,1,0
18.0,15,935.787037,0,2,0
0.0,52,972.142335,0,0,0
16.0,36,1044.385995,11,2,0.0
5.0,15,1069.205637,0,1,0
23.0,20,1069.46077,0,2,0
18.0,31,1071.615996,0,4,0
23.0,19,1071.802922,0,3,0
15.0,64,1084.725006,0,1,0
22.0,14,1110.226238,0,2,0
28.0,12,1110.300252,0,1,0
5.0,12,1110.385187,0,2,0
24.0,31,1144.363279,0,1,0
19.0,13,1144.49243,0,1,0
22.0,45,1163.055552,6,1,0.65
9.0,19,1168.62789,0,1,0
38.0,13,1182.270906,23,2,0.0
20.0,21,1198.015981,0,0,0
25.0,19,1227.930833,0,3,0
22.0,24,1247.885055,0,2,0
-4.0,17,1248.068727,0,2,0
14.0,16,1258.0826,0,1,0
42.0,16,1289.588424,10,1,0.4
13.0,33,1313.770839,0,2,0
33.0,41,1350.473528,14,1,0.0
13.0,19,1360.69269,0,1,0
9.0,12,1360.806494,0,2,0
14.0,10,1370.613512,0,1,0
1.0,32,1403.648076,0,1,0
29.0,17,1415.745717,0,2,0
28.0,31,1424.150827,0,1,0
0.0,25,1456.24833,2,1,0.95
10.0,17,1468.743665,0,1,0
17.0,4,1480.148176,10,1,0.1
10.0,21,1499.01534,0,0,0
14.0,29,1534.514937,0,1,0
25.0,12,1574.78524,12,2,0.2
20.0,17,1575.557232,0,2,0
5.0,13,1587.968978,0,2,0
14.0,14,1588.094412,0,1,0
19.0,24,1600.384721,0,1,0
9.0,17,1624.590947,0,2,0
19.0,26,1654.275866,9,1,0.0
25.0,24,1663.2118,0,2,0
15.0,15,1674.332472,0,1,0
25.0,29,1711.851797,8,1,0.4
9.0,60,1774.821922,0,1,0
25.0,30,1792.842332,0,2,0
14.0,15,1792.990907,0,1,0
14.0,17,1793.157446,0,1,0
38.0,24,1810.356517,4,1,0.45
22.0,29,1834.887886,12,1,0.05
5.0,26,1845.407039,0,3,0
20.0,33,1881.873034,9,1,0.05
19.0,65,1932.29145,0,3,0
-11.0,19,1945.051167,5,1,1.0
1.0,19,1945.221339,0,2,0
24.0,15,1957.944995,0,2,0
18.0,18,1981.891255,0,3,0
5.0,21,2012.783628,0,1,0
9.0,20,2023.23548,0,1,0
18.0,35,2023.561763,0,4,0
-1.0,30,2036.004605,0,1,0
10.0,13,2039.83902,0,2,0
5.0,93,2096.047496,0,2,0
21.0,5,2107.975718,9,1,0.15
9.0,23,2142.760736,0,1,0
5.0,11,2155.029237,0,2,0
41.0,12,2197.925699,3,1,0.5
7.0,14,2215.128367,3,1,0.7
10.0,12,2227.421924,0,1,0
9.0,43,2264.689853,0,1,0
19.0,22,2277.127216,0,2,0
14.0,125,2364.185503,0,1,0
36.0,18,2371.682446,7,1,0.5
19.0,12,2395.649735,0,1,0
29.0,28,2414.267266,7,1,0.15
9.0,38,2424.141613,0,1,0
8.0,28,2443.381561,0,2,0
14.0,23,2467.898521,0,1,0
10.0,19,2491.378181,0,2,0
9.0,18,2491.545639,0,1,0
17.0,35,2516.08337,0,2,0
18.0,48,2550.271162,0,1,0
14.0,22,2562.790984,0,2,0
17.0,1,2574.921103,8,1,0.0
4.0,55,2625.833648,0,1,0
18.0,31,2652.406488,0,1,0
13.0,26,2703.233837,0,1,0
14.0,22,2725.177542,0,1,0
10.0,16,2725.336,0,1,0
14.0,24,2725.915368,0,2,0
5.0,18,2726.166872,0,2,0
23.0,20,2726.301331,0,1,0
-2.0,7,2730.205661,4,1,0.75
21.0,42,2765.75558,5,1,0.05
36.0,38,2774.859113,14,1,0.35
19.0,41,2807.821859,0,1,0
8.0,46,2822.10636,0,1,0
19.0,38,2831.430116,0,3,0
3.0,17,2839.171814,9,1,1.0
0.0,1,2849.923487,10,1,0.2
14.0,22,2862.309577,0,1,0
5.0,17,2882.362432,0,1,0
10.0,21,2904.466277,0,2,0
28.0,11,2915.802305,0,2,0
19.0,12,2927.678208,8,1,0.05
6.0,30,2953.409841,0,2,0
14.0,22,2962.025192,0,1,0
10.0,26,2974.625592,0,1,0
25.0,20,2987.047328,0,1,0
14.0,23,3014.511585,0,1,0
14.0,125,3129.490917,0,1,0
5.0,31,3155.969101,0,2,0
19.0,13,3168.389896,10,1,0.0
1.0,35,3168.696155,0,0,0
-4.0,98,3214.467455,0,0,0
19.0,23,3214.7442,0,1,0
15.0,11,3226.96933,0,2,0
5.0,16,3245.373614,0,1,0
5.0,20,3254.254729,0,2,0
19.0,19,3254.447174,0,2,0
15.0,34,3266.912484,0,2,0
19.0,34,3279.634503,0,1,0
15.0,17,3283.682034,0,1,0
0.0,25,3294.23166,0,2,0
18.0,30,3314.087012,0,2,0
10.0,12,3325.933865,0,2,0
19.0,25,3350.697936,0,2,0
22.0,13,3392.465365,11,1,0.1
3.0,94,3514.877978,3,1,0.7
2.0,37,3541.019822,5,1,0.85
19.0,17,3545.55132,0,1,0
30.0,21,3556.18881,10,1,0.3
15.0,15,3556.293071,0,0,0
14.0,59,3582.001443,0,2,0
14.0,27,3611.032895,0,2,0
10.0,36,3623.510807,0,1,0
10.0,20,3633.612561,0,1,0
14.0,10,3641.01316,0,1,0
10.0,32,3658.936559,0,2,0
19.0,19,3659.162984,0,3,0
5.0,24,3674.981426,0,1,0
19.0,52,3704.650755,0,1,0
17.0,46,3760.717595,0,1,0
-8.0,8,3762.830065,3,1,1.0
15.0,29,3795.51145,0,1,0
14.0,12,3795.613184,0,3,0
19.0,17,3816.955672,0,1,0
1.0,30,3864.04809,0,2,0
21.0,14,3888.311604,10,2,0.1
24.0,20,3895.499988,0,1,0
0.0,47,3924.833987,0,1,0
15.0,30,3947.888726,0,2,0
19.0,18,3947.992332,0,2,0
5.0,47,3972.962464,0,2,0
29.0,11,3994.651592,10,2,0.45
25.0,24,4001.103835,0,1,0
10.0,63,4024.664668,0,1,0
19.0,74,4052.001301,0,1,0
15.0,17,4052.187027,0,2,0
26.0,31,4088.859414,10,1,0.05
9.0,95,4115.268084,0,1,0
20.0,23,4141.474687,0,2,0
19.0,17,4163.821499,0,1,0
21.0,12,4176.281119,17,2,0.0
5.0,52,4188.697058,0,2,0
15.0,14,4201.273335,0,2,0
9.0,26,4226.236972,0,1,0
28.0,52,4276.698029,10,1,0.2
10.0,18,4288.485825,0,1,0
18.0,22,4298.102818,0,1,0
19.0,36,4298.42964,0,1,0
19.0,13,4346.094407,0,1,0
14.0,16,4368.896461,0,1,0
23.0,10,4368.984704,0,1,0
10.0,31,4369.274088,0,1,0
14.0,26,4380.558255,0,2,0
19.0,27,4404.426853,0,1,0
19.0,30,4414.6056,0,2,0
14.0,77,4494.973683,0,1,0
-6.0,25,4503.876247,4,1,0.95
14.0,22,4523.655695,0,1,0
14.0,19,4549.467526,0,1,0
10.0,44,4559.691256,0,1,0
23.0,24,4571.038522,0,1,0
4.0,125,4697.513565,0,1,0
1.0,15,4702.467963,7,1,0.75
19.0,21,4714.883544,0,1,0
28.0,26,4734.350888,5,1,0.45
10.0,21,4751.271299,0,2,0
15.0,29,4751.551777,0,1,0
15.0,13,4759.201083,0,0,0
24.0,23,4771.558786,0,1,0
15.0,17,4788.092822,0,2,0
23.0,13,4798.303962,5,1,0.2
29.0,17,4799.422736,0,1,0
18.0,36,4835.842844,0,1,0
22.0,34,4847.167076,10,1,0.15
10.0,18,4847.29934,0,1,0
27.0,32,4882.783448,7,1,0.1
-4.0,43,4906.368733,0,0,0
17.0,34,4906.691612,0,2,0
9.0,28,4906.979311,0,1,0
10.0,97,4952.824013,0,2,0
9.0,14,4964.578677,0,2,0
1.0,18,4976.85619,2,1,1.0
9.0,15,4977.048207,0,1,0
19.0,21,5005.986488,0,1,0
15.0,16,5013.094546,0,1,0
14.0,20,5013.305135,0,1,0
10.0,11,5013.411801,0,3,0
0.0,36,5069.094101,0,1,0
9.0,14,5069.212321,0,1,0
15.0,26,5080.606828,0,0,0
15.0,10,5092.951392,0,2,0
