#{"t_start": 1683753768.5380719, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
5.0,16,18.443677,0,1,0
5.0,25,70.869714,0,2,0
15.0,18,74.516772,0,1,0
4.0,13,78.625271,0,1,0
9.0,14,111.364339,0,2,0
7.0,19,177.496329,0,1,0
10.0,22,211.199497,0,2,0
9.0,10,211.270674,0,1,0
10.0,9,211.343773,0,0,0
7.0,21,245.291398,0,2,0
15.0,6,245.361668,0,2,0
10.0,17,245.507697,0,1,0
20.0,14,245.616632,0,0,0
10.0,20,263.302872,0,1,0
15.0,8,281.580569,0,3,0
10.0,6,281.623392,0,1,0
7.0,19,281.780884,0,1,0
20.0,24,314.429857,0,1,0
10.0,10,348.225993,0,0,0
4.0,15,358.566979,0,3,0
22.0,11,358.679687,0,2,0
0.0,12,362.559526,0,1,0
12.0,9,362.618364,0,2,0
16.0,14,379.805049,0,3,0
2.0,13,405.191317,0,2,0
4.0,10,406.228717,0,1,0
20.0,19,432.477518,0,2,0
18.0,10,432.552631,0,2,0
5.0,13,432.638703,0,0,0
-7.0,17,449.069835,0,1,0
-4.0,27,465.829863,0,0,0
10.0,10,465.911156,0,2,0
17.0,9,465.98103,0,1,0
19.0,10,466.053285,0,1,0
10.0,22,482.632499,0,1,0
9.0,21,500.865489,0,2,0
9.0,24,581.896948,0,1,0
2.0,8,582.010426,0,2,0
9.0,8,598.482424,0,1,0
10.0,17,598.601012,0,2,0
4.0,17,598.726043,0,1,0
5.0,13,598.822619,0,0,0
13.0,15,598.918933,0,3,0
0.0,9,599.157259,0,1,0
2.0,18,599.314326,0,2,0
5.0,13,617.518492,0,1,0
0.0,13,617.650429,0,2,0
0.0,16,633.985308,0,1,0
6.0,19,651.173844,0,3,0
14.0,15,656.002944,0,1,0
19.0,14,656.129163,0,1,0
10.0,11,656.233071,0,0,0
7.0,9,688.811607,0,2,0
14.0,15,704.857504,0,1,0
7.0,7,704.922106,0,1,0
15.0,24,723.192605,0,0,0
0.0,22,754.26034,0,1,0
5.0,16,777.679294,0,0,0
11.0,15,777.771673,0,1,0
5.0,7,794.632779,0,1,0
6.0,14,795.075054,0,0,0
0.0,15,795.166904,0,1,0
-2.0,9,795.211864,0,2,0
5.0,10,795.328498,0,1,0
11.0,9,795.410566,0,2,0
5.0,7,818.331061,0,1,0
5.0,16,866.935259,0,4,0
5.0,11,867.051391,0,0,0
24.0,9,898.763295,0,1,0
6.0,35,967.580382,0,1,0
20.0,19,968.032218,0,1,0
7.0,12,984.218915,0,3,0
16.0,10,991.923169,0,2,0
16.0,13,992.037761,0,2,0
0.0,14,1007.071183,0,3,0
10.0,13,1007.171433,0,0,0
2.0,12,1009.053669,0,4,0
5.0,18,1041.169703,0,1,0
2.0,13,1041.273337,0,0,0
26.0,13,1041.384911,0,2,0
14.0,11,1061.029036,0,1,0
4.0,9,1077.162041,0,2,0
-2.0,14,1077.288099,0,2,0
17.0,14,1078.202126,0,3,0
10.0,13,1078.326074,0,2,0
8.0,19,1078.475557,0,1,0
0.0,14,1111.34502,0,2,0
3.0,9,1143.92087,0,1,0
4.0,12,1144.007304,0,1,0
10.0,14,1144.098525,0,2,0
