#{"t_start": 1683753767.978705, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
6.0,13,18.979095,0,2,0
14.0,14,52.931986,0,1,0
1.0,32,75.075559,0,0,0
9.0,21,79.240536,0,1,0
10.0,10,128.505782,0,1,0
0.0,9,161.368995,0,0,0
5.0,20,178.147498,0,3,0
5.0,9,211.765057,0,1,0
25.0,18,211.91164,0,4,0
0.0,13,245.726889,0,1,0
21.0,19,245.952301,0,1,0
6.0,11,246.058897,0,1,0
1.0,13,246.166352,0,0,0
5.0,12,263.719581,0,1,0
19.0,12,263.890667,0,1,0
6.0,8,282.158295,0,1,0
3.0,21,282.310489,0,2,0
10.0,12,282.462745,0,0,0
3.0,9,298.755948,0,0,0
12.0,19,348.8293,0,0,0
17.0,9,359.102575,0,1,0
14.0,10,359.209152,0,1,0
5.0,14,363.103447,0,0,0
9.0,9,363.172532,0,1,0
20.0,20,380.407974,0,1,0
10.0,23,432.912898,0,1,0
9.0,15,433.051197,0,1,0
9.0,25,433.218014,0,1,0
16.0,16,466.187479,6,1,0.0
25.0,18,466.347809,0,1,0
19.0,21,466.509111,0,1,0
5.0,12,466.594941,0,2,0
10.0,23,483.167018,0,0,0
10.0,9,483.267355,0,2,0
22.0,20,501.470117,0,0,0
-5.0,12,550.06287,0,0,0
0.0,12,582.545581,0,0,0
11.0,8,599.026986,0,3,0
21.0,15,599.136512,0,1,0
15.0,15,599.227003,0,3,0
12.0,11,599.320001,0,2,0
2.0,13,599.412138,0,2,0
5.0,14,599.690213,0,1,0
-4.0,16,599.811193,0,0,0
10.0,9,599.900463,0,1,0
10.0,20,618.173992,0,3,0
10.0,10,618.2625,0,1,0
14.0,10,634.543765,0,1,0
24.0,9,634.609033,0,2,0
17.0,19,656.511613,0,1,0
5.0,13,656.618191,0,0,0
20.0,23,672.912204,0,2,0
8.0,23,705.452149,0,2,0
9.0,14,723.642093,0,1,0
29.0,12,723.745368,0,1,0
4.0,11,723.81826,0,1,0
5.0,21,778.122072,0,1,0
3.0,15,778.288481,0,3,0
7.0,14,795.191349,0,3,0
10.0,5,795.539305,0,1,0
12.0,11,795.644959,0,2,0
7.0,8,795.694702,0,1,0
0.0,13,795.766522,0,1,0
5.0,35,835.109659,0,1,0
14.0,10,867.504927,0,1,0
8.0,13,883.832981,0,2,0
19.0,13,899.404077,0,1,0
1.0,20,948.298115,0,4,0
4.0,16,968.361742,0,2,0
20.0,21,984.772023,0,1,0
10.0,13,992.500446,0,3,0
8.0,20,992.654474,0,2,0
16.0,23,1007.781811,0,1,0
19.0,11,1026.12067,0,1,0
1.0,18,1041.752683,0,1,0
14.0,14,1041.881839,0,1,0
0.0,11,1061.539793,0,3,0
12.0,18,1077.726451,0,1,0
0.0,9,1077.798803,0,0,0
7.0,12,1078.721853,0,1,0
0.0,19,1078.87564,0,2,0
12.0,59,1144.594479,0,0,0
9.0,17,1144.700632,0,1,0
4.0,20,1152.984159,0,1,0
29.0,17,1153.153704,0,1,0
11.0,18,1153.271608,0,2,0
3.0,16,1153.399722,0,2,0
5.0,10,1164.757382,0,1,0
18.0,10,1178.82165,0,1,0
15.0,14,1178.916784,0,0,0
10.0,11,1212.10413,0,0,0
9.0,11,1244.689875,0,1,0
-3.0,19,1244.833508,0,1,0
14.0,9,1261.57714,0,1,0
5.0,14,1261.741475,0,0,0
19.0,14,1302.647465,0,1,0
11.0,17,1302.779186,0,2,0
0.0,8,1302.824511,0,0,0
16.0,22,1319.389105,0,2,0
5.0,13,1319.51148,0,1,0
0.0,16,1319.634441,0,3,0
0.0,14,1319.743894,0,1,0
4.0,15,1346.241528,0,5,0
9.0,16,1379.012701,0,1,0
14.0,16,1407.718306,0,1,0
5.0,15,1407.870608,0,1,0
10.0,14,1424.473005,0,0,0
4.0,18,1472.864871,0,1,0
10.0,13,1472.985355,0,1,0
10.0,9,1489.411769,0,2,0
2.0,11,1505.96501,0,2,0
0.0,9,1506.034681,0,2,0
-11.0,4,1509.700287,3,1,0.95
12.0,13,1525.34932,0,2,0
0.0,15,1525.451588,0,0,0
0.0,12,1525.556096,0,0,0
10.0,11,1525.651097,0,2,0
12.0,12,1525.761904,0,2,0
19.0,23,1525.950965,0,1,0
3.0,15,1558.285485,0,1,0
-5.0,14,1574.835483,0,0,0
-5.0,9,1606.523255,0,1,0
8.0,21,1606.679857,0,2,0
14.0,9,1606.744053,0,2,0
27.0,18,1622.530173,0,1,0
16.0,13,1639.119501,0,3,0
15.0,16,1655.595528,0,1,0
12.0,14,1671.318241,0,2,0
5.0,27,1684.890403,0,2,0
6.0,15,1685.08233,0,2,0
15.0,14,1701.537428,0,2,0
8.0,10,1701.608244,0,2,0
-5.0,18,1701.78804,0,1,0
19.0,16,1709.989433,0,2,0
13.0,12,1710.069156,0,1,0
2.0,15,1720.240319,0,1,0
4.0,17,1760.457265,0,1,0
7.0,17,1791.73096,0,1,0
-5.0,32,1839.20301,0,1,0
14.0,13,1839.315689,0,2,0
4.0,18,1842.090146,0,1,0
14.0,20,1910.539994,9,3,0.0
22.0,13,1910.665421,0,2,0
22.0,14,1910.804788,0,2,0
12.0,12,1926.40132,0,2,0
5.0,13,1927.952972,0,0,0
14.0,13,1946.20678,0,1,0
19.0,9,1994.224452,8,1,0.1
12.0,19,2010.819222,0,2,0
0.0,9,2027.256125,0,2,0
23.0,12,2059.932528,0,1,0
-2.0,10,2060.025101,0,1,0
15.0,18,2091.836914,0,2,0
24.0,38,2158.655488,0,1,0
22.0,17,2158.81651,0,2,0
9.0,15,2158.980557,0,2,0
15.0,15,2159.110031,0,2,0
11.0,14,2159.220991,0,1,0
7.0,13,2175.560146,0,3,0
6.0,8,2175.62054,0,1,0
3.0,17,2175.773476,0,1,0
7.0,12,2208.033334,0,2,0
15.0,27,2214.106481,0,0,0
12.0,13,2214.222066,0,1,0
20.0,15,2247.020436,0,4,0
2.0,12,2247.282232,0,2,0
12.0,10,2247.386771,0,2,0
9.0,12,2247.53412,0,1,0
7.0,17,2297.098214,0,1,0
10.0,17,2297.317557,0,2,0
2.0,22,2330.476025,0,3,0
19.0,18,2335.734443,0,1,0
16.0,14,2400.029733,0,2,0
3.0,12,2400.135504,0,2,0
2.0,21,2410.476154,0,2,0
5.0,19,2443.171864,0,3,0
20.0,12,2443.295316,0,2,0
4.0,12,2448.634686,0,1,0
2.0,16,2448.746176,0,3,0
12.0,9,2448.829523,0,2,0
13.0,12,2448.93053,0,2,0
0.0,14,2455.061558,0,0,0
7.0,14,2470.553305,0,2,0
2.0,13,2472.497352,0,1,0
5.0,12,2472.574481,0,3,0
10.0,10,2472.656559,0,1,0
-3.0,12,2480.187835,0,2,0
15.0,14,2480.308434,0,1,0
11.0,10,2510.688161,0,2,0
6.0,19,2513.458842,0,2,0
18.0,19,2513.636792,0,1,0
0.0,16,2528.84261,0,2,0
8.0,14,2545.595305,0,2,0
14.0,11,2561.807956,0,1,0
0.0,28,2578.139359,0,0,0
6.0,14,2594.805811,0,1,0
5.0,16,2632.568581,0,3,0
5.0,13,2642.091236,0,2,0
14.0,8,2659.361735,0,1,0
7.0,16,2659.542925,0,0,0
5.0,13,2702.110491,0,1,0
