#{"t_start": 1684646331.801703, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-6.0,70,15.699948,False
-6.0,70,16.573199,False
-6.0,70,17.471281,False
-6.0,70,18.317051,False
-6.0,70,19.336867,False
-6.0,70,20.443193,False
-6.0,70,21.640951,False
-6.0,70,22.86764,False
-6.0,70,24.162249,False
-6.0,70,25.3953,False
-6.0,70,26.64383,False
-6.0,70,27.860768,False
-6.0,70,29.104655,False
-6.0,70,32.187571,False
-6.0,70,33.459602,False
-6.0,70,34.664657,False
-6.0,70,35.918073,False
-6.0,70,37.234148,False
-6.0,70,38.519578,False
-6.0,70,39.894403,False
-6.0,70,41.088048,False
-6.0,70,42.362147,False
-6.0,70,44.110509,False
-6.0,70,45.342687,False
-3.5,45,46.173817,False
9.5,25,46.593084,True
-3.5,45,47.361454,False
-3.5,45,48.763963,False
-3.5,45,49.565367,False
9.9,21,49.915029,True
-3.5,45,52.200164,False
-3.5,45,52.993014,False
-4.5,45,53.793058,False
-3.5,45,114.096417,False
-4.5,45,114.889975,False
-4.5,45,115.691495,False
-4.5,45,116.574296,False
9.2,28,117.070454,True
9.1,29,117.612511,True
-4.5,45,118.397349,False
-4.5,45,119.202488,False
-3.5,45,120.034766,False
-4.5,45,121.040539,False
-3.5,45,121.927806,False
-4.5,45,122.759461,False
-4.5,45,123.578091,False
-4.5,45,124.569704,False
-3.5,45,125.388005,False
8.9,31,125.978147,True
-4.5,45,126.799497,False
-4.5,45,127.580417,False
9.3,27,128.08302,True
-3.5,45,128.895006,False
-4.5,45,129.762232,False
-4.5,45,130.595253,False
9.6,24,130.980537,True
10.2,18,131.774045,True
9.1,29,132.291293,True
9.2,28,132.793145,True
-3.5,45,133.606716,False
9.1,29,134.193472,True
-4.5,45,135.03184,False
-3.5,45,135.845083,False
-3.5,45,136.677727,False
9.9,21,137.05794,True
-3.5,45,137.874223,False
-4.5,45,138.722895,False
-3.5,45,139.548119,False
-4.5,45,140.373595,False
-3.5,45,141.16685,False
9.9,21,141.545183,True
-4.5,45,142.706723,False
-4.5,45,143.528145,False
-3.5,45,144.491646,False
-3.5,45,145.262556,False
-4.5,45,146.108198,False
-3.5,45,146.918205,False
-3.5,45,147.844728,False
-4.5,45,148.675221,False
-3.5,45,149.515167,False
-3.5,45,150.359344,False
-3.5,45,151.182763,False
-4.5,45,152.637972,False
9.7,23,212.693023,True
8.6,34,213.285759,True
9.7,23,213.689463,True
7.6,44,214.681242,True
-3.5,45,215.450365,False
8.8,32,215.980912,True
-3.5,45,216.766438,False
9.9,21,217.117396,True
-4.5,45,217.889483,False
8.6,34,218.470687,True
-3.5,45,219.234694,False
10.0,20,219.579131,True
-3.5,45,220.421264,False
-3.5,45,221.20557,False
-3.5,45,222.019657,False
10.3,17,222.330453,True
-3.5,45,223.162636,False
-3.5,45,224.216945,False
-3.5,45,225.048941,False
-3.5,45,225.867197,False
9.0,30,226.460583,True
8.2,38,227.1636,True
-3.5,45,228.116407,False
-3.5,45,229.118638,False
-3.5,45,229.945339,False
9.4,26,230.397619,True
-3.5,45,231.141951,False
9.5,25,231.589968,True
-3.5,45,232.53196,False
-3.5,45,233.299825,False
9.7,23,233.716345,True
-3.5,45,234.549245,False
-3.5,45,235.356716,False
8.8,32,235.965369,True
9.9,21,236.359209,True
7.9,41,237.069665,True
10.1,19,237.437234,True
8.8,32,238.023411,True
-3.5,45,238.87459,False
-3.5,45,239.711252,False
-3.5,45,240.576861,False
-3.5,45,243.498034,False
7.5,45,244.3832,True
10.4,16,244.676711,True
-3.5,45,245.450065,False
-3.5,45,246.241299,False
-3.5,45,247.560986,False
9.2,28,248.067107,True
-3.5,45,249.095424,False
9.7,23,249.498164,True
-4.5,45,250.251145,False
10.3,17,250.554253,True
-4.5,45,251.336227,False
-3.5,45,252.129216,False
-3.5,45,253.110233,False
9.5,25,313.433688,True
10.4,16,313.735498,True
10.2,18,314.05865,True
9.6,24,314.49088,True
9.7,23,314.920273,True
-4.5,45,315.77186,False
8.6,34,316.399419,True
-4.5,45,317.219457,False
10.2,18,317.523173,True
7.5,45,318.371442,True
10.4,16,318.642309,True
9.2,28,319.129126,True
10.3,17,319.434953,True
9.8,22,319.847187,True
-4.5,45,320.881662,False
9.5,25,321.346598,True
10.6,14,321.604016,True
10.6,14,321.862221,True
8.3,37,322.539417,True
10.2,18,322.850115,True
7.8,42,323.594306,True
10.4,16,323.87035,True
10.8,12,324.07841,True
9.7,23,324.463486,True
9.9,21,324.820014,True
-3.5,45,325.594831,False
9.5,25,326.041193,True
9.1,29,326.59055,True
9.7,23,327.021044,True
9.8,22,327.396513,True
7.7,43,328.182235,True
9.3,27,328.646905,True
10.2,18,328.978221,True
10.8,12,329.17915,True
-3.5,45,330.351884,False
10.7,13,330.573884,True
8.3,37,331.209114,True
10.1,19,331.547977,True
9.2,28,332.02216,True
10.0,20,332.364765,True
-3.5,45,333.326932,False
9.7,23,333.732001,True
9.7,23,334.159193,True
9.3,27,334.903925,True
10.4,16,335.19399,True
7.9,41,335.962955,True
10.7,13,336.206638,True
9.7,23,336.616718,True
8.2,38,337.290257,True
9.5,25,337.731286,True
8.7,33,338.354606,True
8.1,39,339.097034,True
-3.5,45,339.954933,False
10.5,15,340.232324,True
9.1,29,340.787966,True
9.8,22,341.216308,True
10.6,14,341.462432,True
8.9,31,342.014881,True
10.4,16,342.306355,True
8.4,36,342.967072,True
9.6,24,343.41771,True
9.7,23,343.846249,True
9.6,24,344.299518,True
9.8,22,344.680726,True
9.8,22,345.076335,True
-3.5,45,345.881559,False
7.9,41,346.872809,True
9.8,22,347.295942,True
10.4,16,347.576073,True
9.6,24,348.00076,True
10.1,19,348.810478,True
8.2,38,349.502764,True
9.9,21,349.876235,True
8.2,38,350.57457,True
7.5,45,351.426284,True
9.3,27,408.179619,True
9.8,22,408.589743,True
10.2,18,408.910715,True
9.3,27,409.411926,True
10.5,15,409.693736,True
10.4,16,410.003043,True
9.6,24,410.428675,True
9.1,29,410.935437,True
9.4,26,411.401628,True
8.2,38,412.093518,True
10.6,14,412.339787,True
9.6,24,412.767402,True
9.3,27,413.255091,True
10.5,15,413.513475,True
10.3,17,413.839239,True
8.6,34,414.445996,True
10.5,15,414.740339,True
10.7,13,414.970178,True
9.9,21,415.349885,True
10.3,17,415.651766,True
10.0,20,416.903714,True
10.1,19,417.254574,True
9.4,26,417.722325,True
9.4,26,418.192606,True
10.2,18,418.535705,True
8.8,32,419.109983,True
9.1,29,419.70827,True
10.7,13,419.955165,True
10.6,14,420.211054,True
8.7,33,420.797024,True
10.8,12,420.994298,True
9.0,30,421.493075,True
9.8,22,421.885812,True
9.2,28,422.418992,True
8.7,33,423.019207,True
10.6,14,423.267046,True
10.3,17,423.574131,True
10.2,18,423.914283,True
9.9,21,424.310915,True
9.8,22,424.69604,True
9.4,26,425.151616,True
10.5,15,425.43037,True
9.4,26,425.892422,True
10.0,20,426.254767,True
9.7,23,426.664601,True
10.4,16,426.947723,True
10.3,17,427.249154,True
10.0,20,427.579263,True
9.9,21,428.85894,True
10.0,20,429.233224,True
8.4,36,429.878215,True
9.2,28,430.36407,True
10.5,15,430.8673,True
10.6,14,431.107054,True
10.4,16,431.398851,True
10.8,12,431.62545,True
11.0,10,431.796264,True
10.8,12,432.008164,True
9.1,29,432.457002,True
10.8,12,432.660813,True
10.3,17,432.928785,True
8.6,34,433.483458,True
-3.5,45,434.281982,False
10.8,12,434.493174,True
9.7,23,434.901888,True
10.2,18,435.262026,True
10.1,19,435.717477,True
9.8,22,436.125979,True
10.3,17,436.409166,True
10.9,11,436.611555,True
10.1,19,436.931206,True
9.7,23,437.555154,True
10.1,19,437.892764,True
8.0,40,438.601809,True
10.2,18,438.946258,True
10.2,18,439.284567,True
10.0,20,439.628998,True
10.5,15,439.899413,True
9.9,21,440.270596,True
11.0,10,440.458776,True
10.6,14,440.701955,True
10.9,11,440.898216,True
10.7,13,441.13388,True
10.5,15,441.394002,True
10.4,16,441.678793,True
10.0,20,442.014463,True
10.7,13,442.229068,True
10.7,13,442.468494,True
8.6,34,443.107176,True
10.2,18,443.440687,True
9.3,27,443.945806,True
9.8,22,444.345231,True
10.9,11,444.529401,True
10.8,12,444.750326,True
10.6,14,444.984231,True
10.3,17,445.29459,True
9.1,29,445.821548,True
10.8,12,446.056822,True
10.5,15,446.338515,True
10.8,12,446.547859,True
9.6,24,446.973766,True
10.1,19,507.18388,True
10.6,14,507.443684,True
10.7,13,507.694735,True
10.6,14,508.29592,True
10.4,16,508.583112,True
9.1,29,509.062409,True
9.9,21,509.417642,True
10.0,20,509.770448,True
10.4,16,510.040808,True
10.8,12,510.235375,True
9.7,23,510.602295,True
10.8,12,510.848926,True
11.0,10,511.002162,True
10.5,15,511.25938,True
10.5,15,511.52099,True
10.8,12,511.906947,True
9.6,24,512.314926,True
9.9,21,512.686728,True
10.6,14,512.922864,True
10.2,18,513.238615,True
11.1,9,513.411491,True
10.6,14,513.652153,True
10.1,19,513.989449,True
10.8,12,514.19177,True
10.7,13,514.450642,True
10.8,12,514.678827,True
10.0,20,515.035214,True
11.1,9,515.199928,True
11.0,10,515.373585,True
10.6,14,515.643855,True
10.5,15,515.951999,True
10.4,16,516.246992,True
10.9,11,516.460007,True
9.9,21,516.856342,True
10.3,17,517.185061,True
9.5,25,517.822868,True
10.7,13,518.071862,True
10.9,11,518.288372,True
10.7,13,518.545671,True
9.1,29,519.097031,True
11.1,9,519.255946,True
10.4,16,519.557516,True
10.2,18,519.912378,True
10.5,15,520.229413,True
10.8,12,520.478242,True
9.2,28,521.033853,True
9.7,23,521.460387,True
10.8,12,521.68611,True
9.7,23,522.205963,True
10.7,13,522.422436,True
10.1,19,522.743878,True
10.4,16,523.026944,True
9.8,22,523.406167,True
10.1,19,523.7485,True
11.1,9,523.905123,True
10.6,14,524.152603,True
10.8,12,524.380722,True
10.7,13,524.620621,True
11.0,10,524.793351,True
11.0,10,524.976657,True
11.1,9,525.149761,True
10.7,13,525.37854,True
10.1,19,525.728565,True
10.6,14,525.972614,True
11.0,10,526.165327,True
10.4,16,526.512249,True
10.8,12,526.732703,True
10.7,13,526.950246,True
10.4,16,527.238699,True
10.5,15,527.516587,True
9.4,26,527.994766,True
11.1,9,528.162218,True
10.1,19,528.521843,True
10.2,18,529.218287,True
10.9,11,529.414681,True
10.8,12,529.624623,True
10.9,11,529.825371,True
9.8,22,530.219136,True
9.9,21,530.59407,True
10.3,17,530.886028,True
10.9,11,531.068017,True
10.1,19,531.394318,True
8.8,32,531.954848,True
9.6,24,532.379163,True
10.5,15,532.651315,True
10.5,15,532.915824,True
11.1,9,533.071315,True
10.3,17,533.401286,True
10.4,16,533.709592,True
11.1,9,533.879245,True
10.9,11,534.075664,True
10.0,20,534.450305,True
10.2,18,534.786041,True
11.0,10,534.964712,True
10.8,12,535.189333,True
10.6,14,535.443134,True
9.8,22,535.834395,True
10.8,12,536.068781,True
10.2,18,536.399008,True
10.0,20,536.753628,True
11.1,9,536.916875,True
9.8,22,537.326381,True
11.1,9,537.498245,True
11.0,10,537.692184,True
10.9,11,537.886064,True
11.0,10,538.096975,True
9.5,25,538.553865,True
10.8,12,538.77139,True
10.5,15,539.042633,True
10.8,12,539.265924,True
10.6,14,539.522212,True
10.5,15,539.810715,True
10.1,19,540.164024,True
10.5,15,540.442672,True
10.6,14,540.694136,True
10.8,12,540.913947,True
10.4,16,541.222829,True
10.1,19,541.575735,True
10.4,16,541.885197,True
10.1,19,542.267725,True
