#{"t_start": 1684646331.6856997, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
10.5,5,14.817712,True
10.7,3,14.880378,True
10.7,3,14.931442,True
10.7,3,14.990449,True
10.6,4,15.055524,True
10.3,7,15.169342,True
10.4,6,15.257425,True
10.7,3,15.304349,True
10.3,7,15.412206,True
10.7,3,15.452796,True
10.3,7,15.553321,True
10.6,4,15.609665,True
10.5,5,15.682053,True
10.3,7,15.780141,True
10.5,5,15.840551,True
10.7,3,15.879869,True
10.7,3,15.915614,True
10.6,4,15.971176,True
10.7,3,16.005953,True
10.6,4,16.057686,True
10.0,10,16.190785,True
10.7,3,16.231962,True
10.7,3,16.266862,True
10.5,5,16.331626,True
10.7,3,16.36522,True
10.2,8,16.457409,True
10.1,9,16.563669,True
10.7,3,16.601506,True
10.7,3,16.639679,True
10.7,3,16.675651,True
10.5,5,16.732903,True
10.5,5,16.792965,True
10.6,4,16.846174,True
10.3,7,16.934517,True
10.7,3,16.975746,True
10.7,3,17.013916,True
10.7,3,17.057226,True
10.5,5,17.112371,True
10.7,3,17.154316,True
10.4,6,17.236892,True
10.5,5,17.300881,True
10.7,3,17.339159,True
10.5,5,17.407263,True
10.5,5,17.470298,True
10.4,6,17.548893,True
10.7,3,17.586238,True
10.7,3,17.622274,True
10.4,6,17.694996,True
10.7,3,17.727321,True
9.9,11,17.848019,True
10.7,3,17.878362,True
10.6,4,17.923919,True
10.7,3,17.958608,True
10.7,3,17.994881,True
10.5,5,18.064692,True
10.6,4,18.117539,True
10.4,6,18.190037,True
10.7,3,18.228662,True
10.6,4,18.276704,True
10.7,3,18.318592,True
9.5,15,18.514058,True
10.5,5,18.588797,True
10.0,10,18.719319,True
10.5,5,18.793764,True
10.7,3,18.843951,True
10.7,3,18.889127,True
10.7,3,18.931974,True
10.0,10,19.079931,True
10.7,3,19.127519,True
10.6,4,19.181324,True
10.7,3,19.228114,True
10.5,5,19.305073,True
10.7,3,19.354174,True
10.5,5,19.423858,True
10.7,3,19.471934,True
10.7,3,19.521177,True
10.2,8,19.641906,True
