#{"t_start": 1684490370.2971606, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-0.5,5,59.01847,False
-0.5,5,59.102315,False
-0.5,5,59.172903,False
10.8,2,59.207751,True
-0.5,5,59.278279,False
-0.5,5,59.356028,False
-0.5,5,59.434739,False
-0.5,5,59.507561,False
10.9,1,59.522614,True
-0.5,5,59.609069,False
-0.5,5,59.676706,False
-0.5,5,59.756272,False
10.8,2,59.787396,True
-0.5,5,59.872465,False
-0.5,5,59.95114,False
-0.5,5,60.028083,False
-0.5,5,60.110838,False
-0.5,5,60.179308,False
-0.5,5,60.261664,False
-0.5,5,60.340363,False
10.7,3,60.390479,True
-0.5,5,60.462139,False
-0.5,5,60.559725,False
-0.5,5,60.636618,False
-0.5,5,60.715056,False
-0.5,5,60.79432,False
-0.5,5,60.871352,False
10.6,4,60.933005,True
-0.5,5,61.023028,False
-0.5,5,61.108891,False
-0.5,5,61.186895,False
-0.5,5,61.284221,False
-0.5,5,61.38348,False
-0.5,5,61.479338,False
-0.5,5,61.570252,False
-0.5,5,61.668838,False
-0.5,5,61.771767,False
-0.5,5,61.852372,False
10.6,4,61.922428,True
-0.5,5,62.011626,False
10.7,3,62.062091,True
10.6,4,62.136161,True
10.8,2,62.174814,True
-0.5,5,62.268528,False
10.6,4,62.336651,True
10.8,2,62.370731,True
-0.5,5,62.473763,False
-0.5,5,62.562884,False
10.8,2,62.610735,True
-0.5,5,62.698208,False
10.9,1,62.713659,True
-0.5,5,62.810203,False
10.8,2,62.851905,True
-0.5,5,62.948853,False
-0.5,5,63.052979,False
-0.5,5,63.151319,False
-0.5,5,63.238306,False
-0.5,5,63.346777,False
-0.5,5,63.443372,False
10.6,4,63.51309,True
-0.5,5,63.592139,False
-0.5,5,63.688877,False
-0.5,5,63.781352,False
-0.5,5,63.889083,False
-0.5,5,63.980859,False
-0.5,5,64.073962,False
-0.5,5,64.175528,False
-0.5,5,64.270248,False
-0.5,5,64.367527,False
-0.5,5,64.458127,False
-0.5,5,64.563014,False
-0.5,5,64.653347,False
-0.5,5,64.742685,False
10.9,1,64.761594,True
10.9,1,64.778801,True
10.7,3,64.830844,True
-0.5,5,64.921522,False
-0.5,5,65.015006,False
-0.5,5,65.103501,False
-0.5,5,65.206717,False
-0.5,5,65.298579,False
10.6,4,65.380804,True
-0.5,5,65.481869,False
-0.5,5,65.575466,False
10.7,3,65.625473,True
-0.5,5,65.71685,False
-0.5,5,65.820523,False
-0.5,5,65.913175,False
-0.5,5,66.010352,False
-0.5,5,66.101462,False
-0.5,5,66.198877,False
-0.5,5,66.289177,False
10.9,1,66.311194,True
-0.5,5,66.410414,False
10.8,2,66.442217,True
10.7,3,66.493878,True
10.6,4,66.565257,True
10.9,1,66.580937,True
10.9,1,66.595835,True
-0.5,5,66.69391,False
-0.5,5,66.780929,False
10.9,1,66.794355,True
-0.5,5,66.892239,False
-0.5,5,66.983011,False
10.9,1,67.001837,True
10.7,3,67.061816,True
10.9,1,67.076524,True
-0.5,5,67.168581,False
10.9,1,67.187985,True
-0.5,5,67.290973,False
-0.5,5,67.384034,False
-0.5,5,67.479958,False
10.5,5,67.579529,True
-0.5,5,67.680093,False
-0.5,5,67.762661,False
-0.5,5,67.85652,False
-0.5,5,67.942558,False
10.7,3,68.000457,True
10.9,1,68.017624,True
-0.5,5,68.11418,False
-0.5,5,68.21549,False
-0.5,5,68.306706,False
-0.5,5,68.392588,False
-0.5,5,68.489153,False
10.5,5,68.598562,True
-0.5,5,68.683639,False
10.9,1,68.703964,True
-0.5,5,68.781381,False
10.9,1,68.803113,True
-0.5,5,68.886871,False
-0.5,5,68.972016,False
10.6,4,69.046379,True
-0.5,5,69.146725,False
-0.5,5,69.245746,False
10.8,2,69.28741,True
10.8,2,69.323348,True
-0.5,5,69.41847,False
10.9,1,69.438165,True
10.8,2,69.477267,True
10.9,1,69.499725,True
-0.5,5,69.603564,False
-0.5,5,69.69127,False
10.5,5,69.785516,True
10.8,2,69.82315,True
10.8,2,69.855319,True
10.6,4,69.936841,True
-0.5,5,70.023572,False
10.8,2,70.060022,True
10.8,2,70.105361,True
-0.5,5,70.202283,False
-0.5,5,70.387434,False
10.6,4,70.467511,True
10.6,4,70.550327,True
10.9,1,70.570402,True
-0.5,5,70.658883,False
-0.5,5,70.753587,False
10.5,5,70.856263,True
10.8,2,70.89696,True
10.6,4,70.977852,True
-0.5,5,71.07429,False
-0.5,5,71.164108,False
-0.5,5,71.261158,False
-0.5,5,71.359903,False
-0.5,5,71.456136,False
10.7,3,71.509763,True
10.9,1,71.525764,True
-0.5,5,71.627594,False
-0.5,5,71.725855,False
-0.5,5,71.813044,False
-0.5,5,71.925314,False
10.9,1,71.943196,True
-0.5,5,72.044765,False
10.8,2,72.084428,True
-0.5,5,72.182972,False
-0.5,5,72.276231,False
10.6,4,72.357676,True
10.8,2,72.396952,True
10.5,5,72.48471,True
-0.5,5,72.578262,False
-0.5,5,72.686744,False
-0.5,5,72.777176,False
10.8,2,72.818116,True
-0.5,5,72.919047,False
-0.5,5,73.023512,False
-0.5,5,73.128863,False
-0.5,5,73.232972,False
-0.5,5,73.320513,False
-0.5,5,73.414052,False
10.7,3,73.466719,True
-0.5,5,73.562425,False
-0.5,5,73.656648,False
-0.5,5,73.742718,False
-0.5,5,73.846226,False
-0.5,5,73.936354,False
-0.5,5,74.03544,False
-0.5,5,74.129299,False
10.6,4,74.210392,True
-0.5,5,74.319945,False
-0.5,5,74.422392,False
10.8,2,74.463684,True
-0.5,5,74.555964,False
10.5,5,74.641978,True
-0.5,5,74.744287,False
-0.5,5,74.842202,False
10.7,3,74.898594,True
-0.5,5,74.988916,False
-0.5,5,75.088929,False
-0.5,5,75.19297,False
-0.5,5,75.283136,False
-0.5,5,75.377446,False
10.5,5,75.476026,True
10.7,3,75.540183,True
10.6,4,75.623755,True
-0.5,5,75.71235,False
10.5,5,75.805058,True
-0.5,5,75.898234,False
-0.5,5,75.993067,False
-0.5,5,76.085829,False
-0.5,5,76.183408,False
10.5,5,76.275478,True
-0.5,5,76.37633,False
10.7,3,76.430176,True
10.8,2,76.476979,True
-0.5,5,76.56083,False
-0.5,5,76.658529,False
-0.5,5,76.754072,False
-0.5,5,76.854387,False
-0.5,5,76.95793,False
10.7,3,77.015485,True
-0.5,5,77.111941,False
-0.5,5,77.207827,False
10.9,1,77.23404,True
-0.5,5,77.340917,False
-0.5,5,77.433598,False
-0.5,5,77.537782,False
-0.5,5,77.638801,False
-0.5,5,77.730702,False
-0.5,5,77.832981,False
-0.5,5,77.93304,False
-0.5,5,78.040307,False
-0.5,5,78.143305,False
-0.5,5,78.242277,False
-0.5,5,78.336481,False
10.6,4,78.411544,True
10.9,1,78.429509,True
10.8,2,78.474523,True
10.7,3,78.531065,True
10.8,2,78.568829,True
10.9,1,78.586968,True
-0.5,5,78.684455,False
-0.5,5,78.768698,False
-0.5,5,78.868913,False
-0.5,5,78.963392,False
-0.5,5,79.059184,False
10.9,1,79.08382,True
-0.5,5,79.171087,False
-0.5,5,79.267177,False
-0.5,5,79.363475,False
10.9,1,79.38028,True
-0.5,5,79.477914,False
-0.5,5,79.575017,False
-0.5,5,79.674186,False
-0.5,5,79.777641,False
-0.5,5,79.8641,False
-0.5,5,79.954626,False
-0.5,5,80.050625,False
10.9,1,80.074987,True
-0.5,5,80.165348,False
-0.5,5,80.259768,False
10.9,1,80.282019,True
10.6,4,80.376057,True
-0.5,5,80.474427,False
-0.5,5,80.57017,False
10.6,4,80.643614,True
-0.5,5,80.749405,False
10.9,1,80.77301,True
-0.5,5,80.866541,False
-0.5,5,80.962803,False
-0.5,5,81.051545,False
-0.5,5,81.141298,False
-0.5,5,81.228122,False
-0.5,5,81.323968,False
10.9,1,81.344067,True
-0.5,5,81.43299,False
10.9,1,81.454188,True
-0.5,5,81.534443,False
10.5,5,81.628905,True
10.8,2,81.661575,True
-0.5,5,81.749281,False
-0.5,5,81.845863,False
-0.5,5,81.940186,False
10.9,1,81.958072,True
-0.5,5,82.053751,False
10.8,2,82.093309,True
10.7,3,82.148922,True
-0.5,5,82.238104,False
-0.5,5,82.331589,False
-0.5,5,82.431415,False
-0.5,5,82.555795,False
10.7,3,82.615418,True
10.7,3,82.674673,True
-0.5,5,82.772921,False
10.8,2,82.811849,True
-0.5,5,82.9123,False
-0.5,5,83.00277,False
-0.5,5,83.094126,False
-0.5,5,83.180685,False
-0.5,5,83.2683,False
-0.5,5,83.363601,False
-0.5,5,83.456963,False
10.7,3,83.509454,True
10.8,2,83.54922,True
-0.5,5,83.635346,False
-0.5,5,83.739414,False
-0.5,5,83.831621,False
-0.5,5,83.939466,False
-0.5,5,84.031326,False
-0.5,5,84.128489,False
10.8,2,84.168654,True
-0.5,5,84.260015,False
-0.5,5,84.340661,False
-0.5,5,84.432756,False
10.6,4,84.513887,True
-0.5,5,84.606964,False
10.8,2,84.641632,True
-0.5,5,84.734669,False
-0.5,5,84.829245,False
-0.5,5,84.927676,False
-0.5,5,85.015787,False
10.9,1,85.045018,True
10.9,1,85.058329,True
-0.5,5,85.163262,False
-0.5,5,85.265679,False
-0.5,5,85.356928,False
10.8,2,85.387686,True
10.6,4,85.470076,True
-0.5,5,85.55123,False
-0.5,5,85.656519,False
10.8,2,85.691515,True
10.7,3,85.752745,True
-0.5,5,85.84383,False
10.7,3,85.901291,True
10.8,2,85.935438,True
-0.5,5,86.030695,False
-0.5,5,86.115915,False
-0.5,5,86.224731,False
10.5,5,86.324769,True
-0.5,5,86.426104,False
10.8,2,86.465036,True
-0.5,5,86.566156,False
10.7,3,86.617138,True
-0.5,5,86.704139,False
-0.5,5,86.790957,False
-0.5,5,86.872975,False
10.6,4,86.940646,True
10.8,2,86.976978,True
-0.5,5,87.077897,False
-0.5,5,87.178624,False
10.8,2,87.21274,True
-0.5,5,87.299814,False
-0.5,5,87.38843,False
-0.5,5,87.484547,False
10.5,5,87.58326,True
10.9,1,87.601487,True
10.8,2,87.638859,True
-0.5,5,87.722244,False
-0.5,5,87.822873,False
-0.5,5,87.908963,False
-0.5,5,88.011477,False
10.9,1,88.03236,True
10.5,5,88.125239,True
-0.5,5,88.218355,False
-0.5,5,88.313867,False
10.7,3,88.368181,True
-0.5,5,88.462779,False
-0.5,5,88.55743,False
10.8,2,88.596401,True
-0.5,5,88.692441,False
-0.5,5,88.789048,False
-0.5,5,88.888049,False
-0.5,5,88.980096,False
-0.5,5,89.067625,False
10.7,3,89.135294,True
-0.5,5,89.230581,False
10.9,1,89.255259,True
10.9,1,89.275685,True
10.6,4,89.358063,True
-0.5,5,89.460487,False
-0.5,5,89.55732,False
-0.5,5,89.659041,False
10.6,4,89.736101,True
-0.5,5,89.830035,False
-0.5,5,89.919239,False
10.9,1,89.938417,True
-0.5,5,90.024749,False
-0.5,5,90.119271,False
-0.5,5,90.210868,False
10.8,2,90.24621,True
10.9,1,90.264869,True
-0.5,5,90.363645,False
-0.5,5,90.461957,False
-0.5,5,90.553725,False
-0.5,5,90.649909,False
-0.5,5,90.736937,False
