#{"t_start": 1684490370.287716, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-1.0,10,59.108743,False
-1.0,10,59.256624,False
10.8,2,59.287672,True
-1.0,10,59.441963,False
10.8,2,59.474147,True
10.4,6,59.566985,True
-1.0,10,59.717483,False
-1.0,10,59.879779,False
-1.0,10,60.040198,False
-1.0,10,60.193238,False
-1.0,10,60.34987,False
-1.0,10,60.502488,False
-1.0,10,60.675878,False
10.5,5,60.756591,True
-1.0,10,60.908676,False
-1.0,10,61.082584,False
-1.0,10,61.2556,False
-1.0,10,61.453224,False
-1.0,10,61.640041,False
-1.0,10,61.829396,False
-1.0,10,62.002701,False
-1.0,10,62.179617,False
-1.0,10,62.365711,False
-1.0,10,62.554056,False
-1.0,10,62.743603,False
-1.0,10,62.941069,False
-1.0,10,63.134465,False
10.8,2,63.175674,True
-1.0,10,63.374247,False
-1.0,10,63.55083,False
-1.0,10,63.733776,False
-1.0,10,63.936269,False
-1.0,10,64.131877,False
-1.0,10,64.321614,False
-1.0,10,64.512189,False
10.1,9,64.683189,True
-1.0,10,64.860376,False
-1.0,10,65.043428,False
-1.0,10,65.235752,False
-1.0,10,65.430452,False
-1.0,10,65.620095,False
-1.0,10,65.80889,False
-1.0,10,65.999579,False
-1.0,10,66.191806,False
-1.0,10,66.379432,False
-1.0,10,66.551541,False
-1.0,10,66.737821,False
-1.0,10,66.922709,False
-1.0,10,67.106029,False
10.8,2,67.139597,True
-1.0,10,67.33961,False
-1.0,10,67.529161,False
10.7,3,67.591445,True
-1.0,10,67.774056,False
-1.0,10,67.952772,False
-1.0,10,68.143073,False
-1.0,10,68.33057,False
-1.0,10,68.517439,False
-1.0,10,68.710584,False
10.0,10,68.879449,True
-1.0,10,69.055981,False
-1.0,10,69.247013,False
-1.0,10,69.447867,False
-1.0,10,69.648532,False
-1.0,10,69.830109,False
-1.0,10,70.015158,False
10.5,5,70.11164,True
-1.0,10,70.396865,False
-1.0,10,70.595576,False
-1.0,10,70.784426,False
-1.0,10,70.986673,False
-1.0,10,71.173126,False
-1.0,10,71.371172,False
-1.0,10,71.561515,False
-1.0,10,71.754453,False
-1.0,10,71.953891,False
-1.0,10,72.148673,False
-1.0,10,72.346168,False
10.8,2,72.387923,True
-1.0,10,72.571476,False
-1.0,10,72.769458,False
-1.0,10,72.972316,False
-1.0,10,73.174424,False
-1.0,10,73.36801,False
-1.0,10,73.557665,False
-1.0,10,73.7364,False
-1.0,10,73.927296,False
-1.0,10,74.117961,False
-1.0,10,74.326938,False
-1.0,10,74.527168,False
10.3,7,74.65093,True
-1.0,10,74.846735,False
-1.0,10,75.036381,False
-1.0,10,75.238507,False
-1.0,10,75.427863,False
-1.0,10,75.63333,False
-1.0,10,75.816217,False
-1.0,10,76.00321,False
-1.0,10,76.191687,False
-1.0,10,76.387303,False
-1.0,10,76.571553,False
-1.0,10,76.762509,False
-1.0,10,76.96733,False
-1.0,10,77.157061,False
-1.0,10,77.36887,False
-1.0,10,77.567103,False
-1.0,10,77.758459,False
-1.0,10,77.965414,False
-1.0,10,78.176093,False
-1.0,10,78.361897,False
-1.0,10,78.55991,False
-1.0,10,78.741283,False
10.0,10,78.940604,True
-1.0,10,79.126882,False
10.5,5,79.214328,True
-1.0,10,79.406894,False
-1.0,10,79.60174,False
-1.0,10,79.807065,False
-1.0,10,79.988103,False
-1.0,10,80.174797,False
-1.0,10,80.381778,False
-1.0,10,80.580194,False
-1.0,10,80.777722,False
-1.0,10,80.972255,False
-1.0,10,81.152589,False
-1.0,10,81.335316,False
10.7,3,81.389512,True
-1.0,10,81.565558,False
-1.0,10,81.735694,False
-1.0,10,81.926615,False
-1.0,10,82.120039,False
-1.0,10,82.308754,False
-1.0,10,82.524539,False
-1.0,10,82.720838,False
-1.0,10,82.919327,False
-1.0,10,83.102798,False
-1.0,10,83.277447,False
-1.0,10,83.467496,False
-1.0,10,83.64644,False
-1.0,10,83.848287,False
-1.0,10,84.042765,False
-1.0,10,84.231478,False
10.7,3,84.284419,True
-1.0,10,84.461567,False
-1.0,10,84.652516,False
-1.0,10,84.838055,False
-1.0,10,85.025009,False
-1.0,10,85.231586,False
-1.0,10,85.417634,False
10.7,3,85.479535,True
-1.0,10,85.66042,False
-1.0,10,85.855874,False
-1.0,10,86.036924,False
-1.0,10,86.234808,False
-1.0,10,86.437251,False
-1.0,10,86.626555,False
-1.0,10,86.803615,False
-1.0,10,86.96854,False
-1.0,10,87.164321,False
-1.0,10,87.342159,False
-1.0,10,87.525195,False
-1.0,10,87.715444,False
-1.0,10,87.902583,False
-1.0,10,88.098802,False
10.0,10,88.279903,True
-1.0,10,88.470877,False
-1.0,10,88.662669,False
-1.0,10,88.860088,False
-1.0,10,89.037376,False
-1.0,10,89.236624,False
-1.0,10,89.447895,False
-1.0,10,89.647948,False
-1.0,10,89.842332,False
-1.0,10,90.02022,False
-1.0,10,90.202222,False
-1.0,10,90.390969,False
-1.0,10,90.584003,False
-1.0,10,90.767115,False
-1.0,10,90.956177,False
-1.0,10,91.143193,False
-1.0,10,91.335153,False
-1.0,10,91.522111,False
10.7,3,91.585739,True
10.8,2,91.622148,True
-1.0,10,91.805621,False
-1.0,10,92.010034,False
-1.0,10,92.202555,False
-1.0,10,92.388122,False
-1.0,10,92.590292,False
-1.0,10,92.787512,False
-1.0,10,92.986628,False
-1.0,10,93.197664,False
-1.0,10,93.388109,False
-1.0,10,93.581438,False
-1.0,10,93.778128,False
-1.0,10,93.979466,False
-1.0,10,94.174689,False
-1.0,10,94.37467,False
10.0,10,94.606065,True
-1.0,10,94.809889,False
-1.0,10,95.012541,False
-1.0,10,95.224911,False
-1.0,10,95.437057,False
-1.0,10,95.624572,False
-1.0,10,95.820992,False
-1.0,10,96.015257,False
-1.0,10,96.201886,False
-1.0,10,96.378923,False
-1.0,10,96.581583,False
-1.0,10,96.781535,False
-1.0,10,96.983721,False
-1.0,10,97.179266,False
-1.0,10,97.358587,False
-1.0,10,97.557365,False
-1.0,10,97.75117,False
-1.0,10,153.092102,False
-1.0,10,153.294749,False
-1.0,10,153.484587,False
-1.0,10,153.666717,False
-1.0,10,153.866218,False
-1.0,10,154.063518,False
-1.0,10,154.257814,False
-1.0,10,154.467937,False
-1.0,10,154.673782,False
-1.0,10,170.010502,False
-1.0,10,177.197182,False
-1.0,10,184.384669,False
-1.0,10,185.848753,False
-1.0,10,186.035712,False
-1.0,10,187.235,False
-1.0,10,187.425753,False
-1.0,10,187.618616,False
-1.0,10,187.812944,False
-1.0,10,187.990535,False
-1.0,10,188.182608,False
-1.0,10,188.367767,False
-1.0,10,188.564931,False
-1.0,10,188.759868,False
-1.0,10,189.070846,False
10.8,2,189.104769,True
10.0,10,189.282115,True
-1.0,10,189.464927,False
10.7,3,189.521415,True
10.5,5,189.61617,True
-1.0,10,189.815168,False
-1.0,10,189.992576,False
-1.0,10,190.166509,False
-1.0,10,190.352563,False
-1.0,10,190.540058,False
-1.0,10,190.727584,False
-1.0,10,190.916918,False
-1.0,10,191.113367,False
-1.0,10,191.316344,False
-1.0,10,191.510939,False
10.7,3,191.561352,True
-1.0,10,191.750557,False
-1.0,10,191.953837,False
-1.0,10,192.138161,False
-1.0,10,192.317338,False
-1.0,10,192.49658,False
-1.0,10,192.688861,False
-1.0,10,192.887238,False
-1.0,10,193.083668,False
-1.0,10,193.370263,False
-1.0,10,193.561161,False
-1.0,10,193.753951,False
-1.0,10,193.958593,False
10.7,3,194.015224,True
-1.0,10,194.214277,False
-1.0,10,194.417207,False
-1.0,10,194.613533,False
-1.0,10,194.809299,False
10.7,3,194.865562,True
-1.0,10,195.054981,False
-1.0,10,195.249628,False
-1.0,10,195.427574,False
-1.0,10,195.620303,False
-1.0,10,195.820846,False
-1.0,10,196.020849,False
-1.0,10,196.205365,False
-1.0,10,196.380724,False
-1.0,10,196.568162,False
-1.0,10,196.756082,False
-1.0,10,196.945786,False
10.5,5,197.041344,True
-1.0,10,197.231043,False
-1.0,10,197.412645,False
-1.0,10,197.605493,False
10.2,8,197.761259,True
-1.0,10,197.945203,False
10.7,3,198.003662,True
-1.0,10,198.199532,False
-1.0,10,198.396311,False
-1.0,10,198.591976,False
-1.0,10,198.784044,False
-1.0,10,198.975447,False
-1.0,10,199.171159,False
-1.0,10,199.356454,False
-1.0,10,199.540838,False
-1.0,10,199.738019,False
-1.0,10,199.929905,False
-1.0,10,200.130612,False
10.2,8,200.282551,True
-1.0,10,200.480488,False
-1.0,10,200.671393,False
-1.0,10,200.859544,False
10.8,2,200.895974,True
-1.0,10,201.090838,False
10.3,7,201.216559,True
-1.0,10,201.40921,False
-1.0,10,201.595762,False
-1.0,10,201.780495,False
-1.0,10,201.964967,False
-1.0,10,202.162491,False
-1.0,10,202.355052,False
-1.0,10,202.546305,False
-1.0,10,202.73694,False
-1.0,10,202.936158,False
10.4,6,203.068942,True
10.1,9,203.238059,True
-1.0,10,203.447513,False
-1.0,10,203.646001,False
-1.0,10,203.850107,False
-1.0,10,204.053328,False
-1.0,10,204.234263,False
-1.0,10,204.428804,False
-1.0,10,204.626593,False
-1.0,10,204.816944,False
-1.0,10,205.008315,False
-1.0,10,205.191284,False
-1.0,10,205.427392,False
10.7,3,205.482703,True
-1.0,10,205.665497,False
-1.0,10,205.860228,False
-1.0,10,206.054383,False
-1.0,10,206.241207,False
-1.0,10,206.426409,False
-1.0,10,206.605061,False
-1.0,10,206.783953,False
-1.0,10,206.97167,False
-1.0,10,207.157668,False
-1.0,10,207.352943,False
-1.0,10,207.532164,False
-1.0,10,207.730797,False
-1.0,10,207.914391,False
-1.0,10,208.117729,False
10.1,9,208.300529,True
-1.0,10,208.481453,False
-1.0,10,208.660303,False
-1.0,10,208.858855,False
-1.0,10,209.054176,False
-1.0,10,209.262245,False
-1.0,10,209.45334,False
-1.0,10,209.65455,False
-1.0,10,209.839025,False
-1.0,10,210.021872,False
-1.0,10,210.213689,False
10.3,7,210.352616,True
-1.0,10,210.54789,False
-1.0,10,210.729168,False
-1.0,10,210.930091,False
10.7,3,210.983946,True
-1.0,10,211.1781,False
10.8,2,211.219395,True
10.8,2,211.256805,True
-1.0,10,211.447325,False
-1.0,10,211.661907,False
-1.0,10,211.863287,False
-1.0,10,212.054117,False
-1.0,10,212.252473,False
-1.0,10,212.44584,False
-1.0,10,212.620385,False
-1.0,10,212.81949,False
10.8,2,212.855921,True
-1.0,10,213.0539,False
-1.0,10,213.244608,False
-1.0,10,213.435731,False
-1.0,10,213.632303,False
-1.0,10,213.814044,False
-1.0,10,213.995195,False
-1.0,10,214.191119,False
-1.0,10,214.388785,False
-1.0,10,214.5852,False
-1.0,10,214.776942,False
-1.0,10,214.97684,False
-1.0,10,215.169081,False
-1.0,10,215.360121,False
-1.0,10,215.548533,False
-1.0,10,215.752929,False
-1.0,10,215.949877,False
-1.0,10,216.14365,False
-1.0,10,216.327877,False
-1.0,10,216.513345,False
-1.0,10,216.712038,False
-1.0,10,216.889376,False
-1.0,10,217.088794,False
-1.0,10,217.269714,False
-1.0,10,217.481022,False
-1.0,10,217.664385,False
-1.0,10,217.8603,False
-1.0,10,218.062183,False
-1.0,10,218.241044,False
-1.0,10,218.436661,False
-1.0,10,218.635476,False
10.7,3,218.697068,True
-1.0,10,218.885792,False
10.6,4,218.971357,True
-1.0,10,219.167516,False
-1.0,10,219.368559,False
-1.0,10,219.554154,False
-1.0,10,219.75174,False
