#{"t_start": 1681559596.9223406, "env_id": "sokoban-turtle-v0"}
r,l,t
-12.0,15,1.558333
4.0,13,2.12673
12.0,8,2.269462
1.0,16,2.938588
-7.0,7,3.028656
-1.0,17,3.170132
-5.0,11,3.251749
0.0,6,3.313349
5.0,13,3.433419
-4.0,6,3.501972
0.0,15,3.618363
0.0,9,3.72817
0.0,10,3.782116
-1.0,13,3.897022
6.0,11,3.955934
-20.0,15,4.043089
2.0,14,4.22026
-10.0,22,4.501558
0.0,8,4.544379
-9.0,9,4.596066
-1.0,10,4.670304
-7.0,12,4.791683
-5.0,8,4.858295
0.0,7,5.309567
-4.0,6,5.682691
-10.0,11,5.797021
10.0,8,5.894874
5.0,14,6.067185
0.0,5,6.1688
-5.0,6,6.272135
0.0,12,6.41763
-5.0,15,6.628892
2.0,17,6.778047
2.0,6,6.828379
-8.0,7,6.920391
5.0,15,7.107966
-10.0,12,7.314447
-8.0,12,7.449683
-4.0,15,7.677423
-10.0,9,7.76583
-18.0,12,7.894503
-2.0,12,12.744082
0.0,10,12.855404
0.0,5,12.896678
-5.0,16,13.102101
0.0,10,14.427511
5.0,8,14.512507
-10.0,16,14.690107
-2.0,10,14.812072
-6.0,10,14.956326
-5.0,11,15.0641
1.0,14,15.215075
-2.0,9,15.312821
3.0,10,15.414277
-12.0,17,15.749417
10.0,11,15.941176
-4.0,11,16.076636
0.0,11,16.240739
2.0,16,16.550762
-4.0,10,16.721457
-7.0,8,17.01628
5.0,19,18.135093
-5.0,11,18.270615
-2.0,15,18.523794
-3.0,7,18.654672
2.0,16,18.869807
5.0,9,19.011924
1.0,5,19.074848
-3.0,10,19.214086
-10.0,9,19.338593
5.0,12,19.506267
0.0,7,20.805022
3.0,9,23.024809
-15.0,18,28.398409
-14.0,15,28.630603
0.0,14,28.85431
2.0,21,29.284832
2.0,9,29.422953
-6.0,8,29.567584
-8.0,8,29.737552
-9.0,12,29.910568
4.0,6,30.180139
-4.0,8,30.29806
-7.0,12,30.496301
-7.0,15,30.757883
2.0,14,30.927933
-11.0,12,31.062859
4.0,6,31.400015
-4.0,14,31.62818
-2.0,12,32.144882
0.0,11,32.322332
7.0,12,32.490346
3.0,13,32.709268
0.0,19,33.357686
