#{"t_start": 1685259425.9158883, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
8.0,85,108.88211,0,1,0
34.0,29,173.017569,8,1,0.2
14.0,95,270.680364,0,2,0
26.0,27,297.653242,17,1,0.0
26.0,34,335.310009,18,1,0.0
13.0,25,347.12069,0,2,0
35.0,48,385.510149,18,1,0.0
4.0,35,385.740828,0,1,0
14.0,90,481.417456,0,1,0
20.0,12,481.485767,0,1,0
14.0,89,640.561469,0,1,0
24.0,28,653.04336,0,1,0
14.0,21,673.411979,0,2,0
0.0,15,673.569454,0,1,0
24.0,32,710.951989,0,1,0
5.0,52,747.500836,0,1,0
23.0,37,834.161194,9,1,0.0
19.0,43,877.53813,0,1,0
15.0,23,902.523088,0,1,0
9.0,125,1055.825082,0,1,0
20.0,50,1127.093853,6,1,0.0
36.0,13,1151.55942,9,1,0.0
-4.0,44,1207.773484,7,1,0.55
18.0,12,1207.879095,0,1,0
13.0,40,1308.62377,0,1,0
14.0,16,1328.344816,0,1,0
33.0,7,1340.264741,12,1,0.1
10.0,125,1477.183477,0,1,0
19.0,38,1489.698895,0,1,0
16.0,60,1543.324103,0,1,0
5.0,20,1567.515815,0,1,0
15.0,41,1567.918902,0,1,0
14.0,26,1615.259303,0,2,0
13.0,73,1672.656022,0,1,0
18.0,43,1751.483725,0,1,0
29.0,47,1803.413928,16,1,0.0
5.0,13,1803.513285,0,1,0
12.0,77,1870.513329,12,1,0.7
8.0,93,1973.744257,0,1,0
24.0,125,2101.311571,0,1,0
9.0,125,2218.643852,0,1,0
-12.0,9,2232.055441,4,1,1.0
23.0,30,2306.095489,0,1,0
14.0,112,2375.408388,0,1,0
18.0,42,2388.595076,0,1,0
18.0,37,2409.116163,0,1,0
20.0,24,2443.529578,0,1,0
17.0,47,2512.349607,0,1,0
32.0,40,2573.553384,18,1,0.0
25.0,16,2609.005339,7,1,0.2
13.0,87,2700.282823,0,1,0
25.0,33,2750.016973,0,0,0
18.0,74,2803.64187,9,1,0.0
31.0,87,2888.35344,12,1,0.0
19.0,41,2924.770542,0,1,0
19.0,5,2936.772467,4,1,0.05
14.0,27,2961.411884,0,1,0
4.0,52,2995.430092,0,0,0
17.0,62,3058.090638,0,2,0
8.0,29,3109.882268,0,1,0
8.0,76,3166.546369,0,1,0
15.0,70,3209.075126,0,1,0
15.0,89,3344.936034,0,1,0
28.0,18,3368.633489,0,1,0
1.0,25,3368.796932,0,0,0
23.0,70,3443.405141,0,1,0
18.0,22,3443.537699,0,1,0
19.0,57,3481.029368,0,1,0
25.0,99,3668.724033,6,1,0.0
14.0,120,3842.089118,0,2,0
19.0,18,3879.715621,0,1,0
13.0,19,3879.81504,0,1,0
36.0,20,3904.590381,11,1,0.0
27.0,24,3915.498444,0,1,0
24.0,35,3940.058664,0,1,0
5.0,42,3964.927996,0,0,0
29.0,20,4002.268998,0,1,0
11.0,77,4136.770392,0,0,0
16.0,15,4136.918247,0,1,0
9.0,18,4151.682456,0,1,0
23.0,25,4151.88553,0,1,0
15.0,69,4221.86587,0,1,0
19.0,17,4246.593674,0,1,0
24.0,17,4246.7218,0,1,0
6.0,24,4289.0842,7,1,0.75
0.0,21,4299.468969,1,1,1.0
14.0,15,4335.585381,7,1,0.15
19.0,13,4379.168212,0,1,0
9.0,42,4416.315587,0,0,0
19.0,69,4524.718806,0,1,0
15.0,69,4602.642747,0,0,0
1.0,125,4715.697375,0,0,0
9.0,19,4728.079192,0,3,0
22.0,30,4728.341826,0,1,0
14.0,24,4729.090659,0,1,0
15.0,23,4741.536501,0,2,0
13.0,21,4747.290809,0,1,0
20.0,71,4806.206111,0,2,0
12.0,58,4831.384885,0,1,0
14.0,60,4889.870452,0,1,0
12.0,28,4926.676935,12,1,0.0
10.0,55,4962.773743,0,1,0
23.0,18,4962.92311,0,1,0
31.0,18,4986.533857,17,1,0.0
17.0,10,5010.811764,7,1,0.05
16.0,79,5137.551201,0,0,0
4.0,89,5230.200166,0,1,0
25.0,20,5255.061193,12,1,0.0
18.0,22,5255.26084,0,1,0
9.0,43,5292.452127,0,3,0
23.0,26,5305.046464,0,1,0
25.0,15,5305.137324,0,0,0
28.0,65,5341.367564,0,1,0
