#{"t_start": 1685259427.3616357, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
6.0,23,14.460262,0,1,0
20.0,71,134.977148,0,1,0
18.0,65,217.962701,0,1,0
14.0,64,269.343965,0,1,0
19.0,13,281.849302,0,1,0
22.0,38,345.523556,0,1,0
25.0,12,345.612969,0,0,0
16.0,26,357.946412,0,1,0
20.0,16,371.660433,0,2,0
29.0,19,384.093555,0,1,0
19.0,94,455.106056,0,0,0
34.0,71,529.197628,11,1,0.0
20.0,19,541.372316,0,1,0
27.0,9,577.833567,17,1,0.0
29.0,20,626.75299,0,1,0
15.0,28,651.534776,0,1,0
9.0,25,671.935085,0,1,0
5.0,38,696.939711,0,1,0
18.0,12,709.497891,0,1,0
15.0,60,746.106716,0,1,0
6.0,47,845.283673,0,1,0
0.0,125,987.645431,0,1,0
24.0,43,1054.314457,0,1,0
19.0,33,1091.911365,0,1,0
5.0,91,1206.421129,0,1,0
14.0,32,1307.110588,0,1,0
18.0,14,1307.243887,0,1,0
-4.0,51,1380.278394,6,1,0.95
4.0,44,1414.510147,0,1,0
29.0,25,1451.758602,20,1,0.0
28.0,37,1488.092508,0,1,0
15.0,53,1504.485,0,1,0
27.0,25,1541.840947,13,1,0.0
26.0,124,1638.89172,16,1,0.0
15.0,63,1713.500348,0,1,0
9.0,29,1750.088885,0,1,0
14.0,11,1770.8677,0,1,0
15.0,43,1814.636412,6,1,0.0
9.0,23,1837.569835,0,1,0
20.0,38,1861.514065,0,0,0
20.0,25,1869.129346,0,3,0
19.0,24,1892.35931,0,2,0
8.0,40,1936.509301,0,2,0
10.0,58,2021.368076,0,1,0
18.0,58,2075.058158,0,1,0
19.0,40,2110.80172,0,1,0
13.0,27,2122.832862,0,1,0
23.0,34,2158.516501,0,1,0
23.0,33,2217.064664,4,1,0.25
24.0,29,2229.519934,0,1,0
20.0,21,2280.381341,0,1,0
22.0,33,2312.408496,0,1,0
4.0,119,2374.563341,0,1,0
9.0,35,2387.334405,0,1,0
10.0,14,2420.017241,0,0,0
10.0,39,2453.761514,0,1,0
24.0,35,2510.920256,0,1,0
19.0,33,2547.547842,0,1,0
5.0,102,2698.75198,0,1,0
9.0,30,2736.275573,0,1,0
17.0,22,2748.667332,0,1,0
17.0,16,2765.346201,13,1,0.0
15.0,66,2805.301696,0,1,0
27.0,23,2849.578348,17,1,0.05
24.0,23,2862.217454,0,1,0
13.0,36,2887.015568,0,1,0
10.0,77,2972.023401,0,2,0
9.0,43,3007.690177,0,1,0
22.0,21,3020.30443,0,1,0
24.0,23,3056.608499,0,1,0
5.0,18,3096.428522,4,1,0.9
18.0,30,3120.834456,0,1,0
14.0,43,3152.998132,0,1,0
30.0,24,3165.132097,0,1,0
14.0,94,3245.45566,0,1,0
14.0,51,3331.180777,0,1,0
28.0,23,3367.157229,0,1,0
14.0,54,3392.166208,0,1,0
25.0,16,3404.53845,0,1,0
16.0,85,3467.094975,0,0,0
14.0,17,3479.54702,0,1,0
23.0,8,3504.482217,9,1,0.0
31.0,19,3529.003228,11,1,0.05
14.0,63,3642.36548,0,1,0
9.0,14,3654.966087,0,3,0
18.0,83,3785.078447,0,1,0
22.0,18,3831.197746,0,1,0
28.0,21,3840.649132,0,2,0
19.0,36,3878.36911,0,1,0
23.0,22,3903.174445,0,1,0
29.0,19,3914.031084,0,0,0
19.0,30,3938.56231,0,1,0
24.0,43,3951.263254,0,1,0
17.0,22,4000.802175,7,2,0.0
9.0,64,4087.175672,0,1,0
9.0,28,4135.431424,0,1,0
19.0,49,4150.450779,0,1,0
15.0,11,4162.84221,0,1,0
19.0,26,4198.358423,0,1,0
32.0,17,4207.940203,7,1,0.3
17.0,42,4245.216572,0,1,0
39.0,22,4270.372701,15,1,0.0
17.0,23,4297.66292,0,1,0
28.0,32,4366.121995,2,1,0.0
18.0,51,4414.921923,0,1,0
20.0,56,4523.206836,0,0,0
9.0,125,4680.171859,0,1,0
10.0,15,4680.318955,0,1,0
9.0,125,4727.583982,0,1,0
24.0,17,4727.686442,0,1,0
24.0,25,4745.76525,0,1,0
14.0,25,4764.623741,0,0,0
18.0,117,4829.969285,0,1,0
14.0,21,4842.096307,0,1,0
25.0,13,4862.353278,0,1,0
13.0,30,4900.871023,0,1,0
13.0,23,4925.242596,0,1,0
34.0,99,5005.042081,5,1,0.45
10.0,24,5064.631616,0,2,0
22.0,21,5098.541042,13,1,0.0
9.0,62,5184.752843,0,1,0
14.0,124,5290.800581,0,1,0
9.0,49,5303.60652,0,0,0
10.0,11,5303.676834,0,1,0
23.0,121,5411.301486,0,1,0
24.0,35,5436.309585,0,1,0
15.0,23,5469.347181,0,1,0
31.0,8,5490.559317,12,1,0.0
25.0,14,5503.104448,12,1,0.0
20.0,17,5503.276151,0,0,0
18.0,43,5531.355457,0,1,0
5.0,28,5556.544997,0,0,0
22.0,76,5641.240415,6,1,0.15
38.0,24,5665.823214,20,1,0.0
10.0,94,5687.822778,0,0,0
14.0,26,5737.446722,0,1,0
10.0,45,5774.835662,0,2,0
10.0,112,5815.459953,0,1,0
22.0,24,5828.055147,0,1,0
14.0,26,5865.960831,0,1,0
22.0,31,5890.878743,0,1,0
34.0,11,5915.736847,0,1,0
