#{"t_start": 1685259422.1276531, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
24.0,15,19.594619,3,1,0.35
14.0,46,86.492529,0,2,0
19.0,125,254.241307,0,1,0
17.0,14,254.365324,0,1,0
3.0,51,326.654986,3,1,0.95
34.0,44,363.063024,14,1,0.05
0.0,35,376.916023,0,0,0
9.0,102,448.510393,0,1,0
22.0,34,485.18301,0,1,0
34.0,76,595.429091,10,1,0.0
18.0,31,644.432628,0,1,0
22.0,22,656.812,0,1,0
18.0,86,738.588958,9,1,0.0
9.0,14,738.696335,0,1,0
14.0,42,788.434062,0,1,0
23.0,15,825.652092,14,2,0.0
26.0,32,862.815006,6,1,0.05
15.0,19,881.355277,0,0,0
12.0,54,955.597787,0,1,0
24.0,17,967.949999,0,1,0
23.0,26,1017.608416,9,1,0.0
29.0,33,1051.536193,0,1,0
4.0,39,1097.15181,0,0,0
13.0,35,1143.025467,0,1,0
18.0,53,1211.643512,0,1,0
-6.0,24,1275.323373,4,1,0.95
27.0,30,1332.084338,8,1,0.05
18.0,27,1356.152002,0,2,0
9.0,44,1407.167393,0,2,0
26.0,16,1419.711915,0,1,0
33.0,19,1444.463319,0,1,0
24.0,24,1457.097295,0,1,0
-3.0,37,1493.416996,0,0,0
29.0,15,1493.522494,0,1,0
14.0,42,1534.556235,0,1,0
13.0,26,1558.774517,0,1,0
24.0,13,1571.375987,0,1,0
18.0,125,1664.893138,0,2,0
13.0,97,1794.864157,5,1,0.55
37.0,18,1832.222344,24,1,0.0
9.0,17,1842.788789,0,2,0
18.0,108,1929.20826,0,1,0
29.0,31,1941.837599,0,1,0
26.0,13,1989.889544,17,2,0.0
15.0,38,2026.680692,0,2,0
24.0,16,2047.285528,0,1,0
23.0,19,2068.658715,9,1,0.0
23.0,27,2080.32586,0,3,0
12.0,15,2092.783273,7,1,0.0
19.0,89,2163.843104,0,1,0
19.0,66,2274.021021,15,1,0.0
20.0,17,2317.493032,3,1,0.4
18.0,40,2342.621694,0,1,0
25.0,42,2366.635224,0,2,0
9.0,44,2379.307396,0,1,0
9.0,35,2392.473876,0,0,0
15.0,47,2447.253706,0,2,0
9.0,59,2516.162929,0,1,0
14.0,25,2540.452584,0,1,0
27.0,14,2589.750497,8,1,0.0
29.0,34,2630.383924,0,1,0
15.0,23,2643.930859,0,1,0
14.0,17,2679.857668,0,1,0
9.0,80,2753.962199,0,2,0
19.0,125,2879.734981,0,1,0
33.0,38,2904.160519,8,1,0.1
26.0,21,2941.042171,9,1,0.0
5.0,124,3025.664105,0,1,0
14.0,50,3113.701736,0,1,0
9.0,20,3133.474534,10,1,0.55
23.0,16,3145.480145,8,1,0.05
14.0,64,3182.110195,0,0,0
24.0,37,3212.82484,0,1,0
8.0,15,3218.639167,0,1,0
-1.0,7,3238.202384,3,1,0.65
14.0,45,3308.359321,0,1,0
19.0,13,3336.375862,0,1,0
15.0,121,3447.156718,0,1,0
28.0,29,3447.330069,0,1,0
10.0,20,3459.861277,0,0,0
32.0,48,3509.771,0,1,0
6.0,19,3552.110376,3,1,0.55
5.0,17,3588.116062,0,1,0
14.0,91,3710.011428,0,1,0
26.0,30,3765.474037,8,1,0.45
-11.0,61,3858.762121,4,1,0.95
41.0,46,3907.133126,9,1,0.25
9.0,95,3956.502153,0,1,0
17.0,40,4018.530053,13,1,0.0
11.0,20,4068.683902,11,2,0.0
19.0,24,4092.40399,0,1,0
19.0,22,4140.591805,0,1,0
18.0,16,4153.083859,9,1,0.0
