#{"t_start": 1685259430.5400875, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
25.0,32,50.233929,11,1,0.0
10.0,118,190.826022,0,1,0
20.0,13,224.776087,2,1,0.2
5.0,55,266.13295,0,2,0
5.0,125,368.591361,0,0,0
0.0,125,476.792931,0,1,0
22.0,33,489.252476,0,1,0
13.0,27,526.116844,0,1,0
0.0,28,623.548947,0,1,0
9.0,33,648.371482,0,1,0
25.0,11,656.42027,3,1,0.4
19.0,18,668.78806,0,1,0
8.0,17,668.964242,0,1,0
19.0,63,730.307799,0,1,0
23.0,25,742.928082,0,1,0
1.0,63,860.41038,3,1,0.55
13.0,54,922.343426,0,3,0
14.0,16,934.932719,0,2,0
29.0,61,1032.730056,6,1,0.2
20.0,1,1043.028985,7,1,0.25
27.0,25,1051.183101,0,1,0
24.0,23,1088.67975,8,1,0.15
15.0,17,1097.560699,0,1,0
9.0,125,1304.065967,0,1,0
23.0,20,1347.63427,8,1,0.05
25.0,19,1372.418072,11,1,0.0
15.0,29,1398.648617,0,1,0
23.0,54,1448.602712,0,1,0
9.0,45,1484.982526,0,1,0
25.0,59,1513.751437,11,1,0.0
8.0,25,1550.30844,0,1,0
9.0,21,1562.978677,0,2,0
21.0,20,1563.184249,0,2,0
17.0,102,1667.947643,6,1,0.1
29.0,30,1710.346288,0,1,0
36.0,13,1735.179983,12,1,0.0
14.0,26,1776.482617,0,1,0
22.0,60,1834.341435,0,1,0
10.0,33,1858.260218,0,1,0
17.0,29,1865.912851,0,1,0
13.0,35,1889.216553,0,1,0
23.0,33,1933.302992,0,1,0
27.0,16,1956.674113,7,1,0.1
29.0,16,1992.168621,5,1,0.25
20.0,20,1993.45265,0,1,0
13.0,125,2119.595735,0,1,0
24.0,17,2130.433936,0,1,0
23.0,24,2155.322227,13,2,0.0
14.0,30,2192.678919,0,2,0
20.0,21,2214.007519,0,1,0
14.0,63,2309.207278,0,1,0
23.0,23,2346.573869,0,0,0
23.0,24,2358.088458,0,1,0
18.0,82,2383.921389,4,1,0.0
14.0,125,2507.806028,0,1,0
26.0,34,2591.945238,4,1,0.15
-7.0,34,2623.016326,2,1,0.95
10.0,63,2695.663042,0,0,0
4.0,48,2745.494149,0,2,0
6.0,12,2749.643088,4,1,0.85
24.0,49,2799.036088,0,1,0
42.0,23,2809.277637,9,1,0.5
25.0,18,2834.228147,11,1,0.0
14.0,13,2846.487144,0,1,0
10.0,23,2871.387677,0,1,0
23.0,16,2883.783078,0,1,0
22.0,28,2920.104857,6,1,0.1
8.0,62,2968.89427,0,1,0
28.0,25,2990.80043,0,1,0
24.0,17,3004.531361,0,1,0
19.0,24,3017.184082,0,1,0
25.0,34,3089.420859,14,1,0.05
17.0,32,3117.662163,0,1,0
10.0,22,3125.170622,0,3,0
31.0,49,3173.544956,8,1,0.2
33.0,21,3173.730849,0,1,0
11.0,64,3242.22088,6,1,0.0
24.0,23,3287.072326,9,1,0.05
10.0,29,3327.971786,0,0,0
14.0,10,3340.29313,0,1,0
0.0,36,3364.120802,0,0,0
28.0,32,3388.967577,9,1,0.0
19.0,19,3413.617674,0,1,0
35.0,16,3438.701149,26,1,0.0
14.0,24,3438.861095,0,1,0
17.0,20,3451.370747,0,1,0
10.0,30,3463.942744,0,1,0
23.0,16,3476.38968,0,3,0
25.0,17,3513.5019,15,1,0.1
5.0,25,3556.1182,0,1,0
9.0,49,3639.246121,0,1,0
40.0,73,3736.498288,6,1,0.0
14.0,15,3769.505326,0,1,0
-5.0,125,3923.372693,0,0,0
23.0,44,3935.510726,0,1,0
14.0,122,4119.811245,0,1,0
5.0,54,4147.182473,0,1,0
9.0,29,4171.576035,0,1,0
36.0,94,4254.553607,18,1,0.0
16.0,14,4284.466884,0,1,0
19.0,15,4294.491167,0,1,0
-6.0,19,4319.931601,1,1,1.0
8.0,10,4350.456013,5,1,0.55
18.0,16,4386.863093,0,1,0
5.0,11,4386.976142,0,0,0
20.0,14,4411.666603,0,1,0
25.0,89,4520.23772,0,1,0
14.0,22,4556.456829,0,1,0
18.0,40,4598.068238,0,1,0
19.0,16,4640.141754,5,1,0.0
27.0,16,4664.546111,0,1,0
19.0,13,4677.025183,0,1,0
15.0,20,4677.195979,0,1,0
16.0,17,4677.38579,0,0,0
18.0,39,4711.134772,0,1,0
10.0,24,4723.518243,0,0,0
19.0,31,4724.366975,0,1,0
5.0,77,4761.465509,0,2,0
10.0,11,4786.239615,0,0,0
13.0,21,4801.440006,0,1,0
4.0,72,4826.719532,0,1,0
14.0,11,4826.810167,0,1,0
27.0,14,4826.894117,0,1,0
23.0,21,4859.196129,0,1,0
10.0,29,4897.703436,0,1,0
19.0,28,4933.144996,0,2,0
26.0,100,5030.456564,7,1,0.0
16.0,10,5061.390938,4,1,0.4
19.0,16,5073.895561,0,1,0
13.0,29,5095.512779,0,1,0
13.0,77,5201.113452,3,1,0.7
19.0,28,5225.57638,0,1,0
29.0,125,5300.507733,0,1,0
30.0,23,5311.679391,0,1,0
24.0,11,5336.516346,10,1,0.0
18.0,19,5336.658654,0,1,0
5.0,31,5371.916471,0,0,0
14.0,39,5408.159198,0,1,0
10.0,125,5528.065399,0,1,0
15.0,32,5540.846216,0,2,0
8.0,22,5602.01929,0,1,0
19.0,82,5650.183177,12,1,0.15
24.0,24,5662.799353,0,1,0
19.0,22,5662.946534,0,2,0
47.0,21,5684.422244,28,1,0.0
19.0,44,5697.488973,0,1,0
5.0,56,5771.640578,0,2,0
19.0,67,5803.563423,0,1,0
27.0,63,5824.827134,13,1,0.0
14.0,36,5862.798991,0,0,0
19.0,19,5887.625871,0,1,0
