#{"t_start": 1682355470.9412596, "env_id": "sokoban-turtle-v0"}
r,l,t
4.0,16,4.348696
-10.0,10,4.454405
0.0,11,4.560524
-2.0,13,4.673465
2.0,7,4.760194
5.0,12,4.865449
0.0,13,4.981531
2.0,16,5.149189
-4.0,12,5.305173
-2.0,5,5.356335
-10.0,13,5.477352
1.0,12,5.587694
0.0,11,5.676313
-2.0,12,5.787916
-5.0,9,5.881789
-5.0,9,5.957502
6.0,10,6.056773
7.0,9,6.128848
0.0,7,6.31274
1.0,9,6.389653
6.0,12,6.496793
12.0,15,6.640061
-3.0,11,6.768548
-5.0,7,6.843313
4.0,15,6.977835
5.0,9,7.063393
-1.0,16,7.226847
-10.0,13,7.359646
-7.0,8,7.437398
-10.0,8,7.508155
-2.0,11,7.611979
0.0,11,7.729799
-7.0,13,7.86414
-10.0,10,7.988132
1.0,15,8.153669
-11.0,9,8.280883
6.0,13,8.490644
14.0,8,8.569442
-4.0,12,8.763735
10.0,15,8.951416
5.0,13,9.150883
-1.0,8,9.266577
-4.0,8,9.37572
7.0,12,9.579904
-10.0,15,9.848666
-2.0,15,10.132775
-14.0,10,10.30573
4.0,8,10.505658
-1.0,14,10.837929
-4.0,13,11.167359
15.0,8,11.357772
-1.0,11,11.62434
0.0,7,11.814934
9.0,11,12.117515
-1.0,12,12.532287
2.0,7,12.745737
1.0,8,12.966534
0.0,16,13.435475
-5.0,11,13.765793
-2.0,12,14.125123
-8.0,6,14.276468
0.0,15,14.702028
-5.0,14,15.089114
-5.0,12,15.439329
-5.0,9,15.693972
-5.0,10,15.971979
-8.0,11,16.303333
0.0,22,17.283202
-3.0,12,17.61079
5.0,9,17.860755
-2.0,9,18.139789
3.0,7,18.427406
0.0,8,18.660617
-5.0,8,18.887605
10.0,16,19.376379
-11.0,13,19.748374
-5.0,10,19.970204
10.0,8,20.212719
-1.0,13,20.629343
2.0,11,20.990446
-1.0,18,21.534044
0.0,10,21.835192
-2.0,8,22.086984
0.0,12,22.443762
-6.0,23,23.095088
5.0,13,23.511081
-10.0,7,23.720135
-5.0,9,24.063671
-9.0,16,24.683614
-5.0,6,24.858475
-10.0,13,25.264164
-9.0,12,25.592609
0.0,7,25.80987
-2.0,18,26.363117
-9.0,10,26.63252
0.0,10,26.944098
4.0,5,27.106558
5.0,8,27.34866
0.0,11,27.689145
-1.0,6,27.868984
-9.0,19,28.465779
-5.0,6,28.61026
0.0,5,28.76151
9.0,9,29.035807
-1.0,13,29.431771
-6.0,8,29.706341
1.0,7,29.937629
-2.0,9,30.224902
0.0,6,30.419998
-3.0,12,30.846524
9.0,8,31.097386
14.0,17,31.65632
0.0,19,32.254152
-5.0,6,32.43908
0.0,8,32.719848
-5.0,10,33.062836
4.0,13,33.479933
-3.0,7,33.722557
5.0,11,34.095687
1.0,9,34.387178
5.0,11,34.722044
-5.0,7,34.9452
0.0,6,35.112148
-5.0,16,35.586855
-9.0,9,35.878447
-1.0,11,36.258056
-9.0,7,36.50781
-2.0,8,36.781309
10.0,12,37.19552
6.0,12,37.659284
-2.0,7,37.889151
-1.0,8,38.158289
4.0,10,38.468295
19.0,17,39.048056
7.0,12,39.408302
-2.0,9,39.730298
-5.0,15,40.230347
6.0,13,40.640281
3.0,8,40.903364
0.0,16,41.392843
-4.0,7,41.608247
-14.0,17,42.129746
10.0,9,42.415645
-11.0,25,43.222977
8.0,13,43.666389
-2.0,13,44.186076
2.0,12,44.586698
0.0,7,44.819886
0.0,10,45.149445
11.0,11,45.464469
2.0,10,45.774716
-5.0,16,46.324169
3.0,9,46.619866
-10.0,10,46.928461
-8.0,8,47.200124
-5.0,5,47.368095
0.0,9,47.687076
-5.0,7,47.948529
-4.0,13,48.387143
10.0,12,48.826166
-1.0,10,49.177071
5.0,7,49.408174
2.0,10,49.750922
-10.0,8,50.001904
-10.0,11,50.392111
-17.0,15,57.581174
4.0,11,57.904147
-9.0,7,58.12771
5.0,6,58.328534
-2.0,11,58.676754
-4.0,7,58.883277
3.0,8,59.149004
4.0,13,59.584265
-10.0,10,59.903889
6.0,15,60.403627
-16.0,11,60.803321
0.0,8,61.092016
4.0,9,61.366531
0.0,13,61.788106
-6.0,17,62.34691
0.0,10,62.698453
9.0,14,63.158063
0.0,5,63.353092
0.0,7,63.56595
-18.0,12,69.802378
-3.0,16,70.333978
-4.0,11,70.672092
4.0,8,70.910557
-11.0,13,130.385402
-7.0,15,130.863284
11.0,9,131.332493
4.0,12,131.704093
2.0,8,131.951003
2.0,8,132.218414
7.0,8,132.43708
6.0,6,132.628574
-2.0,10,132.933206
11.0,8,133.184464
6.0,11,133.508852
0.0,6,133.703674
9.0,9,133.984826
2.0,12,134.341257
0.0,7,134.580777
-6.0,14,135.025772
7.0,17,135.650671
2.0,18,136.205924
-7.0,14,136.644407
0.0,16,137.150023
4.0,10,137.495979
10.0,15,137.985316
-5.0,16,138.5191
-4.0,11,138.873522
2.0,13,139.308668
-20.0,11,139.654209
13.0,21,140.290087
2.0,11,140.637812
2.0,13,141.033761
-4.0,12,141.408925
-2.0,9,141.764405
4.0,7,141.986007
-5.0,10,142.329262
-2.0,9,142.623464
9.0,9,142.913529
5.0,10,143.217385
5.0,8,143.461693
1.0,9,143.761835
0.0,9,144.05143
1.0,10,144.40979
0.0,6,144.608933
-5.0,14,145.112349
0.0,10,145.433583
14.0,14,145.868945
22.0,7,146.087913
4.0,8,146.311558
-2.0,12,146.706693
7.0,26,147.534614
9.0,10,147.86817
14.0,18,148.470681
0.0,13,148.86397
4.0,9,149.13791
0.0,10,149.455427
4.0,8,149.731384
-10.0,6,149.944685
0.0,8,150.232085
0.0,14,150.660191
-5.0,17,151.199317
-5.0,11,151.548232
2.0,12,151.917792
-2.0,18,152.462593
9.0,7,152.712786
-5.0,13,153.098773
-2.0,15,153.649803
7.0,24,154.43864
9.0,13,154.941998
-5.0,11,155.288798
2.0,17,155.847048
3.0,16,156.409877
4.0,8,156.695066
0.0,9,156.99754
3.0,14,157.494147
3.0,16,158.038313
0.0,12,158.389594
-9.0,15,158.979661
0.0,10,159.286611
-1.0,10,159.613905
0.0,7,159.824984
-5.0,16,160.341413
0.0,9,160.642849
3.0,19,161.243915
0.0,10,161.652832
13.0,12,162.017099
0.0,12,162.414031
-9.0,17,162.996089
3.0,10,163.284567
7.0,6,163.470074
4.0,11,163.830104
1.0,13,164.282657
-1.0,10,164.591212
6.0,12,164.976373
0.0,7,165.219629
9.0,14,165.695721
-5.0,10,166.023435
0.0,11,166.386424
10.0,12,166.776198
3.0,9,167.058407
4.0,10,167.362159
0.0,19,168.078066
10.0,13,168.429354
16.0,6,168.60946
-9.0,15,169.091331
0.0,27,170.843373
0.0,16,171.478029
5.0,9,171.771939
2.0,13,172.181137
14.0,9,172.463485
-1.0,13,172.874358
-9.0,9,173.18294
5.0,8,173.44628
4.0,11,173.724953
7.0,8,173.965487
5.0,7,174.204514
-3.0,12,174.614779
-2.0,8,174.874025
3.0,6,175.067894
-2.0,7,175.297255
-7.0,6,175.579248
-5.0,9,175.850878
-8.0,8,176.118024
-4.0,11,176.472294
11.0,10,176.805563
0.0,12,177.177932
-4.0,7,177.406822
-8.0,6,177.620461
11.0,13,178.05696
-3.0,8,178.312145
-10.0,8,178.55497
2.0,13,179.394081
-10.0,10,179.72228
13.0,13,180.171023
3.0,11,180.522391
-2.0,11,180.905191
4.0,5,181.079176
5.0,8,181.339607
0.0,8,181.580121
-1.0,12,181.954544
5.0,15,182.494186
5.0,7,182.728402
0.0,12,183.120393
0.0,15,183.615
0.0,13,184.000274
5.0,12,184.395046
-3.0,11,184.715472
3.0,12,185.064267
-3.0,9,185.372728
1.0,9,185.925964
0.0,12,186.323303
5.0,6,186.509337
11.0,10,186.817742
-7.0,12,187.211609
0.0,12,187.602054
-5.0,10,187.919531
0.0,8,188.161908
-4.0,20,188.827957
1.0,8,189.103757
2.0,8,189.464045
0.0,6,189.659922
-10.0,21,190.361115
8.0,6,190.651456
4.0,15,191.060569
0.0,6,191.255874
1.0,11,191.608682
-5.0,10,191.945474
-5.0,11,192.322162
10.0,9,192.599605
4.0,10,192.921193
1.0,10,193.24589
-7.0,9,193.502436
7.0,13,193.921378
1.0,12,194.319915
5.0,13,194.71334
5.0,10,194.996259
3.0,11,195.336102
-6.0,8,195.608207
13.0,15,202.193407
0.0,9,202.482425
-6.0,15,203.023532
2.0,12,203.44952
-9.0,12,203.836421
0.0,8,204.071889
10.0,8,204.323019
-5.0,9,204.62869
2.0,16,268.096017
8.0,24,268.920267
14.0,19,269.590071
2.0,8,269.937767
6.0,13,270.48717
9.0,8,270.746477
-5.0,9,271.031328
-9.0,10,271.355183
2.0,13,271.892456
0.0,18,272.474889
8.0,16,273.000307
-5.0,23,273.743377
2.0,7,274.30198
7.0,7,274.508781
5.0,15,274.971215
-1.0,11,275.693725
-4.0,9,275.99868
9.0,11,276.362457
-4.0,8,276.595429
1.0,11,276.959132
-6.0,6,277.129157
-5.0,18,277.723269
-7.0,7,277.931168
-4.0,18,278.50515
2.0,15,279.032479
5.0,10,279.378228
0.0,9,279.672333
-6.0,16,280.396779
3.0,17,280.932113
0.0,9,281.198998
9.0,7,281.436269
-4.0,17,282.036913
-6.0,9,282.359128
3.0,10,282.703676
0.0,15,283.17943
0.0,14,283.639082
-11.0,15,284.182245
3.0,22,284.929017
1.0,9,285.181614
-9.0,16,285.764569
0.0,9,286.060355
-5.0,13,286.483713
9.0,10,286.810464
0.0,5,286.991448
2.0,15,287.472041
11.0,10,287.89177
-14.0,9,288.178843
-5.0,10,288.491395
-2.0,10,288.799461
0.0,5,288.939342
0.0,8,289.212058
4.0,13,289.621091
-9.0,7,289.875576
5.0,7,290.10512
6.0,16,290.66645
-4.0,7,290.930707
5.0,12,291.302315
2.0,6,291.483232
9.0,15,291.997422
7.0,7,292.213337
-3.0,12,292.690114
-9.0,9,292.953119
12.0,16,293.467687
14.0,15,293.93608
-6.0,9,294.217349
2.0,6,294.401402
4.0,11,294.744184
2.0,12,295.128928
8.0,8,295.438295
7.0,14,295.895502
4.0,10,296.204752
-10.0,14,296.632148
-5.0,13,297.046735
6.0,17,297.619056
0.0,13,298.015299
0.0,14,298.504065
13.0,13,299.012496
-4.0,10,299.344407
9.0,14,299.785421
