#{"t_start": 1685220598.5305254, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-2.0,20,11.980466,False
-2.0,20,12.264784,False
-2.0,20,12.498771,False
-2.0,20,12.730406,False
-2.0,20,12.946814,False
-2.0,20,13.167341,False
-2.0,20,13.403954,False
-2.0,20,13.625281,False
-2.0,20,13.836019,False
-2.0,20,14.101642,False
-2.0,20,14.357953,False
-2.0,20,14.584516,False
-2.0,20,14.812316,False
-2.0,20,15.057246,False
-2.0,20,15.279966,False
-2.0,20,15.496328,False
-2.0,20,15.719733,False
-2.0,20,15.982195,False
-2.0,20,16.239864,False
-2.0,20,16.521313,False
-2.0,20,16.809382,False
-2.0,20,17.095903,False
-2.0,20,17.394381,False
-2.0,20,17.660393,False
-2.0,20,17.929312,False
-2.0,20,18.208077,False
-2.0,20,18.505364,False
-2.0,20,18.824043,False
-2.0,20,19.135455,False
-2.0,20,19.436634,False
-2.0,20,19.757381,False
-2.0,20,20.242287,False
-2.0,20,20.549585,False
-2.0,20,20.866714,False
-2.0,20,21.21807,False
-2.0,20,21.538012,False
-2.0,20,21.837826,False
-2.0,20,22.160683,False
-2.0,20,22.500963,False
-2.0,20,22.835201,False
-2.0,20,23.191664,False
-2.0,20,23.535195,False
-2.0,20,23.870757,False
-2.0,20,24.213131,False
-2.0,20,24.557264,False
-2.0,20,24.888958,False
-2.0,20,25.200847,False
-2.0,20,25.513419,False
-2.0,20,25.85147,False
-2.0,20,26.17393,False
-2.0,20,26.486749,False
-2.0,20,26.808781,False
-2.0,20,27.129408,False
-2.0,20,27.466122,False
-2.0,20,27.838053,False
-2.0,20,28.200911,False
-2.0,20,28.554229,False
-2.0,20,28.885604,False
-2.0,20,29.223506,False
-2.0,20,29.574666,False
-2.0,20,29.920956,False
-2.0,20,30.259039,False
-2.0,20,30.768463,False
-2.0,20,31.111272,False
-2.0,20,31.478661,False
-2.0,20,31.806968,False
-2.0,20,32.153276,False
-2.0,20,32.49258,False
-2.0,20,32.826356,False
-2.0,20,33.140685,False
-2.0,20,33.4902,False
-2.0,20,33.829073,False
-2.0,20,34.14932,False
-2.0,20,34.488323,False
-2.0,20,34.82544,False
-2.0,20,35.156207,False
-2.0,20,35.477971,False
-2.0,20,35.817475,False
-2.0,20,36.146658,False
-2.0,20,36.477172,False
-2.0,20,36.810377,False
-2.0,20,37.147958,False
-2.0,20,37.478341,False
-2.0,20,37.811012,False
-2.0,20,38.188417,False
-2.0,20,38.538079,False
-2.0,20,38.875061,False
-2.0,20,39.207529,False
-2.0,20,39.548936,False
-2.0,20,39.901679,False
-2.0,20,40.243428,False
-2.0,20,40.600284,False
-2.0,20,40.933463,False
-2.0,20,41.381461,False
-2.0,20,41.741919,False
-2.0,20,42.107705,False
-2.0,20,42.488312,False
-2.0,20,42.822796,False
-2.0,20,43.197456,False
-2.0,20,43.556682,False
-2.0,20,43.920957,False
-2.0,20,44.291439,False
-2.0,20,102.663775,False
-2.0,20,103.045016,False
-2.0,20,103.402264,False
-2.0,20,103.744562,False
-2.0,20,104.104682,False
-2.0,20,104.480819,False
-2.0,20,104.835027,False
-2.0,20,105.183479,False
-2.0,20,105.532665,False
-2.0,20,105.902734,False
-2.0,20,106.25151,False
-2.0,20,106.58748,False
-2.0,20,106.918547,False
-2.0,20,107.268697,False
-2.0,20,107.642259,False
-2.0,20,107.997868,False
-2.0,20,108.364684,False
-2.0,20,108.735099,False
-2.0,20,109.096696,False
-2.0,20,109.445858,False
-2.0,20,109.818988,False
-2.0,20,110.181965,False
-2.0,20,110.533075,False
-2.0,20,111.053826,False
-2.0,20,111.408953,False
-2.0,20,111.759986,False
-2.0,20,112.120933,False
-2.0,20,112.470414,False
-2.0,20,112.85164,False
-2.0,20,113.231339,False
-2.0,20,113.605082,False
-2.0,20,113.960694,False
-2.0,20,114.311533,False
-2.0,20,114.659248,False
-2.0,20,115.012979,False
-2.0,20,115.358088,False
-2.0,20,115.719331,False
-2.0,20,116.104526,False
-2.0,20,116.454097,False
-2.0,20,116.813029,False
-2.0,20,117.18209,False
-2.0,20,117.528438,False
-2.0,20,117.900676,False
-2.0,20,118.256121,False
-2.0,20,118.610147,False
-2.0,20,118.967843,False
-2.0,20,119.337028,False
-2.0,20,119.706709,False
-2.0,20,120.045676,False
-2.0,20,120.418245,False
-2.0,20,120.794492,False
-2.0,20,121.163237,False
-2.0,20,121.504077,False
-2.0,20,121.865081,False
-2.0,20,122.395798,False
-2.0,20,122.749608,False
-2.0,20,123.118193,False
-2.0,20,123.463326,False
-2.0,20,123.827229,False
-2.0,20,124.179858,False
-2.0,20,124.515085,False
-2.0,20,124.876726,False
-2.0,20,125.258197,False
-2.0,20,125.609887,False
-2.0,20,125.977929,False
-2.0,20,126.32907,False
-2.0,20,126.674588,False
-2.0,20,127.025064,False
-2.0,20,127.372522,False
-2.0,20,127.713973,False
-2.0,20,128.072889,False
-2.0,20,128.428544,False
-2.0,20,128.783495,False
-2.0,20,129.157146,False
-2.0,20,129.530094,False
-2.0,20,129.883695,False
-2.0,20,130.236398,False
-2.0,20,130.584368,False
-2.0,20,130.941395,False
-2.0,20,131.298854,False
-2.0,20,131.642773,False
-2.0,20,131.987885,False
-2.0,20,132.350638,False
-2.0,20,132.723572,False
-2.0,20,133.077234,False
-2.0,20,133.590293,False
-2.0,20,133.949412,False
-2.0,20,134.28887,False
-2.0,20,134.657104,False
-2.0,20,135.01391,False
-2.0,20,135.364234,False
-2.0,20,135.68189,False
-2.0,20,136.036341,False
-2.0,20,136.386209,False
-2.0,20,136.762971,False
-2.0,20,137.112093,False
-2.0,20,137.460274,False
-2.0,20,137.829153,False
-2.0,20,138.208753,False
-2.0,20,138.550711,False
-2.0,20,138.895788,False
-2.0,20,139.237061,False
-2.0,20,198.518395,False
-2.0,20,198.85596,False
-2.0,20,199.22662,False
-2.0,20,199.556946,False
-2.0,20,199.907035,False
-2.0,20,200.255389,False
-2.0,20,200.601252,False
-2.0,20,200.946898,False
-2.0,20,201.288856,False
-2.0,20,201.628498,False
-2.0,20,201.958165,False
-2.0,20,202.292321,False
-2.0,20,202.638378,False
-2.0,20,202.993227,False
-2.0,20,203.526217,False
-2.0,20,203.889443,False
-2.0,20,204.240252,False
-2.0,20,204.603366,False
-2.0,20,204.967111,False
-2.0,20,205.337319,False
-2.0,20,205.707798,False
-2.0,20,206.083731,False
-2.0,20,206.439853,False
-2.0,20,206.792983,False
-2.0,20,207.130101,False
-2.0,20,207.482268,False
-2.0,20,207.846689,False
-2.0,20,208.197801,False
-2.0,20,208.5533,False
-2.0,20,208.895607,False
-2.0,20,209.249173,False
-2.0,20,209.603599,False
-2.0,20,209.950738,False
-2.0,20,210.297664,False
-2.0,20,210.658604,False
-2.0,20,211.029414,False
-2.0,20,211.398289,False
-2.0,20,211.761176,False
-2.0,20,212.134056,False
-2.0,20,212.493758,False
-2.0,20,212.867174,False
-2.0,20,213.231401,False
-2.0,20,213.590696,False
-2.0,20,213.941331,False
-2.0,20,214.306974,False
-2.0,20,214.66264,False
9.7,13,215.057451,True
-2.0,20,215.418014,False
-2.0,20,215.772578,False
-2.0,20,216.138015,False
-2.0,20,216.482271,False
-2.0,20,216.858656,False
-2.0,20,217.211554,False
-2.0,20,217.560048,False
-2.0,20,217.931779,False
-2.0,20,218.305802,False
-2.0,20,218.672806,False
-2.0,20,219.020073,False
-2.0,20,219.37019,False
-2.0,20,219.737235,False
-2.0,20,220.102241,False
-2.0,20,220.441611,False
-2.0,20,220.793756,False
-2.0,20,221.139445,False
-2.0,20,221.506904,False
-2.0,20,221.856344,False
-2.0,20,222.23536,False
-2.0,20,222.583587,False
-2.0,20,222.957561,False
-2.0,20,223.329551,False
-2.0,20,223.697182,False
-2.0,20,224.071476,False
-2.0,20,224.462915,False
-2.0,20,224.837777,False
-2.0,20,225.208307,False
-2.0,20,225.570205,False
-2.0,20,225.947823,False
-2.0,20,226.460348,False
-2.0,20,226.840847,False
-2.0,20,227.178747,False
-2.0,20,227.534819,False
-2.0,20,227.869465,False
-2.0,20,228.209541,False
-2.0,20,228.557552,False
-2.0,20,228.909022,False
-2.0,20,229.243638,False
-2.0,20,229.610108,False
-2.0,20,229.980714,False
-2.0,20,230.340355,False
-2.0,20,230.685682,False
-2.0,20,231.020327,False
-2.0,20,231.355186,False
-2.0,20,231.698665,False
-2.0,20,232.027368,False
-2.0,20,232.377927,False
-2.0,20,232.726285,False
-2.0,20,233.072198,False
-2.0,20,233.426054,False
-2.0,20,233.778079,False
-2.0,20,234.137233,False
-2.0,20,234.497589,False
-2.0,20,234.850526,False
-2.0,20,235.212903,False
-2.0,20,294.977945,False
-2.0,20,295.358438,False
-2.0,20,295.72197,False
