#{"t_start": 1685220598.5266802, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-3.5,35,12.203797,False
-3.5,35,12.619902,False
-3.5,35,13.010779,False
-3.5,35,13.407876,False
-3.5,35,13.78651,False
-3.5,35,14.223698,False
-3.5,35,14.657169,False
-3.5,35,15.060808,False
-3.5,35,15.441214,False
-3.5,35,15.858778,False
-3.5,35,16.307352,False
-3.5,35,16.81111,False
-3.5,35,17.334607,False
-3.5,35,17.795506,False
-3.5,35,18.287962,False
-3.5,35,18.82669,False
-3.5,35,19.366726,False
-3.5,35,20.078587,False
-3.5,35,20.626385,False
-3.5,35,21.222965,False
-3.5,35,21.768121,False
-3.5,35,22.32532,False
-3.5,35,22.927623,False
-3.5,35,23.540856,False
-3.5,35,24.125547,False
-3.5,35,24.730084,False
-3.5,35,25.279301,False
-3.5,35,25.855133,False
-3.5,35,26.414871,False
-3.5,35,26.972425,False
-3.5,35,27.563787,False
-3.5,35,28.203399,False
-3.5,35,28.803675,False
-3.5,35,29.401476,False
-3.5,35,30.007654,False
-3.5,35,30.768192,False
-3.5,35,31.397444,False
-3.5,35,31.983794,False
-3.5,35,32.583355,False
-3.5,35,33.146097,False
-3.5,35,33.747049,False
-3.5,35,34.318007,False
-3.5,35,34.912651,False
-3.5,35,35.484422,False
-3.5,35,36.066087,False
-3.5,35,36.654807,False
-3.5,35,37.230601,False
-3.5,35,37.814854,False
-3.5,35,38.453077,False
-3.5,35,39.038703,False
-3.5,35,39.644495,False
-3.5,35,40.249202,False
-3.5,35,40.847503,False
-3.5,35,41.571241,False
-3.5,35,42.207266,False
-3.5,35,42.826766,False
-3.5,35,43.468719,False
-3.5,35,44.112527,False
-3.5,35,102.780459,False
-3.5,35,103.407983,False
-3.5,35,104.024924,False
-3.5,35,104.666154,False
-3.5,35,105.272892,False
-3.5,35,105.903772,False
-3.5,35,106.504161,False
-3.5,35,107.088222,False
-3.5,35,107.735376,False
-3.5,35,108.366905,False
-3.5,35,109.01133,False
-3.5,35,109.628668,False
-3.5,35,110.277541,False
-3.5,35,111.058858,False
-3.5,35,111.679657,False
-3.5,35,112.299041,False
-3.5,35,112.950971,False
-3.5,35,113.614841,False
-3.5,35,114.226102,False
-3.5,35,114.839999,False
-3.5,35,115.455157,False
-3.5,35,116.106067,False
-3.5,35,116.723558,False
-3.5,35,117.36377,False
-3.5,35,117.999763,False
-3.5,35,118.615819,False
-3.5,35,119.261172,False
-3.5,35,119.878977,False
-3.5,35,120.522343,False
-3.5,35,121.163756,False
-3.5,35,121.77602,False
-3.5,35,122.574842,False
-3.5,35,123.212901,False
-3.5,35,123.827524,False
-3.5,35,124.443806,False
-3.5,35,125.074976,False
-3.5,35,125.719332,False
-3.5,35,126.337682,False
-3.5,35,126.944282,False
-3.5,35,127.541736,False
-3.5,35,128.169276,False
-3.5,35,128.79168,False
-3.5,35,129.439759,False
-3.5,35,130.061559,False
-3.5,35,130.676671,False
-3.5,35,131.299828,False
-3.5,35,131.916052,False
-3.5,35,132.539114,False
-3.5,35,133.181568,False
-3.5,35,133.952163,False
-3.5,35,134.577048,False
-3.5,35,135.193008,False
-3.5,35,135.773504,False
-3.5,35,136.38862,False
-3.5,35,137.0393,False
-3.5,35,137.657892,False
-3.5,35,138.296066,False
-3.5,35,138.9031,False
-3.5,35,139.509858,False
-3.5,35,199.050491,False
-3.5,35,199.654988,False
-3.5,35,200.261183,False
-3.5,35,200.868765,False
-3.5,35,201.466941,False
-3.5,35,202.044419,False
-3.5,35,202.644735,False
-3.5,35,203.264436,False
-3.5,35,204.065028,False
-3.5,35,204.701126,False
-3.5,35,205.343223,False
-3.5,35,205.987424,False
-3.5,35,206.618351,False
-3.5,35,207.212137,False
-3.5,35,207.850088,False
-3.5,35,208.482139,False
-3.5,35,209.071946,False
-3.5,35,209.694835,False
-3.5,35,210.302657,False
-3.5,35,210.94235,False
-3.5,35,211.581177,False
-3.5,35,212.235505,False
-3.5,35,212.873605,False
-3.5,35,213.513368,False
-3.5,35,214.130718,False
-3.5,35,214.914713,False
-3.5,35,215.547706,False
-3.5,35,216.180598,False
-3.5,35,216.807991,False
-3.5,35,217.416944,False
-3.5,35,218.065948,False
-3.5,35,218.713964,False
-3.5,35,219.321534,False
-3.5,35,219.954726,False
-3.5,35,220.559416,False
-3.5,35,221.176166,False
9.5,15,221.456385,True
-3.5,35,222.089921,False
-3.5,35,222.724602,False
-3.5,35,223.364539,False
-3.5,35,224.016742,False
-3.5,35,224.694442,False
-3.5,35,225.347137,False
-3.5,35,225.982215,False
-3.5,35,226.795416,False
-3.5,35,227.403477,False
-3.5,35,227.994594,False
-3.5,35,228.606971,False
-3.5,35,229.198078,False
-3.5,35,229.843438,False
-3.5,35,230.468827,False
-3.5,35,231.056966,False
-3.5,35,231.651278,False
-3.5,35,232.239294,False
-3.5,35,232.851178,False
-3.5,35,233.467648,False
-3.5,35,234.083705,False
-3.5,35,234.717137,False
-3.5,35,235.349146,False
-3.5,35,295.391712,False
-3.5,35,296.049979,False
-3.5,35,296.670188,False
-3.5,35,297.486849,False
-3.5,35,298.121703,False
-3.5,35,298.763947,False
-3.5,35,299.420837,False
-3.5,35,300.033051,False
-3.5,35,300.66426,False
-3.5,35,301.296449,False
-3.5,35,301.911276,False
-3.5,35,302.490234,False
-3.5,35,303.082064,False
-3.5,35,303.708666,False
-3.5,35,304.343677,False
-3.5,35,304.989187,False
-3.5,35,305.625426,False
9.5,15,305.889184,True
-3.5,35,306.526401,False
-3.5,35,307.175488,False
-3.5,35,307.813342,False
-3.5,35,308.596384,False
-3.5,35,309.229377,False
-3.5,35,309.878407,False
-3.5,35,310.50518,False
-3.5,35,311.105277,False
-3.5,35,311.717183,False
10.1,9,311.888979,True
-3.5,35,312.493075,False
-3.5,35,313.109621,False
-3.5,35,313.746607,False
-3.5,35,314.365509,False
-3.5,35,314.995689,False
-3.5,35,315.640579,False
-3.5,35,316.247269,False
-3.5,35,316.862436,False
-3.5,35,317.518357,False
-3.5,35,318.127618,False
-3.5,35,318.762004,False
-3.5,35,319.386372,False
-3.5,35,320.207756,False
-3.5,35,320.842718,False
-3.5,35,321.471449,False
-3.5,35,322.103616,False
10.2,8,322.239832,True
-3.5,35,322.866692,False
-3.5,35,323.472848,False
-3.5,35,324.062131,False
-3.5,35,324.681074,False
-3.5,35,325.312071,False
-3.5,35,325.965251,False
-3.5,35,326.589191,False
9.6,14,326.824905,True
-3.5,35,327.456617,False
-3.5,35,328.095047,False
-3.5,35,328.70727,False
-3.5,35,329.349075,False
-3.5,35,329.987328,False
-3.5,35,330.589035,False
-3.5,35,331.36425,False
-3.5,35,331.980164,False
-3.5,35,392.571384,False
10.0,10,392.757369,True
-3.5,35,393.37698,False
-3.5,35,394.02845,False
-3.5,35,394.689853,False
-3.5,35,395.317825,False
-3.5,35,395.937341,False
-3.5,35,396.582697,False
-3.5,35,397.235819,False
-3.5,35,397.890608,False
-3.5,35,398.536555,False
-3.5,35,399.133957,False
-3.5,35,399.76036,False
-3.5,35,400.41043,False
