#{"t_start": 1678282066.7180245, "env_id": "sokoban-turtle-v0"}
r,l,t
0.0,27,5.298424
0.0,28,5.391999
-9.0,19,5.453933
6.0,34,5.562451
-5.0,32,5.661022
7.0,33,5.765976
-3.0,33,5.883387
-3.0,23,5.955564
8.0,29,6.050999
0.0,27,6.157308
4.0,28,6.244317
7.0,21,6.323759
3.0,25,6.418149
6.0,26,6.518944
7.0,24,6.605039
5.0,22,6.671818
-1.0,25,6.747734
11.0,25,6.828447
-3.0,30,6.919969
0.0,26,6.995809
4.0,25,7.07169
-4.0,23,7.139821
-12.0,30,7.228747
7.0,30,7.322674
12.0,37,7.431498
-3.0,25,7.504502
-4.0,21,7.56741
1.0,23,7.637048
5.0,25,7.715693
6.0,21,7.778968
6.0,24,7.842116
-5.0,25,7.914906
-4.0,47,8.052327
0.0,26,8.135821
5.0,17,8.183417
1.0,35,8.284937
-7.0,29,8.36894
-4.0,26,11.263163
2.0,27,11.345332
3.0,33,11.443924
6.0,22,11.507368
10.0,31,11.60459
-12.0,25,11.679544
-8.0,24,11.748536
0.0,29,11.83173
-16.0,31,11.920175
-9.0,29,12.002683
2.0,26,12.078668
12.0,23,12.146842
6.0,28,12.231139
-1.0,37,12.345182
6.0,21,12.40315
-13.0,24,12.471705
0.0,23,12.535252
4.0,35,12.631622
3.0,27,12.711981
-5.0,23,12.780255
2.0,22,12.852957
-6.0,21,12.913989
0.0,25,12.995145
2.0,29,13.081845
13.0,33,13.178717
-4.0,18,13.235739
11.0,31,13.334983
6.0,18,13.394958
-5.0,33,13.498043
-1.0,24,13.573157
12.0,36,13.684153
1.0,43,13.811016
16.0,24,13.882675
-13.0,27,13.965376
-4.0,18,14.019962
12.0,22,14.086578
5.0,29,14.166668
16.0,22,16.927898
5.0,31,46.727734
4.0,35,46.836368
-18.0,34,46.943083
6.0,20,47.006799
17.0,24,47.09024
5.0,25,47.169378
5.0,19,47.227007
-13.0,23,47.295029
1.0,35,47.39928
1.0,31,47.490657
0.0,24,47.562079
6.0,29,47.647666
10.0,30,47.739823
2.0,25,47.83095
-6.0,43,47.960535
4.0,26,48.039621
1.0,18,48.097118
7.0,34,48.205685
1.0,18,48.262957
6.0,32,48.363166
6.0,33,48.467225
-6.0,41,48.590429
6.0,25,48.668816
7.0,20,48.730511
-12.0,25,48.810968
-3.0,23,48.889942
-8.0,23,48.980859
1.0,27,49.075576
-7.0,24,49.151615
1.0,40,49.274128
0.0,17,49.32428
5.0,24,49.39847
16.0,30,49.493114
-4.0,31,49.587829
6.0,21,49.654649
6.0,25,52.525699
14.0,17,52.586786
21.0,27,52.672225
21.0,23,52.745437
5.0,45,52.887046
4.0,30,52.982169
0.0,21,53.050163
6.0,25,53.128861
25.0,27,53.214756
-6.0,25,53.294578
1.0,34,53.402704
2.0,30,53.496321
4.0,23,53.590165
8.0,25,53.677483
25.0,25,53.758826
1.0,29,53.854442
0.0,21,53.920888
10.0,29,54.01072
10.0,25,54.087919
2.0,19,54.14573
11.0,24,54.219635
13.0,39,54.340726
5.0,21,54.406442
-4.0,32,54.505008
1.0,40,54.629673
-11.0,29,54.720896
7.0,33,54.821638
4.0,44,54.952823
6.0,28,55.038559
-4.0,23,55.144608
-6.0,17,55.195883
-2.0,30,55.285049
-4.0,28,55.363736
6.0,23,55.424179
1.0,37,55.525128
3.0,26,55.602223
16.0,34,58.430121
0.0,20,58.50634
11.0,25,58.594171
4.0,35,58.710394
0.0,19,77.89255
-8.0,43,78.027359
9.0,17,78.083218
-4.0,21,78.145026
1.0,27,78.231836
9.0,23,78.301735
3.0,19,78.359847
0.0,34,78.470066
0.0,22,78.536613
6.0,24,78.613155
2.0,41,78.735436
11.0,29,78.827782
-5.0,33,78.932761
1.0,22,79.00337
-6.0,20,79.063484
12.0,27,79.142525
16.0,20,79.202156
0.0,16,79.254875
-5.0,24,79.326029
16.0,27,79.409867
21.0,28,79.49398
-1.0,25,79.57032
-4.0,20,79.6384
0.0,24,79.713451
0.0,24,79.790894
6.0,21,79.855984
14.0,21,79.935341
6.0,31,80.043011
0.0,21,80.112725
5.0,24,80.193877
16.0,29,80.291607
-4.0,30,80.38901
7.0,34,80.5039
-3.0,35,80.618898
3.0,28,80.71074
2.0,24,83.50866
14.0,35,83.622619
7.0,24,83.697634
2.0,24,83.772801
11.0,22,83.845569
15.0,30,83.942397
16.0,19,84.004207
5.0,34,84.114376
12.0,31,84.213599
-4.0,20,84.273692
2.0,24,84.347281
16.0,24,84.420591
15.0,22,84.492804
-12.0,19,84.552277
4.0,39,84.677543
7.0,27,84.761553
26.0,30,84.855134
17.0,35,84.963459
5.0,23,85.034109
11.0,31,85.129685
0.0,21,85.195971
14.0,26,85.278441
7.0,18,85.338797
14.0,26,85.421244
7.0,27,85.514487
11.0,25,85.601959
-1.0,26,85.695647
6.0,31,85.808464
-8.0,33,85.916285
-6.0,36,86.037037
10.0,22,86.107205
7.0,22,86.180706
-7.0,33,86.285488
4.0,28,86.372674
11.0,25,86.449754
9.0,32,86.547709
9.0,20,86.61143
11.0,24,89.347551
1.0,26,89.440725
0.0,22,89.522753
6.0,15,89.570723
-7.0,24,89.646389
10.0,26,89.721519
7.0,16,89.769664
11.0,24,113.753738
8.0,27,113.830791
3.0,27,113.894664
13.0,26,113.9584
1.0,27,114.021532
12.0,36,114.125006
10.0,27,114.206318
11.0,21,114.273563
1.0,48,114.421654
5.0,39,114.542955
3.0,27,114.625424
-8.0,16,114.678047
11.0,23,114.750332
11.0,25,114.828279
11.0,19,114.886092
2.0,37,114.993485
9.0,23,115.062433
-9.0,18,115.112252
7.0,28,115.194453
-5.0,25,115.267453
-5.0,18,115.323842
11.0,29,115.411361
6.0,18,115.460656
7.0,37,115.574906
5.0,31,115.667913
9.0,32,115.754571
2.0,25,115.830714
10.0,24,115.902494
1.0,23,115.973012
2.0,19,116.02918
16.0,27,116.114751
2.0,22,116.183829
5.0,20,119.001563
7.0,24,119.085977
-7.0,33,119.186618
0.0,28,119.275054
5.0,28,119.3616
11.0,21,119.428027
-13.0,39,119.552626
11.0,20,119.61887
2.0,18,119.674946
5.0,24,119.75258
-2.0,24,119.825308
0.0,20,119.887717
17.0,35,119.989754
-4.0,23,120.066845
15.0,25,120.152948
6.0,32,120.256088
7.0,16,120.307841
11.0,32,120.402912
4.0,30,120.497264
9.0,34,120.60178
5.0,28,120.692215
4.0,30,120.788295
-3.0,33,120.895374
-1.0,26,120.976563
-2.0,26,121.063086
1.0,22,121.131798
6.0,25,121.212698
12.0,34,121.317787
1.0,29,121.407898
6.0,36,121.515327
-3.0,28,121.601218
-5.0,33,121.699942
12.0,27,121.769711
9.0,29,121.839928
11.0,17,121.88146
16.0,22,121.935371
15.0,30,122.008794
2.0,19,124.884319
7.0,28,124.979359
2.0,18,125.037402
2.0,21,125.100723
4.0,26,125.183436
9.0,33,125.290525
16.0,28,125.377877
21.0,23,125.450521
1.0,28,147.072779
17.0,28,147.191669
16.0,31,147.284418
5.0,19,147.334399
-5.0,28,147.414045
-4.0,34,147.521384
2.0,22,147.588212
8.0,26,147.668564
-1.0,27,147.745724
8.0,40,147.854012
6.0,27,147.933011
-2.0,28,148.024735
15.0,26,148.110295
16.0,25,148.180521
15.0,28,148.261267
6.0,22,148.321761
10.0,26,148.391467
-4.0,37,148.494347
-2.0,25,148.569356
14.0,19,148.620176
6.0,22,148.683288
7.0,34,148.781694
10.0,20,148.840974
15.0,27,148.916248
10.0,21,148.978522
11.0,25,149.054788
8.0,33,149.155823
1.0,28,149.239584
6.0,24,149.309481
5.0,16,149.359822
-1.0,26,152.180701
7.0,24,152.242713
10.0,28,152.314457
2.0,27,152.381861
1.0,23,152.437372
-3.0,44,152.554191
-8.0,35,152.668274
6.0,28,152.783771
10.0,21,152.868521
-4.0,25,152.975595
25.0,20,153.059414
11.0,20,153.145211
5.0,19,153.223955
16.0,32,153.356295
15.0,28,153.476971
-10.0,24,153.58502
14.0,34,153.734553
4.0,17,153.801287
-3.0,18,153.86862
2.0,22,153.944131
6.0,41,154.090455
1.0,15,154.150004
7.0,23,154.255217
8.0,49,154.45745
1.0,30,154.570141
7.0,29,154.747291
4.0,27,154.869372
20.0,26,154.963507
12.0,21,155.051353
-3.0,32,155.180294
11.0,30,155.297489
5.0,19,155.354904
6.0,17,155.40406
7.0,34,155.499369
12.0,41,155.613772
6.0,38,155.730283
1.0,18,155.784119
10.0,28,158.560829
6.0,30,158.623342
-5.0,33,158.692566
11.0,19,158.732501
6.0,22,158.78146
2.0,39,158.864757
7.0,27,158.919065
-3.0,17,158.957722
6.0,27,159.017073
7.0,25,181.455335
11.0,31,181.552293
17.0,40,181.667523
1.0,21,181.723373
11.0,29,181.802824
-3.0,18,181.855859
11.0,34,181.960028
17.0,22,182.023928
10.0,21,182.089905
5.0,27,182.174211
21.0,38,182.290385
12.0,27,182.372563
22.0,31,182.472496
5.0,40,182.599859
-6.0,35,182.709505
16.0,23,182.785144
-13.0,30,182.87517
21.0,47,183.006291
18.0,36,183.10817
-4.0,29,183.190427
15.0,31,183.279851
8.0,29,183.364184
-3.0,28,183.448317
4.0,31,183.571183
-4.0,20,183.641988
-7.0,26,183.72884
7.0,37,186.619737
15.0,30,186.719872
6.0,25,186.797241
-4.0,19,186.850552
1.0,23,186.92266
5.0,43,187.060431
21.0,38,187.166886
14.0,26,187.243572
-8.0,37,187.350248
-5.0,20,187.404639
7.0,24,187.472586
0.0,26,187.552207
-9.0,30,187.644203
15.0,21,187.706915
-12.0,18,187.762733
-4.0,31,187.865824
15.0,32,187.965526
1.0,27,188.050633
0.0,29,188.142471
1.0,21,188.205292
5.0,21,188.272382
5.0,26,188.352933
12.0,34,188.460918
10.0,28,188.555078
5.0,25,188.644184
11.0,29,188.750887
-5.0,35,188.862966
16.0,42,188.996143
4.0,25,189.078152
5.0,32,189.183398
-9.0,16,189.232866
4.0,29,189.327502
5.0,21,189.397595
6.0,20,189.463098
0.0,22,189.537561
1.0,16,189.591559
1.0,19,189.656691
6.0,33,192.602514
3.0,28,192.677519
-2.0,30,192.762663
1.0,20,192.819499
8.0,27,192.89756
1.0,15,192.94071
0.0,30,193.031359
8.0,33,193.139504
2.0,23,193.210474
10.0,29,193.288501
8.0,38,219.2767
10.0,32,219.378881
1.0,40,219.506362
1.0,40,219.630688
2.0,34,219.729362
5.0,25,219.80101
2.0,35,219.900342
17.0,28,219.975218
19.0,19,220.029747
16.0,34,220.127376
25.0,45,220.256026
18.0,30,220.343457
6.0,30,220.434698
-5.0,35,220.567163
7.0,22,220.700189
-2.0,24,220.767174
13.0,28,220.84738
11.0,26,220.926816
16.0,32,221.019541
16.0,27,221.091293
0.0,29,221.172951
1.0,32,221.266446
12.0,28,221.346757
19.0,20,221.408283
7.0,35,224.523779
21.0,21,224.589341
-8.0,35,224.698062
11.0,26,224.779757
0.0,36,224.888282
12.0,25,224.963917
15.0,34,225.062375
1.0,32,225.159988
7.0,24,225.232582
5.0,26,225.308092
8.0,28,225.390535
7.0,20,225.451676
-2.0,29,225.550716
15.0,26,225.636676
8.0,26,225.73492
0.0,29,225.840262
21.0,30,225.939728
18.0,28,226.029706
11.0,22,226.100157
8.0,27,226.187233
18.0,30,226.28025
12.0,28,226.369107
5.0,28,226.457314
-9.0,38,226.579791
7.0,38,226.69392
16.0,37,226.81296
8.0,22,226.882242
5.0,26,226.965396
5.0,26,227.051955
6.0,21,227.116263
4.0,30,227.210693
2.0,32,227.311242
11.0,17,227.36515
4.0,34,227.468129
-4.0,33,227.579627
-1.0,17,230.583929
12.0,30,230.693393
10.0,27,230.784943
9.0,29,230.868988
20.0,31,230.962709
9.0,31,231.05334
6.0,30,231.149776
3.0,25,231.228672
0.0,29,231.32047
16.0,23,231.391174
2.0,34,231.493398
6.0,25,231.57208
8.0,24,252.325948
-5.0,30,252.403203
1.0,17,252.452508
6.0,29,252.528823
5.0,24,252.59396
6.0,27,252.674289
3.0,28,252.755968
15.0,18,252.8052
2.0,25,252.880367
11.0,38,252.989186
10.0,28,253.068298
1.0,16,253.113201
9.0,27,253.187834
12.0,28,253.264542
18.0,39,253.374836
5.0,25,253.44266
10.0,41,253.566853
11.0,22,253.637576
22.0,41,253.759785
11.0,28,253.845085
24.0,30,253.935101
-2.0,35,254.03609
12.0,24,254.113883
8.0,23,254.181414
0.0,26,257.218573
2.0,29,257.316252
11.0,26,257.393849
26.0,32,257.493555
-3.0,22,257.563045
7.0,23,257.632176
13.0,32,257.727599
1.0,30,257.821055
5.0,25,257.898093
6.0,26,257.976255
11.0,19,258.035574
0.0,31,258.136277
16.0,22,258.215413
2.0,21,258.287007
7.0,20,258.348522
-10.0,23,258.418848
-5.0,24,258.492067
17.0,31,258.587023
11.0,22,258.655787
29.0,26,258.733996
20.0,25,258.816479
16.0,26,258.899787
21.0,46,259.041406
13.0,27,259.122719
5.0,21,259.186611
5.0,18,259.257246
10.0,30,259.355399
16.0,35,259.465111
6.0,28,259.553125
11.0,33,259.657778
12.0,38,259.774898
15.0,27,259.858917
7.0,21,259.924523
17.0,30,260.01676
4.0,23,260.089549
12.0,41,260.216293
0.0,40,263.275712
3.0,57,263.424526
-4.0,36,263.50972
2.0,28,263.574666
2.0,32,263.659909
6.0,24,263.728839
1.0,18,263.773602
1.0,32,263.859905
11.0,28,263.927264
12.0,33,264.007997
1.0,24,264.074697
-3.0,28,264.15571
-3.0,20,264.219924
3.0,33,291.575639
15.0,28,291.670357
7.0,28,291.751717
12.0,39,291.862078
20.0,39,291.969416
23.0,46,292.095866
-2.0,30,292.181671
11.0,40,292.296473
3.0,44,292.419089
7.0,23,292.484921
3.0,28,292.564402
-3.0,43,292.691399
17.0,26,292.768813
12.0,43,292.895729
29.0,36,292.996199
4.0,19,293.052492
15.0,39,293.164003
19.0,46,293.296554
8.0,27,296.48158
6.0,31,296.575696
12.0,33,296.673968
8.0,23,296.743873
7.0,33,296.838778
21.0,30,296.922966
-1.0,18,296.973031
17.0,41,297.089653
7.0,44,297.219471
15.0,23,297.288428
-2.0,38,297.399452
18.0,35,297.510835
10.0,28,297.598947
10.0,18,297.65192
22.0,29,297.737244
15.0,34,297.840111
17.0,32,297.935297
13.0,27,298.013504
13.0,46,298.14989
7.0,18,298.203184
8.0,40,298.311957
7.0,34,298.413503
16.0,39,298.533803
8.0,27,298.616602
34.0,37,298.733493
9.0,26,298.794355
6.0,36,298.875899
16.0,29,298.944096
0.0,33,299.020612
20.0,32,299.098524
15.0,50,299.214946
-1.0,25,302.319657
12.0,29,302.410396
6.0,26,302.491859
5.0,28,302.577074
15.0,28,302.667063
12.0,35,302.772915
-8.0,29,302.864853
10.0,20,302.954215
1.0,16,303.005336
15.0,25,303.084579
15.0,33,303.182404
20.0,22,303.252626
6.0,26,303.343074
8.0,32,303.464831
11.0,40,303.5966
2.0,29,303.684008
6.0,38,328.349778
7.0,29,328.443678
11.0,16,328.492811
11.0,39,328.606844
7.0,48,328.750905
5.0,33,328.853496
19.0,37,328.966713
5.0,34,329.065569
31.0,32,329.167409
15.0,28,329.251626
13.0,29,329.34429
7.0,48,329.505254
16.0,28,329.592813
11.0,23,329.663169
16.0,32,329.765315
-2.0,26,329.849192
10.0,36,329.961665
1.0,32,333.29471
0.0,34,333.398993
11.0,24,333.475362
8.0,28,333.558258
20.0,26,333.644937
16.0,41,333.770367
5.0,31,333.863764
11.0,29,333.961226
-5.0,21,334.027822
2.0,33,334.131042
17.0,31,334.22173
-8.0,37,334.331485
6.0,23,334.4034
-2.0,36,334.509977
11.0,34,334.609077
6.0,32,334.700626
17.0,36,334.800793
1.0,41,334.921215
26.0,59,335.101382
30.0,25,335.177487
12.0,25,335.243892
13.0,27,335.329773
6.0,19,335.389134
21.0,26,335.471648
