#{"t_start": 1685290261.7082422, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-5.0,50,12.077427,False
-5.0,50,12.60359,False
-5.0,50,13.10697,False
-5.0,50,13.620982,False
-5.0,50,14.133103,False
-5.0,50,14.652538,False
-5.0,50,15.195978,False
-5.0,50,15.777668,False
-5.0,50,16.462405,False
-5.0,50,17.149657,False
-5.0,50,17.942395,False
-5.0,50,18.772747,False
-5.0,50,19.834881,False
-5.0,50,20.726237,False
-5.0,50,21.626446,False
-5.0,50,22.511432,False
-5.0,50,23.439365,False
-5.0,50,24.332009,False
-5.0,50,25.202653,False
-5.0,50,26.07319,False
-5.0,50,26.978014,False
-5.0,50,27.897582,False
-5.0,50,28.777528,False
-5.0,50,29.651861,False
-5.0,50,30.505425,False
-5.0,50,31.529524,False
-5.0,50,32.406296,False
-5.0,50,33.298034,False
-5.0,50,34.185056,False
-5.0,50,35.040958,False
-5.0,50,35.92876,False
-5.0,50,36.785028,False
-5.0,50,37.641856,False
-5.0,50,38.551341,False
-5.0,50,39.412788,False
-5.0,50,40.274748,False
-5.0,50,41.106468,False
-5.0,50,42.080459,False
-5.0,50,42.966624,False
-5.0,50,43.88964,False
-5.0,50,104.519876,False
-5.0,50,105.403618,False
-5.0,50,106.260262,False
-5.0,50,107.085973,False
-5.0,50,108.002551,False
-5.0,50,108.861776,False
-5.0,50,109.717783,False
-5.0,50,110.502058,False
-5.0,50,111.365736,False
-5.0,50,112.291664,False
-5.0,50,113.262502,False
-5.0,50,114.153713,False
-5.0,50,115.070125,False
-5.0,50,115.955969,False
-5.0,50,116.815142,False
-5.0,50,117.703266,False
-5.0,50,118.582036,False
-5.0,50,119.471491,False
-5.0,50,120.353981,False
-5.0,50,121.179224,False
-5.0,50,122.056711,False
-5.0,50,122.920864,False
-5.0,50,123.925597,False
-5.0,50,124.819833,False
-5.0,50,125.680933,False
-5.0,50,126.546716,False
-5.0,50,127.44802,False
-5.0,50,128.341974,False
-5.0,50,129.239777,False
-5.0,50,130.135685,False
-5.0,50,131.039532,False
-5.0,50,131.933634,False
-5.0,50,132.795192,False
-5.0,50,133.682474,False
-5.0,50,134.625189,False
-5.0,50,135.59182,False
-5.0,50,136.493671,False
-5.0,50,137.361462,False
-5.0,50,138.275163,False
-5.0,50,139.146688,False
-5.0,50,140.002423,False
-5.0,50,200.871628,False
-5.0,50,201.777184,False
-5.0,50,202.691037,False
-5.0,50,203.555975,False
-5.0,50,204.413703,False
-5.0,50,205.272052,False
-5.0,50,206.335375,False
-5.0,50,207.235368,False
-5.0,50,208.122088,False
-5.0,50,208.969741,False
-5.0,50,209.813455,False
-5.0,50,210.680819,False
-5.0,50,211.530789,False
-5.0,50,212.363822,False
-5.0,50,213.282706,False
-5.0,50,214.187334,False
-5.0,50,215.052157,False
-5.0,50,215.928013,False
-5.0,50,216.796808,False
-5.0,50,217.840265,False
-5.0,50,218.708814,False
-5.0,50,219.530917,False
-5.0,50,220.391988,False
-5.0,50,221.317738,False
-5.0,50,222.223159,False
-5.0,50,223.083097,False
-5.0,50,223.963949,False
-5.0,50,224.887077,False
-5.0,50,225.755989,False
-5.0,50,226.643506,False
-5.0,50,227.513383,False
-5.0,50,228.560671,False
-5.0,50,229.42368,False
-5.0,50,230.272359,False
-5.0,50,231.15016,False
-5.0,50,232.00095,False
-5.0,50,232.889176,False
-5.0,50,233.799659,False
-5.0,50,234.686197,False
-5.0,50,235.550634,False
-5.0,50,236.41022,False
-5.0,50,294.994401,False
-5.0,50,295.860255,False
-5.0,50,296.715168,False
-5.0,50,297.779012,False
-5.0,50,298.667814,False
-5.0,50,299.567718,False
-5.0,50,300.426955,False
-5.0,50,301.283736,False
-5.0,50,302.104301,False
-5.0,50,302.907758,False
-5.0,50,303.771237,False
-5.0,50,304.619642,False
-5.0,50,305.455173,False
-5.0,50,306.270426,False
-5.0,50,307.059419,False
-5.0,50,308.051735,False
-5.0,50,308.927756,False
-5.0,50,309.83164,False
-5.0,50,310.691422,False
-5.0,50,311.62279,False
-5.0,50,312.473856,False
-5.0,50,313.29149,False
-5.0,50,314.175804,False
-5.0,50,315.036321,False
-5.0,50,315.90322,False
6.9,41,316.598867,True
-5.0,50,317.498868,False
-5.0,50,318.385532,False
-5.0,50,319.424229,False
-5.0,50,320.299441,False
-5.0,50,321.140962,False
-5.0,50,321.93427,False
-5.0,50,322.775532,False
-5.0,50,323.644733,False
-5.0,50,324.507235,False
-5.0,50,325.394752,False
-5.0,50,326.248438,False
-5.0,50,327.126987,False
-5.0,50,328.014439,False
-5.0,50,328.901424,False
-5.0,50,329.936923,False
-5.0,50,330.859267,False
-5.0,50,389.613343,False
-5.0,50,390.522534,False
-5.0,50,391.414015,False
-5.0,50,392.327857,False
-5.0,50,393.187331,False
-5.0,50,394.048075,False
-5.0,50,394.909493,False
-5.0,50,395.777354,False
-5.0,50,396.656328,False
-5.0,50,397.546044,False
-5.0,50,398.442677,False
-5.0,50,399.468864,False
-5.0,50,400.344139,False
-5.0,50,401.194822,False
-5.0,50,402.075477,False
-5.0,50,403.169861,False
-5.0,50,404.035756,False
-5.0,50,404.868025,False
-5.0,50,405.67377,False
-5.0,50,406.59207,False
-5.0,50,407.507973,False
-5.0,50,408.415594,False
-5.0,50,409.264093,False
-5.0,50,410.297943,False
-5.0,50,411.227227,False
-5.0,50,412.111855,False
-5.0,50,412.964973,False
-5.0,50,413.827184,False
-5.0,50,414.673143,False
-5.0,50,415.548573,False
-5.0,50,416.421127,False
-5.0,50,417.305881,False
-5.0,50,418.16799,False
-5.0,50,419.079414,False
-5.0,50,419.986382,False
-5.0,50,420.862484,False
-5.0,50,421.90807,False
-5.0,50,422.788404,False
-5.0,50,423.635723,False
-5.0,50,424.497393,False
-5.0,50,483.587019,False
-5.0,50,484.559778,False
-5.0,50,485.431524,False
-5.0,50,486.27994,False
-5.0,50,487.176834,False
-5.0,50,488.139255,False
-5.0,50,489.043891,False
-5.0,50,489.950391,False
-5.0,50,491.033607,False
-5.0,50,491.968935,False
-5.0,50,492.868165,False
-5.0,50,493.757921,False
-5.0,50,494.592005,False
-5.0,50,495.439651,False
-5.0,50,496.280007,False
-5.0,50,497.124148,False
-5.0,50,497.974687,False
-5.0,50,498.81201,False
-5.0,50,499.695175,False
-5.0,50,500.598275,False
-5.0,50,501.495672,False
-5.0,50,502.502998,False
-5.0,50,503.391741,False
-5.0,50,504.301951,False
-5.0,50,505.187867,False
-5.0,50,506.047946,False
-5.0,50,507.043935,False
-5.0,50,507.932234,False
-5.0,50,508.812628,False
-5.0,50,509.671235,False
-5.0,50,510.531789,False
-5.0,50,511.430602,False
-5.0,50,512.263385,False
-5.0,50,513.302494,False
-5.0,50,514.136142,False
-5.0,50,515.017373,False
-5.0,50,515.844054,False
-5.0,50,516.71412,False
-5.0,50,517.639166,False
-5.0,50,518.553422,False
-5.0,50,519.454698,False
-5.0,50,578.255838,False
-5.0,50,579.255335,False
-5.0,50,580.140377,False
-5.0,50,581.073675,False
-5.0,50,581.991929,False
-5.0,50,583.130834,False
-5.0,50,584.033912,False
-5.0,50,584.957727,False
-5.0,50,585.862461,False
-5.0,50,586.797463,False
-5.0,50,587.664973,False
-5.0,50,588.576052,False
-5.0,50,589.500775,False
-5.0,50,590.426943,False
-5.0,50,591.356089,False
-5.0,50,592.241869,False
-5.0,50,593.188184,False
-5.0,50,594.289238,False
-5.0,50,595.231453,False
-5.0,50,596.178311,False
-5.0,50,597.095091,False
-5.0,50,597.985711,False
-5.0,50,598.928731,False
-5.0,50,599.843958,False
-5.0,50,600.781762,False
-5.0,50,601.695958,False
-5.0,50,602.55857,False
-5.0,50,603.459781,False
-5.0,50,604.392281,False
-5.0,50,605.291645,False
-5.0,50,606.345577,False
-5.0,50,607.241796,False
-5.0,50,608.163992,False
-5.0,50,609.081777,False
-5.0,50,609.993383,False
-5.0,50,610.875412,False
-5.0,50,611.769039,False
-5.0,50,612.645295,False
-5.0,50,613.55521,False
-5.0,50,614.499531,False
-5.0,50,615.437977,False
-5.0,50,675.379939,False
-5.0,50,676.415025,False
-5.0,50,677.331494,False
-5.0,50,678.260221,False
-5.0,50,679.211804,False
-5.0,50,680.113884,False
-5.0,50,681.007797,False
-5.0,50,681.910782,False
-5.0,50,682.84236,False
-5.0,50,683.791635,False
-5.0,50,684.661277,False
-5.0,50,685.556184,False
-5.0,50,686.486828,False
-5.0,50,687.422908,False
-5.0,50,688.504152,False
-5.0,50,689.396318,False
-5.0,50,690.220613,False
-5.0,50,691.121641,False
-5.0,50,692.001611,False
-5.0,50,692.883771,False
-5.0,50,693.913856,False
-5.0,50,694.84328,False
-5.0,50,695.651577,False
-5.0,50,696.508397,False
-5.0,50,697.395709,False
-5.0,50,698.201368,False
-5.0,50,699.176627,False
-5.0,50,699.999818,False
-5.0,50,700.75262,False
-5.0,50,701.571587,False
-5.0,50,702.383078,False
-5.0,50,703.172335,False
-5.0,50,704.018194,False
-5.0,50,704.84228,False
-5.0,50,705.74479,False
-5.0,50,706.639407,False
-5.0,50,707.525892,False
-5.0,50,708.429922,False
-5.0,50,709.298909,False
-5.0,50,710.275152,False
-5.0,50,711.186017,False
-5.0,50,771.588569,False
-5.0,50,772.499161,False
-5.0,50,773.431636,False
-5.0,50,774.344026,False
-5.0,50,775.206075,False
-5.0,50,776.123174,False
-5.0,50,776.997902,False
-5.0,50,777.871833,False
-5.0,50,778.768637,False
-5.0,50,779.653661,False
-5.0,50,780.844414,False
-5.0,50,781.700299,False
-5.0,50,782.516128,False
-5.0,50,783.342919,False
-5.0,50,784.210571,False
-5.0,50,785.051789,False
-5.0,50,785.868143,False
-5.0,50,786.767625,False
-5.0,50,787.675918,False
-5.0,50,788.588299,False
6.1,49,789.408742,True
-5.0,50,790.273043,False
-5.0,50,791.139305,False
-5.0,50,792.110185,False
-5.0,50,792.964106,False
-5.0,50,793.832218,False
-5.0,50,794.737751,False
-5.0,50,795.597428,False
-5.0,50,796.47811,False
-5.0,50,797.375019,False
-5.0,50,798.271441,False
-5.0,50,799.20562,False
-5.0,50,800.013551,False
-5.0,50,800.89028,False
-5.0,50,801.745745,False
-5.0,50,802.71037,False
-5.0,50,803.583598,False
-5.0,50,804.436904,False
-5.0,50,805.285153,False
-5.0,50,806.144697,False
-5.0,50,807.02225,False
-5.0,50,866.832091,False
-5.0,50,867.697792,False
-5.0,50,868.584363,False
-5.0,50,869.487277,False
-5.0,50,870.405246,False
-5.0,50,871.345749,False
-5.0,50,872.254053,False
-5.0,50,873.256025,False
-5.0,50,874.148878,False
-5.0,50,875.022491,False
-5.0,50,875.916065,False
-5.0,50,876.794295,False
-5.0,50,877.676413,False
-5.0,50,878.547638,False
-5.0,50,879.427907,False
-5.0,50,880.30494,False
-5.0,50,881.20171,False
-5.0,50,882.103794,False
-5.0,50,883.002213,False
-5.0,50,883.99561,False
-5.0,50,884.869384,False
-5.0,50,885.711982,False
-5.0,50,886.597187,False
-5.0,50,887.478191,False
-5.0,50,888.357385,False
-5.0,50,889.21108,False
-5.0,50,890.063737,False
-5.0,50,890.945934,False
-5.0,50,891.876611,False
-5.0,50,892.761721,False
-5.0,50,893.622483,False
-5.0,50,894.509899,False
-5.0,50,895.507939,False
-5.0,50,896.431214,False
-5.0,50,897.291129,False
-5.0,50,898.203176,False
-5.0,50,899.126611,False
-5.0,50,900.0249,False
-5.0,50,900.972993,False
-5.0,50,901.879578,False
-5.0,50,902.807414,False
-5.0,50,963.622893,False
-5.0,50,964.526475,False
-5.0,50,965.440616,False
-5.0,50,966.446352,False
-5.0,50,967.346782,False
-5.0,50,968.282955,False
-5.0,50,969.208005,False
-5.0,50,970.131368,False
-5.0,50,971.050647,False
-5.0,50,971.955361,False
-5.0,50,972.845939,False
-5.0,50,973.955914,False
