000.txt,0.1,-16.620000000000005
001.txt,0.2,-14.180000000000007
002.txt,0.0,-20.00000000000001
003.txt,0.0,-19.1
004.txt,0.0,-20.00000000000001
005.txt,0.0,-19.80000000000001
006.txt,0.0,-20.00000000000001
007.txt,1.0,10.580000000000002
008.txt,0.3,-11.47000000000001
009.txt,0.0,-20.00000000000001
