#{"t_start": 1684629291.2277844, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-3.5,35,14.39839,False
9.8,12,14.562537,True
-3.5,35,15.019008,False
9.5,15,15.210838,True
-3.5,35,15.635265,False
8.9,21,15.896102,True
-3.5,35,16.309781,False
-3.5,35,16.738898,False
9.1,19,16.980521,True
-3.5,35,17.428057,False
-3.5,35,17.919474,False
-3.5,35,18.448887,False
-3.5,35,18.959707,False
-3.5,35,19.485448,False
8.3,27,19.891217,True
9.1,19,20.20237,True
-3.5,35,20.757138,False
-3.5,35,21.348767,False
-3.5,35,21.915592,False
-3.5,35,22.750769,False
10.0,10,22.932352,True
8.9,21,23.356559,True
-3.5,35,23.968376,False
-3.5,35,24.580034,False
-3.5,35,25.656584,False
8.9,21,26.015526,True
-3.5,35,26.624299,False
9.7,13,26.838479,True
8.8,22,27.223882,True
-3.5,35,28.994674,False
-3.5,35,29.548869,False
-3.5,35,30.142099,False
-3.5,35,30.815248,False
-3.5,35,31.438935,False
-3.5,35,32.163164,False
-3.5,35,32.795891,False
-3.5,35,33.84432,False
-3.5,35,34.453588,False
-3.5,35,35.081762,False
9.2,18,35.399981,True
-3.5,35,36.120788,False
-3.5,35,36.829235,False
-3.5,35,37.447188,False
-3.5,35,38.051386,False
-3.5,35,38.692007,False
7.8,32,39.284223,True
-3.5,35,39.910613,False
-3.5,35,40.464391,False
-3.5,35,41.073281,False
-3.5,35,41.690638,False
-3.5,35,42.59195,False
8.5,25,43.02095,True
-3.5,35,43.60711,False
-3.5,35,44.207597,False
8.0,30,45.057531,True
9.0,20,45.425975,True
-3.5,35,46.074667,False
9.5,15,46.346182,True
-3.5,35,46.939185,False
-3.5,35,47.531259,False
-3.5,35,48.197775,False
-3.5,35,48.824201,False
-3.5,35,49.467356,False
-3.5,35,50.104908,False
-3.5,35,50.760563,False
-3.5,35,111.704638,False
9.4,16,111.993055,True
10.0,10,112.174783,True
8.3,27,112.658054,True
-3.5,35,113.277192,False
-3.5,35,113.951536,False
7.8,32,114.50035,True
8.1,29,115.385337,True
-3.5,35,115.982795,False
-3.5,35,117.070869,False
9.3,17,117.358777,True
9.3,17,117.64428,True
8.0,30,118.131638,True
-3.5,35,118.698353,False
-3.5,35,119.308234,False
-3.5,35,119.906226,False
-3.5,35,120.593118,False
