#{"t_start": 1684629291.079933, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-3.5,35,14.544366,False
-3.5,35,15.010436,False
-3.5,35,15.458684,False
9.7,13,15.616596,True
-3.5,35,16.043858,False
-3.5,35,16.456739,False
-3.5,35,16.885154,False
-3.5,35,17.300304,False
-3.5,35,17.814656,False
-3.5,35,18.309304,False
-3.5,35,18.832148,False
-3.5,35,19.359256,False
-3.5,35,19.869657,False
-3.5,35,20.430388,False
-3.5,35,20.990198,False
-3.5,35,21.583057,False
-3.5,35,22.152533,False
-3.5,35,22.992341,False
-3.5,35,23.661906,False
-3.5,35,24.272799,False
-3.5,35,24.883797,False
-3.5,35,25.950572,False
-3.5,35,26.568839,False
-3.5,35,27.175207,False
-3.5,35,28.950644,False
-3.5,35,29.505756,False
-3.5,35,30.082948,False
-3.5,35,30.676737,False
-3.5,35,31.366371,False
-3.5,35,31.968893,False
-3.5,35,32.719923,False
-3.5,35,33.342506,False
-3.5,35,34.377731,False
-3.5,35,35.013529,False
-3.5,35,35.780245,False
-3.5,35,36.339318,False
-3.5,35,37.061124,False
-3.5,35,37.683961,False
-3.5,35,38.289631,False
-3.5,35,38.925955,False
8.5,25,39.385386,True
-3.5,35,40.019788,False
-3.5,35,40.583973,False
-3.5,35,41.178728,False
-3.5,35,41.80497,False
-3.5,35,42.708989,False
-3.5,35,43.300743,False
-3.5,35,43.884793,False
-3.5,35,44.792537,False
-3.5,35,45.436133,False
-3.5,35,46.092578,False
8.2,28,46.599001,True
-3.5,35,47.191593,False
-3.5,35,47.782413,False
-3.5,35,48.450047,False
-3.5,35,49.085754,False
-3.5,35,49.732584,False
7.6,34,50.35177,True
-3.5,35,50.987644,False
-3.5,35,111.946319,False
-3.5,35,112.565654,False
-3.5,35,113.183846,False
-3.5,35,113.866864,False
-3.5,35,114.479241,False
9.1,19,114.809279,True
-3.5,35,115.773518,False
-3.5,35,116.891191,False
-3.5,35,117.473399,False
-3.5,35,118.030356,False
-3.5,35,118.622032,False
-3.5,35,119.194931,False
-3.5,35,119.811337,False
-3.5,35,120.446926,False
10.2,8,120.630914,True
-3.5,35,121.268845,False
-3.5,35,121.879243,False
-3.5,35,122.479083,False
-3.5,35,123.099303,False
-3.5,35,123.699739,False
-3.5,35,124.310457,False
-3.5,35,124.901718,False
-3.5,35,125.684514,False
-3.5,35,126.211911,False
9.5,15,126.444592,True
-3.5,35,126.982733,False
10.0,10,127.160105,True
9.0,20,127.467543,True
8.0,30,127.919607,True
-3.5,35,128.477567,False
-3.5,35,129.044641,False
-3.5,35,129.67836,False
-3.5,35,130.273509,False
9.8,12,130.482374,True
-3.5,35,131.092399,False
-3.5,35,131.704035,False
9.7,13,131.932086,True
-3.5,35,132.580776,False
-3.5,35,133.160078,False
-3.5,35,133.738122,False
-3.5,35,134.381571,False
-3.5,35,134.980172,False
-3.5,35,135.585695,False
-3.5,35,136.134382,False
-3.5,35,136.709261,False
-3.5,35,137.330557,False
-3.5,35,137.880105,False
-3.5,35,138.488345,False
8.6,24,138.910735,True
-3.5,35,139.552545,False
-3.5,35,140.170427,False
-3.5,35,140.812144,False
-3.5,35,141.465579,False
-3.5,35,142.407761,False
-3.5,35,143.055147,False
-3.5,35,143.688743,False
-3.5,35,144.293914,False
-3.5,35,144.896123,False
-3.5,35,145.511665,False
-3.5,35,146.129787,False
8.9,21,146.509657,True
9.5,15,146.770351,True
-3.5,35,147.37924,False
-3.5,35,147.995576,False
-3.5,35,208.124786,False
8.5,25,208.583849,True
-3.5,35,209.214803,False
7.6,34,209.846528,True
7.8,32,210.428966,True
-3.5,35,211.035595,False
-3.5,35,211.98491,False
8.6,24,212.431307,True
9.4,16,212.724398,True
-3.5,35,213.346621,False
-3.5,35,214.078134,False
-3.5,35,214.722412,False
-3.5,35,215.408611,False
-3.5,35,216.005299,False
-3.5,35,216.614386,False
10.0,10,216.800323,True
-3.5,35,217.38828,False
9.3,17,217.710829,True
-3.5,35,218.321458,False
8.8,22,218.686241,True
-3.5,35,219.311169,False
-3.5,35,219.873001,False
-3.5,35,220.796749,False
-3.5,35,221.367759,False
9.7,13,221.580309,True
-3.5,35,222.139797,False
-3.5,35,222.702527,False
-3.5,35,223.261948,False
9.1,19,223.599401,True
8.2,28,224.077652,True
-3.5,35,224.820952,False
-3.5,35,225.457763,False
-3.5,35,226.31109,False
-3.5,35,226.948092,False
-3.5,35,227.597294,False
-3.5,35,228.22216,False
-3.5,35,228.743371,False
9.7,13,228.960731,True
-3.5,35,229.483369,False
8.0,30,229.981736,True
-3.5,35,230.579263,False
9.0,20,230.90668,True
-3.5,35,231.50711,False
8.4,26,231.979461,True
-3.5,35,232.617696,False
-3.5,35,233.212486,False
9.5,15,233.482324,True
-3.5,35,234.12716,False
-3.5,35,234.753457,False
8.5,25,235.18592,True
-3.5,35,235.831362,False
-3.5,35,236.450085,False
-3.5,35,237.067892,False
9.9,11,237.254915,True
-3.5,35,237.89174,False
-3.5,35,238.521562,False
-3.5,35,239.173295,False
8.9,21,239.527544,True
-3.5,35,240.128039,False
9.6,14,240.359797,True
-3.5,35,240.996547,False
8.8,22,241.353419,True
8.6,24,241.763091,True
-3.5,35,242.381982,False
-3.5,35,242.976583,False
-3.5,35,243.574931,False
-3.5,35,244.173853,False
-3.5,35,244.795959,False
8.8,22,304.782321,True
9.8,12,305.006945,True
8.3,27,305.47245,True
9.9,11,305.654274,True
-3.5,35,306.280847,False
9.9,11,306.50295,True
9.4,16,306.801062,True
9.2,18,307.111818,True
-3.5,35,307.714055,False
-3.5,35,308.339857,False
9.4,16,308.620466,True
9.6,14,308.867803,True
9.5,15,309.135137,True
-3.5,35,309.759397,False
9.7,13,309.98328,True
8.6,24,310.385419,True
-3.5,35,311.449087,False
9.7,13,311.676459,True
10.0,10,311.858088,True
8.2,28,312.341706,True
9.4,16,312.634377,True
-3.5,35,313.216485,False
-3.5,35,313.772146,False
10.0,10,313.946284,True
9.7,13,314.17817,True
7.8,32,314.70192,True
-3.5,35,315.318691,False
9.4,16,315.590948,True
8.5,25,316.026546,True
9.8,12,316.222413,True
8.6,24,316.623707,True
9.4,16,316.890253,True
-3.5,35,317.48617,False
8.3,27,318.06184,True
-3.5,35,318.69208,False
-3.5,35,319.541935,False
-3.5,35,320.427372,False
9.9,11,320.621479,True
9.2,18,320.929556,True
10.0,10,321.109441,True
-3.5,35,321.680802,False
9.5,15,321.92514,True
-3.5,35,322.455284,False
10.2,8,322.608487,True
8.4,26,323.051005,True
-3.5,35,323.654106,False
9.2,18,323.980613,True
8.3,27,324.446927,True
9.5,15,324.73032,True
9.9,11,324.912967,True
10.1,9,325.08311,True
9.1,19,325.422886,True
9.6,14,325.669582,True
9.7,13,325.862359,True
-3.5,35,326.451542,False
-3.5,35,327.048556,False
7.7,33,327.629474,True
7.6,34,328.215628,True
9.6,14,328.467602,True
7.9,31,329.025544,True
10.0,10,329.297897,True
-3.5,35,329.929753,False
-3.5,35,330.507508,False
9.7,13,330.750281,True
-3.5,35,331.312046,False
-3.5,35,331.881237,False
-3.5,35,332.505691,False
9.3,17,332.776147,True
9.4,16,333.049297,True
10.2,8,333.181749,True
9.4,16,333.447298,True
-3.5,35,334.065833,False
7.8,32,334.669667,True
-3.5,35,335.296191,False
-3.5,35,335.945745,False
8.6,24,336.38907,True
9.2,18,336.715212,True
9.6,14,336.966565,True
9.1,19,337.281684,True
8.7,23,337.654718,True
9.9,11,337.835673,True
8.8,22,338.212848,True
-3.5,35,338.832453,False
-3.5,35,339.476024,False
9.4,16,339.763732,True
-3.5,35,340.44879,False
9.5,15,340.717053,True
8.5,25,341.172245,True
8.2,28,401.008987,True
9.6,14,401.26573,True
8.5,25,401.696761,True
9.0,20,402.06027,True
8.4,26,402.536944,True
9.3,17,402.854354,True
9.7,13,403.096792,True
10.2,8,403.252239,True
8.1,29,403.788332,True
9.6,14,404.055506,True
8.8,22,404.450868,True
9.8,12,404.667035,True
10.3,7,404.797339,True
10.2,8,404.931806,True
8.9,21,405.284348,True
9.4,16,405.556447,True
-3.5,35,406.124317,False
8.8,22,406.481991,True
9.1,19,406.805914,True
-3.5,35,407.474318,False
9.8,12,407.697259,True
8.1,29,408.240817,True
8.8,22,408.650561,True
9.4,16,408.942569,True
-3.5,35,410.161628,False
9.4,16,410.439831,True
7.9,31,410.976199,True
9.9,11,411.177753,True
9.6,14,411.513616,True
9.3,17,411.82573,True
9.4,16,412.077785,True
8.8,22,412.431699,True
7.7,33,412.962335,True
8.6,24,413.381312,True
9.8,12,413.595661,True
9.1,19,413.935488,True
9.0,20,414.294172,True
9.8,12,414.511587,True
8.6,24,414.906156,True
9.9,11,415.105902,True
8.3,27,415.577112,True
9.8,12,415.781921,True
-3.5,35,416.520535,False
8.2,28,417.036487,True
-3.5,35,417.675653,False
9.9,11,417.864714,True
9.2,18,418.175882,True
10.0,10,418.331574,True
9.2,18,418.654231,True
8.4,26,419.12168,True
9.4,16,419.396956,True
7.5,35,420.008804,True
-3.5,35,420.648462,False
7.7,33,421.252692,True
