#{"t_start": 1684629291.0985096, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-9.5,95,15.316646,False
-9.5,95,16.465894,False
-9.5,95,17.678395,False
-9.5,95,19.062395,False
-9.5,95,20.530688,False
-9.5,95,22.080878,False
-9.5,95,24.031642,False
-9.5,95,26.144823,False
-9.5,95,28.96675,False
-9.5,95,30.526038,False
-9.5,95,32.387861,False
-9.5,95,34.484842,False
-9.5,95,36.275475,False
-9.5,95,38.049799,False
-9.5,95,39.779789,False
-9.5,95,41.3857,False
-9.5,95,43.314499,False
-9.5,95,45.282408,False
-9.5,95,46.9861,False
-9.5,95,48.687969,False
-9.5,95,50.4338,False
-9.5,95,112.460718,False
-9.5,95,114.203958,False
-9.5,95,116.221383,False
-6.0,60,117.723999,False
-6.0,60,118.702634,False
-6.0,60,119.724101,False
-6.0,60,120.853801,False
-6.0,60,121.915947,False
-6.0,60,122.953558,False
-6.0,60,124.003412,False
-6.0,60,125.021079,False
-6.0,60,126.17112,False
-6.0,60,127.1091,False
-6.0,60,128.027451,False
-6.0,60,128.986886,False
-6.0,60,130.06204,False
-6.0,60,131.089375,False
-6.0,60,132.144134,False
-6.0,60,133.185439,False
-6.0,60,134.231575,False
-6.0,60,135.255599,False
-6.0,60,136.24602,False
-6.0,60,137.273923,False
-6.0,60,138.245058,False
-6.0,60,139.321458,False
-6.0,60,140.409528,False
-6.0,60,141.517162,False
10.1,19,142.140846,True
8.9,31,142.73483,True
-5.0,50,143.654157,False
-5.0,50,144.498479,False
-4.0,50,145.380464,False
-5.0,50,146.278229,False
-4.0,50,147.166316,False
-4.0,50,148.032917,False
-5.0,50,208.431542,False
9.5,25,208.892737,True
7.4,46,209.738348,True
9.2,28,210.249131,True
-5.0,50,211.126711,False
-5.0,50,212.359483,False
-5.0,50,213.261563,False
-5.0,50,214.26491,False
8.8,32,214.876728,True
8.6,34,215.50814,True
-4.0,50,216.368906,False
-5.0,50,217.238225,False
-5.0,50,218.136727,False
7.5,45,218.897411,True
-5.0,50,219.737754,False
7.5,45,220.826513,True
-5.0,50,221.637454,False
-5.0,50,222.452679,False
9.3,27,222.873471,True
8.4,36,223.467353,True
-4.0,50,224.353862,False
-5.0,50,225.36083,False
-5.0,50,226.489416,False
8.8,32,227.073267,True
-4.0,50,228.026744,False
-5.0,50,228.776126,False
-5.0,50,229.543322,False
7.4,46,230.329147,True
-5.0,50,231.151719,False
-5.0,50,232.050659,False
7.3,47,232.877487,True
-5.0,50,233.78481,False
-5.0,50,234.671705,False
7.3,47,235.501007,True
8.9,31,236.098011,True
-4.0,50,236.945591,False
-5.0,50,237.860615,False
-5.0,50,238.793176,False
-5.0,50,239.653516,False
-5.0,50,240.50115,False
9.0,30,241.038566,True
-5.0,50,241.876965,False
-5.0,50,242.750711,False
-5.0,50,243.613864,False
-5.0,50,244.481349,False
-5.0,50,304.970445,False
8.7,33,305.5416,True
9.6,24,305.96186,True
-4.0,50,306.878714,False
8.3,37,307.535029,True
7.8,42,308.269523,True
10.0,20,308.621431,True
-4.0,50,309.535178,False
7.0,50,310.36906,True
7.7,43,311.576168,True
9.3,27,312.062168,True
8.1,39,312.755457,True
-5.0,50,313.539823,False
9.8,22,313.912953,True
7.3,47,314.701493,True
10.0,20,315.057569,True
7.1,49,315.897406,True
-4.0,50,316.740788,False
10.1,19,317.051285,True
10.4,16,317.321058,True
9.2,28,317.921024,True
8.2,38,318.601802,True
-5.0,50,319.988482,False
-5.0,50,320.855879,False
7.0,50,321.699699,True
-5.0,50,322.472893,False
-5.0,50,323.3323,False
9.8,22,323.738076,True
-5.0,50,324.617096,False
7.9,41,325.34053,True
