#{"t_start": 1684568121.2699099, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-7.5,75,13.303963,False
-7.5,75,14.21947,False
-7.5,75,15.054936,False
-7.5,75,15.87806,False
-7.5,75,16.827631,False
-7.5,75,18.003675,False
-7.5,75,19.143519,False
-7.5,75,20.306834,False
-7.5,75,21.617045,False
-7.5,75,23.176288,False
-7.5,75,24.481133,False
-7.5,75,25.701797,False
-7.5,75,26.970015,False
-7.5,75,28.287841,False
-7.5,75,29.66856,False
-7.5,75,31.002643,False
-7.5,75,32.458395,False
-7.5,75,33.858569,False
-7.5,75,35.216482,False
-7.5,75,36.675892,False
-7.5,75,38.217733,False
-7.5,75,39.518491,False
-7.5,75,40.962236,False
-7.5,75,42.210168,False
-2.5,25,42.682369,False
-2.5,25,43.071507,False
-2.5,25,43.476824,False
-2.5,25,43.948212,False
-2.5,25,44.383043,False
-2.5,25,44.749755,False
-2.5,25,45.103637,False
-2.5,25,45.500594,False
-2.5,25,45.921675,False
-2.5,25,104.622838,False
-2.5,25,105.062623,False
-2.5,25,105.477098,False
-2.5,25,105.89062,False
-2.5,25,106.31885,False
-2.5,25,106.736957,False
8.8,22,107.138197,True
-2.5,25,107.602613,False
-2.5,25,108.014912,False
-2.5,25,108.448302,False
-2.5,25,108.879679,False
-2.5,25,109.319737,False
-2.5,25,109.758925,False
8.5,25,110.192319,True
-2.5,25,110.594455,False
9.4,16,111.373052,True
-2.5,25,111.787627,False
9.7,13,112.009101,True
8.8,22,112.372922,True
-2.5,25,112.800833,False
8.5,25,113.237992,True
-2.5,25,113.638132,False
-2.5,25,114.048758,False
-2.5,25,114.458916,False
-2.5,25,114.888082,False
-2.5,25,115.578523,False
-2.5,25,116.007815,False
-2.5,25,116.443011,False
-2.5,25,116.88916,False
-2.5,25,117.309765,False
10.1,9,117.45324,True
-2.5,25,117.949573,False
-2.5,25,118.363743,False
9.6,14,118.589323,True
9.4,16,118.855628,True
-2.5,25,119.723115,False
8.7,23,120.654379,True
-2.5,25,121.060445,False
-2.5,25,121.484063,False
-2.5,25,121.887475,False
10.4,6,121.980125,True
8.7,23,122.397896,True
9.1,19,122.727519,True
8.8,22,123.118305,True
-2.5,25,123.546291,False
9.0,20,123.884844,True
8.6,24,124.283425,True
9.0,20,124.600731,True
8.8,22,125.021929,True
9.8,12,125.234658,True
9.8,12,125.42226,True
-2.5,25,125.853167,False
8.8,22,126.303876,True
-2.5,25,126.704575,False
-2.5,25,127.127847,False
-2.5,25,127.555548,False
-2.5,25,127.98726,False
-2.5,25,128.411826,False
8.8,22,128.80067,True
8.7,23,129.236681,True
8.9,21,129.616221,True
-2.5,25,130.048738,False
8.8,22,130.446298,True
9.9,11,130.651313,True
8.6,24,131.08825,True
10.0,10,131.266041,True
8.8,22,131.677938,True
9.3,17,131.986761,True
-2.5,25,132.415367,False
10.1,9,132.574051,True
-2.5,25,133.006274,False
-2.5,25,133.458832,False
-2.5,25,133.934024,False
-2.5,25,134.383256,False
-2.5,25,134.83337,False
8.6,24,135.259851,True
-2.5,25,135.713895,False
-2.5,25,136.19033,False
10.3,7,136.306694,True
8.7,23,136.731743,True
-2.5,25,137.190692,False
-2.5,25,137.63435,False
9.6,14,137.898489,True
9.4,16,138.177471,True
-2.5,25,138.626107,False
9.8,12,138.851385,True
-2.5,25,139.332162,False
-2.5,25,140.162127,False
9.8,12,140.375296,True
-2.5,25,140.810091,False
-2.5,25,141.259986,False
-2.5,25,141.699534,False
9.3,17,142.001943,True
-2.5,25,142.423277,False
9.7,13,199.868367,True
-2.5,25,200.322513,False
9.2,18,200.660818,True
8.9,21,201.105838,True
9.3,17,201.393423,True
10.1,9,201.537206,True
9.5,15,201.811731,True
10.2,8,201.956224,True
8.7,23,202.378305,True
9.5,15,202.650131,True
9.8,12,202.863719,True
9.8,12,203.078102,True
9.1,19,203.416913,True
9.2,18,203.742314,True
8.7,23,204.152501,True
8.9,21,204.545915,True
10.4,6,204.647127,True
-2.5,25,205.134059,False
9.4,16,205.417648,True
9.9,11,205.617108,True
-2.5,25,206.055166,False
9.0,20,206.423916,True
8.9,21,206.797932,True
9.2,18,207.120192,True
10.4,6,207.219967,True
9.5,15,207.502943,True
10.4,6,207.61141,True
10.0,10,207.799589,True
9.8,12,208.02183,True
9.1,19,208.357534,True
9.6,14,208.622166,True
8.5,25,209.058645,True
9.0,20,209.430477,True
9.7,13,209.653646,True
10.1,9,209.826551,True
9.1,19,210.180257,True
8.6,24,210.610919,True
-2.5,25,211.053975,False
9.7,13,211.28948,True
10.3,7,211.427733,True
8.5,25,211.899004,True
9.7,13,212.134307,True
9.9,11,212.340763,True
-2.5,25,212.794928,False
-2.5,25,213.247974,False
-2.5,25,213.699875,False
9.3,17,213.998828,True
8.6,24,214.438219,True
9.8,12,214.647904,True
9.4,16,214.925862,True
-2.5,25,215.387592,False
-2.5,25,215.862415,False
8.7,23,216.393312,True
8.8,22,216.784717,True
9.3,17,217.098129,True
9.4,16,217.38476,True
8.6,24,217.828194,True
9.9,11,218.03587,True
8.5,25,218.493843,True
9.3,17,218.814579,True
9.5,15,219.105102,True
9.9,11,219.661028,True
8.5,25,220.118883,True
10.0,10,220.310041,True
-2.5,25,220.756768,False
9.1,19,221.113536,True
10.2,8,221.263016,True
10.2,8,221.403179,True
-2.5,25,221.868012,False
8.5,25,222.330245,True
10.0,10,222.501537,True
8.5,25,222.950081,True
10.0,10,223.152778,True
9.0,20,223.510217,True
9.5,15,223.773564,True
8.8,22,224.176417,True
-2.5,25,224.614802,False
9.5,15,224.904814,True
9.9,11,225.084416,True
9.0,20,225.467776,True
10.1,9,225.624338,True
9.8,12,225.842392,True
9.0,20,226.258178,True
9.3,17,226.585557,True
9.3,17,226.890274,True
9.9,11,227.073699,True
9.8,12,227.29962,True
9.2,18,227.63111,True
10.0,10,227.81096,True
9.2,18,228.222287,True
10.1,9,228.373669,True
10.2,8,228.522562,True
8.8,22,228.935919,True
-2.5,25,229.384986,False
8.9,21,229.769631,True
10.4,6,229.879045,True
9.8,12,230.097612,True
-2.5,25,230.530162,False
9.8,12,230.741197,True
10.2,8,230.891958,True
10.0,10,231.057699,True
-2.5,25,231.501257,False
8.9,21,231.872183,True
-2.5,25,232.362239,False
9.8,12,232.567259,True
9.3,17,232.884907,True
-2.5,25,233.338692,False
9.0,20,233.707946,True
-2.5,25,234.172929,False
-2.5,25,234.599428,False
9.8,12,234.828779,True
9.7,13,235.081055,True
10.0,10,235.254287,True
9.2,18,235.590832,True
-2.5,25,236.014615,False
10.1,9,236.175728,True
9.8,12,236.401169,True
-2.5,25,236.845067,False
10.2,8,236.9992,True
10.2,8,237.157764,True
9.2,18,237.496339,True
9.5,15,295.577384,True
9.7,13,295.828883,True
10.3,7,295.954796,True
10.0,10,296.1419,True
9.7,13,296.371861,True
8.7,23,296.776668,True
9.9,11,296.971519,True
9.9,11,297.176553,True
-2.5,25,297.733728,False
10.1,9,297.895402,True
9.9,11,298.095773,True
10.5,5,298.190622,True
-2.5,25,298.659772,False
9.7,13,298.883729,True
10.0,10,299.072251,True
9.0,20,299.42838,True
