#{"t_start": 1678982615.7326477, "env_id": "sokoban-turtle-v0"}
r,l,t
-5.0,13,18.013858
-4.0,10,18.047846
-1.0,14,18.089109
0.0,9,18.111751
6.0,15,18.160915
-9.0,7,18.186814
6.0,11,18.21721
11.0,13,18.268461
-4.0,9,18.306573
-8.0,11,18.348464
0.0,14,18.422331
10.0,6,18.443286
6.0,16,18.518315
-1.0,21,18.612659
-3.0,11,18.658486
-4.0,10,18.70888
2.0,11,18.77466
-8.0,6,18.800146
0.0,8,18.842043
9.0,10,18.866839
-2.0,16,18.91367
-4.0,11,18.948365
10.0,14,19.030652
11.0,12,19.092631
3.0,18,19.169237
5.0,11,19.220009
0.0,16,19.29864
-9.0,12,19.351476
3.0,17,19.420363
1.0,10,19.462615
1.0,11,19.504406
6.0,13,19.556135
11.0,20,19.652061
2.0,10,19.708033
-4.0,11,19.746215
6.0,13,19.799974
2.0,8,19.829679
6.0,7,19.848313
0.0,13,19.890563
-4.0,8,19.912948
0.0,12,19.99444
10.0,15,20.039388
-1.0,13,20.065797
7.0,21,20.140215
-4.0,18,20.223698
5.0,13,20.280538
-5.0,7,20.317586
8.0,12,20.36805
4.0,12,20.43063
-8.0,12,20.51069
6.0,9,20.684365
5.0,10,20.727838
2.0,17,20.808037
2.0,7,20.827903
0.0,13,20.896713
6.0,15,20.947705
-5.0,9,20.969322
-4.0,14,21.020443
6.0,14,21.125958
4.0,6,21.150763
0.0,12,21.187748
9.0,6,21.20743
2.0,13,21.262159
-4.0,13,21.300863
7.0,15,21.349722
0.0,12,21.398573
-18.0,20,21.469422
-3.0,17,21.534538
-8.0,16,21.599913
0.0,16,21.692406
-4.0,10,21.736834
7.0,14,21.80038
10.0,18,21.87559
11.0,16,21.955045
10.0,10,21.987557
6.0,7,22.00506
2.0,13,22.042874
1.0,7,22.061192
1.0,20,22.142401
7.0,13,22.197405
5.0,12,23.632629
-3.0,7,23.659661
4.0,6,23.68109
2.0,8,23.703066
2.0,19,23.755506
2.0,13,23.808941
-3.0,18,23.888266
6.0,8,23.920404
4.0,13,23.972056
5.0,12,29.382145
0.0,9,29.408669
-8.0,14,29.456401
7.0,13,29.491293
-4.0,10,29.546696
2.0,11,29.593107
0.0,22,29.678119
2.0,6,29.69635
-12.0,9,29.727766
0.0,11,29.760004
2.0,10,29.796462
6.0,8,29.821006
-4.0,7,29.84538
10.0,8,29.880967
-5.0,6,29.905172
0.0,17,29.98673
0.0,8,30.014148
1.0,9,30.034066
-3.0,9,30.069793
-8.0,14,30.11818
-4.0,21,30.200887
1.0,12,30.244812
-4.0,9,30.271833
6.0,15,30.346995
-5.0,10,30.376116
6.0,12,30.426645
-2.0,15,30.475397
-4.0,10,30.525947
12.0,15,30.576835
6.0,7,30.616096
-4.0,15,30.676588
2.0,14,30.727913
10.0,14,30.784504
0.0,9,30.820745
0.0,6,30.841944
-4.0,12,30.874451
0.0,5,30.896543
1.0,17,30.970647
0.0,12,31.019979
-4.0,9,31.048352
7.0,11,31.077276
0.0,13,31.132445
-8.0,16,31.202923
16.0,14,31.250343
3.0,15,31.316416
5.0,11,31.364085
0.0,11,31.40485
10.0,7,31.428848
-4.0,10,31.453461
5.0,10,31.513762
4.0,8,31.550235
-1.0,13,31.606013
0.0,10,31.682838
6.0,10,31.713591
0.0,10,31.748026
6.0,17,31.816019
5.0,15,31.869875
-8.0,7,31.91059
-4.0,7,31.939131
0.0,12,31.980191
1.0,19,32.072688
0.0,15,32.149885
-4.0,16,32.219201
