#{"t_start": 1683819386.741107, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
14.0,18,5.733863,0,1,0
11.0,24,69.82239,0,1,0
8.0,39,120.735004,0,2,0
10.0,43,181.128099,0,2,0
8.0,12,192.572736,0,3,0
14.0,13,205.98531,0,2,0
14.0,23,226.193151,0,1,0
11.0,18,233.566344,0,1,0
19.0,9,233.675348,0,1,0
19.0,32,292.244746,8,1,0.0
10.0,13,309.078771,0,0,0
7.0,63,462.060726,0,3,0
11.0,30,495.248183,0,2,0
8.0,29,541.139923,0,2,0
14.0,23,583.221268,0,1,0
5.0,26,598.881903,0,1,0
23.0,18,615.530276,0,1,0
10.0,38,678.264676,0,1,0
5.0,14,678.402802,0,1,0
3.0,25,694.819824,0,1,0
14.0,17,711.356082,0,1,0
19.0,20,743.10688,0,1,0
15.0,18,799.30014,0,1,0
15.0,20,832.809381,0,1,0
5.0,29,852.584163,0,2,0
0.0,15,852.730198,0,0,0
12.0,32,918.91579,0,3,0
9.0,20,935.222907,0,3,0
0.0,20,951.752908,0,1,0
11.0,26,954.138595,0,2,0
10.0,17,967.82359,0,0,0
3.0,43,1000.646175,0,2,0
7.0,19,1000.832436,0,1,0
15.0,19,1017.189662,0,1,0
10.0,14,1045.007754,0,1,0
8.0,11,1056.036932,0,1,0
7.0,18,1072.788233,0,1,0
15.0,22,1073.009223,0,0,0
10.0,21,1113.358825,0,2,0
16.0,11,1114.849782,0,2,0
28.0,10,1128.239172,5,1,0.45
16.0,18,1128.472127,0,2,0
9.0,24,1188.591102,0,1,0
10.0,11,1242.418496,0,0,0
20.0,17,1245.335971,0,2,0
20.0,20,1277.770752,0,2,0
22.0,15,1277.950691,0,1,0
5.0,19,1310.312801,0,1,0
16.0,14,1326.645552,0,1,0
9.0,16,1342.779198,0,1,0
14.0,34,1355.509763,0,1,0
5.0,31,1386.821619,0,2,0
25.0,16,1400.402687,0,0,0
0.0,74,1528.00005,0,2,0
5.0,13,1528.092777,0,2,0
2.0,45,1556.505913,0,3,0
0.0,16,1573.065501,0,1,0
10.0,37,1650.756257,0,1,0
9.0,30,1653.079398,0,2,0
6.0,13,1665.719713,0,2,0
7.0,34,1708.073398,0,1,0
4.0,14,1736.986635,0,2,0
21.0,10,1745.610744,0,2,0
14.0,18,1761.959327,0,1,0
21.0,12,1797.203681,0,3,0
7.0,39,1846.619252,0,2,0
7.0,24,1863.012017,0,4,0
32.0,14,1879.673505,12,2,0.0
7.0,14,1909.200988,0,2,0
14.0,11,1951.720355,0,1,0
19.0,14,1951.857301,0,1,0
9.0,14,1952.022326,0,1,0
7.0,21,1993.612004,0,2,0
-5.0,16,2010.136416,1,1,1.0
15.0,13,2041.943259,0,2,0
19.0,13,2074.509965,0,1,0
20.0,12,2121.384194,11,2,0.1
19.0,22,2146.213045,0,1,0
17.0,20,2148.523654,0,3,0
16.0,15,2180.772871,0,3,0
30.0,19,2180.994627,0,2,0
20.0,20,2181.24115,0,1,0
0.0,31,2197.490297,0,1,0
19.0,20,2217.266162,0,2,0
25.0,16,2285.993131,11,1,0.0
16.0,23,2327.992604,0,2,0
19.0,22,2381.34755,0,1,0
7.0,10,2381.467388,0,2,0
10.0,14,2426.105005,0,0,0
4.0,16,2453.615008,0,2,0
10.0,10,2470.069109,0,1,0
14.0,12,2518.111188,0,1,0
16.0,10,2550.144898,0,1,0
20.0,28,2566.928208,0,2,0
15.0,19,2582.464784,0,1,0
8.0,20,2625.20227,0,1,0
7.0,19,2707.708133,0,2,0
11.0,19,2707.957171,0,1,0
15.0,13,2724.263911,0,0,0
13.0,15,2726.451406,0,1,0
4.0,20,2757.970273,0,1,0
26.0,14,2772.867029,0,2,0
20.0,21,2806.164703,0,2,0
20.0,12,2830.301532,0,1,0
-7.0,2,2837.452721,2,1,0.65
11.0,21,2874.346964,0,1,0
16.0,10,2881.996713,0,1,0
5.0,39,2959.112709,0,1,0
12.0,18,2959.733979,0,2,0
6.0,52,3032.354771,8,1,0.65
20.0,13,3065.247996,0,2,0
5.0,14,3111.985862,0,1,0
19.0,31,3194.719382,0,1,0
10.0,17,3226.437123,0,1,0
30.0,37,3287.121516,10,1,0.4
-4.0,14,3306.074008,6,1,0.95
22.0,8,3306.163807,0,1,0
4.0,9,3320.207417,0,1,0
19.0,22,3375.514899,0,1,0
5.0,12,3375.62921,0,1,0
13.0,10,3375.72631,0,0,0
10.0,27,3405.204316,0,1,0
5.0,49,3479.330743,0,1,0
