#{"t_start": 1683819386.952576, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
0.0,20,5.559818,0,2,0
8.0,18,69.574189,0,1,0
20.0,22,120.32138,0,2,0
10.0,16,120.474716,0,0,0
8.0,10,120.581226,0,2,0
-1.0,14,141.201005,9,1,1.0
6.0,33,192.326303,0,2,0
13.0,25,225.860785,0,1,0
20.0,24,233.233375,0,2,0
2.0,28,241.79596,0,1,0
19.0,11,256.574504,0,1,0
13.0,30,375.434681,0,2,0
7.0,17,438.052146,0,1,0
14.0,18,453.125894,0,2,0
17.0,62,508.534729,0,3,0
9.0,14,540.883275,0,1,0
19.0,13,569.236259,0,1,0
5.0,16,583.02354,0,1,0
11.0,13,598.569821,0,2,0
14.0,27,615.307385,0,1,0
11.0,15,664.133897,0,2,0
12.0,9,664.558064,0,2,0
18.0,19,678.083791,0,2,0
9.0,19,678.265332,0,1,0
16.0,22,694.644512,0,1,0
10.0,20,711.49853,0,2,0
9.0,21,787.957636,0,1,0
0.0,15,817.139224,0,1,0
-2.0,10,832.547352,0,1,0
15.0,13,832.683058,0,2,0
16.0,11,848.686337,7,2,0.1
7.0,20,852.47399,0,4,0
8.0,21,852.662018,0,1,0
16.0,28,934.871864,0,4,0
14.0,26,951.532027,0,1,0
10.0,12,951.654114,0,1,0
12.0,19,953.952811,0,1,0
4.0,20,967.689306,0,2,0
13.0,10,967.769528,0,1,0
5.0,35,1000.525539,0,3,0
5.0,20,1000.717179,0,0,0
10.0,25,1044.82742,0,2,0
20.0,19,1055.970998,0,1,0
0.0,18,1072.706498,0,2,0
11.0,16,1072.830218,0,2,0
7.0,10,1082.990386,0,1,0
-68.0,17,1114.622354,0,1,0
16.0,20,1128.142833,0,1,0
15.0,11,1128.289485,0,2,0
10.0,12,1138.713851,0,2,0
9.0,25,1244.956249,0,2,0
11.0,16,1245.180249,0,1,0
5.0,18,1277.579814,0,2,0
19.0,11,1277.70944,0,1,0
19.0,22,1310.095568,0,1,0
15.0,30,1342.567379,0,1,0
16.0,11,1352.255788,0,2,0
14.0,11,1352.41983,0,1,0
17.0,19,1355.371238,0,2,0
9.0,12,1370.237206,0,1,0
15.0,15,1386.656796,0,2,0
15.0,10,1400.164222,0,0,0
10.0,32,1400.513749,0,2,0
15.0,13,1494.934509,0,1,0
4.0,12,1511.212801,0,1,0
21.0,15,1527.685438,0,2,0
21.0,17,1527.871867,0,3,0
5.0,15,1544.466796,0,2,0
19.0,22,1544.730449,0,1,0
32.0,16,1556.357886,0,1,0
10.0,16,1572.922798,0,2,0
23.0,11,1604.85948,11,1,0.1
23.0,17,1650.532297,16,2,0.05
3.0,14,1652.550426,5,1,0.95
18.0,27,1665.474859,4,1,0.25
5.0,33,1699.717684,0,1,0
18.0,19,1745.011707,7,1,0.65
5.0,20,1745.490669,0,2,0
12.0,17,1796.965281,0,2,0
20.0,26,1822.402406,0,1,0
18.0,15,1846.401052,0,2,0
19.0,13,1846.493624,0,1,0
17.0,7,1862.735361,9,1,0.05
20.0,10,1862.83567,0,1,0
12.0,13,1902.390084,10,1,0.6
19.0,19,1951.483031,0,2,0
9.0,19,1951.67833,0,1,0
5.0,32,1993.412299,0,1,0
10.0,22,2025.958411,0,1,0
21.0,20,2074.298036,0,2,0
19.0,14,2123.319609,0,1,0
13.0,14,2139.956965,0,1,0
16.0,11,2146.279939,0,2,0
6.0,17,2164.669985,0,0,0
15.0,23,2180.676018,0,2,0
8.0,30,2181.036519,0,1,0
9.0,21,2196.981045,0,2,0
2.0,13,2200.552555,0,1,0
9.0,16,2217.053607,0,1,0
6.0,18,2285.857432,0,2,0
22.0,20,2327.766171,0,1,0
24.0,22,2364.871385,0,1,0
19.0,12,2382.894884,0,1,0
5.0,14,2425.927551,0,1,0
13.0,13,2453.388668,0,1,0
11.0,15,2469.913863,0,1,0
17.0,16,2549.891767,0,2,0
11.0,17,2566.547446,0,1,0
11.0,20,2566.838986,0,3,0
14.0,12,2582.224961,0,1,0
17.0,16,2624.934608,12,2,0.0
9.0,15,2674.724432,0,1,0
25.0,13,2707.535535,0,0,0
15.0,20,2723.906655,0,1,0
26.0,19,2726.19544,0,1,0
11.0,14,2742.625477,0,2,0
24.0,22,2772.63375,0,1,0
8.0,43,2844.066554,0,2,0
29.0,12,2874.0924,13,1,0.1
15.0,21,2881.961408,0,2,0
14.0,5,2897.695771,3,1,0.05
14.0,18,2942.403835,0,3,0
12.0,45,2959.744441,0,1,0
-10.0,18,2994.075277,4,1,0.95
5.0,18,3032.170016,0,2,0
10.0,20,3097.450887,0,3,0
10.0,18,3146.459413,0,1,0
15.0,16,3194.488706,0,1,0
11.0,16,3226.184772,0,1,0
5.0,29,3263.849558,0,2,0
20.0,19,3286.976265,0,2,0
12.0,24,3335.35644,0,2,0
22.0,18,3359.693746,0,2,0
0.0,11,3375.397031,0,2,0
21.0,29,3394.697138,0,3,0
14.0,11,3404.993004,0,1,0
5.0,22,3421.977801,0,1,0
10.0,23,3452.740127,0,1,0
14.0,12,3496.854582,0,1,0
17.0,25,3575.905293,0,1,0
6.0,33,3641.637339,0,3,0
14.0,10,3655.788278,0,2,0
11.0,14,3662.295401,0,2,0
0.0,28,3724.647773,0,3,0
29.0,21,3736.961565,0,1,0
13.0,25,3769.650256,0,2,0
14.0,8,3769.733874,0,2,0
16.0,15,3769.859012,0,3,0
12.0,13,3770.048512,0,2,0
6.0,60,3832.751158,0,0,0
7.0,13,3832.865089,0,2,0
7.0,11,3841.084739,0,2,0
17.0,21,3902.377826,0,2,0
-23.0,16,3969.369382,0,2,0
29.0,17,3985.870733,0,1,0
28.0,21,4011.848188,0,1,0
24.0,33,4152.963405,0,2,0
20.0,25,4233.710483,0,3,0
9.0,17,4302.286661,0,1,0
10.0,15,4350.11148,0,1,0
2.0,20,4414.843964,0,1,0
0.0,22,4469.015903,0,1,0
19.0,13,4483.228511,0,3,0
18.0,23,4547.262048,17,1,0.05
7.0,19,4564.803585,0,1,0
14.0,13,4611.892503,0,1,0
14.0,9,4656.218985,0,1,0
9.0,16,4656.405002,0,2,0
17.0,18,4656.579048,0,1,0
10.0,14,4696.245659,0,3,0
21.0,29,4739.128314,0,4,0
16.0,12,4739.267469,0,2,0
17.0,22,4788.61078,0,1,0
15.0,31,4832.117161,0,1,0
7.0,11,4848.235266,0,2,0
13.0,16,4865.985308,0,3,0
10.0,21,4901.361528,0,0,0
9.0,17,4918.055027,0,1,0
27.0,19,4966.903472,0,2,0
15.0,17,5015.441257,0,1,0
4.0,36,5051.467636,0,2,0
26.0,24,5083.064216,0,1,0
23.0,14,5091.684064,0,2,0
10.0,15,5093.147308,0,0,0
10.0,10,5123.890221,0,1,0
17.0,43,5212.522459,0,2,0
7.0,18,5212.71981,0,2,0
9.0,30,5301.69982,0,1,0
15.0,15,5320.878967,0,1,0
10.0,28,5369.6877,0,0,0
-2.0,39,5389.808785,0,2,0
15.0,15,5424.856506,0,2,0
19.0,11,5456.509064,0,1,0
20.0,19,5506.77127,0,0,0
13.0,18,5545.492168,0,1,0
25.0,9,5545.625359,0,0,0
9.0,11,5578.058904,0,2,0
20.0,16,5632.461189,0,2,0
19.0,10,5650.385292,0,1,0
3.0,37,5755.776909,0,1,0
8.0,21,5812.063708,0,1,0
15.0,14,5877.475059,0,3,0
-40.0,28,5879.292405,2,1,1.0
20.0,15,5879.682251,0,2,0
10.0,14,5885.08427,0,2,0
8.0,24,5901.381707,0,1,0
16.0,20,5919.756926,0,2,0
3.0,22,5936.053758,0,1,0
