#{"t_start": 1678982364.3940487, "env_id": "sokoban-turtle-v0"}
r,l,t
6.0,16,14.899172
10.0,16,14.963156
-4.0,11,15.004137
9.0,17,15.06117
0.0,8,15.086359
-4.0,14,15.126957
-4.0,12,15.168205
5.0,11,15.203736
2.0,9,15.236608
11.0,24,15.339524
0.0,13,15.400055
5.0,7,15.420436
6.0,10,15.444292
1.0,8,15.466081
7.0,10,15.503916
6.0,6,15.524072
0.0,8,15.553197
13.0,9,15.58356
0.0,12,15.620012
6.0,11,15.645645
0.0,10,15.677963
1.0,13,15.726077
-4.0,16,15.778795
11.0,14,15.817072
5.0,9,15.862352
-3.0,12,15.911801
-5.0,9,15.947254
-8.0,11,15.983441
9.0,11,16.02801
2.0,10,16.068694
1.0,14,16.12204
0.0,10,16.160965
0.0,5,16.17874
4.0,12,16.234669
2.0,11,16.279119
0.0,7,16.301365
0.0,8,16.330938
-4.0,9,16.359547
1.0,8,16.379837
8.0,6,16.397566
16.0,9,16.434786
2.0,22,16.493839
-4.0,18,16.575384
11.0,12,16.617773
4.0,8,16.649161
-3.0,16,16.698391
2.0,18,16.754106
5.0,11,16.786164
-3.0,12,16.812183
-9.0,9,16.83577
0.0,24,16.915352
16.0,10,16.944906
0.0,12,16.98191
5.0,13,17.019186
-4.0,8,17.047482
0.0,8,17.070647
1.0,9,17.087086
0.0,11,17.123566
16.0,12,17.174637
5.0,11,17.20801
9.0,14,17.25584
15.0,12,17.311622
-4.0,11,17.347354
4.0,12,17.404088
7.0,16,17.466977
-4.0,16,17.524044
7.0,9,17.573199
10.0,14,17.63532
0.0,12,17.678668
4.0,8,17.707273
6.0,10,17.734664
-4.0,10,17.763155
-8.0,13,17.801646
2.0,12,17.856148
-4.0,5,17.876217
6.0,7,17.900656
0.0,6,17.920828
15.0,14,17.980526
-2.0,16,18.026742
4.0,6,18.043065
-4.0,6,18.066281
4.0,6,18.082
1.0,8,18.098818
2.0,10,18.12584
5.0,14,18.154326
-11.0,14,18.183625
1.0,15,18.220591
0.0,11,18.249191
0.0,13,19.567917
5.0,11,19.592439
1.0,8,19.608581
0.0,7,19.62921
2.0,7,19.647367
0.0,13,19.679172
7.0,8,19.698534
0.0,13,19.732757
6.0,8,19.753122
11.0,14,19.797206
0.0,7,19.819508
1.0,8,19.846328
-4.0,6,19.860531
12.0,15,19.902958
10.0,7,19.919761
0.0,12,19.947889
2.0,10,19.977727
6.0,13,20.006439
