#{"t_start": 1683724967.2523353, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
0.0,20,0.451215,0,0,0
-4.0,14,0.570835,0,2,0
0.0,14,18.337024,0,2,0
-4.0,18,51.619005,0,2,0
0.0,6,51.650042,0,4,0
1.0,12,51.718987,0,3,0
0.0,8,69.595581,0,2,0
0.0,13,85.931148,0,1,0
0.0,22,104.190781,0,1,0
0.0,12,104.254984,0,2,0
-4.0,14,104.335336,0,0,0
5.0,15,104.430246,0,0,0
-1.0,12,104.481362,0,1,0
-5.0,9,104.542443,0,1,0
-4.0,10,104.581886,0,3,0
10.0,12,104.639603,0,1,0
6.0,14,104.715678,0,2,0
-9.0,10,104.775462,0,4,0
0.0,9,104.824422,0,2,0
0.0,5,104.845827,0,0,0
6.0,7,104.90066,0,0,0
4.0,15,137.808319,0,1,0
5.0,16,137.920265,0,3,0
-14.0,13,155.324703,0,3,0
0.0,12,155.410541,0,0,0
4.0,22,172.995979,0,1,0
0.0,7,173.043851,0,0,0
4.0,15,173.146976,0,3,0
9.0,7,173.211046,0,2,0
-4.0,10,173.323394,0,2,0
-4.0,7,173.3886,0,1,0
0.0,15,190.79754,0,1,0
-5.0,12,190.883802,0,1,0
8.0,6,190.927203,0,4,0
9.0,8,190.970734,0,1,0
5.0,12,191.035609,0,2,0
0.0,20,191.168175,0,0,0
1.0,13,191.251122,0,1,0
0.0,17,191.359095,0,5,0
0.0,8,208.956481,0,1,0
-4.0,12,209.183338,0,1,0
0.0,10,226.652425,0,1,0
-4.0,10,226.719935,0,2,0
5.0,12,226.804203,0,1,0
19.0,12,243.026253,10,1,0.0
-10.0,20,243.199979,0,0,0
-12.0,18,243.33956,0,4,0
10.0,8,243.401539,0,2,0
0.0,12,243.507233,0,2,0
-4.0,10,243.597093,0,1,0
-4.0,5,243.627152,0,2,0
-5.0,19,261.246889,0,2,0
0.0,11,278.383553,0,2,0
-5.0,5,278.424746,0,3,0
-5.0,9,278.479697,0,0,0
0.0,7,296.175363,0,0,0
0.0,16,296.295371,0,0,0
8.0,13,296.376664,0,1,0
-5.0,13,296.45663,0,1,0
-8.0,6,296.502392,0,0,0
5.0,13,296.587455,0,3,0
-6.0,11,312.794717,0,3,0
-7.0,12,328.923597,0,3,0
0.0,8,329.010843,0,2,0
10.0,8,329.052156,0,0,0
5.0,7,329.089211,0,0,0
0.0,8,329.161992,0,1,0
4.0,10,329.215871,0,2,0
9.0,9,329.272506,0,3,0
0.0,7,329.31789,0,1,0
