#{"t_start": 1683724967.4587233, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
0.0,15,0.195536,0,0,0
0.0,13,0.31927,0,4,0
-3.0,15,0.489268,0,3,0
1.0,16,51.359537,0,3,0
9.0,7,51.412568,0,2,0
-5.0,13,51.482065,0,5,0
-4.0,11,51.56095,0,1,0
14.0,11,85.710009,0,1,0
-4.0,17,85.788489,0,2,0
9.0,7,103.976269,0,1,0
4.0,10,104.025675,0,1,0
3.0,10,104.087085,0,2,0
5.0,8,104.128735,0,2,0
0.0,8,104.173921,0,0,0
-4.0,5,104.206257,0,0,0
1.0,8,104.256041,0,1,0
4.0,7,104.286875,0,1,0
5.0,7,104.327231,0,1,0
5.0,10,104.372618,0,2,0
-5.0,9,104.416444,0,2,0
0.0,14,104.481499,0,1,0
-5.0,12,104.553511,0,2,0
4.0,6,104.597829,0,1,0
9.0,11,104.643234,0,1,0
-5.0,12,137.530226,0,1,0
0.0,10,137.607211,0,1,0
-8.0,27,155.089987,0,1,0
-4.0,7,155.161906,0,1,0
0.0,14,172.688399,0,2,0
-5.0,15,172.794542,0,1,0
0.0,7,172.8423,0,0,0
4.0,10,172.913339,0,2,0
-9.0,8,172.972405,0,1,0
-4.0,6,173.031324,0,3,0
0.0,12,173.172421,0,2,0
-5.0,11,190.555323,0,0,0
-5.0,20,190.691213,0,0,0
1.0,25,190.842373,0,4,0
5.0,9,190.900802,0,2,0
14.0,11,190.96619,0,1,0
0.0,7,191.010499,0,0,0
0.0,8,191.067136,0,3,0
11.0,8,191.11877,0,0,0
0.0,10,191.177337,0,1,0
5.0,11,208.795045,0,2,0
-3.0,12,209.019861,0,2,0
1.0,12,226.507601,0,1,0
-4.0,8,226.561395,0,2,0
9.0,16,226.684734,0,1,0
0.0,8,242.886513,0,2,0
5.0,12,242.986244,0,1,0
5.0,7,243.039139,0,0,0
0.0,8,243.100322,0,2,0
-10.0,19,243.257833,0,3,0
4.0,7,243.315472,0,1,0
-5.0,10,243.408968,0,0,0
6.0,18,260.999972,0,3,0
5.0,7,278.119585,0,0,0
-13.0,13,278.218498,0,1,0
-1.0,14,295.954954,0,1,0
0.0,12,296.036203,0,2,0
-4.0,9,296.107028,0,1,0
4.0,5,296.137015,0,1,0
5.0,11,296.208752,0,1,0
-4.0,13,296.296201,0,3,0
4.0,14,296.386347,0,1,0
5.0,12,328.647484,0,3,0
-5.0,8,328.705015,0,2,0
-5.0,12,328.815918,0,0,0
1.0,10,328.861128,0,0,0
0.0,9,328.943053,0,2,0
10.0,15,329.023218,0,1,0
-5.0,9,329.08691,0,1,0
13.0,17,329.214916,0,2,0
-4.0,10,329.283734,0,3,0
10.0,18,329.408267,0,1,0
5.0,18,329.543047,0,2,0
2.0,14,329.625902,0,3,0
0.0,10,329.679719,0,2,0
-9.0,14,329.749322,0,1,0
5.0,10,329.801383,0,3,0
6.0,18,329.908816,0,0,0
-14.0,12,329.980919,0,4,0
5.0,16,330.065837,0,1,0
5.0,8,330.121217,0,1,0
-4.0,5,330.148494,0,1,0
1.0,15,330.228492,0,3,0
-3.0,11,330.355935,0,2,0
0.0,10,330.410547,0,2,0
4.0,13,330.490429,0,0,0
9.0,10,330.549572,0,1,0
0.0,14,336.905429,0,2,0
0.0,16,337.018832,0,1,0
13.0,9,337.089088,0,1,0
-4.0,12,337.160313,0,2,0
5.0,11,337.226051,0,2,0
0.0,19,337.329186,0,0,0
0.0,10,337.403969,0,1,0
-4.0,8,337.448444,0,0,0
9.0,18,337.536962,0,1,0
0.0,23,337.649523,0,2,0
4.0,11,337.72578,0,2,0
0.0,9,355.217024,0,2,0
5.0,14,371.43428,0,1,0
0.0,12,371.528951,0,2,0
-1.0,13,371.608704,0,2,0
-13.0,24,389.068478,0,0,0
9.0,7,389.111164,0,2,0
9.0,11,389.187082,0,2,0
4.0,12,389.307003,0,1,0
5.0,10,389.373561,0,1,0
-5.0,9,405.507331,0,1,0
10.0,20,421.830481,0,0,0
1.0,8,421.881712,0,2,0
0.0,19,422.005199,0,1,0
4.0,9,422.071208,0,1,0
14.0,10,422.132366,0,3,0
5.0,6,422.166744,0,1,0
0.0,17,422.278084,0,1,0
5.0,7,422.331196,0,2,0
-4.0,6,422.366127,0,0,0
-4.0,7,422.399306,0,3,0
-4.0,6,422.459854,0,4,0
10.0,11,422.555953,0,1,0
0.0,7,422.596503,0,2,0
-5.0,9,422.651904,0,0,0
-4.0,12,422.715134,0,1,0
5.0,10,422.755326,0,2,0
-9.0,7,422.793339,0,0,0
-1.0,9,422.835596,0,1,0
-4.0,17,422.997578,0,2,0
0.0,9,423.043619,0,1,0
1.0,8,423.093407,0,2,0
-9.0,16,423.2158,0,2,0
11.0,15,423.31289,0,3,0
5.0,14,423.392451,0,0,0
-15.0,11,423.438267,0,2,0
-4.0,10,440.852108,0,1,0
5.0,6,473.003668,0,1,0
1.0,17,489.165021,0,3,0
5.0,8,489.238341,0,1,0
4.0,12,489.331605,0,2,0
6.0,13,489.415628,0,3,0
0.0,10,489.477843,0,2,0
5.0,10,506.025392,0,1,0
-4.0,12,506.093277,0,2,0
-4.0,16,506.234999,0,0,0
0.0,10,506.299212,0,2,0
0.0,11,506.370089,0,1,0
5.0,9,506.410922,0,1,0
1.0,10,516.904496,0,2,0
1.0,13,516.99727,0,2,0
0.0,13,534.118369,0,1,0
-13.0,15,534.203753,0,3,0
0.0,7,534.241155,0,2,0
-4.0,7,534.271921,0,0,0
-4.0,16,534.393658,0,3,0
5.0,15,534.47831,0,1,0
9.0,10,534.535904,0,1,0
-1.0,23,534.65275,0,2,0
-13.0,17,534.756901,0,2,0
0.0,12,534.823736,0,3,0
9.0,7,534.867182,0,2,0
9.0,16,534.971618,0,1,0
0.0,25,551.193192,0,0,0
0.0,12,567.500344,0,0,0
0.0,12,567.572225,0,2,0
-5.0,19,567.681363,0,1,0
1.0,10,567.746642,0,2,0
5.0,12,567.81838,0,2,0
5.0,13,567.929091,0,2,0
-4.0,6,567.974078,0,2,0
24.0,12,568.073286,0,1,0
0.0,5,568.102128,0,1,0
11.0,15,584.623342,0,2,0
4.0,10,652.350278,0,2,0
6.0,14,652.423226,0,2,0
5.0,7,652.470772,0,2,0
10.0,19,668.945447,0,3,0
9.0,15,669.050645,0,3,0
-1.0,7,669.104942,0,1,0
-5.0,18,669.296935,0,1,0
13.0,13,669.383972,0,2,0
6.0,10,669.510936,0,3,0
9.0,14,669.60093,0,1,0
6.0,9,669.658811,0,2,0
4.0,22,686.085117,0,1,0
0.0,9,701.095042,0,0,0
5.0,9,701.165437,0,0,0
5.0,15,701.248611,0,0,0
-4.0,9,701.300174,0,4,0
5.0,12,701.444011,0,2,0
4.0,12,701.511804,0,2,0
4.0,8,701.570597,0,1,0
1.0,12,701.676498,0,5,0
0.0,20,701.785622,0,1,0
5.0,10,701.846006,0,1,0
4.0,11,701.934138,0,1,0
9.0,13,702.052168,0,0,0
9.0,10,702.105042,0,1,0
0.0,10,734.295796,0,1,0
5.0,19,750.266321,0,4,0
-1.0,15,750.358322,0,1,0
9.0,8,750.412693,0,1,0
4.0,14,750.540631,0,1,0
10.0,16,750.629337,0,3,0
4.0,8,750.673579,0,1,0
0.0,13,750.754793,0,2,0
9.0,9,750.799892,0,2,0
-1.0,6,750.828716,0,2,0
-4.0,8,750.87488,0,2,0
-5.0,14,750.940642,0,2,0
5.0,11,751.065205,0,0,0
-1.0,7,751.108926,0,2,0
-5.0,9,751.165008,0,3,0
-5.0,9,751.217876,0,1,0
9.0,12,767.399585,0,2,0
1.0,9,767.462338,0,0,0
-4.0,17,767.558063,0,3,0
-10.0,15,767.667003,0,0,0
-8.0,13,767.753121,0,3,0
5.0,12,767.845302,0,1,0
0.0,11,767.928699,0,3,0
5.0,8,767.97148,0,2,0
5.0,10,768.030262,0,2,0
5.0,9,768.101034,0,1,0
-9.0,14,768.203108,0,1,0
8.0,12,768.292966,0,2,0
1.0,11,768.369591,0,3,0
9.0,11,770.194916,0,5,0
0.0,9,770.248354,0,0,0
4.0,6,770.306434,0,1,0
-13.0,10,803.220316,0,3,0
0.0,9,803.299016,0,0,0
9.0,11,803.37719,0,1,0
4.0,9,803.437496,0,1,0
-7.0,11,803.524856,0,3,0
0.0,15,803.628393,0,2,0
5.0,16,803.721427,0,1,0
8.0,10,816.551343,0,1,0
-5.0,5,816.585915,0,1,0
-1.0,22,816.747574,0,2,0
0.0,12,816.82627,0,0,0
4.0,15,816.925426,0,2,0
-4.0,12,821.659138,0,3,0
6.0,13,821.75282,0,3,0
0.0,7,821.796986,0,2,0
-4.0,10,821.921136,0,2,0
0.0,8,821.969186,0,2,0
10.0,14,822.074124,0,2,0
-1.0,10,822.139932,0,1,0
10.0,11,822.191427,0,1,0
5.0,10,839.472831,0,2,0
9.0,8,839.532106,0,2,0
10.0,16,856.040724,0,0,0
0.0,8,856.092382,0,5,0
9.0,20,856.215146,0,1,0
0.0,11,856.385825,0,1,0
4.0,15,856.481767,0,1,0
3.0,14,856.561185,0,1,0
4.0,17,856.695137,0,1,0
-3.0,8,872.718315,0,2,0
0.0,5,872.771866,0,0,0
-10.0,13,872.884665,0,0,0
5.0,9,872.98115,0,2,0
9.0,10,873.055506,0,1,0
19.0,16,873.165251,0,1,0
5.0,10,873.230013,0,2,0
-4.0,22,873.364038,0,1,0
9.0,12,873.434604,0,2,0
1.0,11,873.529763,0,2,0
0.0,14,889.665405,0,0,0
0.0,12,941.024658,0,2,0
0.0,5,941.05883,0,4,0
9.0,14,941.170033,0,2,0
0.0,19,957.302773,0,2,0
1.0,6,957.37689,0,3,0
5.0,7,957.429269,0,2,0
5.0,12,990.424886,0,1,0
9.0,19,990.554518,0,5,0
9.0,12,990.630722,0,1,0
0.0,5,1005.280833,0,1,0
9.0,12,1005.361758,0,1,0
0.0,16,1005.466198,0,2,0
1.0,13,1038.212536,0,2,0
-5.0,11,1050.722346,0,1,0
-4.0,11,1050.797078,0,1,0
-4.0,21,1050.979711,0,2,0
-5.0,18,1083.426018,0,1,0
5.0,18,1083.526588,0,2,0
11.0,18,1083.667333,0,3,0
-1.0,9,1083.72237,0,1,0
0.0,12,1083.780784,0,0,0
4.0,13,1083.862474,0,1,0
-3.0,16,1083.953529,0,3,0
4.0,8,1098.009165,0,1,0
14.0,15,1098.137036,0,1,0
-1.0,9,1098.209217,0,3,0
5.0,7,1098.261107,0,1,0
9.0,7,1098.311768,0,1,0
-4.0,13,1098.40553,0,2,0
0.0,12,1114.630148,0,1,0
5.0,13,1114.705274,0,1,0
0.0,10,1122.894929,0,2,0
5.0,9,1122.952001,0,5,0
0.0,10,1139.771552,0,0,0
0.0,18,1156.148472,0,2,0
0.0,11,1156.22573,0,1,0
0.0,10,1156.27863,0,0,0
-2.0,7,1172.484899,0,1,0
1.0,9,1172.543021,0,2,0
0.0,14,1237.760132,0,1,0
9.0,14,1286.394625,0,2,0
0.0,8,1286.46256,0,0,0
-10.0,8,1286.511189,0,0,0
0.0,8,1286.553928,0,1,0
6.0,12,1286.630194,0,3,0
4.0,10,1286.715568,0,2,0
9.0,11,1303.356938,0,1,0
5.0,9,1303.424299,0,2,0
1.0,13,1303.511164,0,2,0
0.0,6,1303.53832,0,1,0
-4.0,8,1303.602235,0,2,0
5.0,12,1303.689662,0,0,0
4.0,17,1303.806775,0,2,0
-4.0,14,1303.90272,0,0,0
0.0,8,1303.953108,0,2,0
5.0,10,1304.002983,0,0,0
0.0,13,1304.096734,0,0,0
0.0,6,1304.126864,0,1,0
-4.0,8,1320.843221,0,2,0
-3.0,12,1320.925093,0,3,0
-4.0,5,1320.954151,0,3,0
1.0,8,1321.026728,0,1,0
0.0,9,1321.204154,0,2,0
-1.0,14,1321.303741,0,2,0
1.0,9,1321.374694,0,1,0
-5.0,8,1321.422392,0,0,0
5.0,8,1321.476569,0,0,0
-4.0,14,1321.552774,0,2,0
-4.0,11,1337.900653,0,2,0
9.0,9,1337.946013,0,2,0
5.0,13,1338.017516,0,1,0
-4.0,11,1338.112002,0,3,0
9.0,14,1338.292346,0,1,0
4.0,18,1338.408769,0,1,0
9.0,9,1338.460874,0,1,0
-4.0,6,1338.50505,0,1,0
9.0,15,1354.633004,0,1,0
5.0,9,1354.68053,0,1,0
0.0,32,1388.892423,0,3,0
-5.0,11,1388.953349,0,3,0
1.0,15,1389.06005,0,1,0
-5.0,15,1389.162329,0,0,0
5.0,13,1389.262001,0,2,0
0.0,11,1405.732749,0,2,0
0.0,8,1405.847446,0,1,0
9.0,11,1405.935827,0,1,0
0.0,9,1406.006683,0,2,0
5.0,6,1406.034311,0,0,0
4.0,7,1406.085096,0,3,0
18.0,10,1406.149256,0,1,0
0.0,8,1406.241441,0,1,0
5.0,15,1439.382144,0,1,0
0.0,11,1472.390046,0,2,0
0.0,8,1472.45086,0,2,0
1.0,10,1472.503609,0,0,0
-1.0,7,1472.539063,0,0,0
0.0,6,1472.592024,0,1,0
0.0,11,1472.657321,0,0,0
9.0,5,1472.680614,0,1,0
-9.0,14,1472.773025,0,2,0
1.0,11,1472.860753,0,1,0
14.0,7,1474.916745,0,2,0
-3.0,12,1474.99764,0,0,0
-5.0,17,1475.264211,0,3,0
0.0,11,1475.341195,0,0,0
-1.0,17,1475.479737,0,2,0
0.0,16,1475.640932,0,0,0
0.0,14,1475.7692,0,1,0
9.0,14,1475.828746,0,0,0
-1.0,11,1476.284609,0,3,0
4.0,19,1476.389103,0,1,0
14.0,13,1476.475381,0,1,0
15.0,10,1476.547509,0,1,0
1.0,7,1476.599911,0,2,0
-19.0,8,1476.640761,0,0,0
-3.0,11,1476.760681,0,3,0
5.0,15,1476.99477,0,1,0
6.0,7,1477.02084,0,1,0
14.0,11,1493.449691,0,2,0
-4.0,11,1493.515713,0,2,0
15.0,15,1493.62931,0,3,0
0.0,18,1507.874975,0,1,0
-1.0,10,1507.939458,0,1,0
0.0,12,1508.010962,0,0,0
4.0,10,1508.092114,0,1,0
-5.0,15,1508.192369,0,1,0
1.0,7,1508.224037,0,4,0
0.0,13,1508.32689,0,1,0
-9.0,11,1508.418175,0,2,0
6.0,11,1508.513264,0,2,0
-4.0,18,1524.739018,0,3,0
-1.0,12,1524.816867,0,1,0
-5.0,12,1524.925096,0,0,0
14.0,12,1541.341512,0,1,0
-9.0,17,1557.990658,0,2,0
0.0,14,1558.084399,0,2,0
-5.0,18,1558.221348,0,1,0
9.0,11,1558.30525,0,1,0
-9.0,13,1558.377805,0,1,0
5.0,7,1558.414821,0,1,0
-1.0,9,1558.477203,0,0,0
5.0,10,1558.543452,0,1,0
6.0,12,1558.626621,0,2,0
5.0,17,1575.189529,0,1,0
6.0,11,1607.967606,0,2,0
-10.0,15,1656.981316,0,2,0
1.0,19,1673.524747,0,3,0
14.0,13,1673.639215,0,2,0
16.0,12,1688.629028,8,2,0.35
-5.0,18,1704.967544,0,1,0
5.0,11,1705.034322,0,1,0
-4.0,18,1705.183643,0,1,0
10.0,8,1705.229206,0,0,0
-5.0,10,1705.288145,0,2,0
-5.0,7,1705.345543,0,1,0
5.0,12,1705.487954,0,1,0
0.0,11,1705.554486,0,4,0
1.0,9,1705.59842,0,1,0
0.0,12,1705.658505,0,1,0
10.0,12,1705.753071,0,1,0
9.0,6,1705.804151,0,2,0
4.0,9,1712.941614,0,1,0
-4.0,18,1713.051108,0,2,0
-5.0,15,1713.162032,0,2,0
5.0,10,1713.220887,0,1,0
5.0,8,1713.292621,0,2,0
0.0,6,1713.332683,0,3,0
