#{"t_start": 1678982121.5272868, "env_id": "sokoban-turtle-v0"}
r,l,t
0.0,8,5.447899
-9.0,17,5.487342
10.0,13,5.529993
-1.0,10,5.558645
-4.0,12,5.598285
-3.0,11,5.621181
2.0,15,5.830153
1.0,12,5.857689
-5.0,13,5.884406
0.0,10,5.907085
2.0,8,5.925807
-3.0,11,5.955394
10.0,12,5.982896
0.0,5,5.994583
2.0,23,6.046461
0.0,10,6.080049
0.0,12,6.407718
-4.0,8,6.424285
-4.0,10,6.445066
0.0,10,6.479257
7.0,7,6.493339
0.0,17,6.52792
0.0,11,6.552993
6.0,9,6.569634
1.0,11,6.591197
10.0,12,6.614135
11.0,17,6.654129
-3.0,9,6.683565
6.0,10,6.711924
6.0,10,6.744273
1.0,9,6.774204
2.0,12,6.809817
8.0,10,6.836477
-8.0,12,6.868305
10.0,11,6.920505
-6.0,12,6.9524
2.0,11,6.975857
1.0,11,7.002657
-4.0,13,7.041709
-11.0,14,7.078618
-5.0,11,7.113908
-3.0,15,7.151101
-8.0,16,7.18784
0.0,10,7.213294
-4.0,20,7.26944
-2.0,12,7.300067
6.0,9,7.325205
6.0,7,7.343008
-8.0,12,7.372354
6.0,12,7.411538
2.0,12,7.449498
-4.0,13,7.492464
1.0,13,7.533156
5.0,13,7.568193
2.0,15,7.604109
-4.0,12,7.638329
-5.0,11,7.678891
-8.0,9,7.705754
7.0,9,7.72918
0.0,15,7.769167
0.0,12,7.797492
2.0,13,7.884585
0.0,11,7.908352
-4.0,13,7.943192
5.0,13,7.980653
0.0,11,8.011174
-8.0,12,8.040231
1.0,17,8.086899
2.0,9,8.111793
0.0,13,8.162964
11.0,16,8.219815
0.0,10,8.243963
-6.0,11,8.272916
5.0,12,8.311874
1.0,8,8.335163
0.0,7,8.35293
1.0,10,8.380215
-4.0,9,8.412059
0.0,10,8.445459
-4.0,9,8.472412
7.0,10,8.50195
0.0,8,8.546708
-4.0,9,8.5704
0.0,8,8.59267
6.0,6,8.610731
-4.0,9,8.649148
-2.0,11,8.683139
0.0,12,15.51979
1.0,12,15.556139
1.0,15,15.59827
1.0,17,15.657106
0.0,10,15.694765
6.0,13,15.729444
-4.0,7,15.746459
0.0,5,15.763239
6.0,11,15.816981
-9.0,12,15.889874
0.0,9,15.930407
0.0,14,15.968912
-3.0,13,16.009506
6.0,10,28.181343
4.0,13,28.228119
-9.0,20,28.283591
10.0,9,28.310241
-4.0,11,28.342237
6.0,10,28.368966
-12.0,14,28.407007
-14.0,20,28.463143
-4.0,11,28.494636
11.0,9,28.521306
0.0,12,28.553647
6.0,12,28.587434
-2.0,16,28.63109
7.0,19,28.689703
1.0,17,28.735835
0.0,11,28.767379
6.0,6,28.784035
4.0,13,28.822291
0.0,14,28.863329
6.0,17,28.912755
6.0,11,28.945343
0.0,17,28.994772
0.0,5,29.009644
