#{"t_start": 1678982727.668041, "env_id": "sokoban-turtle-v0"}
r,l,t
6.0,13,18.438808
-2.0,12,18.474617
-1.0,17,18.527554
10.0,9,18.584611
-4.0,12,18.631032
6.0,20,18.703213
-4.0,8,18.744527
1.0,14,18.816643
6.0,11,18.858183
5.0,10,18.911088
5.0,12,18.971186
0.0,10,19.007194
-4.0,8,19.030554
-4.0,7,19.047637
4.0,7,19.077125
11.0,13,19.121471
-3.0,12,19.158551
3.0,17,19.219456
8.0,8,19.244824
2.0,9,19.284581
0.0,11,19.319559
0.0,15,19.381655
-2.0,10,19.40861
1.0,7,19.424914
0.0,14,19.468581
5.0,13,19.511588
1.0,14,19.562731
1.0,9,19.585694
-9.0,7,19.602283
5.0,14,19.640607
-4.0,9,19.670192
1.0,11,19.713739
2.0,18,19.766811
7.0,14,19.815916
16.0,10,19.852752
11.0,8,19.887067
19.0,10,19.920742
-4.0,10,19.960797
0.0,8,19.985671
0.0,13,20.044878
-3.0,13,20.092995
6.0,18,20.164471
12.0,16,20.222987
0.0,14,20.285317
1.0,16,20.344937
11.0,12,20.387898
4.0,14,20.459134
-4.0,8,20.494068
7.0,19,20.56479
9.0,15,20.620496
6.0,13,20.662413
-8.0,15,20.724669
10.0,9,20.755894
6.0,11,20.799696
1.0,10,20.838394
-4.0,15,20.903831
7.0,10,20.949374
1.0,15,21.015003
-4.0,12,21.05528
10.0,12,21.107196
0.0,11,21.144577
15.0,11,21.187882
2.0,10,21.221448
-4.0,8,21.264526
-7.0,9,21.301109
-4.0,11,21.342026
0.0,11,21.395415
1.0,19,21.465293
0.0,9,21.502643
-5.0,10,21.541574
-4.0,14,21.618776
5.0,14,21.681242
-13.0,13,21.744681
0.0,6,21.773245
0.0,8,21.799216
0.0,11,21.833842
5.0,14,21.884494
0.0,11,21.931203
-5.0,6,21.955174
2.0,6,21.996873
6.0,10,22.043167
-9.0,16,22.123194
-13.0,9,22.191246
-2.0,21,22.327888
-3.0,14,23.758251
0.0,14,23.803215
0.0,14,23.85755
4.0,9,23.892597
-4.0,14,23.942315
-4.0,15,24.017325
1.0,12,24.068954
5.0,17,24.124733
-4.0,9,24.158574
1.0,12,24.192829
6.0,9,24.219189
-5.0,11,24.261791
-3.0,6,24.279569
-8.0,12,24.317167
12.0,7,24.345539
7.0,12,24.396503
0.0,9,24.428412
0.0,18,24.493426
1.0,15,24.539322
-4.0,19,24.620632
8.0,11,24.663668
0.0,12,24.712641
6.0,14,24.776398
11.0,10,24.812685
0.0,10,24.86903
0.0,11,24.933434
-4.0,7,24.96478
1.0,8,24.998703
4.0,13,25.051182
11.0,15,25.105664
1.0,16,25.17151
-8.0,14,25.236696
6.0,12,25.286374
-4.0,12,25.324298
5.0,11,25.353094
1.0,8,25.377356
-4.0,17,25.437469
1.0,8,25.47661
11.0,7,25.501291
-4.0,19,25.596346
7.0,10,25.663171
10.0,6,25.710637
6.0,20,25.791198
2.0,11,25.828429
11.0,11,25.88629
12.0,9,25.919134
0.0,6,25.939439
-3.0,13,25.996464
-4.0,9,26.026335
0.0,6,26.043256
-1.0,19,26.115118
15.0,18,26.189919
10.0,11,26.235216
1.0,12,26.278785
10.0,12,26.309698
1.0,14,26.356002
6.0,6,26.372193
-4.0,11,26.429067
5.0,10,26.476429
0.0,10,26.528608
3.0,11,26.589213
17.0,13,26.659186
-4.0,8,26.70182
-8.0,13,26.766098
5.0,7,26.786616
-6.0,12,26.841187
-8.0,9,26.869208
2.0,10,26.902681
1.0,20,27.00203
-1.0,8,27.036078
-9.0,7,27.056671
2.0,12,27.098822
11.0,12,27.132885
5.0,20,27.209371
2.0,12,27.253522
0.0,8,27.296533
-4.0,9,27.35118
2.0,16,27.411841
1.0,14,27.495957
6.0,17,27.55153
0.0,10,27.591609
1.0,10,27.646207
16.0,13,27.705161
0.0,11,27.744631
11.0,10,27.798419
6.0,11,27.856423
0.0,13,29.289955
2.0,10,29.326874
7.0,14,29.388206
6.0,9,29.412398
-9.0,7,154.765432
2.0,7,154.806507
-8.0,15,154.85734
-3.0,10,154.908787
6.0,23,155.023431
2.0,9,155.059256
10.0,11,155.096458
6.0,9,155.121113
10.0,9,155.154218
3.0,9,155.190128
11.0,6,155.220494
10.0,13,155.261951
2.0,13,155.308761
-5.0,16,155.3774
2.0,12,155.437128
10.0,11,155.490486
1.0,9,155.548043
16.0,11,155.603518
-4.0,6,155.621294
1.0,8,155.65463
-1.0,9,155.702163
-4.0,13,155.755298
15.0,7,155.787523
1.0,13,155.842876
2.0,22,155.920655
2.0,14,155.967884
