#{"t_start": 1675347726.2120786, "env_id": "pushing-turtle-v0"}
r,l,t
5.0,47,2.39267
-8.0,39,2.856227
-5.0,44,3.371972
2.0,35,3.749361
-1.0,37,4.12887
4.0,37,4.507516
10.0,46,4.982919
0.0,32,5.321097
3.0,34,5.648386
2.0,35,5.98518
-5.0,29,6.281735
-1.0,45,6.764664
3.0,38,7.130599
4.0,31,7.462452
0.0,33,7.818623
-8.0,36,8.184975
-11.0,43,8.662329
-1.0,43,9.129115
13.0,34,9.498174
1.0,38,9.883107
-6.0,48,10.392732
-15.0,49,10.904954
-9.0,38,11.289323
3.0,36,11.662012
11.0,32,11.9945
-5.0,44,15.656182
0.0,27,15.933041
2.0,31,16.249043
4.0,36,16.604554
5.0,31,16.909336
24.0,49,17.417258
-5.0,33,17.756132
0.0,30,18.06625
6.0,40,18.481576
5.0,40,18.890557
-11.0,43,19.394295
-5.0,27,19.695082
4.0,43,20.188176
18.0,38,20.579882
13.0,51,21.111342
-1.0,34,21.461501
0.0,34,21.821722
-4.0,43,22.258422
-9.0,42,22.688679
-7.0,52,23.213279
-7.0,43,23.643058
-8.0,47,24.116217
-9.0,37,24.48543
5.0,46,24.95694
2.0,38,25.335366
0.0,36,25.679187
-2.0,37,29.346501
2.0,32,29.67369
5.0,41,207.911725
-6.0,53,208.457919
2.0,37,208.826597
-9.0,45,209.271615
-6.0,48,209.779744
2.0,47,210.271494
-14.0,44,210.756552
4.0,44,211.224099
7.0,35,211.615394
12.0,34,211.963223
4.0,46,212.478808
-9.0,46,212.996064
-5.0,44,213.451749
4.0,47,213.946272
5.0,37,214.34089
-3.0,30,214.652662
4.0,29,214.960758
7.0,34,215.301635
1.0,38,215.71657
1.0,37,216.135904
-6.0,38,216.545575
0.0,44,217.016148
-2.0,53,217.576027
7.0,46,221.507135
-1.0,37,221.911775
7.0,34,222.27514
-6.0,48,222.837081
-3.0,44,223.320029
2.0,46,223.872912
19.0,36,224.286258
-7.0,42,224.73488
14.0,45,225.223093
-6.0,42,225.674166
4.0,33,226.028602
5.0,34,226.404792
5.0,33,226.758775
5.0,39,227.196712
5.0,43,227.665407
8.0,41,228.093729
0.0,35,228.472503
-3.0,42,228.897096
1.0,50,229.408757
-8.0,42,229.870342
18.0,45,230.346142
-8.0,43,230.809191
4.0,43,231.265428
3.0,46,231.756011
7.0,45,235.578967
0.0,53,236.191425
20.0,39,423.265406
6.0,54,423.968669
3.0,39,424.460569
13.0,31,424.822319
-1.0,40,425.302343
7.0,47,425.845238
4.0,33,426.240801
-10.0,41,426.712756
9.0,34,427.16635
6.0,46,427.77418
4.0,50,428.38267
-4.0,41,428.85153
-4.0,32,429.220928
0.0,52,429.827567
11.0,37,430.2821
12.0,37,430.751603
7.0,35,431.187585
3.0,41,431.66178
-1.0,38,432.152299
14.0,40,432.647882
3.0,49,433.223452
-6.0,47,433.758754
13.0,45,437.573291
-2.0,50,438.199467
23.0,45,438.762507
8.0,36,439.16419
4.0,40,439.606321
14.0,47,440.131498
-2.0,40,440.56034
2.0,37,440.943143
0.0,38,441.362765
4.0,49,441.936566
3.0,29,442.277207
-1.0,37,442.725493
6.0,32,443.122481
3.0,46,443.718412
-3.0,31,444.112149
-1.0,41,444.633977
-1.0,43,445.21771
8.0,38,445.652435
-3.0,38,446.055346
8.0,41,446.550848
2.0,46,447.097286
-1.0,52,447.766168
16.0,38,448.268258
5.0,31,448.710018
7.0,33,449.129785
0.0,40,449.767806
13.0,48,450.309143
-3.0,35,450.691826
-5.0,42,632.913148
10.0,37,633.378588
7.0,45,633.878208
-8.0,39,634.318639
11.0,45,634.817377
26.0,40,635.237353
-1.0,48,635.727602
21.0,42,636.173318
0.0,38,636.552458
-5.0,39,636.941928
15.0,48,637.470886
4.0,32,637.802699
21.0,46,638.265612
5.0,49,638.774857
-1.0,52,639.299332
21.0,37,639.666712
8.0,47,640.173198
-1.0,44,640.629566
14.0,49,641.121011
12.0,45,641.591988
-12.0,45,645.380031
17.0,36,645.752873
3.0,39,646.145063
4.0,39,646.538816
23.0,36,646.901126
6.0,40,647.30373
-3.0,43,647.732651
-4.0,52,648.249887
1.0,29,648.571484
-11.0,46,649.053753
7.0,43,649.489403
8.0,30,649.79656
0.0,42,650.220427
6.0,42,650.645344
2.0,42,651.129355
10.0,51,651.692953
23.0,43,652.155972
-3.0,31,652.46645
7.0,32,652.780386
2.0,50,653.297054
7.0,34,653.664265
15.0,51,654.198233
0.0,37,654.567779
4.0,45,655.013103
5.0,46,655.47198
10.0,36,655.959087
8.0,40,656.389036
5.0,34,656.749738
-5.0,46,657.222779
12.0,33,657.546386
5.0,43,829.860378
10.0,38,830.242953
12.0,34,830.588424
20.0,52,831.121544
2.0,40,831.578977
-8.0,38,831.984346
11.0,37,832.380366
2.0,39,832.792916
10.0,37,833.172812
23.0,42,833.604642
4.0,49,834.084453
2.0,37,834.45029
14.0,35,834.791673
10.0,39,835.178029
17.0,42,835.582063
13.0,41,836.005172
0.0,38,836.380714
7.0,37,836.769897
5.0,41,837.185108
7.0,47,837.642041
17.0,61,841.597312
12.0,46,842.064814
13.0,42,842.509024
22.0,35,842.859185
-3.0,40,843.256961
10.0,43,843.693268
9.0,46,844.171956
10.0,44,844.624689
6.0,51,845.160939
12.0,41,845.598853
10.0,46,846.069807
8.0,39,846.458399
2.0,36,846.812905
13.0,46,847.275923
1.0,53,847.816247
8.0,37,848.237052
13.0,38,848.681743
29.0,38,849.125887
-2.0,33,849.479503
-1.0,43,849.935978
15.0,39,850.350541
10.0,41,850.790838
7.0,41,851.221759
12.0,38,854.84321
0.0,40,855.268602
14.0,49,855.753706
10.0,41,856.150783
20.0,42,856.564891
-9.0,43,856.983488
26.0,43,1032.150912
