#{"t_start": 1675347725.9374723, "env_id": "pushing-turtle-v0"}
r,l,t
1.0,43,2.614661
1.0,40,3.099566
0.0,34,3.476303
2.0,36,3.903858
-1.0,46,4.368703
-2.0,36,4.74023
7.0,43,5.186317
1.0,39,5.594151
2.0,40,5.97896
2.0,40,6.366345
5.0,36,6.769318
-12.0,41,7.175525
-7.0,46,7.628897
-1.0,33,8.000326
-3.0,38,8.38327
6.0,41,8.845534
-7.0,58,9.467833
1.0,33,9.819439
0.0,33,10.15639
10.0,37,10.552382
-7.0,46,11.035784
1.0,41,11.450316
2.0,50,11.964497
-4.0,28,12.257644
-2.0,38,12.641786
-8.0,34,16.206803
0.0,36,16.570283
-5.0,30,16.867834
10.0,42,17.284873
6.0,40,17.703633
-4.0,31,18.019691
0.0,37,18.397842
-1.0,46,18.881834
-7.0,37,19.266246
-2.0,38,19.710799
-4.0,47,20.232447
0.0,32,20.610462
-7.0,44,21.062461
-1.0,32,21.384458
-2.0,34,21.735237
4.0,32,22.076045
-8.0,33,22.41478
7.0,30,22.723121
7.0,39,23.107095
-6.0,26,23.376068
-5.0,44,23.81798
-6.0,46,24.271873
1.0,36,24.638435
-7.0,37,25.018299
-20.0,38,25.387943
3.0,36,25.751728
12.0,43,26.162371
3.0,40,29.865033
-6.0,48,208.184927
15.0,39,208.5851
8.0,43,209.02019
2.0,26,209.278929
-6.0,44,209.719682
-6.0,51,210.262779
11.0,48,210.770773
0.0,48,211.297507
10.0,29,211.607342
-3.0,37,212.010396
14.0,52,212.57241
-4.0,44,213.070338
17.0,55,213.653907
17.0,38,214.051349
5.0,34,214.40892
-3.0,34,214.767595
3.0,48,215.274477
0.0,44,215.724192
3.0,41,216.181868
-3.0,38,216.607778
4.0,37,216.998085
0.0,42,217.455485
5.0,57,221.436819
2.0,58,222.124002
4.0,41,222.55862
-2.0,41,223.044738
5.0,42,223.502411
-20.0,38,223.928639
-3.0,35,224.353719
8.0,38,224.783441
-6.0,41,225.223346
20.0,40,225.649811
15.0,37,226.061938
4.0,48,226.581686
-6.0,32,226.922777
-4.0,49,227.469934
12.0,36,227.867357
7.0,36,228.2379
-8.0,41,228.683493
4.0,42,229.108633
-10.0,36,229.474425
-2.0,50,230.010887
8.0,34,230.377479
-17.0,39,230.787512
-10.0,39,231.208307
-5.0,50,231.743473
4.0,38,232.142714
-6.0,38,235.903644
6.0,40,236.365247
2.0,42,423.472788
-2.0,42,424.022833
-3.0,34,424.442803
19.0,50,425.052319
1.0,40,425.525455
3.0,33,425.913985
-5.0,39,426.374974
-1.0,43,426.871709
18.0,46,427.466097
5.0,36,427.943921
4.0,41,428.449706
-2.0,36,428.866578
-1.0,31,429.224155
5.0,36,429.637386
10.0,40,430.114055
0.0,43,430.638856
9.0,32,431.04925
10.0,48,431.640447
18.0,51,432.248849
13.0,48,432.863231
11.0,44,433.386422
-2.0,33,433.760003
5.0,39,434.209177
15.0,42,438.033343
7.0,36,438.450498
12.0,46,439.025495
5.0,36,439.427358
-2.0,45,439.920892
22.0,45,440.42538
16.0,37,440.822896
13.0,52,441.360219
0.0,39,441.810495
4.0,35,442.222745
-15.0,47,442.80281
5.0,44,443.327663
18.0,41,443.84815
10.0,46,444.439451
-7.0,30,444.814333
-5.0,36,445.295284
8.0,53,445.936519
9.0,61,446.617422
5.0,59,447.324391
-3.0,44,447.88054
19.0,37,448.357962
10.0,42,448.954254
-6.0,43,449.500456
-24.0,38,450.111504
4.0,51,450.67482
17.0,56,451.345932
4.0,53,633.692848
12.0,37,634.108578
-3.0,36,634.51465
12.0,51,635.078834
1.0,37,635.470683
7.0,29,635.769006
6.0,38,636.16548
-16.0,51,636.688375
17.0,52,637.205271
8.0,52,637.778759
1.0,34,638.128922
10.0,36,638.489617
12.0,38,638.877007
5.0,40,639.294642
-6.0,56,639.849188
16.0,43,640.307231
11.0,36,640.685081
-5.0,34,641.033304
12.0,51,641.554323
11.0,52,642.086738
0.0,46,645.891106
4.0,36,646.253536
5.0,39,646.641359
6.0,42,647.0768
-11.0,30,647.377733
1.0,33,647.707618
17.0,44,648.14662
-4.0,38,648.522973
15.0,43,648.990757
0.0,26,649.269972
17.0,46,649.729741
6.0,47,650.204404
2.0,30,650.513454
10.0,36,650.879974
-2.0,42,651.358435
11.0,43,651.818361
0.0,36,652.231353
2.0,41,652.64644
12.0,42,653.063291
22.0,32,653.393743
-6.0,47,653.897534
15.0,65,654.571469
13.0,57,655.136986
18.0,40,655.525454
8.0,38,656.039639
5.0,52,656.585664
2.0,31,656.907947
8.0,39,657.329648
5.0,46,657.781815
7.0,36,830.026318
23.0,36,830.386494
20.0,36,830.746212
15.0,37,831.128996
15.0,50,831.669171
17.0,54,832.258244
12.0,31,832.590554
1.0,34,832.949855
-6.0,54,833.505754
7.0,43,833.944258
-8.0,51,834.447646
4.0,30,834.743042
5.0,38,835.112891
13.0,38,835.490345
1.0,50,835.969696
14.0,43,836.416527
7.0,55,836.983663
-1.0,46,837.448198
8.0,42,837.858428
8.0,42,841.591682
8.0,39,842.011288
17.0,47,842.4858
-6.0,29,842.801792
20.0,32,843.123302
13.0,34,843.457223
17.0,39,843.85076
3.0,40,844.270721
12.0,39,844.67434
7.0,34,845.021503
13.0,42,845.461648
7.0,42,845.912722
26.0,48,846.402272
6.0,38,846.781266
18.0,41,847.189655
9.0,42,847.613693
7.0,39,848.007669
11.0,42,848.475675
12.0,35,848.881069
12.0,48,849.439948
5.0,39,849.859624
15.0,53,850.429695
6.0,36,850.810741
18.0,41,851.245958
25.0,46,851.727246
26.0,40,855.373208
4.0,48,855.855959
9.0,55,856.394329
17.0,45,856.837611
15.0,40,857.22809
17.0,40,1032.363067
10.0,48,1032.845532
18.0,46,1033.323573
5.0,45,1033.818745
3.0,43,1034.299058
5.0,34,1034.649951
16.0,45,1035.092869
4.0,39,1035.501294
10.0,48,1035.999116
8.0,32,1036.334903
-3.0,43,1036.788022
13.0,43,1037.275274
9.0,45,1037.744105
15.0,35,1038.12626
5.0,36,1038.508774
10.0,48,1039.025728
10.0,33,1039.375257
4.0,45,1039.854407
8.0,39,1043.733124
8.0,58,1044.339023
17.0,30,1044.646171
20.0,48,1045.140837
5.0,54,1045.694682
15.0,39,1046.092596
2.0,30,1046.392261
9.0,37,1046.772395
4.0,36,1047.166593
2.0,36,1047.568437
13.0,40,1047.981395
5.0,44,1048.458703
4.0,45,1048.943469
10.0,52,1049.489166
8.0,49,1050.022745
5.0,50,1050.5912
0.0,36,1050.962219
20.0,43,1051.44398
11.0,40,1051.859904
24.0,46,1052.344952
-11.0,50,1052.849203
17.0,43,1053.302978
13.0,33,1053.649883
-3.0,33,1054.008513
20.0,49,1054.648782
-8.0,44,1055.132787
15.0,47,1055.644352
-1.0,53,1056.188151
18.0,39,1056.636759
14.0,39,1057.038168
28.0,42,1228.763977
10.0,42,1229.299977
38.0,40,1229.724405
20.0,47,1230.201393
23.0,37,1230.578466
10.0,40,1231.010128
21.0,38,1231.401706
8.0,42,1231.845992
0.0,40,1232.260148
25.0,46,1232.750772
2.0,42,1233.203083
17.0,36,1233.577125
6.0,45,1234.041878
17.0,33,1234.397778
5.0,45,1234.869152
22.0,47,1235.353528
25.0,53,1235.926231
22.0,35,1239.84471
26.0,40,1240.313519
22.0,44,1240.764873
9.0,41,1241.188938
18.0,43,1241.620358
10.0,29,1241.906252
-3.0,49,1242.389309
6.0,45,1242.847334
25.0,43,1243.272823
9.0,49,1243.797961
10.0,32,1244.11459
16.0,50,1244.635359
27.0,46,1245.089003
7.0,38,1245.473677
13.0,53,1245.988949
15.0,46,1246.473568
10.0,38,1246.829278
14.0,52,1247.323559
7.0,32,1247.643434
9.0,68,1248.322351
23.0,70,1248.994353
12.0,39,1249.368758
25.0,41,1249.780286
13.0,44,1253.804291
10.0,42,1254.226972
7.0,48,1254.716441
21.0,35,1255.084604
27.0,43,1255.512805
20.0,39,1255.912869
20.0,48,1256.401356
20.0,45,1256.853066
12.0,49,1423.201903
22.0,60,1423.808274
8.0,39,1424.233479
17.0,48,1424.715041
20.0,49,1425.225338
13.0,38,1425.651106
36.0,53,1426.21564
8.0,43,1426.66718
40.0,60,1427.253886
20.0,55,1427.828438
7.0,51,1428.330963
17.0,41,1428.765851
19.0,69,1429.479346
20.0,35,1433.513889
21.0,52,1434.039996
19.0,52,1434.550343
13.0,47,1435.016946
0.0,45,1435.484484
15.0,43,1435.923305
23.0,36,1436.309859
17.0,65,1437.005302
21.0,59,1437.597144
12.0,54,1438.143377
23.0,40,1438.550333
25.0,43,1438.999599
10.0,40,1439.419776
17.0,47,1439.898058
17.0,38,1440.294536
15.0,42,1440.729116
40.0,56,1441.301841
28.0,41,1441.741634
26.0,57,1442.331876
22.0,42,1442.763691
25.0,41,1443.183229
10.0,45,1447.188021
22.0,47,1447.734961
12.0,62,1448.385674
37.0,52,1448.923895
17.0,40,1449.337412
25.0,56,1449.914638
16.0,52,1450.439732
15.0,44,1450.935308
32.0,43,1622.777036
21.0,54,1623.361381
20.0,47,1623.834326
23.0,55,1624.410348
35.0,58,1624.994608
1.0,59,1625.643443
22.0,40,1626.043631
37.0,42,1626.450082
38.0,45,1626.901693
28.0,36,1627.257354
20.0,42,1627.69298
22.0,46,1628.184762
10.0,68,1628.907559
17.0,43,1633.063386
32.0,55,1633.613371
24.0,41,1634.014332
10.0,55,1634.552794
22.0,46,1635.013294
24.0,40,1635.434911
25.0,47,1635.915478
27.0,48,1636.395522
29.0,56,1636.975534
4.0,44,1637.430009
28.0,74,1638.156938
8.0,62,1638.778284
11.0,42,1639.212816
20.0,53,1639.776539
15.0,37,1640.145281
15.0,35,1640.488403
28.0,43,1640.920946
27.0,44,1641.371535
12.0,51,1641.869267
35.0,46,1642.332164
12.0,37,1642.697871
12.0,55,1647.12677
22.0,40,1647.514845
4.0,46,1647.984209
21.0,40,1648.394357
31.0,43,1648.844432
30.0,58,1649.43106
29.0,46,1649.884597
38.0,45,1650.333279
20.0,56,1650.892258
23.0,44,1825.502302
27.0,40,1825.917042
25.0,32,1826.261076
25.0,42,1826.753761
10.0,41,1827.223677
18.0,44,1827.709991
20.0,40,1828.141291
20.0,48,1828.654066
16.0,45,1829.117942
36.0,50,1829.658695
33.0,44,1830.144354
38.0,36,1830.516728
17.0,38,1830.912431
7.0,35,1835.100976
23.0,44,1835.543299
42.0,70,1836.228229
31.0,47,1836.74494
18.0,53,1837.326559
10.0,43,1837.785406
23.0,50,1838.326394
12.0,57,1838.954928
26.0,50,1839.478272
7.0,41,1839.892031
46.0,53,1840.452982
18.0,48,1840.948695
38.0,58,1841.565984
10.0,41,1842.017506
16.0,45,1842.486762
30.0,51,1843.026729
26.0,58,1843.651751
42.0,51,1844.202168
27.0,58,1844.803018
28.0,58,1845.427663
6.0,36,1845.916815
7.0,35,1846.289292
25.0,45,1846.768122
18.0,46,1847.261955
32.0,43,1847.706188
40.0,58,1848.315003
30.0,46,1848.838179
25.0,35,1849.231049
15.0,41,1849.677458
15.0,49,1850.188762
30.0,45,1850.708479
24.0,51,2025.00793
22.0,33,2025.349317
23.0,40,2025.746088
15.0,37,2026.108287
33.0,53,2026.673779
27.0,53,2027.209956
37.0,38,2027.599981
7.0,47,2028.065147
38.0,51,2028.56657
24.0,46,2029.015514
36.0,53,2029.53823
33.0,38,2029.907907
20.0,48,2034.205247
30.0,41,2034.610262
23.0,50,2035.083076
37.0,50,2035.559847
35.0,48,2036.034111
31.0,45,2036.484889
20.0,53,2037.009086
18.0,49,2037.475598
15.0,43,2037.916004
27.0,45,2038.334711
17.0,40,2038.738589
46.0,39,2039.126152
20.0,43,2039.540601
35.0,49,2040.018593
29.0,48,2040.498529
40.0,45,2040.944098
24.0,54,2041.469731
28.0,58,2042.029182
50.0,66,2042.736864
34.0,55,2043.292444
28.0,45,2043.897
29.0,51,2044.418596
48.0,50,2044.928563
20.0,42,2045.360871
