#{"t_start": 1675251728.2231936, "env_id": "pushing-turtle-v0"}
r,l,t
-6.0,37,3.293425
3.0,39,3.841913
0.0,41,4.318996
-18.0,36,4.807121
12.0,45,5.29403
9.0,42,5.765209
13.0,37,6.177814
-2.0,37,6.656929
-1.0,26,6.952159
-4.0,50,7.573141
6.0,34,7.948011
3.0,40,8.422056
3.0,41,8.840048
3.0,48,9.346165
-3.0,39,9.731764
-15.0,48,10.204208
-7.0,35,10.563314
1.0,36,10.919195
-6.0,44,11.360783
-10.0,29,11.641747
-2.0,45,12.082806
-4.0,38,12.450218
6.0,39,12.839529
-1.0,39,13.225638
10.0,39,13.612789
-8.0,42,18.025399
10.0,44,18.572019
2.0,36,19.011238
-6.0,51,19.619628
-17.0,42,20.123508
-4.0,32,20.564666
9.0,36,21.008659
0.0,32,21.356202
0.0,32,21.682852
1.0,46,22.16693
-12.0,57,22.756449
-2.0,40,23.161048
14.0,42,23.593959
-1.0,43,24.021148
-6.0,31,24.328837
-7.0,50,24.83616
-2.0,38,25.212822
8.0,41,25.62239
-7.0,43,26.069331
-5.0,42,26.511461
-2.0,47,27.006579
-14.0,39,27.419198
3.0,34,27.769949
11.0,42,28.201232
-10.0,49,28.828671
8.0,34,3117.998062
10.0,31,3118.342997
-10.0,56,3118.984151
11.0,45,3119.505333
-3.0,42,3119.960911
-2.0,37,3120.367231
-8.0,38,3120.782567
11.0,36,3121.169916
21.0,47,3121.674344
-5.0,35,3122.084309
-2.0,42,3122.568128
0.0,33,3122.941417
11.0,37,3123.346304
14.0,42,3123.816797
-14.0,50,3124.354477
3.0,34,3124.738353
-9.0,44,3125.219401
-2.0,29,3125.521324
2.0,45,3125.979422
-4.0,38,3126.358938
-1.0,43,3126.788929
7.0,36,3127.16922
9.0,43,3127.610466
4.0,53,3128.147988
7.0,40,3132.083513
7.0,37,3132.511576
-15.0,35,3132.929133
13.0,41,3133.373584
5.0,38,3133.783505
-12.0,45,3134.285146
1.0,42,3134.816485
4.0,32,3135.216954
-3.0,42,3135.668005
-2.0,44,3136.145819
6.0,49,3136.718486
-1.0,38,3137.14628
-5.0,39,3137.578784
6.0,32,3137.99155
3.0,42,3138.432822
5.0,35,3138.823532
3.0,43,3139.297119
1.0,40,3139.758157
4.0,38,3140.154464
-8.0,46,3140.635468
-19.0,46,3141.10973
9.0,35,3141.468073
-2.0,45,3141.949929
3.0,33,3142.277119
-3.0,43,3142.708153
0.0,43,3146.886569
1.0,39,3147.35295
-3.0,33,5990.363299
-5.0,29,5990.751133
-3.0,43,5991.270832
8.0,37,5991.71562
6.0,36,5992.137161
6.0,41,5992.62629
8.0,45,5993.244746
9.0,34,5993.663179
-3.0,38,5994.103884
5.0,38,5994.589325
-2.0,36,5995.0711
5.0,35,5995.533445
10.0,49,5996.206372
1.0,30,5996.613441
8.0,38,5997.138261
13.0,35,5997.50828
-3.0,36,5997.969038
5.0,36,5998.405394
4.0,32,5998.875236
-12.0,44,5999.478209
