#{"t_start": 1675251728.608683, "env_id": "pushing-turtle-v0"}
r,l,t
4.0,36,2.893904
-2.0,46,3.527689
0.0,36,3.947939
-2.0,34,4.412162
-13.0,47,4.922167
-13.0,41,5.380818
-8.0,39,5.817101
-20.0,39,6.320552
8.0,38,6.780251
-7.0,39,7.242474
10.0,39,7.675025
-3.0,44,8.173666
-3.0,32,8.505475
-4.0,42,8.948756
1.0,43,9.375784
-8.0,40,9.771632
6.0,30,10.078867
1.0,34,10.417224
-10.0,33,10.748001
15.0,38,11.122485
-4.0,43,11.540809
-8.0,39,11.918575
-30.0,53,12.443482
-1.0,32,12.76445
-5.0,41,13.166768
0.0,30,17.402477
1.0,42,17.94875
-6.0,35,18.377696
-10.0,45,18.912362
-11.0,40,19.396861
-11.0,44,19.956022
-5.0,40,20.475119
-8.0,35,20.867959
-4.0,36,21.237016
7.0,35,21.597185
-6.0,35,21.970524
5.0,31,22.292283
-11.0,30,22.596305
-7.0,34,22.948814
13.0,40,23.346877
3.0,35,23.695855
-11.0,43,24.128102
-1.0,30,24.431624
-3.0,42,24.847997
-9.0,41,25.257838
-22.0,43,25.704914
11.0,49,26.228782
12.0,46,26.710638
-6.0,32,27.044583
-14.0,47,27.531497
-9.0,38,27.914393
-3.0,36,28.414754
10.0,36,28.767218
18.0,33,3117.968168
-7.0,39,3118.402602
-6.0,47,3118.954263
-14.0,42,3119.425571
2.0,38,3119.843804
8.0,34,3120.216418
-7.0,41,3120.659231
1.0,43,3121.115198
23.0,40,3121.566705
0.0,40,3122.035664
-4.0,36,3122.44925
-3.0,38,3122.863332
-2.0,42,3123.329875
5.0,41,3123.77872
-8.0,45,3124.278758
4.0,34,3124.638193
11.0,33,3125.001319
10.0,32,3125.326775
-14.0,51,3125.842633
1.0,40,3126.244218
6.0,36,3126.626013
-2.0,45,3127.082088
0.0,33,3127.416581
-6.0,47,3127.905998
6.0,33,3131.77153
7.0,36,3132.191427
2.0,39,3132.643363
1.0,38,3133.052343
-7.0,41,3133.496723
-3.0,42,3133.986436
-13.0,40,3134.481381
-11.0,32,3134.870428
-4.0,37,3135.272274
-3.0,33,3135.633425
0.0,31,3135.981699
3.0,51,3136.570595
1.0,42,3137.033937
-5.0,44,3137.586387
8.0,33,3137.931676
-2.0,32,3138.271217
8.0,37,3138.691361
