#{"t_start": 1683843547.4343495, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
15.0,24,34.708988,0,2,0
12.0,12,60.495393,0,2,0
15.0,12,63.683302,0,2,0
15.0,15,64.03561,0,2,0
12.0,15,81.787178,0,1,0
-3.0,25,116.7811,3,1,1.0
15.0,40,243.292274,0,1,0
19.0,20,279.176894,0,1,0
7.0,9,281.024592,0,1,0
3.0,27,316.686277,0,1,0
15.0,17,318.960462,0,2,0
7.0,18,319.258379,0,1,0
0.0,35,353.227329,0,1,0
3.0,19,401.351657,0,2,0
10.0,14,482.787549,0,3,0
9.0,18,532.26795,0,2,0
12.0,58,603.088485,0,1,0
19.0,25,619.604152,0,1,0
21.0,11,658.725525,0,1,0
15.0,14,707.671726,0,1,0
16.0,12,707.79089,0,2,0
12.0,12,708.430328,0,1,0
34.0,44,767.611795,0,1,0
12.0,23,830.61796,0,1,0
10.0,15,830.769577,0,1,0
6.0,14,830.903793,0,2,0
21.0,24,832.539809,0,2,0
17.0,20,865.516732,0,2,0
7.0,15,896.301199,0,2,0
11.0,32,952.855375,0,3,0
7.0,16,969.725224,0,2,0
22.0,17,986.473526,0,2,0
9.0,19,1032.536449,0,1,0
5.0,14,1048.773932,0,0,0
9.0,13,1095.967336,0,1,0
31.0,21,1112.418042,0,2,0
2.0,22,1157.221329,0,3,0
10.0,44,1184.193008,0,1,0
6.0,32,1268.782744,0,2,0
24.0,17,1307.720405,0,1,0
9.0,21,1348.88764,0,1,0
16.0,17,1354.224847,0,2,0
12.0,17,1420.364613,0,2,0
6.0,28,1465.391209,0,2,0
19.0,12,1465.506581,0,2,0
15.0,20,1524.501782,0,2,0
22.0,11,1524.634076,0,1,0
19.0,10,1541.190263,0,1,0
21.0,35,1611.993912,0,3,0
5.0,11,1645.279842,0,1,0
15.0,22,1681.74868,0,2,0
22.0,12,1683.013588,0,2,0
13.0,14,1699.310388,0,1,0
21.0,28,1703.56703,0,2,0
19.0,15,1737.689557,0,1,0
17.0,53,1794.780493,0,1,0
23.0,11,1810.980515,0,2,0
