#{"t_start": 1683843547.8976064, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
7.0,14,0.210312,0,2,0
19.0,51,81.095674,0,1,0
20.0,14,81.326951,0,2,0
11.0,18,115.869801,0,2,0
17.0,14,151.114851,0,3,0
12.0,11,159.599259,0,2,0
7.0,12,210.44921,0,1,0
34.0,24,264.839351,0,1,0
2.0,18,283.774747,6,1,1.0
7.0,11,300.087297,0,2,0
4.0,21,317.647684,0,2,0
20.0,39,318.925951,0,1,0
17.0,56,498.262335,0,2,0
6.0,32,531.96084,0,1,0
12.0,19,544.563651,0,2,0
23.0,28,618.932857,21,2,0.0
7.0,59,707.344529,0,2,0
0.0,46,748.654377,0,2,0
11.0,20,814.760579,0,2,0
7.0,18,830.232726,0,1,0
12.0,28,830.496835,0,2,0
17.0,21,832.095825,0,2,0
4.0,12,864.982993,0,1,0
0.0,104,1032.055496,0,1,0
19.0,23,1080.813886,0,1,0
16.0,37,1128.502249,0,2,0
7.0,27,1156.927056,0,2,0
16.0,15,1183.52973,0,1,0
8.0,25,1213.9807,0,1,0
9.0,34,1307.228762,0,2,0
7.0,27,1350.735611,0,2,0
25.0,14,1353.76191,0,0,0
14.0,19,1419.93113,0,1,0
15.0,14,1464.788291,0,1,0
19.0,11,1464.904073,0,2,0
0.0,9,1465.013847,0,1,0
15.0,61,1541.124104,0,2,0
31.0,18,1611.506757,10,1,0.0
15.0,16,1646.821968,0,1,0
14.0,13,1655.832984,0,2,0
21.0,18,1682.564032,0,2,0
4.0,14,1698.852679,0,2,0
6.0,24,1703.064899,0,3,0
4.0,24,1753.458307,0,1,0
10.0,19,1767.619872,0,0,0
21.0,18,1783.974014,0,2,0
22.0,13,1794.330752,0,2,0
21.0,19,1824.810954,0,1,0
17.0,24,1884.294221,0,1,0
30.0,16,1884.455016,0,2,0
9.0,24,1897.437037,0,1,0
10.0,12,1902.426526,0,2,0
26.0,23,1922.178693,0,1,0
9.0,10,1970.450209,0,1,0
19.0,22,1970.730318,0,1,0
11.0,15,1972.07865,0,1,0
12.0,33,2037.711003,0,1,0
14.0,16,2076.31486,0,3,0
25.0,18,2139.610466,0,3,0
-2.0,20,2235.521488,0,2,0
11.0,17,2279.393214,0,1,0
26.0,13,2280.427594,0,2,0
21.0,7,2308.369197,7,1,0.45
10.0,12,2350.163069,0,2,0
15.0,21,2391.32578,0,2,0
7.0,20,2440.118247,0,3,0
12.0,13,2492.749666,0,2,0
4.0,14,2514.549469,0,2,0
7.0,17,2545.604237,0,2,0
14.0,12,2561.973245,0,1,0
12.0,41,2627.209885,0,2,0
24.0,22,2660.353436,17,2,0.0
5.0,39,2704.196197,0,2,0
13.0,23,2738.723861,0,3,0
10.0,26,2753.282413,0,1,0
14.0,26,2787.884594,0,1,0
8.0,27,2788.176626,0,1,0
15.0,29,2790.028882,0,1,0
21.0,16,2790.180093,0,2,0
15.0,28,2805.922924,0,2,0
3.0,11,2806.0105,0,2,0
23.0,20,2807.083698,0,1,0
12.0,13,2823.378006,0,2,0
3.0,27,2853.594098,0,2,0
21.0,33,2910.820516,0,3,0
22.0,18,2926.315285,0,2,0
20.0,10,2942.514158,0,2,0
18.0,21,2958.937748,0,2,0
17.0,18,3006.239254,0,3,0
8.0,17,3036.226686,7,1,0.95
16.0,21,3081.649534,0,1,0
8.0,15,3081.807967,0,2,0
20.0,10,3106.123119,0,1,0
17.0,50,3189.919346,0,3,0
14.0,13,3214.929286,0,1,0
21.0,40,3325.040678,0,1,0
11.0,14,3333.043638,0,2,0
8.0,35,3428.841241,0,1,0
10.0,13,3443.853097,0,1,0
10.0,22,3447.552845,0,2,0
9.0,21,3447.809445,0,3,0
17.0,12,3496.327167,0,2,0
16.0,9,3496.390089,0,2,0
9.0,28,3512.243913,0,2,0
5.0,67,3588.631653,0,2,0
9.0,18,3588.830577,0,2,0
2.0,11,3602.761187,0,3,0
12.0,15,3617.421782,0,3,0
15.0,23,3665.867081,0,0,0
19.0,10,3697.36599,0,1,0
14.0,20,3762.525746,0,1,0
8.0,20,3790.719587,0,1,0
21.0,37,3904.08802,0,2,0
-1.0,24,3932.524635,0,2,0
12.0,41,3969.489916,0,1,0
19.0,18,3969.62055,0,1,0
20.0,11,3971.938785,0,2,0
8.0,7,3995.711057,7,1,0.65
5.0,23,4013.321647,0,2,0
25.0,16,4045.284258,0,2,0
20.0,11,4062.086011,0,3,0
8.0,10,4068.426844,0,3,0
13.0,17,4082.061623,0,1,0
24.0,16,4082.219579,0,2,0
12.0,23,4109.721369,0,4,0
2.0,25,4125.927808,0,2,0
10.0,19,4222.844866,6,1,0.0
14.0,104,4316.490001,0,1,0
15.0,14,4332.66304,0,2,0
17.0,13,4364.972542,0,3,0
20.0,23,4396.533897,0,2,0
14.0,20,4446.591279,0,1,0
6.0,40,4479.063234,0,3,0
22.0,17,4495.547126,0,1,0
19.0,11,4512.256611,0,1,0
26.0,15,4547.159801,0,2,0
5.0,93,4613.406112,0,1,0
9.0,59,4792.332188,0,1,0
19.0,20,4792.553975,0,1,0
