#{"t_start": 1683843547.9139261, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
14.0,23,34.203632,0,1,0
8.0,26,63.219267,0,3,0
-4.0,23,81.24297,0,0,0
10.0,28,115.882109,0,2,0
0.0,10,151.091861,7,1,0.7
17.0,15,176.981794,0,1,0
20.0,25,260.552227,0,1,0
4.0,33,300.041457,0,1,0
15.0,22,317.608775,0,5,0
19.0,18,318.555402,0,1,0
16.0,14,318.79442,0,2,0
14.0,25,336.741431,0,2,0
15.0,30,434.337457,6,1,0.0
19.0,15,498.266912,0,1,0
22.0,26,531.927276,0,2,0
12.0,20,544.540436,0,2,0
20.0,37,618.989917,0,3,0
18.0,14,619.141668,0,2,0
12.0,17,707.113302,6,2,0.05
20.0,27,707.908893,0,3,0
26.0,15,724.438032,0,2,0
9.0,21,747.90705,7,1,0.65
-48.0,11,767.110806,3,1,1.0
7.0,69,830.585034,0,1,0
29.0,16,864.894008,0,1,0
12.0,11,865.032917,0,1,0
22.0,14,895.78082,10,2,0.25
25.0,11,912.079058,0,2,0
10.0,19,952.343879,0,1,0
26.0,19,969.045397,0,2,0
19.0,15,985.973734,0,1,0
9.0,41,1080.781836,0,1,0
15.0,14,1095.531355,0,2,0
24.0,17,1112.0074,0,2,0
25.0,16,1156.707891,0,1,0
12.0,53,1197.584804,0,2,0
16.0,17,1235.615819,0,1,0
15.0,18,1268.384671,0,2,0
11.0,18,1318.372951,0,2,0
29.0,18,1350.752589,0,1,0
23.0,12,1353.758001,0,1,0
33.0,21,1432.374906,12,2,0.3
7.0,23,1464.896289,0,1,0
33.0,21,1510.727904,3,1,0.2
5.0,26,1540.476398,0,2,0
19.0,11,1540.863311,0,1,0
4.0,18,1563.219265,0,1,0
15.0,29,1646.826982,0,2,0
16.0,14,1670.407217,5,1,0.35
14.0,16,1682.555516,0,1,0
14.0,12,1698.830556,0,1,0
9.0,55,1753.503132,0,2,0
13.0,14,1767.616527,0,1,0
4.0,82,1884.363556,0,2,0
7.0,13,1884.511681,0,2,0
5.0,21,1897.455178,0,1,0
19.0,13,1902.458605,0,2,0
8.0,41,1970.563088,0,2,0
