#{"t_start": 1682355471.6686356, "env_id": "sokoban-turtle-v0"}
r,l,t
0.0,16,3.62329
0.0,6,3.690774
0.0,10,3.792903
3.0,11,3.879783
-4.0,14,4.029585
0.0,9,4.116596
8.0,11,4.207713
-8.0,8,4.284963
-8.0,19,4.527891
-2.0,10,4.620956
-1.0,16,4.764324
9.0,14,4.892064
-5.0,17,5.042408
-3.0,12,5.16234
3.0,15,5.302616
9.0,8,5.370229
3.0,10,5.575803
-9.0,12,5.684485
12.0,10,5.769447
-8.0,16,5.926462
-1.0,10,6.041141
-4.0,17,6.205596
-11.0,11,6.308819
-9.0,7,6.382179
12.0,11,6.491286
5.0,16,6.654303
5.0,11,6.754161
5.0,6,6.806404
4.0,8,6.884783
-2.0,11,7.002232
0.0,10,7.106146
0.0,9,7.218028
-10.0,7,7.290589
5.0,14,7.45118
-4.0,10,7.670352
0.0,17,7.834167
8.0,5,7.889267
5.0,7,8.026167
-4.0,9,8.143676
-2.0,9,8.282554
-9.0,8,8.389854
-8.0,11,8.541529
5.0,9,8.671015
11.0,11,8.856477
-7.0,20,9.216556
-2.0,10,9.407127
-5.0,10,9.582133
-4.0,9,9.798173
-1.0,12,10.092495
4.0,8,10.291975
-5.0,8,10.488326
3.0,13,10.808755
-6.0,11,11.098658
7.0,13,11.52834
1.0,8,11.757289
0.0,6,11.940818
-7.0,11,12.252421
-5.0,9,12.502629
-5.0,12,12.880631
5.0,11,13.184426
-6.0,14,13.593157
0.0,12,13.924773
1.0,14,14.314944
-6.0,6,14.492372
5.0,11,14.808434
12.0,15,15.223339
0.0,11,15.555462
0.0,10,15.864421
2.0,18,16.675587
-3.0,19,17.233598
-8.0,13,17.708471
0.0,12,18.050084
-5.0,8,18.286523
-12.0,19,18.863858
7.0,21,19.410522
-3.0,9,19.674052
-1.0,10,20.01215
0.0,7,20.24577
4.0,7,20.461273
2.0,14,20.881744
-6.0,8,21.117683
-1.0,12,21.500256
-15.0,12,21.843019
1.0,9,22.088875
14.0,15,22.546206
0.0,6,22.736631
5.0,8,22.978474
-15.0,10,23.353598
-2.0,6,23.552222
-4.0,15,24.117867
5.0,12,24.482285
0.0,6,24.656811
3.0,10,24.932471
-11.0,8,25.185693
1.0,8,25.445386
-14.0,10,25.720828
10.0,6,25.89396
-12.0,17,26.416468
7.0,12,26.7788
-3.0,11,27.123363
1.0,7,27.339046
7.0,12,27.724772
4.0,10,27.982956
0.0,12,28.3572
-13.0,14,28.780699
-5.0,7,29.030698
2.0,11,29.395772
-4.0,13,29.799175
-2.0,11,30.195804
4.0,18,30.784378
-5.0,9,31.067468
-5.0,10,31.380203
9.0,11,31.732443
14.0,14,32.220091
3.0,12,32.61657
-5.0,19,33.253108
7.0,13,33.66667
-11.0,15,34.141953
-5.0,14,34.507584
-4.0,8,34.774612
-1.0,11,35.133592
-1.0,8,35.406591
-10.0,14,35.890482
-10.0,8,36.157431
-1.0,8,36.445161
1.0,13,36.942091
5.0,12,37.336516
-5.0,7,37.567929
15.0,17,38.113767
1.0,17,38.656492
6.0,10,39.016052
1.0,7,39.254962
3.0,9,39.542617
-8.0,21,40.224487
0.0,10,40.517417
-8.0,13,40.928137
-6.0,11,41.264287
-2.0,17,41.796034
16.0,23,42.541231
0.0,11,42.916831
0.0,10,43.345641
0.0,7,43.571577
6.0,12,43.959784
-4.0,11,44.344479
0.0,14,44.750945
0.0,8,44.994709
-1.0,15,45.510944
-4.0,12,45.909515
-6.0,8,46.150136
2.0,9,46.452437
-10.0,13,46.900583
-8.0,10,47.26282
2.0,7,47.523361
15.0,14,48.004512
3.0,12,48.429379
4.0,6,48.629218
18.0,14,49.096967
-3.0,16,49.642283
5.0,8,56.605694
-2.0,12,56.990705
2.0,10,57.274508
4.0,8,57.539787
-4.0,10,57.861252
9.0,8,58.113468
-13.0,15,58.602196
-5.0,9,58.903767
-4.0,8,59.156046
3.0,8,59.412269
-4.0,11,59.788213
-2.0,12,60.23197
0.0,8,60.480212
0.0,11,60.836194
7.0,11,61.211848
0.0,7,61.463569
-4.0,10,61.787158
-4.0,21,62.490133
17.0,8,62.762327
12.0,15,69.086
-2.0,10,69.418084
-8.0,14,69.859751
-8.0,8,70.104213
12.0,8,70.345843
-7.0,11,129.778394
-5.0,14,130.193883
0.0,11,130.735858
2.0,15,131.201746
0.0,9,131.501865
14.0,10,131.785524
-2.0,15,132.249238
-5.0,17,132.763794
-10.0,10,133.078781
-5.0,7,133.304125
0.0,11,133.621258
5.0,9,133.929321
-8.0,11,134.283274
6.0,11,134.704328
-3.0,7,134.934158
-5.0,10,135.268318
9.0,8,135.49037
12.0,12,135.855458
1.0,10,136.192278
7.0,14,136.646904
14.0,14,137.09662
1.0,16,137.631646
-9.0,9,137.948694
4.0,8,138.19781
0.0,5,138.372236
5.0,10,138.679004
9.0,13,139.064701
-4.0,11,139.405479
-7.0,11,139.754091
-3.0,8,140.013939
12.0,14,140.432772
2.0,10,140.745795
10.0,15,141.29534
-2.0,12,141.714009
0.0,7,141.947711
2.0,12,142.320775
-4.0,8,142.560278
2.0,9,142.841527
-10.0,13,143.281524
10.0,12,143.69856
0.0,16,144.257219
14.0,12,144.659561
0.0,18,145.217465
0.0,11,145.542042
2.0,15,146.023172
4.0,12,146.412098
0.0,14,146.854875
3.0,10,147.171719
1.0,12,147.608644
7.0,18,148.145807
-3.0,25,148.947196
-7.0,9,149.257685
-5.0,11,149.628632
6.0,10,149.948364
5.0,14,150.383061
4.0,15,150.868326
3.0,16,151.338508
0.0,15,151.82493
0.0,6,152.035449
11.0,9,152.269365
16.0,15,152.826375
7.0,15,153.342755
14.0,17,153.881001
4.0,11,154.324506
-7.0,11,154.672069
-4.0,13,155.09799
5.0,9,155.414169
5.0,13,155.879284
-5.0,10,156.221849
4.0,9,156.552778
-4.0,14,157.033847
-9.0,12,157.392395
-13.0,10,157.711933
1.0,9,158.103998
-7.0,9,158.382085
-9.0,9,158.662218
7.0,6,158.86801
-6.0,16,159.345549
4.0,15,159.856158
-2.0,10,160.17854
5.0,7,160.403913
12.0,9,160.770747
-5.0,11,161.123686
2.0,8,161.358283
-5.0,25,162.219027
-6.0,8,162.443322
2.0,9,162.727255
9.0,17,163.294966
5.0,9,163.592927
4.0,18,164.16809
8.0,11,164.54495
5.0,8,164.83962
0.0,12,165.210782
-3.0,12,165.592818
3.0,9,165.912968
-2.0,14,166.333397
0.0,10,166.648946
12.0,9,166.9582
-8.0,15,167.489143
0.0,15,167.93164
0.0,14,168.377826
-5.0,11,168.700235
-4.0,7,169.807715
0.0,22,170.581261
-4.0,13,171.091408
-1.0,11,171.440237
14.0,12,171.814552
-5.0,5,171.972656
7.0,10,172.308377
6.0,12,172.705797
-2.0,8,172.894126
4.0,6,173.052924
1.0,19,173.692094
4.0,10,174.026708
1.0,10,174.353021
0.0,12,174.834561
-4.0,5,174.991293
1.0,14,175.431283
8.0,7,175.64874
0.0,9,175.960552
0.0,15,176.42332
-4.0,6,176.62514
2.0,11,177.022306
-5.0,7,177.260132
8.0,13,177.670265
2.0,12,178.038936
7.0,15,178.938032
5.0,14,179.41054
7.0,14,179.873645
-2.0,10,180.227052
-2.0,12,180.625937
0.0,7,180.83714
-9.0,11,181.176171
0.0,9,181.457069
-2.0,14,181.967032
-5.0,20,182.630448
4.0,15,183.111088
-4.0,9,183.38212
0.0,7,183.617932
2.0,13,183.99887
-5.0,14,184.413778
3.0,6,184.629044
5.0,15,185.369813
0.0,9,185.666769
-5.0,12,186.036236
4.0,10,186.376277
-4.0,10,186.719594
-5.0,7,186.922917
5.0,14,187.353582
0.0,6,187.537262
8.0,8,187.80375
3.0,14,188.284443
0.0,14,188.850202
0.0,6,189.05475
-5.0,12,189.426183
3.0,7,189.676443
2.0,7,189.974781
11.0,8,190.196232
-5.0,5,190.344878
0.0,12,190.738855
-2.0,16,191.263046
4.0,7,191.508525
-2.0,12,191.886079
-4.0,9,192.170173
2.0,6,192.369932
5.0,19,192.940127
5.0,9,193.211723
11.0,10,193.569688
-11.0,15,194.017298
0.0,6,194.193852
-9.0,10,194.50001
-5.0,9,194.799757
5.0,8,201.180771
-1.0,10,201.475276
-2.0,10,201.806487
5.0,18,202.452661
2.0,18,203.055195
4.0,7,203.266932
-9.0,16,203.773867
0.0,15,267.224123
5.0,9,267.51268
1.0,12,267.927534
-4.0,16,268.464808
-3.0,17,269.156776
-4.0,10,269.562844
-5.0,19,270.218678
0.0,9,270.515546
-4.0,8,270.770213
-1.0,8,271.142139
6.0,13,271.588726
6.0,7,271.791029
-4.0,9,272.084076
4.0,10,272.414296
4.0,17,272.954529
-10.0,13,273.708902
-3.0,11,274.034342
-2.0,5,274.189064
7.0,8,274.468497
0.0,16,275.351661
0.0,11,275.712538
-11.0,10,276.011038
0.0,10,276.324306
-1.0,9,276.596003
0.0,10,276.943959
-14.0,13,277.359256
6.0,12,277.719784
14.0,13,278.208571
0.0,12,278.590812
-2.0,12,279.094692
3.0,17,279.755518
10.0,8,280.000165
-4.0,7,280.222896
-7.0,6,280.386705
0.0,13,280.837454
3.0,20,281.551764
5.0,5,281.715762
0.0,26,282.563801
19.0,21,283.293099
-2.0,11,283.668663
-3.0,16,284.216076
0.0,6,284.389421
0.0,14,284.808665
2.0,6,285.092199
9.0,12,285.481294
0.0,10,285.806958
-5.0,11,286.166607
-2.0,12,286.583608
4.0,17,287.208996
9.0,10,287.528434
5.0,8,287.77367
3.0,12,288.13712
-5.0,10,288.457423
9.0,8,288.723216
0.0,7,288.944276
