#{"t_start": 1682355471.5247798, "env_id": "sokoban-turtle-v0"}
r,l,t
-4.0,11,3.698045
-4.0,14,3.862065
-5.0,7,3.93148
-10.0,13,4.042669
7.0,13,4.186334
0.0,5,4.228832
-1.0,8,4.302248
-4.0,9,4.374728
16.0,8,4.454013
1.0,7,4.538006
-4.0,5,4.630014
-12.0,9,4.713361
1.0,15,4.857362
2.0,9,4.93337
-8.0,16,5.078826
5.0,10,5.163148
-6.0,8,5.248812
-2.0,8,5.320446
5.0,9,5.40238
-5.0,11,5.504542
-3.0,16,5.770015
0.0,8,5.833997
-5.0,10,5.923316
7.0,8,6.008346
2.0,7,6.070354
-9.0,10,6.190021
-10.0,15,6.330043
-5.0,9,6.412394
-4.0,9,6.50133
-4.0,6,6.563244
0.0,10,6.656932
8.0,19,6.851225
-7.0,8,6.922735
-2.0,14,7.057507
2.0,9,7.155183
2.0,10,7.263618
-2.0,14,7.422778
-5.0,7,7.497915
2.0,15,7.698024
13.0,15,7.924464
-7.0,9,8.020395
-5.0,8,8.166594
-10.0,8,8.274005
-2.0,6,8.339664
-4.0,12,8.532098
-11.0,19,8.791287
0.0,8,8.901197
5.0,11,9.122545
-6.0,7,9.244215
-5.0,7,9.377193
-5.0,10,9.558594
-5.0,9,9.720452
-1.0,10,9.961309
-1.0,24,10.559983
2.0,8,10.746903
-6.0,11,11.010481
10.0,21,11.661916
1.0,15,12.102
-5.0,17,12.586763
2.0,8,12.818635
-10.0,14,13.234063
2.0,13,13.608783
0.0,5,13.753037
-2.0,11,14.060647
0.0,6,14.230857
12.0,10,14.504486
5.0,11,14.824911
5.0,6,15.002131
0.0,11,15.302842
-5.0,10,15.602607
0.0,12,15.96599
5.0,14,16.70048
0.0,7,16.873155
4.0,15,17.299537
-9.0,10,17.619044
-5.0,6,17.867862
-2.0,14,18.275637
-10.0,13,18.669066
10.0,16,19.13804
3.0,11,19.384821
-5.0,11,19.715218
-5.0,7,19.939169
-9.0,13,20.378649
-7.0,16,20.837705
0.0,13,21.249675
-5.0,5,21.400425
3.0,9,21.68485
7.0,12,22.033846
4.0,7,22.225348
-6.0,9,22.49482
-4.0,15,22.954793
0.0,12,23.36391
-14.0,10,23.71989
-1.0,15,24.274103
9.0,13,24.680221
-2.0,9,24.926167
-7.0,15,25.378899
-10.0,14,25.802093
-12.0,11,26.108983
0.0,8,26.36189
0.0,10,26.680053
-11.0,14,27.102851
5.0,13,27.501413
-5.0,14,27.928528
-5.0,9,28.17664
5.0,15,28.636098
8.0,12,29.015348
10.0,10,29.353219
1.0,7,29.586689
-14.0,16,30.154335
-4.0,16,30.642261
-8.0,15,31.142541
-3.0,10,31.453286
-5.0,15,31.932793
-4.0,11,32.316236
-3.0,17,32.862282
-10.0,8,33.13718
-4.0,8,33.420729
4.0,13,33.833982
-6.0,10,34.137878
-1.0,10,34.447208
11.0,14,34.836117
5.0,14,35.293527
0.0,12,35.714112
-5.0,23,36.516463
9.0,16,37.108725
2.0,12,37.497524
0.0,19,38.105402
-11.0,17,38.663309
-11.0,12,39.075642
4.0,12,39.48706
-2.0,17,40.029494
-4.0,7,40.248601
-9.0,11,40.588133
9.0,13,40.987478
-4.0,9,41.265764
9.0,25,42.048537
4.0,11,42.407579
9.0,10,42.74321
0.0,12,43.145078
-2.0,13,43.665787
3.0,11,44.034362
-3.0,8,44.306354
5.0,12,44.686949
0.0,5,44.827214
10.0,20,45.46919
-4.0,25,46.280079
-3.0,11,46.656355
-3.0,10,46.994773
-7.0,9,47.323291
4.0,9,47.653185
2.0,15,48.168949
5.0,15,48.692773
-1.0,13,49.134064
4.0,9,49.414566
0.0,8,49.700573
1.0,11,56.76628
-4.0,8,57.031306
-13.0,14,57.435981
-5.0,11,57.819039
0.0,12,58.194566
-6.0,11,58.52953
-7.0,11,58.897825
-2.0,9,59.182643
10.0,13,59.613493
3.0,6,59.818384
7.0,12,60.255569
-5.0,6,60.470508
1.0,13,60.874205
2.0,9,61.167171
0.0,7,61.421997
0.0,8,61.68414
-9.0,14,62.149504
4.0,14,62.610495
12.0,13,63.043003
2.0,15,69.378263
-7.0,7,69.614245
-4.0,9,69.887397
5.0,9,70.172417
4.0,9,70.451602
0.0,16,130.03766
7.0,13,130.416975
-8.0,10,130.928218
0.0,11,131.271486
-1.0,11,131.631803
-1.0,11,131.943784
-10.0,8,132.190122
3.0,10,132.51358
2.0,15,132.961189
-2.0,10,133.271579
0.0,9,133.551966
-7.0,9,133.822437
9.0,12,134.227387
2.0,8,134.472792
0.0,12,134.931456
4.0,13,135.378115
0.0,8,135.590312
-8.0,10,135.893597
1.0,13,136.319501
-5.0,17,136.881453
14.0,10,137.196518
1.0,8,137.462719
13.0,14,137.933854
0.0,8,138.193095
5.0,8,138.462465
0.0,6,138.663945
0.0,8,138.909533
14.0,9,139.178699
4.0,5,139.297328
2.0,8,139.570996
-2.0,12,139.951283
5.0,7,140.178252
-4.0,11,140.506135
10.0,9,140.793701
0.0,16,141.372137
-5.0,9,141.672454
-2.0,14,142.144481
1.0,8,142.389082
12.0,16,142.873539
-4.0,10,143.211715
1.0,10,143.534164
-9.0,15,144.056102
-1.0,15,144.6016
2.0,13,145.012036
-2.0,14,145.438513
-10.0,10,145.727075
12.0,11,146.084582
14.0,12,146.468441
7.0,9,146.778048
6.0,11,147.096094
-4.0,25,147.953011
0.0,10,148.244484
1.0,8,148.49971
8.0,14,148.931135
-4.0,12,149.359934
2.0,11,149.73901
-6.0,8,149.988819
3.0,10,150.296738
5.0,8,150.54721
-3.0,15,151.029144
0.0,13,151.417243
-7.0,12,151.780186
10.0,10,152.127505
4.0,7,152.320209
9.0,10,152.669398
7.0,13,153.127089
2.0,9,153.428048
-2.0,10,153.758702
5.0,9,154.043008
0.0,9,154.419599
14.0,8,154.669832
-9.0,9,154.974111
-1.0,11,155.325879
-6.0,14,155.82447
5.0,15,156.376091
2.0,9,156.684517
-5.0,12,157.107053
-7.0,11,157.453194
1.0,8,157.677726
0.0,7,157.905105
1.0,9,158.300868
-7.0,10,158.604086
-2.0,11,158.96442
-1.0,10,159.270037
5.0,9,159.539989
0.0,9,159.853117
-9.0,10,160.19031
0.0,6,160.372153
0.0,7,160.597397
1.0,11,161.039717
-9.0,19,161.625946
2.0,16,162.18687
4.0,12,162.546848
8.0,6,162.740018
3.0,21,163.421647
0.0,7,163.661817
-5.0,8,163.914202
10.0,10,164.228148
-6.0,18,164.880457
8.0,15,165.34219
-3.0,5,165.501548
4.0,14,165.97095
-2.0,12,166.360605
6.0,12,166.72512
-5.0,11,167.090859
15.0,16,167.644937
-5.0,11,167.97029
5.0,17,168.506898
-5.0,18,169.937621
-2.0,18,170.58314
-2.0,13,171.076987
3.0,13,171.512789
9.0,12,171.878457
10.0,11,172.220289
17.0,16,172.77623
-5.0,8,172.981454
16.0,12,173.320846
2.0,12,173.721939
0.0,8,173.991929
-6.0,12,174.392773
0.0,9,174.676326
10.0,14,175.215833
-8.0,7,175.440622
3.0,12,175.810978
-9.0,14,176.296056
-5.0,8,176.53322
-1.0,17,177.121144
5.0,11,177.471088
2.0,9,177.761209
-5.0,12,178.105376
0.0,8,178.808749
-1.0,9,179.102606
-2.0,7,179.333201
6.0,11,179.714421
3.0,11,180.070887
-2.0,11,180.454418
1.0,7,180.687887
3.0,13,181.095177
-11.0,12,181.46137
-5.0,12,181.90885
8.0,11,182.250474
0.0,9,182.561095
7.0,10,182.894366
-4.0,14,183.328755
13.0,14,183.781774
-13.0,19,184.33586
-5.0,10,184.649857
-11.0,7,185.123755
0.0,9,185.434541
-1.0,15,185.9248
-6.0,5,186.085776
-1.0,10,186.404126
-2.0,11,186.803571
1.0,16,187.277984
12.0,15,187.727556
-4.0,12,188.130494
-5.0,9,188.445733
-1.0,10,188.879494
2.0,14,189.342123
-3.0,11,189.696501
3.0,10,190.112361
-7.0,13,190.475778
2.0,9,190.775156
-10.0,21,191.463214
5.0,17,192.014396
7.0,8,192.262809
-4.0,10,192.599561
3.0,13,192.982078
10.0,15,193.499569
-2.0,17,194.005302
0.0,9,194.258351
12.0,19,194.848961
-2.0,8,201.213776
4.0,10,201.550451
9.0,10,201.877605
-5.0,12,202.284437
1.0,8,202.578694
-4.0,14,203.064263
-1.0,16,203.552699
-4.0,6,203.737862
4.0,8,204.00604
5.0,7,204.243673
4.0,16,267.710302
0.0,6,267.920208
0.0,7,268.15521
0.0,10,268.497688
2.0,19,269.249571
-4.0,8,269.573247
-5.0,11,269.983577
4.0,10,270.321331
12.0,14,270.771051
0.0,20,271.564495
17.0,9,271.847317
0.0,9,272.114788
3.0,17,272.682114
5.0,17,273.564217
-3.0,12,273.924351
0.0,10,274.229826
-2.0,9,274.530614
5.0,6,275.075357
11.0,8,275.346189
-4.0,9,275.640867
-5.0,7,275.874297
-1.0,7,276.065696
-5.0,10,276.402348
-2.0,18,276.96529
4.0,11,277.313289
-5.0,13,277.723675
