#{"t_start": 1682355471.7994845, "env_id": "sokoban-turtle-v0"}
r,l,t
2.0,9,3.382544
-9.0,11,3.538114
2.0,12,3.659665
0.0,6,3.710706
4.0,9,3.788371
-11.0,10,3.899182
-9.0,10,3.991063
-12.0,8,4.061534
-5.0,5,4.100726
-4.0,8,4.17838
-10.0,16,4.396988
-5.0,11,4.498988
1.0,11,4.601691
3.0,14,4.729975
1.0,12,4.825109
2.0,15,4.974418
0.0,7,5.039305
0.0,15,5.181853
-11.0,14,5.415405
9.0,8,5.495291
1.0,11,5.585454
-1.0,10,5.679281
1.0,8,5.752437
3.0,12,5.886981
0.0,9,5.984911
-9.0,6,6.035805
5.0,7,6.107018
-10.0,14,6.238975
-3.0,10,6.341397
4.0,10,6.441171
-2.0,5,6.488964
0.0,10,6.58734
-8.0,15,6.720462
7.0,12,6.852494
4.0,11,6.966761
-2.0,11,7.095026
-9.0,8,7.179738
0.0,9,7.28285
5.0,7,7.376225
-1.0,13,7.604622
2.0,17,7.778347
0.0,9,7.951688
2.0,12,8.093417
-3.0,11,8.271421
4.0,9,8.394594
-2.0,15,8.601474
-5.0,7,8.740657
8.0,18,9.070562
7.0,8,9.22053
-14.0,14,9.507278
2.0,12,9.763111
0.0,5,9.880666
8.0,8,10.088054
4.0,22,10.631334
-4.0,9,10.847529
-10.0,10,11.13531
0.0,13,11.571856
8.0,12,11.936701
-1.0,17,12.40737
10.0,12,12.782503
4.0,7,12.971296
-4.0,11,13.295436
5.0,13,13.679336
-4.0,11,13.967501
0.0,6,14.133771
-4.0,6,14.300044
-2.0,12,14.647881
0.0,11,14.950404
3.0,12,15.309932
0.0,10,15.618393
12.0,11,15.956538
12.0,12,16.5754
7.0,9,16.844298
-11.0,14,17.259845
-2.0,17,17.8401
-8.0,19,18.409876
-2.0,10,18.701398
-2.0,9,18.936086
0.0,15,19.338521
-4.0,10,19.643228
3.0,7,19.882416
4.0,13,20.306823
0.0,13,20.690904
-2.0,13,21.084107
3.0,11,21.418217
17.0,12,21.768609
4.0,6,21.930292
7.0,14,22.35775
-2.0,7,22.584351
0.0,12,22.934683
3.0,11,23.358417
8.0,11,23.801671
-4.0,16,24.282167
1.0,16,24.742311
-5.0,22,25.423738
-8.0,15,25.849612
-5.0,7,26.069084
3.0,9,26.357901
-4.0,11,26.675701
-7.0,11,27.022931
-1.0,14,27.462714
-3.0,13,27.82439
-5.0,15,28.284935
1.0,18,28.862338
-2.0,14,29.325958
2.0,5,29.474392
-13.0,11,29.884275
1.0,9,30.159748
-3.0,12,30.550259
5.0,9,30.8498
-1.0,9,31.127419
3.0,8,31.37457
6.0,19,32.018729
0.0,9,32.327298
-16.0,10,32.635274
-14.0,8,32.914579
-4.0,7,33.159132
0.0,8,33.407345
-5.0,12,33.777403
-2.0,17,34.271554
4.0,7,34.481533
-2.0,8,34.73946
10.0,8,35.003699
-9.0,8,35.277866
0.0,8,35.567273
3.0,5,35.726645
9.0,5,35.89584
0.0,12,36.316211
5.0,12,36.779457
-10.0,13,37.206994
3.0,11,37.56242
-15.0,13,37.984844
0.0,10,38.334396
5.0,10,38.635586
1.0,14,39.124905
-4.0,11,39.476553
-2.0,16,39.993145
7.0,11,40.327221
9.0,9,40.608986
0.0,12,40.975102
0.0,6,41.164367
0.0,12,41.538949
-5.0,15,42.018241
3.0,12,42.406718
0.0,13,42.8493
0.0,12,43.344731
-2.0,12,43.742445
7.0,13,44.179014
-3.0,8,44.428106
7.0,12,44.763568
-1.0,7,44.993914
4.0,6,45.205893
-2.0,13,45.641023
0.0,11,45.990996
0.0,11,46.358919
-15.0,12,46.771028
2.0,6,46.990816
-5.0,9,47.325803
0.0,9,47.660414
-5.0,7,47.874665
-2.0,20,48.560879
-10.0,11,48.934198
5.0,12,49.339219
-5.0,11,56.412156
-4.0,11,56.768333
4.0,16,57.247797
-8.0,15,57.731825
3.0,8,57.98392
-4.0,6,58.16502
5.0,11,58.541146
0.0,12,58.926387
-4.0,12,59.318101
0.0,8,59.595358
-9.0,11,59.997386
-9.0,9,60.303843
-4.0,7,60.520775
-5.0,13,60.946946
-14.0,8,61.234173
-2.0,8,61.464532
2.0,14,61.951236
-5.0,12,62.361265
-1.0,9,62.65897
0.0,8,62.925358
1.0,9,69.051359
-4.0,8,69.32181
-5.0,10,69.626974
-2.0,13,70.033283
-11.0,17,129.649184
6.0,14,130.064207
-2.0,6,130.456537
-2.0,9,130.734602
6.0,9,131.014331
9.0,16,131.505097
-13.0,16,131.985544
5.0,15,132.456105
2.0,14,132.877847
5.0,14,133.316121
0.0,9,133.599868
-2.0,11,133.968377
4.0,22,134.744661
6.0,6,134.944704
-8.0,11,135.273898
-5.0,6,135.449287
5.0,12,135.829281
-8.0,10,136.148237
8.0,12,136.548992
-3.0,15,137.034831
0.0,9,137.335224
-4.0,10,137.676237
5.0,6,137.865238
-7.0,13,138.309063
-7.0,9,138.580155
-7.0,10,138.886237
-9.0,7,139.075761
1.0,12,139.474784
7.0,9,139.756898
-9.0,9,140.041186
4.0,18,140.59103
11.0,10,140.987313
2.0,16,141.522284
4.0,14,141.975877
8.0,14,142.400609
4.0,12,142.783326
5.0,19,143.426578
-2.0,17,144.024961
2.0,12,144.433635
4.0,7,144.652323
0.0,11,144.994957
9.0,13,145.38226
5.0,6,145.57141
-4.0,12,145.948397
-2.0,9,146.248264
-8.0,17,146.784884
11.0,18,147.398136
5.0,7,147.626395
-9.0,7,147.835712
4.0,7,148.053856
-5.0,15,148.504247
5.0,10,148.854069
8.0,15,149.388023
5.0,7,149.598943
-4.0,10,149.915706
-9.0,9,150.190449
10.0,6,150.392614
4.0,8,150.635289
-11.0,18,151.181225
9.0,5,151.331523
5.0,17,151.906348
-5.0,17,152.453691
0.0,8,152.732451
4.0,13,153.172922
3.0,9,153.466861
5.0,11,153.891011
-3.0,17,154.444232
4.0,8,154.710598
-5.0,17,155.284827
7.0,11,155.673229
0.0,5,155.854082
5.0,13,156.329789
5.0,9,156.61997
0.0,8,156.903938
-1.0,11,157.237723
5.0,11,157.582586
5.0,10,158.009431
6.0,7,158.226895
4.0,9,158.50852
4.0,8,158.767833
-12.0,10,159.060306
2.0,12,159.450595
-10.0,8,159.725981
4.0,10,160.048371
9.0,10,160.363694
5.0,11,160.807868
-4.0,9,161.084016
0.0,9,161.36665
-1.0,8,161.632581
-1.0,12,162.05944
5.0,15,162.501095
3.0,15,162.985673
-5.0,11,163.364062
-5.0,16,163.87624
2.0,18,164.507676
7.0,6,164.709682
9.0,12,165.080989
0.0,15,165.574898
6.0,13,166.001814
3.0,9,166.266389
-1.0,14,166.725816
-4.0,9,167.029983
9.0,11,167.40756
1.0,8,167.644277
1.0,15,168.108549
-7.0,18,169.556507
1.0,13,170.000641
9.0,10,170.351285
-4.0,9,170.724278
10.0,14,171.182708
1.0,12,171.559461
-3.0,31,172.575893
-3.0,14,172.922947
-4.0,9,173.227951
6.0,10,173.56158
11.0,14,174.026128
2.0,15,174.52349
-4.0,11,174.958045
2.0,10,175.273306
12.0,20,175.927224
-26.0,16,176.429202
-4.0,17,177.036577
-10.0,9,177.312258
-1.0,21,177.973795
-1.0,12,178.770423
5.0,14,179.241935
-2.0,9,179.544601
6.0,15,180.058552
-4.0,14,180.525397
-5.0,8,180.769371
1.0,9,181.04693
0.0,7,181.267186
0.0,11,181.682751
6.0,14,182.123997
-12.0,11,182.500759
-2.0,8,182.769485
0.0,9,183.039571
-5.0,9,183.317265
3.0,8,183.580567
0.0,19,184.125309
-4.0,10,184.445883
-3.0,15,185.206494
-9.0,8,185.477709
5.0,10,185.794289
-1.0,13,186.21978
0.0,10,186.570731
2.0,8,186.793912
13.0,13,187.193775
-6.0,9,187.469257
5.0,11,187.842859
-10.0,11,188.225058
1.0,9,188.622249
1.0,16,189.145436
-2.0,7,189.364393
14.0,8,189.660324
2.0,9,189.990988
4.0,10,190.274399
17.0,11,190.642118
0.0,12,191.032696
-2.0,9,191.343195
7.0,14,191.781421
-5.0,6,191.968529
0.0,13,192.397691
1.0,11,192.719741
2.0,12,193.082438
-5.0,9,193.407768
2.0,9,193.679748
10.0,8,193.912456
-4.0,15,194.370343
-8.0,13,194.806964
-4.0,9,201.197689
-1.0,15,201.676402
9.0,10,202.030035
5.0,10,202.400729
2.0,10,202.738182
9.0,12,203.112745
5.0,6,203.298213
15.0,15,203.786277
3.0,7,204.005626
2.0,11,267.327214
-5.0,12,267.720783
-2.0,9,268.036456
5.0,15,268.539734
0.0,15,269.160087
5.0,10,269.584457
4.0,17,270.156341
