#{"t_start": 1685156467.836521, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
5.0,23,13.215995,0,1,0
17.0,6,25.600209,10,1,0.15
13.0,35,31.608078,6,1,0.6
15.0,23,41.291316,0,2,0
23.0,42,41.674127,0,1,0
15.0,26,54.93373,0,2,0
20.0,31,136.043261,5,1,0.0
35.0,15,149.669255,7,1,0.0
18.0,83,271.289475,0,1,0
9.0,27,289.867485,0,1,0
26.0,28,313.295245,8,1,0.2
20.0,70,407.595063,0,1,0
25.0,23,431.6968,0,0,0
4.0,43,475.245172,0,1,0
23.0,14,500.024295,0,2,0
18.0,8,522.003718,7,1,0.35
20.0,39,557.596975,0,2,0
10.0,17,574.099858,0,2,0
24.0,17,609.115638,0,1,0
4.0,34,626.708844,0,1,0
23.0,33,664.010225,0,2,0
13.0,14,664.107364,0,1,0
17.0,6,675.364498,4,1,0.2
14.0,19,689.386792,0,1,0
29.0,20,689.514554,0,2,0
0.0,125,806.857864,0,1,0
9.0,10,819.278612,0,1,0
15.0,21,886.439839,10,1,0.0
15.0,14,896.711991,0,0,0
20.0,15,920.722461,11,1,0.0
22.0,9,933.251681,8,1,0.0
15.0,28,974.036506,0,1,0
20.0,46,992.053788,6,1,0.25
0.0,1,999.190547,6,1,0.65
15.0,24,1015.744633,0,1,0
34.0,24,1026.665671,0,2,0
21.0,16,1060.588573,0,1,0
5.0,26,1085.298098,0,0,0
19.0,17,1110.081412,0,1,0
5.0,20,1132.746503,0,1,0
19.0,35,1178.517303,0,1,0
23.0,68,1264.678068,0,1,0
5.0,125,1417.40041,0,1,0
13.0,33,1429.162624,0,2,0
15.0,43,1466.91582,0,3,0
8.0,15,1479.244126,0,1,0
23.0,14,1491.525216,0,1,0
23.0,18,1516.353943,0,1,0
24.0,14,1541.121488,0,1,0
19.0,20,1564.241259,0,1,0
34.0,12,1575.504178,0,1,0
14.0,46,1638.269758,0,1,0
27.0,27,1658.404915,6,1,0.45
32.0,19,1683.269828,19,1,0.0
18.0,36,1702.124508,0,1,0
14.0,12,1738.003739,0,1,0
9.0,23,1738.247443,0,1,0
11.0,22,1759.180223,0,1,0
18.0,19,1808.098773,0,1,0
15.0,11,1808.159106,0,1,0
18.0,46,1840.840808,0,1,0
15.0,49,1930.277328,0,1,0
9.0,51,1975.977991,0,1,0
27.0,15,2024.181014,13,1,0.0
5.0,34,2071.776987,0,0,0
0.0,31,2096.678976,0,2,0
14.0,21,2142.390975,0,1,0
10.0,34,2191.787768,0,1,0
14.0,50,2204.20034,0,0,0
13.0,24,2245.15346,0,1,0
9.0,20,2245.287699,0,1,0
31.0,36,2269.903563,9,1,0.0
11.0,26,2282.43777,0,1,0
17.0,25,2282.611124,0,1,0
14.0,38,2332.828565,0,1,0
7.0,34,2381.942337,4,1,1.0
15.0,17,2382.091881,0,3,0
29.0,25,2428.728423,8,1,0.1
20.0,12,2441.140056,5,1,0.0
8.0,76,2576.761304,0,1,0
9.0,18,2591.298918,7,1,0.85
14.0,19,2598.202969,0,3,0
10.0,22,2644.303061,0,1,0
14.0,31,2681.754343,0,1,0
15.0,15,2694.239376,0,2,0
5.0,20,2694.430961,0,1,0
23.0,72,2799.534156,6,1,0.15
8.0,72,2857.838497,0,2,0
10.0,33,2863.957837,0,1,0
23.0,10,2885.359842,3,1,0.25
14.0,123,2986.978527,0,1,0
9.0,28,3022.203611,0,1,0
9.0,50,3061.00943,5,1,0.0
4.0,38,3127.33853,0,1,0
26.0,11,3153.267822,12,1,0.0
10.0,19,3165.605135,0,1,0
5.0,31,3190.074798,0,0,0
14.0,20,3196.214376,0,1,0
14.0,75,3236.24518,0,1,0
10.0,23,3236.463718,0,1,0
11.0,13,3236.57293,0,1,0
10.0,18,3281.995021,0,1,0
5.0,32,3349.93205,0,2,0
19.0,15,3362.364536,0,2,0
-4.0,38,3423.759246,0,0,0
20.0,13,3436.215021,6,1,0.0
5.0,18,3448.713567,0,3,0
10.0,125,3582.692321,0,1,0
36.0,29,3607.482491,13,1,0.0
25.0,21,3607.659252,0,2,0
10.0,125,3750.356298,0,1,0
28.0,23,3762.159667,0,1,0
9.0,42,3793.14105,0,1,0
0.0,72,3923.179707,6,1,0.55
18.0,40,3970.142695,0,1,0
20.0,47,4040.431196,0,1,0
9.0,40,4074.17315,0,1,0
4.0,19,4095.256527,0,1,0
27.0,45,4156.14474,7,1,0.05
19.0,17,4162.433196,0,1,0
13.0,41,4209.157385,0,1,0
9.0,20,4231.061368,0,1,0
29.0,19,4231.226887,0,1,0
23.0,39,4256.238568,14,1,0.0
15.0,14,4280.840297,0,2,0
18.0,17,4316.015693,0,1,0
18.0,53,4340.558892,0,1,0
20.0,17,4398.152341,0,0,0
15.0,45,4410.898616,0,2,0
19.0,22,4435.478099,0,1,0
35.0,20,4447.805645,0,0,0
4.0,46,4509.519355,0,1,0
15.0,17,4509.661808,0,1,0
-1.0,32,4528.769526,0,2,0
0.0,22,4528.889464,0,2,0
6.0,10,4532.777695,1,1,0.7
18.0,45,4578.06539,0,2,0
19.0,30,4601.150072,0,1,0
33.0,57,4625.900048,14,1,0.05
18.0,56,4655.386825,4,1,0.0
4.0,11,4655.460241,0,2,0
19.0,125,4792.047503,0,1,0
5.0,14,4792.129743,0,3,0
21.0,42,4827.288563,0,1,0
-4.0,18,4852.292613,2,1,0.8
9.0,22,4860.111336,0,1,0
19.0,45,4884.04881,0,1,0
10.0,13,4908.988864,0,1,0
24.0,28,4949.858294,0,1,0
15.0,14,4984.707527,0,1,0
32.0,41,5029.621493,19,1,0.0
10.0,53,5067.465756,0,2,0
20.0,21,5067.604394,0,1,0
18.0,21,5093.851622,0,1,0
13.0,29,5106.474678,0,0,0
10.0,22,5106.651517,0,3,0
19.0,20,5149.269227,0,1,0
5.0,125,5215.149063,0,1,0
9.0,23,5239.475467,0,1,0
8.0,43,5296.232031,0,1,0
17.0,13,5313.83257,0,1,0
24.0,29,5381.828838,15,1,0.0
14.0,17,5394.206976,0,1,0
20.0,24,5406.720493,0,1,0
9.0,116,5502.395141,0,1,0
23.0,16,5545.383597,0,1,0
14.0,35,5584.421646,0,1,0
23.0,13,5584.535043,0,2,0
13.0,45,5612.917009,0,1,0
23.0,41,5627.713332,0,2,0
15.0,33,5662.866159,0,0,0
10.0,125,5761.979273,0,1,0
25.0,23,5799.52454,8,1,0.0
22.0,14,5811.958944,8,1,0.0
14.0,48,5875.388069,0,1,0
4.0,27,5924.489276,0,1,0
9.0,21,5943.419859,0,2,0
8.0,30,5980.172502,0,1,0
15.0,14,5986.63893,0,2,0
16.0,11,6006.702636,0,1,0
24.0,18,6031.460191,0,2,0
24.0,30,6031.675588,0,1,0
35.0,23,6066.185946,6,1,0.0
25.0,22,6078.390489,12,1,0.05
10.0,24,6088.663192,0,1,0
9.0,44,6108.619407,0,2,0
25.0,29,6121.275933,20,2,0.0
10.0,26,6158.91465,0,2,0
4.0,125,6266.881969,0,1,0
20.0,19,6267.064147,0,0,0
18.0,83,6347.851705,0,1,0
5.0,16,6347.927113,0,2,0
15.0,12,6372.661199,0,1,0
24.0,15,6385.066297,0,1,0
19.0,31,6422.284241,0,1,0
18.0,17,6422.425467,0,0,0
15.0,33,6458.855614,0,1,0
18.0,32,6492.237989,0,1,0
9.0,32,6504.030257,0,2,0
10.0,19,6528.761757,0,2,0
14.0,19,6541.17664,0,1,0
6.0,62,6594.164284,6,1,0.7
23.0,10,6617.461475,0,1,0
20.0,16,6617.598201,0,3,0
4.0,37,6633.618149,0,1,0
20.0,19,6670.196128,0,1,0
15.0,39,6699.689863,0,2,0
20.0,10,6710.633036,8,1,0.2
17.0,36,6733.252444,0,1,0
4.0,43,6757.761121,0,1,0
21.0,12,6780.38206,3,1,0.25
29.0,14,6805.120738,10,1,0.0
5.0,74,6857.182669,0,1,0
9.0,65,6884.940168,0,1,0
14.0,26,6897.404824,0,2,0
14.0,46,6925.455441,0,1,0
5.0,27,6986.853707,0,1,0
15.0,16,7010.009831,0,3,0
29.0,20,7050.16809,4,1,0.2
19.0,36,7069.442481,0,1,0
9.0,52,7082.072145,0,1,0
29.0,30,7082.271837,0,1,0
18.0,20,7091.020215,0,1,0
4.0,47,7125.428527,0,2,0
14.0,30,7149.588329,0,1,0
14.0,23,7196.344636,0,1,0
-16.0,67,7291.829399,2,1,0.9
21.0,31,7342.805224,17,1,0.0
24.0,39,7380.316195,0,1,0
30.0,30,7399.279383,6,1,0.5
19.0,28,7416.146287,0,1,0
23.0,17,7465.386589,0,1,0
14.0,20,7487.843235,0,1,0
13.0,22,7511.655566,0,1,0
9.0,31,7545.86373,0,1,0
24.0,38,7611.545396,10,1,0.0
24.0,23,7636.441628,0,1,0
9.0,13,7658.823782,0,1,0
5.0,125,7870.4328,0,1,0
15.0,37,7888.18839,5,1,0.65
18.0,28,7888.492961,0,1,0
25.0,28,7912.988846,0,2,0
0.0,53,7935.046102,0,2,0
15.0,76,8038.12178,0,1,0
14.0,27,8065.671311,0,2,0
14.0,88,8177.340394,0,1,0
-4.0,8,8177.616318,2,1,1.0
9.0,125,8312.086117,0,1,0
20.0,36,8338.884132,0,0,0
9.0,27,8339.080286,0,2,0
19.0,21,8351.60513,0,1,0
13.0,24,8393.95414,0,2,0
6.0,81,8466.023327,0,2,0
19.0,15,8466.156307,0,1,0
19.0,12,8478.532875,0,1,0
18.0,18,8478.687138,0,2,0
26.0,27,8497.006017,4,1,0.1
23.0,12,8515.873202,6,1,0.4
24.0,23,8568.884303,0,1,0
13.0,30,8577.751768,0,1,0
5.0,63,8671.112207,0,2,0
16.0,23,8696.029923,0,0,0
8.0,10,8708.395124,0,1,0
15.0,25,8722.846834,0,1,0
24.0,14,8753.399166,0,3,0
15.0,22,8777.348445,9,1,0.05
10.0,39,8805.956158,0,1,0
13.0,21,8830.419833,0,1,0
25.0,54,8883.270827,8,1,0.0
12.0,22,8892.071137,0,1,0
19.0,15,8927.851662,0,1,0
13.0,23,8974.919218,0,2,0
13.0,45,9030.613722,0,1,0
24.0,34,9071.880958,0,1,0
0.0,4,9079.049065,8,1,0.6
10.0,27,9091.735749,0,1,0
13.0,42,9125.942296,0,1,0
10.0,29,9138.081997,0,1,0
36.0,26,9160.227879,12,1,0.0
14.0,22,9184.751041,0,1,0
20.0,33,9206.491177,10,1,0.05
19.0,39,9254.722636,0,1,0
23.0,30,9317.408273,9,1,0.0
24.0,18,9340.963442,0,1,0
19.0,15,9353.521958,0,1,0
17.0,62,9388.545587,0,2,0
19.0,51,9425.573712,0,1,0
23.0,17,9467.393019,0,1,0
19.0,14,9486.404349,0,1,0
9.0,28,9542.21508,0,1,0
0.0,30,9554.817109,0,0,0
14.0,60,9565.295184,0,1,0
25.0,26,9577.850564,15,1,0.0
15.0,15,9602.004098,0,2,0
