#{"t_start": 1684663233.59416, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-4.5,45,11.834268,False
-4.5,45,12.384424,False
-4.5,45,12.935673,False
-4.5,45,13.427773,False
-4.5,45,13.938419,False
-4.5,45,14.516312,False
-4.5,45,15.146896,False
-4.5,45,15.785751,False
-4.5,45,16.44894,False
-4.5,45,17.099507,False
-4.5,45,17.83985,False
-4.5,45,18.61912,False
-4.5,45,19.349422,False
-4.5,45,20.169429,False
-4.5,45,20.953748,False
-4.5,45,21.734154,False
-4.5,45,22.557214,False
-4.5,45,23.349466,False
-4.5,45,24.60001,False
-4.5,45,25.385798,False
-4.5,45,26.144164,False
-4.5,45,26.863113,False
-4.5,45,27.604744,False
-4.5,45,28.40309,False
10.3,7,29.161129,True
10.0,10,29.323995,True
10.7,3,29.377253,True
-1.5,15,29.644049,False
-1.5,15,29.907863,False
10.7,3,29.96666,True
10.4,6,30.072328,True
10.7,3,30.122007,True
10.2,8,30.265826,True
10.0,10,30.450169,True
10.2,8,30.596562,True
-1.5,15,30.869128,False
10.4,6,30.96482,True
10.6,4,31.036829,True
-1.5,15,31.44758,False
-1.5,15,31.688934,False
10.0,10,31.867848,True
10.2,8,32.008667,True
10.5,5,32.110674,True
-1.5,15,32.464218,False
-1.5,15,32.732816,False
10.7,3,32.794791,True
10.1,9,32.950318,True
-1.5,15,33.216519,False
10.7,3,33.264271,True
-1.5,15,34.048782,False
9.6,14,34.282626,True
9.8,12,34.477322,True
9.5,15,34.755784,True
10.6,4,34.841606,True
-1.5,15,35.115732,False
10.6,4,35.177626,True
10.7,3,35.230183,True
10.1,9,35.394822,True
-1.5,15,35.654251,False
-1.5,15,35.896963,False
10.4,6,36.001118,True
10.6,4,36.068149,True
10.5,5,36.151093,True
10.4,6,36.246905,True
10.5,5,36.325193,True
10.4,6,36.427147,True
10.6,4,36.484729,True
10.0,10,36.660414,True
9.6,14,36.919465,True
10.0,10,37.08976,True
-1.5,15,37.344806,False
9.5,15,37.59991,True
10.4,6,37.700834,True
10.0,10,37.887374,True
-1.5,15,38.160426,False
9.7,13,38.376874,True
10.7,3,38.433238,True
-1.5,15,38.713708,False
9.8,12,38.937507,True
10.7,3,38.993349,True
-1.5,15,39.260168,False
10.0,10,40.092176,True
9.9,11,40.289537,True
10.7,3,40.354864,True
9.5,15,40.602049,True
10.7,3,40.650856,True
10.7,3,40.712638,True
-1.5,15,40.968999,False
10.0,10,41.164635,True
9.9,11,41.370408,True
-1.5,15,41.64428,False
10.7,3,41.69954,True
-1.5,15,41.949722,False
10.5,5,42.037034,True
9.7,13,42.267852,True
10.7,3,42.315771,True
10.1,9,42.481392,True
10.1,9,42.651948,True
-1.5,15,42.919161,False
10.6,4,42.982446,True
10.4,6,43.086892,True
-1.5,15,43.363629,False
9.8,12,43.57972,True
-1.5,15,43.84516,False
-1.5,15,44.124421,False
10.1,9,44.290221,True
10.5,5,44.382954,True
-1.5,15,44.760676,False
10.7,3,44.825792,True
-1.5,15,45.10206,False
10.0,10,45.273027,True
-1.5,15,45.642878,False
10.3,7,45.770553,True
10.3,7,45.897029,True
-1.5,15,46.166471,False
-1.5,15,46.42338,False
9.5,15,46.684678,True
10.6,4,46.75399,True
10.6,4,46.822906,True
10.4,6,46.927632,True
10.5,5,47.014872,True
9.8,12,47.203501,True
10.7,3,47.261086,True
10.6,4,47.32081,True
10.6,4,47.405703,True
9.5,15,47.67347,True
10.0,10,107.32644,True
10.7,3,107.379519,True
10.5,5,107.479396,True
10.6,4,107.550363,True
10.2,8,107.699124,True
9.8,12,107.922191,True
10.6,4,108.001124,True
10.7,3,108.057746,True
10.7,3,108.124611,True
-1.5,15,108.363569,False
-1.5,15,108.619508,False
-1.5,15,108.867757,False
10.7,3,108.922043,True
9.8,12,109.107254,True
10.5,5,109.190303,True
10.4,6,109.474983,True
10.2,8,109.587324,True
10.7,3,109.627743,True
10.5,5,109.696225,True
10.4,6,109.799504,True
10.2,8,109.92394,True
10.6,4,109.997191,True
10.5,5,110.082161,True
-1.5,15,110.353057,False
-1.5,15,110.598795,False
10.5,5,110.696005,True
10.7,3,110.743616,True
10.7,3,110.798746,True
10.5,5,110.886174,True
10.6,4,110.952999,True
-1.5,15,111.203864,False
10.6,4,111.273147,True
10.7,3,111.315139,True
