#{"t_start": 1684663233.6489632, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-9.0,90,12.330204,False
-9.0,90,13.374523,False
-9.0,90,14.460818,False
-9.0,90,15.734833,False
-9.0,90,17.046506,False
-9.0,90,18.564614,False
-9.0,90,20.116302,False
-9.0,90,21.6768,False
-9.0,90,23.295365,False
-9.0,90,25.330909,False
-9.0,90,26.811448,False
-9.0,90,28.351699,False
-9.0,90,30.577799,False
-9.0,90,32.391635,False
-9.0,90,34.467479,False
-9.0,90,36.066942,False
-9.0,90,37.596508,False
-9.0,90,39.223345,False
-9.0,90,41.498512,False
-9.0,90,43.08105,False
-9.0,90,44.849724,False
-9.0,90,46.547849,False
-9.0,90,107.60012,False
-9.0,90,109.149432,False
-2.5,25,109.718455,False
10.1,9,109.852751,True
-2.5,25,110.295135,False
-2.5,25,110.725379,False
-2.5,25,111.145297,False
-2.5,25,111.578021,False
-2.5,25,112.12481,False
-2.5,25,112.524902,False
-2.5,25,112.924044,False
-2.5,25,113.332707,False
-2.5,25,113.812536,False
-2.5,25,114.218336,False
-2.5,25,114.638458,False
-2.5,25,115.040889,False
-2.5,25,115.534874,False
-2.5,25,115.94029,False
-2.5,25,116.34487,False
-2.5,25,116.735037,False
-2.5,25,117.137364,False
-2.5,25,117.587281,False
-2.5,25,117.978793,False
-2.5,25,118.386718,False
-2.5,25,118.803432,False
-2.5,25,119.200822,False
-2.5,25,120.051219,False
-2.5,25,120.465309,False
-2.5,25,120.897465,False
-2.5,25,121.331166,False
-2.5,25,121.749687,False
-2.5,25,122.178394,False
-2.5,25,122.618157,False
-2.5,25,123.026811,False
9.3,17,123.507648,True
10.1,9,123.647725,True
10.0,10,123.822463,True
10.0,10,124.01295,True
9.6,14,124.256419,True
10.3,7,124.369219,True
9.9,11,124.552832,True
10.3,7,124.676399,True
10.0,10,124.834355,True
9.3,17,125.121422,True
10.1,9,125.259916,True
9.4,16,125.533781,True
8.1,29,126.019638,True
9.8,12,126.21685,True
9.8,12,126.512107,True
10.4,6,126.599755,True
8.9,21,126.977986,True
9.4,16,127.259531,True
9.5,15,127.551238,True
10.2,8,127.676982,True
9.2,18,127.969893,True
9.6,14,128.210684,True
9.4,16,128.498787,True
9.7,13,128.740015,True
9.9,11,128.926301,True
10.3,7,129.065352,True
8.9,21,129.437417,True
10.4,6,129.556385,True
-3.0,30,130.11721,False
9.1,19,130.446303,True
9.7,13,130.69419,True
10.3,7,130.815266,True
9.5,15,131.086663,True
10.1,9,131.243391,True
9.6,14,131.472608,True
10.2,8,131.630121,True
-3.0,30,132.187967,False
9.9,11,132.39099,True
10.1,9,132.551427,True
9.2,18,132.846233,True
9.9,11,133.046796,True
10.3,7,133.186822,True
9.8,12,133.410923,True
10.0,10,133.580986,True
10.0,10,133.745763,True
9.4,16,134.016541,True
10.4,6,134.118856,True
9.2,18,134.4078,True
9.7,13,134.656431,True
8.9,21,135.018054,True
8.4,26,135.509739,True
9.1,19,135.871026,True
9.0,20,136.236035,True
10.3,7,136.357803,True
9.3,17,136.661998,True
8.2,28,137.291577,True
8.4,26,137.835344,True
9.2,18,138.177334,True
9.8,12,138.384072,True
8.7,23,138.776805,True
9.4,16,139.034908,True
8.9,21,139.418918,True
9.9,11,139.624682,True
9.3,17,139.924601,True
9.7,13,140.168346,True
8.1,29,140.707857,True
9.5,15,140.981455,True
9.5,15,141.257179,True
10.2,8,141.423003,True
8.2,28,141.948771,True
9.5,15,142.238585,True
8.5,25,142.695543,True
9.6,14,142.945338,True
9.4,16,143.251426,True
9.4,16,143.555466,True
9.6,14,143.801678,True
9.4,16,203.343684,True
10.0,10,203.537304,True
10.1,9,203.712833,True
9.3,17,204.021259,True
10.3,7,204.144173,True
10.2,8,204.291014,True
9.4,16,204.588149,True
10.4,6,204.700809,True
9.8,12,204.931494,True
10.1,9,205.091755,True
10.3,7,205.228521,True
9.7,13,205.464447,True
9.6,14,205.725883,True
10.0,10,205.931332,True
-3.0,30,206.490882,False
10.3,7,206.621619,True
9.5,15,206.878348,True
10.0,10,207.066917,True
9.6,14,207.327285,True
9.0,20,207.700809,True
10.2,8,207.840728,True
9.8,12,208.055959,True
9.8,12,208.262789,True
9.2,18,208.694892,True
10.2,8,208.853377,True
10.1,9,209.021827,True
10.2,8,209.17884,True
9.7,13,209.405114,True
10.0,10,209.598751,True
10.4,6,209.713798,True
9.6,14,209.952143,True
10.4,6,210.073545,True
9.7,13,210.323484,True
10.4,6,210.439168,True
10.1,9,210.607309,True
9.7,13,210.852866,True
10.0,10,211.034362,True
10.2,8,211.174124,True
10.3,7,211.297438,True
9.7,13,211.536627,True
9.6,14,211.787868,True
10.1,9,211.959084,True
9.1,19,212.310993,True
10.0,10,212.492682,True
9.9,11,212.699481,True
8.6,24,213.17375,True
9.8,12,213.407014,True
10.3,7,213.538148,True
10.3,7,213.663089,True
10.0,10,213.860701,True
9.9,11,214.077003,True
10.1,9,214.24262,True
10.1,9,214.42108,True
10.2,8,214.576015,True
9.9,11,215.870969,True
9.9,11,216.053424,True
9.8,12,216.251596,True
10.3,7,216.35933,True
10.3,7,216.489147,True
9.5,15,216.748018,True
9.7,13,216.975834,True
10.4,6,217.088742,True
10.2,8,217.239404,True
9.8,12,217.468415,True
9.7,13,217.700784,True
10.3,7,217.819386,True
10.1,9,217.987278,True
10.4,6,218.101029,True
10.1,9,218.26337,True
9.9,11,218.471502,True
9.7,13,218.704579,True
10.1,9,218.868206,True
10.0,10,219.045164,True
10.2,8,219.188287,True
10.2,8,219.331434,True
10.3,7,219.453258,True
10.3,7,219.558783,True
10.3,7,219.679167,True
10.3,7,219.80223,True
10.1,9,219.961874,True
9.4,16,220.254221,True
10.2,8,220.555115,True
9.6,14,220.798296,True
10.2,8,220.934704,True
10.3,7,221.076822,True
10.0,10,221.231849,True
10.2,8,221.471526,True
9.9,11,221.68113,True
10.2,8,221.81331,True
10.2,8,221.966068,True
10.4,6,222.065447,True
