#{"t_start": 1684663233.610174, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-5.0,50,11.877965,False
-5.0,50,12.487912,False
-5.0,50,13.068843,False
-5.0,50,13.628415,False
-5.0,50,14.227422,False
-5.0,50,14.922574,False
-5.0,50,15.611184,False
-5.0,50,16.357132,False
-4.0,50,17.083611,False
-5.0,50,17.925476,False
-5.0,50,18.774406,False
-5.0,50,19.586261,False
-5.0,50,20.506032,False
-5.0,50,21.372516,False
8.9,31,21.916121,True
-5.0,50,22.822784,False
-5.0,50,23.686084,False
-5.0,50,25.042175,False
-5.0,50,25.885452,False
9.5,25,26.321493,True
-5.0,50,27.113924,False
-5.0,50,27.969465,False
-5.0,50,29.466481,False
-5.0,50,30.370506,False
-5.0,50,31.404678,False
-4.0,50,32.364409,False
-5.0,50,33.252105,False
-5.0,50,34.609243,False
-4.0,50,35.529972,False
-5.0,50,36.369676,False
-5.0,50,37.23131,False
7.6,44,38.022659,True
-5.0,50,38.903267,False
-4.0,50,40.452204,False
-5.0,50,41.351938,False
-4.0,50,42.233131,False
-4.0,50,43.124405,False
-5.0,50,44.033934,False
-4.0,50,45.064933,False
-5.0,50,46.058191,False
-5.0,50,46.928691,False
-4.0,50,107.266196,False
-5.0,50,108.207401,False
-4.0,50,109.031867,False
-4.0,50,109.997341,False
-4.0,50,110.873153,False
-5.0,50,111.718562,False
-5.0,50,112.675269,False
-5.0,50,113.472612,False
-5.0,50,114.36456,False
-4.0,50,115.17317,False
-5.0,50,116.081647,False
-5.0,50,116.869963,False
-5.0,50,117.713929,False
-4.0,50,118.525773,False
-5.0,50,119.339971,False
-4.0,40,120.436241,False
-4.0,40,121.117659,False
-4.0,40,121.809446,False
-4.0,40,122.49981,False
-4.0,40,123.365309,False
-4.0,40,124.052279,False
-4.0,40,124.733611,False
-4.0,40,125.388544,False
-4.0,40,126.061148,False
-4.0,40,126.807339,False
-4.0,40,127.545922,False
-4.0,40,128.222701,False
-4.0,40,128.925911,False
-4.0,40,129.673545,False
-4.0,40,130.403829,False
-4.0,40,131.123032,False
-4.0,40,131.84798,False
-4.0,40,132.569284,False
-4.0,40,133.281531,False
-4.0,40,133.965813,False
-4.0,40,134.653294,False
-4.0,40,135.388474,False
-4.0,40,136.123695,False
-4.0,40,136.838577,False
10.6,4,137.038119,True
10.8,2,137.071204,True
10.8,2,137.100393,True
10.7,3,137.153243,True
10.3,7,137.287867,True
10.8,2,137.325789,True
10.4,6,137.441038,True
10.8,2,137.477915,True
10.8,2,137.517457,True
10.8,2,137.554541,True
10.8,2,137.583471,True
10.8,2,137.623814,True
10.7,3,137.673159,True
10.8,2,137.804429,True
10.8,2,137.83143,True
10.8,2,137.859913,True
10.8,2,137.894288,True
10.8,2,137.937932,True
10.8,2,137.975461,True
10.5,5,138.069336,True
10.8,2,138.100033,True
10.8,2,138.142394,True
10.7,3,138.196737,True
10.7,3,138.256627,True
10.8,2,138.288831,True
10.8,2,138.318413,True
10.8,2,138.354043,True
10.7,3,138.402782,True
10.8,2,138.437458,True
10.7,3,138.484296,True
10.7,3,138.541354,True
10.8,2,138.575725,True
10.8,2,138.614245,True
10.8,2,138.646942,True
10.5,5,138.725492,True
10.8,2,138.755372,True
10.7,3,138.815656,True
10.6,4,138.879657,True
10.8,2,138.913763,True
10.8,2,138.952749,True
10.8,2,138.980386,True
10.8,2,139.007555,True
10.7,3,139.056623,True
10.8,2,139.095506,True
10.8,2,139.129656,True
10.8,2,139.161125,True
10.8,2,139.205104,True
10.7,3,139.260059,True
10.7,3,139.313396,True
10.8,2,139.350385,True
10.8,2,139.378853,True
10.8,2,139.420771,True
10.6,4,139.49017,True
10.7,3,139.543177,True
10.6,4,139.617128,True
10.8,2,139.663332,True
10.7,3,139.72317,True
10.8,2,139.756035,True
10.8,2,139.792885,True
10.7,3,139.840046,True
10.7,3,139.882818,True
10.7,3,139.943127,True
10.8,2,139.980521,True
10.8,2,140.014343,True
10.8,2,140.049024,True
10.8,2,140.080636,True
10.8,2,140.123741,True
10.8,2,140.161153,True
10.8,2,140.205009,True
10.7,3,140.258924,True
10.8,2,140.298187,True
10.6,4,140.377179,True
10.7,3,140.439831,True
10.7,3,140.493487,True
10.8,2,140.526481,True
10.8,2,140.568323,True
10.8,2,140.603463,True
10.8,2,140.639996,True
10.8,2,140.673484,True
10.8,2,140.711183,True
10.8,2,140.748904,True
10.8,2,140.783954,True
10.8,2,140.821773,True
10.8,2,140.867805,True
10.8,2,140.899905,True
10.6,4,140.967758,True
10.6,4,141.04268,True
10.8,2,141.081508,True
10.8,2,141.121082,True
10.7,3,141.168179,True
10.7,3,141.219178,True
10.8,2,141.258054,True
10.8,2,141.29268,True
10.7,3,141.361718,True
10.7,3,141.413573,True
10.8,2,141.454186,True
10.6,4,141.532499,True
10.7,3,141.589278,True
10.8,2,141.629336,True
10.8,2,141.661318,True
10.8,2,141.696643,True
