#{"t_start": 1685153437.097025, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-3.5,35,11.625809,False
7.9,31,12.139209,True
8.8,22,12.44256,True
-3.5,35,12.897814,False
-3.5,35,13.34139,False
-3.5,35,13.790589,False
-3.5,35,14.259124,False
-3.5,35,14.709647,False
-3.5,35,15.154853,False
-3.5,35,15.646707,False
-3.5,35,16.203931,False
-3.5,35,16.781391,False
-3.5,35,17.327266,False
-3.5,35,17.959214,False
-3.5,35,18.616751,False
-3.5,35,19.275785,False
-3.5,35,19.911993,False
-3.5,35,20.544968,False
-3.5,35,21.344509,False
-3.5,35,21.992937,False
-3.5,35,22.643545,False
-3.5,35,23.263268,False
-3.5,35,23.92072,False
-3.5,35,24.558935,False
-3.5,35,25.199219,False
-3.5,35,25.837392,False
-3.5,35,26.51406,False
-3.5,35,27.157166,False
-3.5,35,27.807602,False
-3.5,35,28.476917,False
-3.5,35,29.132239,False
-3.5,35,29.786814,False
-3.5,35,30.454664,False
-3.5,35,31.134954,False
-3.5,35,31.769311,False
-3.5,35,32.41845,False
-3.5,35,33.20294,False
-3.5,35,33.839287,False
-3.5,35,34.452872,False
-3.5,35,35.046326,False
-3.5,35,35.686491,False
-3.5,35,36.347489,False
-3.5,35,36.991307,False
-3.5,35,37.632255,False
9.4,16,37.923317,True
-3.5,35,38.556622,False
-3.5,35,39.204394,False
-3.5,35,39.844504,False
-3.5,35,40.488355,False
-3.5,35,41.116034,False
-3.5,35,41.775498,False
-3.5,35,42.422976,False
-3.5,35,43.084486,False
-3.5,35,43.727686,False
-3.5,35,44.539042,False
-3.5,35,45.215479,False
-3.5,35,45.898376,False
-3.5,35,46.548979,False
-3.5,35,47.182701,False
-3.5,35,107.584149,False
-3.5,35,108.258861,False
-3.5,35,108.926619,False
-3.5,35,109.56408,False
-3.5,35,110.241417,False
9.3,17,110.539956,True
-3.5,35,111.203877,False
-3.5,35,111.87228,False
-3.5,35,112.520538,False
-3.5,35,113.18238,False
-3.5,35,113.805452,False
-3.5,35,114.479696,False
8.3,27,114.991111,True
-3.5,35,115.679099,False
-3.5,35,116.497903,False
-3.5,35,117.151777,False
-3.5,35,117.844875,False
-3.5,35,118.510293,False
-3.5,35,119.193776,False
-3.5,35,119.861917,False
-3.5,35,120.507335,False
-3.5,35,121.1576,False
-3.5,35,121.830082,False
-3.5,35,122.500566,False
-3.5,35,123.183192,False
-3.5,35,123.833355,False
