#{"t_start": 1685153437.0862072, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
7.4,36,11.661417,True
7.0,40,12.280535,True
8.8,22,12.60282,True
9.1,19,12.837566,True
-4.0,40,13.337571,False
-4.0,40,13.856945,False
9.7,13,14.032277,True
7.1,39,14.528773,True
9.8,12,14.683123,True
9.4,16,14.894554,True
-4.0,40,15.421379,False
9.8,12,15.595557,True
-4.0,40,16.232886,False
8.4,26,16.659767,True
-4.0,40,17.281639,False
-4.0,40,18.008925,False
-4.0,40,18.760128,False
7.3,37,19.455065,True
9.1,19,19.805748,True
-4.0,40,20.523731,False
10.1,9,20.68032,True
-4.0,40,21.58244,False
9.7,13,21.817631,True
9.1,19,22.16538,True
8.1,29,22.709991,True
-4.0,40,23.424024,False
9.3,17,23.751351,True
-4.0,40,24.486616,False
8.2,28,24.989913,True
-4.0,40,25.724968,False
-4.0,40,26.478537,False
9.8,12,26.707989,True
-4.0,40,27.447498,False
8.7,23,27.874665,True
9.7,13,28.125609,True
-4.0,40,28.884767,False
8.1,29,29.423638,True
-4.0,40,30.186802,False
-4.0,40,30.950899,False
-4.0,40,31.691857,False
7.7,33,32.299787,True
-4.0,40,33.173862,False
-4.0,40,33.898292,False
-4.0,40,34.584344,False
-4.0,40,35.299221,False
7.7,33,35.911864,True
-4.0,40,36.654458,False
-4.0,40,37.396873,False
-4.0,40,38.120096,False
9.0,20,38.483103,True
8.7,23,38.897779,True
9.6,14,39.160849,True
9.0,20,39.547784,True
-4.0,40,40.247254,False
8.4,26,40.731609,True
8.5,25,41.182203,True
7.0,40,41.936561,True
9.5,15,42.221699,True
7.1,39,42.941537,True
8.3,27,43.4436,True
8.6,24,43.888507,True
-4.0,40,44.800765,False
-4.0,40,45.574441,False
9.8,12,45.809991,True
8.3,27,46.321098,True
-4.0,40,47.052132,False
-4.0,40,107.542158,False
9.1,19,107.896707,True
8.0,30,108.490287,True
9.1,19,108.838927,True
-4.0,40,109.573253,False
9.5,15,109.866631,True
9.1,19,110.236452,True
8.1,29,110.754654,True
7.6,34,111.405514,True
9.4,16,111.720473,True
7.1,39,112.436034,True
7.9,31,113.02227,True
8.8,22,113.420936,True
10.1,9,113.585843,True
-4.0,40,114.343385,False
10.2,8,114.492009,True
8.9,21,114.881511,True
9.6,14,115.145972,True
7.7,33,115.817278,True
8.9,21,116.356918,True
9.7,13,116.602316,True
9.7,13,116.851596,True
9.8,12,117.077235,True
8.7,23,117.524011,True
10.1,9,117.697627,True
7.4,36,118.398177,True
9.0,20,118.775118,True
8.5,25,119.263927,True
9.3,17,119.583948,True
9.8,12,119.820094,True
9.0,20,120.195638,True
9.7,13,120.432971,True
9.2,18,120.749352,True
7.9,31,121.337005,True
7.0,40,122.109837,True
9.5,15,122.399621,True
9.6,14,122.661819,True
9.4,16,122.967709,True
9.6,14,123.251737,True
9.9,11,123.459396,True
9.7,13,123.707685,True
10.2,8,123.846524,True
9.9,11,124.039956,True
-4.0,40,124.812294,False
9.3,17,125.14269,True
9.6,14,125.403005,True
9.6,14,125.657472,True
8.5,25,126.151025,True
9.9,11,126.345816,True
9.7,13,126.595103,True
8.1,29,127.157916,True
-4.0,40,128.080593,False
9.8,12,128.318577,True
7.8,32,128.902156,True
9.1,19,129.299189,True
9.5,15,129.574127,True
9.1,19,129.925628,True
9.2,18,130.247312,True
9.1,19,130.585462,True
-4.0,40,131.335905,False
10.0,10,131.512146,True
8.9,21,131.915298,True
7.3,37,132.619179,True
9.3,17,132.940645,True
9.1,19,133.272115,True
9.7,13,133.502627,True
8.9,21,133.874833,True
9.3,17,134.176733,True
10.2,8,134.322979,True
8.7,23,134.724264,True
9.9,11,134.921832,True
9.8,12,135.132947,True
9.3,17,135.442477,True
9.3,17,135.754023,True
-4.0,40,136.480295,False
9.5,15,136.768562,True
8.9,21,137.16036,True
9.9,11,137.372283,True
-4.0,40,138.132497,False
10.1,9,138.294592,True
8.5,25,138.760019,True
10.2,8,138.907631,True
9.1,19,139.248995,True
-4.0,40,140.086313,False
9.2,18,140.426975,True
8.5,25,140.856622,True
8.1,29,141.393162,True
9.5,15,141.689435,True
10.2,8,141.833555,True
8.5,25,142.297614,True
8.8,22,142.705711,True
10.1,9,142.881641,True
-4.0,40,143.625555,False
9.2,18,143.964271,True
9.8,12,144.186255,True
10.0,10,144.361001,True
9.1,19,144.70982,True
9.9,11,144.895184,True
8.4,26,145.371292,True
9.4,16,145.662076,True
9.3,17,145.974668,True
9.6,14,203.564622,True
9.9,11,203.782097,True
9.6,14,204.049482,True
9.7,13,204.287871,True
9.7,13,204.535919,True
10.2,8,204.693054,True
9.8,12,204.9345,True
9.8,12,205.152895,True
8.5,25,205.613517,True
9.1,19,205.965371,True
9.1,19,206.31425,True
10.1,9,206.47549,True
9.1,19,206.811807,True
9.7,13,207.039928,True
9.7,13,207.266007,True
10.2,8,207.404307,True
10.0,10,207.590189,True
10.1,9,207.725345,True
10.0,10,207.907058,True
10.0,10,208.083725,True
9.5,15,208.358501,True
9.4,16,208.763203,True
9.8,12,208.986116,True
10.2,8,209.151589,True
9.4,16,209.435684,True
10.1,9,209.606926,True
10.0,10,209.803738,True
10.2,8,209.960872,True
10.1,9,210.137,True
9.2,18,210.471912,True
9.8,12,210.687805,True
10.2,8,210.831892,True
10.2,8,210.967641,True
10.0,10,211.154798,True
7.4,36,211.816899,True
9.4,16,212.08797,True
9.7,13,212.321185,True
9.5,15,212.59492,True
10.2,8,212.732195,True
9.9,11,212.935094,True
9.8,12,213.151143,True
9.7,13,213.393772,True
9.7,13,213.617726,True
10.0,10,213.81158,True
9.7,13,214.045392,True
10.2,8,214.198091,True
-4.0,40,214.923593,False
