#{"t_start": 1685153437.0389152, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
8.9,21,11.419414,True
-3.0,30,11.967812,False
-3.0,30,12.404662,False
-3.0,30,12.808628,False
-3.0,30,13.169155,False
-3.0,30,13.57055,False
-3.0,30,13.964899,False
-3.0,30,14.359341,False
8.3,27,14.684824,True
9.5,15,14.884027,True
8.9,21,15.162185,True
-3.0,30,15.578361,False
-3.0,30,16.035601,False
-3.0,30,16.522341,False
-3.0,30,17.007272,False
-3.0,30,17.503587,False
-3.0,30,18.031318,False
-3.0,30,18.595536,False
-3.0,30,19.17261,False
-3.0,30,19.722976,False
-3.0,30,20.269227,False
8.1,29,20.777566,True
-3.0,30,21.502373,False
-3.0,30,22.051071,False
-3.0,30,22.607602,False
8.8,22,22.998369,True
-3.0,30,23.544535,False
-3.0,30,24.100862,False
-3.0,30,24.655961,False
-3.0,30,25.202279,False
-3.0,30,25.754731,False
-3.0,30,26.313485,False
-3.0,30,26.873223,False
-3.0,30,27.445908,False
-3.0,30,27.997874,False
8.2,28,28.537585,True
-3.0,30,29.095555,False
-3.0,30,29.658062,False
-3.0,30,30.236275,False
9.5,15,30.510668,True
-3.0,30,31.090628,False
-3.0,30,31.647997,False
-3.0,30,32.195661,False
9.2,18,32.531009,True
-3.0,30,33.224136,False
9.9,11,33.439232,True
-3.0,30,33.963036,False
-3.0,30,34.490042,False
8.7,23,34.876978,True
-3.0,30,35.418583,False
-3.0,30,35.978257,False
9.7,13,36.209289,True
-3.0,30,36.783961,False
-3.0,30,37.327454,False
-3.0,30,37.864563,False
-3.0,30,38.417808,False
-3.0,30,38.961297,False
-3.0,30,39.534609,False
-3.0,30,40.065475,False
9.1,19,40.40461,True
-3.0,30,40.953532,False
-3.0,30,41.510222,False
-3.0,30,42.079908,False
-3.0,30,42.634501,False
-3.0,30,43.20729,False
-3.0,30,43.74328,False
8.7,23,44.165669,True
-3.0,30,44.906543,False
-3.0,30,45.485107,False
-3.0,30,46.06445,False
-3.0,30,46.629438,False
-3.0,30,47.169496,False
-3.0,30,107.467667,False
-3.0,30,108.046813,False
9.8,12,108.273887,True
-3.0,30,108.842436,False
9.7,13,109.097211,True
-3.0,30,109.641588,False
9.1,19,110.005983,True
-3.0,30,110.561666,False
8.3,27,111.068585,True
-3.0,30,111.645367,False
-3.0,30,112.199714,False
9.0,20,112.578836,True
-3.0,30,113.135228,False
-3.0,30,113.693547,False
8.2,28,114.221046,True
-3.0,30,114.783868,False
9.5,15,115.068874,True
8.8,22,115.501615,True
-3.0,30,116.239644,False
9.0,20,116.604209,True
8.5,25,117.091703,True
-3.0,30,117.669701,False
-3.0,30,118.245182,False
9.8,12,118.481766,True
-3.0,30,119.053317,False
-3.0,30,119.631257,False
-3.0,30,120.207958,False
-3.0,30,120.745396,False
-3.0,30,121.305694,False
-3.0,30,121.888871,False
8.6,24,122.341089,True
-3.0,30,122.921974,False
-3.0,30,123.506648,False
8.6,24,123.949589,True
8.3,27,124.454942,True
-3.0,30,125.038075,False
-3.0,30,125.59263,False
-3.0,30,126.179474,False
-3.0,30,126.743143,False
-3.0,30,127.318696,False
-3.0,30,127.88952,False
-3.0,30,128.625771,False
9.2,18,128.950333,True
