#{"t_start": 1685153437.175122, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-1.5,15,11.16678,False
-1.5,15,11.454149,False
-1.5,15,11.718506,False
-1.5,15,11.964504,False
10.3,7,12.075109,True
-1.5,15,12.285426,False
-1.5,15,12.499572,False
-1.5,15,12.686367,False
-1.5,15,12.865261,False
-1.5,15,13.046312,False
-1.5,15,13.248576,False
-1.5,15,13.447603,False
-1.5,15,13.638874,False
-1.5,15,13.843274,False
-1.5,15,14.053338,False
-1.5,15,14.236127,False
-1.5,15,14.417136,False
-1.5,15,14.616376,False
10.6,4,14.663517,True
-1.5,15,14.85552,False
-1.5,15,15.050744,False
10.3,7,15.141031,True
-1.5,15,15.34682,False
10.5,5,15.426049,True
-1.5,15,15.655368,False
-1.5,15,15.885812,False
-1.5,15,16.123328,False
-1.5,15,16.372337,False
-1.5,15,16.623677,False
-1.5,15,16.855572,False
-1.5,15,17.09124,False
-1.5,15,17.347104,False
-1.5,15,17.621728,False
10.3,7,17.735451,True
-1.5,15,18.002462,False
-1.5,15,18.282657,False
10.0,10,18.477314,True
-1.5,15,18.777972,False
-1.5,15,19.053302,False
-1.5,15,19.331234,False
-1.5,15,19.604193,False
-1.5,15,19.870749,False
-1.5,15,20.1487,False
-1.5,15,20.414198,False
-1.5,15,20.679207,False
-1.5,15,21.112875,False
-1.5,15,21.396284,False
-1.5,15,21.670434,False
-1.5,15,21.954306,False
-1.5,15,22.239219,False
-1.5,15,22.512327,False
-1.5,15,22.780252,False
-1.5,15,23.048548,False
-1.5,15,23.315099,False
-1.5,15,23.598747,False
-1.5,15,23.875264,False
-1.5,15,24.156447,False
-1.5,15,24.427598,False
9.7,13,24.6753,True
10.2,8,24.810678,True
-1.5,15,25.084253,False
-1.5,15,25.362151,False
-1.5,15,25.634283,False
-1.5,15,25.92491,False
-1.5,15,26.196373,False
-1.5,15,26.489233,False
-1.5,15,26.759268,False
-1.5,15,27.047698,False
-1.5,15,27.330218,False
-1.5,15,27.587687,False
10.7,3,27.649592,True
-1.5,15,27.944664,False
-1.5,15,28.228071,False
-1.5,15,28.518386,False
-1.5,15,28.793498,False
-1.5,15,29.074059,False
-1.5,15,29.356719,False
-1.5,15,29.633819,False
-1.5,15,29.918191,False
-1.5,15,30.210374,False
-1.5,15,30.49692,False
-1.5,15,30.789429,False
