#{"t_start": 1685223618.1454756, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
0.0,125,154.92639,0,1,0
17.0,11,155.020477,0,1,0
4.0,125,286.450343,0,2,0
10.0,65,349.153532,0,1,0
14.0,50,383.435221,0,1,0
15.0,25,395.925246,0,1,0
19.0,15,426.73122,6,1,0.95
31.0,38,445.226357,0,2,0
0.0,44,482.156993,0,0,0
19.0,67,501.356949,0,2,0
13.0,52,544.762552,0,1,0
1.0,93,658.999267,0,1,0
27.0,29,710.262991,18,2,0.0
19.0,18,722.655451,0,1,0
16.0,26,749.835417,5,1,0.05
-1.0,46,798.398267,2,1,0.8
33.0,76,942.65588,13,1,0.35
14.0,125,1027.498877,0,2,0
5.0,97,1136.295804,0,0,0
1.0,105,1249.005103,0,1,0
9.0,32,1286.719684,0,2,0
30.0,32,1333.897193,6,1,0.05
34.0,15,1367.728256,10,1,0.0
19.0,38,1394.421888,0,1,0
9.0,28,1406.40476,0,1,0
22.0,27,1454.643093,0,1,0
17.0,40,1479.053447,0,2,0
-7.0,110,1554.886297,3,1,0.7
19.0,125,1633.372816,0,2,0
15.0,108,1736.180548,0,0,0
18.0,32,1756.774871,0,1,0
19.0,19,1768.975751,0,1,0
18.0,73,1846.857727,13,1,0.0
19.0,39,1879.614644,0,1,0
19.0,40,1915.965979,0,1,0
38.0,15,1928.295778,10,1,0.0
5.0,28,1928.49402,0,0,0
14.0,15,1941.037014,0,2,0
0.0,104,2051.243319,2,1,0.8
27.0,27,2084.978262,0,2,0
18.0,25,2097.70097,0,2,0
15.0,13,2106.868828,0,1,0
10.0,29,2154.914953,0,1,0
34.0,33,2210.084769,14,1,0.0
4.0,16,2234.073605,0,1,0
19.0,26,2259.030026,0,1,0
33.0,14,2294.254734,0,1,0
25.0,23,2294.419996,0,1,0
5.0,125,2479.686241,0,1,0
26.0,21,2487.460853,0,1,0
25.0,11,2498.14285,7,1,0.4
5.0,71,2518.497526,0,1,0
5.0,29,2542.99501,0,0,0
15.0,16,2556.556532,0,1,0
27.0,23,2569.159088,0,2,0
5.0,44,2630.570054,0,1,0
19.0,16,2654.016394,3,1,0.1
10.0,86,2748.936466,0,2,0
11.0,47,2833.15193,0,1,0
10.0,89,2899.738479,0,1,0
23.0,35,2922.180558,0,1,0
14.0,17,2943.062481,0,1,0
30.0,23,2979.700963,0,1,0
20.0,42,3025.856122,0,1,0
14.0,13,3025.972405,0,1,0
24.0,21,3050.505846,0,2,0
9.0,32,3087.229389,0,2,0
16.0,31,3133.382984,7,1,0.0
24.0,121,3243.450673,0,1,0
11.0,32,3288.136466,0,0,0
16.0,69,3342.005948,0,1,0
14.0,43,3378.874741,0,1,0
8.0,125,3490.447812,0,1,0
16.0,54,3529.512269,6,1,0.1
9.0,52,3569.827265,0,1,0
9.0,16,3579.125843,0,1,0
19.0,52,3638.623999,0,1,0
15.0,25,3675.113029,0,2,0
1.0,40,3750.297937,0,0,0
19.0,43,3787.590029,0,1,0
28.0,24,3824.400887,11,1,0.0
14.0,21,3836.910174,0,1,0
20.0,25,3837.105469,0,0,0
14.0,13,3890.418656,0,1,0
29.0,20,3924.73482,5,1,0.05
9.0,20,3937.184996,0,1,0
13.0,27,3950.355915,0,1,0
12.0,59,4058.447106,0,1,0
24.0,15,4095.239625,0,1,0
34.0,18,4106.756143,0,2,0
9.0,52,4170.288143,0,1,0
19.0,12,4203.249422,0,1,0
19.0,35,4265.236878,15,2,0.0
10.0,124,4355.357423,0,1,0
9.0,17,4391.008719,0,1,0
11.0,33,4419.284026,0,2,0
5.0,14,4419.399738,0,1,0
5.0,28,4444.190052,0,2,0
19.0,39,4487.562766,0,1,0
6.0,33,4509.271952,0,1,0
10.0,125,4643.202685,0,1,0
14.0,49,4692.140131,0,1,0
4.0,125,4826.77204,0,1,0
15.0,63,4907.047791,0,0,0
12.0,41,4917.007793,0,1,0
19.0,4,4929.283496,14,2,0.0
15.0,15,4941.738268,0,1,0
12.0,125,5109.170856,0,1,0
16.0,4,5120.400369,5,2,0.1
14.0,14,5143.77512,0,1,0
15.0,40,5168.197633,0,1,0
23.0,18,5176.910726,0,1,0
27.0,31,5186.857553,0,1,0
23.0,26,5198.50748,0,1,0
23.0,10,5210.914879,9,1,0.0
10.0,31,5277.099524,0,1,0
22.0,28,5300.749767,9,1,0.15
5.0,125,5415.62879,0,1,0
20.0,27,5439.999876,0,0,0
19.0,22,5452.527632,0,1,0
9.0,125,5536.774877,0,1,0
33.0,82,5630.173658,15,1,0.0
8.0,125,5746.286771,0,1,0
4.0,66,5849.229253,0,1,0
28.0,23,5860.645307,6,1,0.15
19.0,30,5861.01772,0,1,0
15.0,21,5873.512449,0,0,0
13.0,20,5884.768674,0,1,0
23.0,18,5884.893833,0,1,0
10.0,23,5886.142266,0,0,0
18.0,28,5898.723484,0,1,0
24.0,14,5911.223064,0,1,0
11.0,56,5978.117475,0,0,0
24.0,10,5992.664962,0,1,0
14.0,55,6016.909093,0,1,0
0.0,93,6162.487989,0,0,0
19.0,18,6162.608286,0,2,0
18.0,23,6197.914951,0,1,0
18.0,35,6214.161471,0,1,0
28.0,14,6224.781741,9,1,0.3
25.0,20,6248.715194,8,1,0.15
15.0,13,6248.825203,0,1,0
14.0,13,6256.448812,7,1,0.55
15.0,26,6256.663376,0,1,0
8.0,61,6283.106936,0,1,0
12.0,20,6318.278049,0,1,0
29.0,32,6351.54208,0,1,0
14.0,25,6356.561078,0,1,0
