#{"t_start": 1683889033.997309, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
1.0,13,7.233498,11,2,0.95
20.0,18,7.462515,0,1,0
10.0,20,24.198241,0,2,0
22.0,32,80.989189,0,2,0
11.0,65,204.678315,0,2,0
14.0,11,204.762271,0,2,0
24.0,21,238.104884,0,1,0
14.0,15,275.503226,0,2,0
11.0,33,348.181338,5,1,0.05
20.0,18,381.121788,0,1,0
15.0,23,417.722865,0,4,0
14.0,34,447.84576,0,1,0
11.0,16,469.052161,0,2,0
11.0,28,492.091038,0,2,0
15.0,17,509.746931,0,1,0
1.0,37,523.899001,0,2,0
26.0,21,527.127664,0,2,0
2.0,48,602.120561,0,1,0
14.0,10,617.896482,0,1,0
17.0,61,692.028979,0,2,0
21.0,12,726.943286,0,3,0
10.0,14,761.313591,0,1,0
2.0,30,793.931453,0,2,0
21.0,17,836.792238,0,2,0
5.0,23,857.231928,0,1,0
13.0,12,873.365319,0,2,0
29.0,12,873.937107,0,1,0
5.0,23,878.306305,0,1,0
14.0,21,912.157438,0,2,0
27.0,18,928.963463,0,3,0
7.0,62,979.962252,0,3,0
15.0,54,985.779456,0,1,0
5.0,20,1004.216619,0,3,0
7.0,26,1052.542296,0,2,0
12.0,23,1061.83478,0,1,0
20.0,15,1075.664205,0,2,0
25.0,18,1091.937561,0,1,0
12.0,112,1256.143953,0,3,0
25.0,37,1292.165362,7,1,0.2
10.0,21,1308.97195,0,1,0
29.0,28,1390.306952,0,1,0
16.0,16,1409.875231,0,1,0
7.0,35,1416.389013,0,2,0
7.0,19,1449.233776,0,2,0
19.0,24,1544.938628,0,2,0
-4.0,30,1589.077835,0,3,0
19.0,18,1595.165746,0,2,0
3.0,24,1614.12385,0,1,0
29.0,18,1630.52797,0,1,0
22.0,21,1695.287309,0,2,0
24.0,16,1713.938987,0,1,0
29.0,15,1744.840719,0,1,0
0.0,16,1750.069294,0,2,0
7.0,16,1765.719059,0,2,0
4.0,48,1842.904245,0,1,0
17.0,21,1859.617961,0,2,0
24.0,17,1863.415234,0,1,0
9.0,10,1879.699173,0,1,0
5.0,12,1880.459631,0,2,0
26.0,30,1983.146871,0,2,0
12.0,28,2062.787554,0,2,0
10.0,53,2142.591721,0,3,0
17.0,13,2170.527122,0,2,0
5.0,16,2202.823637,0,3,0
11.0,36,2290.134742,0,2,0
14.0,17,2334.66631,0,3,0
14.0,16,2350.636485,0,1,0
20.0,14,2353.820564,0,2,0
21.0,20,2389.643787,0,2,0
0.0,14,2390.859122,0,1,0
9.0,30,2402.160459,0,2,0
0.0,67,2504.482097,0,2,0
16.0,10,2584.816228,0,2,0
19.0,25,2649.103412,0,1,0
8.0,19,2697.765555,6,1,0.7
15.0,30,2778.392894,0,1,0
15.0,16,2778.534227,0,1,0
11.0,18,2810.241925,0,1,0
15.0,12,2810.830444,0,3,0
30.0,18,2843.262492,0,1,0
8.0,27,2875.969533,0,1,0
17.0,19,2963.163141,0,1,0
34.0,25,2990.825103,0,4,0
42.0,29,3079.662057,16,2,0.45
9.0,16,3121.287095,0,2,0
26.0,21,3125.299644,0,3,0
15.0,20,3130.725736,0,2,0
3.0,24,3217.578514,0,2,0
15.0,12,3227.628452,14,1,0.65
19.0,17,3250.240175,0,1,0
14.0,13,3282.503997,0,1,0
9.0,27,3284.67588,0,1,0
16.0,36,3286.279451,0,2,0
15.0,18,3301.157116,0,2,0
33.0,21,3346.928129,6,1,0.05
27.0,42,3399.196262,0,2,0
19.0,28,3439.511494,0,1,0
10.0,19,3490.506736,0,1,0
2.0,19,3519.579046,3,1,1.0
0.0,40,3566.33136,0,3,0
15.0,15,3603.630195,0,1,0
15.0,18,3639.536071,0,2,0
24.0,15,3639.681452,0,2,0
21.0,28,3682.066887,0,2,0
5.0,14,3711.560281,0,0,0
7.0,112,3901.277789,0,2,0
14.0,19,3963.418392,0,2,0
22.0,24,3965.075441,0,2,0
26.0,20,3997.88924,0,1,0
16.0,16,4040.637803,0,2,0
14.0,25,4061.402284,0,1,0
6.0,52,4163.077287,7,1,1.0
7.0,30,4227.759965,0,2,0
7.0,44,4318.364888,0,1,0
19.0,21,4337.710933,0,2,0
12.0,14,4362.625732,0,2,0
12.0,20,4428.221384,0,2,0
14.0,21,4471.717126,0,3,0
8.0,17,4473.026681,0,1,0
24.0,18,4544.571031,0,1,0
19.0,20,4545.039556,0,1,0
24.0,13,4561.858008,0,1,0
8.0,14,4562.46017,0,1,0
6.0,25,4562.700428,0,4,0
8.0,36,4584.638855,0,1,0
27.0,36,4609.056568,8,2,0.0
20.0,26,4630.766752,0,2,0
4.0,45,4664.962453,0,1,0
9.0,91,4834.461753,0,2,0
12.0,56,4986.397698,0,1,0
7.0,34,5020.577016,0,2,0
4.0,40,5054.830612,0,1,0
9.0,56,5097.771352,0,2,0
24.0,25,5128.394441,0,1,0
17.0,17,5153.537138,0,0,0
10.0,15,5154.379861,0,2,0
16.0,38,5229.859382,0,2,0
16.0,36,5269.165245,0,2,0
11.0,17,5321.025134,0,3,0
10.0,21,5342.303371,0,0,0
17.0,31,5375.84496,0,2,0
31.0,23,5401.382488,0,2,0
19.0,38,5440.618561,17,2,0.95
17.0,16,5499.410748,0,1,0
3.0,27,5546.284697,0,1,0
25.0,18,5566.795105,0,2,0
20.0,14,5567.012877,0,2,0
7.0,16,5567.793188,0,2,0
16.0,46,5639.15786,0,2,0
7.0,19,5672.49545,0,3,0
7.0,84,5824.564187,0,2,0
14.0,10,5824.653454,0,1,0
9.0,16,5870.683054,0,1,0
-37.0,38,5976.548805,0,2,0
7.0,59,6054.134471,0,1,0
4.0,20,6084.477565,0,1,0
16.0,27,6099.362947,0,3,0
16.0,15,6154.897939,0,3,0
11.0,42,6192.731552,0,2,0
7.0,109,6427.025582,0,2,0
9.0,43,6453.517292,0,2,0
4.0,16,6483.837461,0,1,0
17.0,22,6521.79863,0,2,0
15.0,29,6528.644629,0,3,0
21.0,13,6528.748749,0,2,0
-2.0,77,6694.706206,0,2,0
4.0,21,6694.969113,0,1,0
11.0,19,6699.676778,0,3,0
12.0,22,6759.802059,0,2,0
15.0,20,6775.929448,0,2,0
25.0,13,6808.235419,0,0,0
4.0,44,6889.323356,0,2,0
12.0,42,7019.068252,0,2,0
20.0,26,7030.994842,8,1,0.35
12.0,18,7078.630041,0,2,0
7.0,16,7109.151448,0,1,0
26.0,13,7109.986889,0,1,0
14.0,29,7179.367826,0,1,0
19.0,42,7225.151742,0,1,0
15.0,14,7273.479393,0,2,0
21.0,22,7289.679786,0,2,0
11.0,34,7417.589503,0,3,0
14.0,19,7531.916682,8,1,0.05
29.0,56,7601.700127,12,2,0.5
22.0,25,7624.85568,0,1,0
16.0,12,7624.949688,0,2,0
16.0,21,7642.559202,0,1,0
11.0,41,7666.758186,0,2,0
2.0,53,7788.738829,0,4,0
5.0,14,7822.05128,0,1,0
12.0,17,7823.043568,0,1,0
21.0,17,7839.297565,0,1,0
20.0,19,7855.922723,0,2,0
23.0,11,7871.796818,0,2,0
16.0,19,7934.260194,0,2,0
9.0,30,7987.866066,0,1,0
10.0,17,8066.703076,0,2,0
5.0,115,8230.855009,0,0,0
16.0,28,8247.028296,0,2,0
7.0,23,8308.727177,0,2,0
13.0,6,8341.072134,6,1,0.15
5.0,19,8355.202421,0,3,0
11.0,18,8371.473909,0,3,0
5.0,29,8406.460938,0,2,0
7.0,29,8454.692361,0,2,0
6.0,13,8467.438313,0,2,0
17.0,41,8533.744015,0,2,0
11.0,41,8716.115292,0,2,0
5.0,21,8748.346184,0,1,0
14.0,19,8785.664351,0,1,0
21.0,15,8858.466705,11,1,0.0
14.0,20,8895.20075,0,3,0
20.0,16,8895.341842,0,0,0
15.0,16,8895.725444,0,1,0
11.0,14,8896.025259,0,3,0
28.0,17,8930.184227,12,1,0.1
9.0,26,8953.653801,0,2,0
26.0,39,9067.407175,16,2,0.05
14.0,19,9099.794767,0,1,0
12.0,26,9143.132858,0,1,0
9.0,47,9181.858892,0,2,0
16.0,13,9185.384987,0,2,0
26.0,33,9213.67682,0,2,0
16.0,37,9229.958499,0,3,0
24.0,10,9254.565392,0,1,0
16.0,41,9288.954379,0,2,0
19.0,23,9305.268455,0,1,0
17.0,29,9435.505882,0,2,0
15.0,31,9450.323762,0,2,0
5.0,58,9523.432757,0,2,0
5.0,60,9563.015765,0,3,0
16.0,41,9619.114687,0,3,0
12.0,32,9685.017184,0,2,0
16.0,25,9701.225984,0,2,0
18.0,48,9833.087579,0,3,0
9.0,29,9833.939792,0,2,0
19.0,11,9850.161567,0,1,0
14.0,17,9885.696039,0,1,0
14.0,17,9887.521516,0,1,0
35.0,13,9898.580716,7,1,0.45
9.0,24,9915.713343,0,1,0
21.0,21,9932.667216,0,2,0
4.0,23,9949.4188,0,2,0
16.0,11,9992.445089,0,3,0
9.0,32,10034.874407,0,1,0
24.0,23,10067.282565,8,1,0.3
4.0,17,10098.943773,0,1,0
24.0,17,10103.052394,0,1,0
