#{"t_start": 1683889033.4636428, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
15.0,16,7.797051,0,1,0
12.0,28,10.25842,0,1,0
18.0,15,24.793857,0,1,0
15.0,17,58.90125,0,0,0
21.0,16,99.690747,0,2,0
20.0,15,166.883232,0,2,0
14.0,24,199.236369,0,1,0
26.0,16,205.205821,0,2,0
11.0,28,238.604996,0,1,0
21.0,15,275.985812,0,2,0
15.0,125,469.541167,0,3,0
15.0,15,476.338078,0,1,0
3.0,29,510.244352,4,1,1.0
10.0,33,524.356375,0,1,0
24.0,20,524.602357,0,1,0
20.0,24,564.734106,12,2,0.1
17.0,13,581.266603,0,3,0
14.0,45,644.360365,0,1,0
24.0,17,660.134955,0,1,0
16.0,30,692.564094,0,2,0
3.0,79,853.668058,0,1,0
20.0,28,873.894169,0,2,0
10.0,55,912.672505,0,3,0
15.0,42,952.839438,0,1,0
17.0,18,956.937421,0,1,0
10.0,32,980.61183,0,1,0
19.0,36,986.252954,0,1,0
16.0,22,1004.687245,0,1,0
32.0,8,1036.810217,19,2,0.05
5.0,14,1052.96668,0,2,0
24.0,53,1076.239143,0,2,0
-2.0,34,1139.558578,2,1,1.0
19.0,43,1165.506261,0,1,0
22.0,22,1241.010026,13,1,0.0
30.0,19,1241.267644,0,3,0
20.0,22,1261.852342,0,2,0
13.0,35,1293.30224,0,3,0
14.0,12,1309.551613,0,1,0
16.0,21,1390.801436,16,1,0.0
9.0,75,1449.79014,0,1,0
12.0,19,1545.445007,0,2,0
16.0,17,1545.627852,0,3,0
2.0,20,1589.653699,0,1,0
2.0,50,1630.755492,0,1,0
-2.0,36,1698.79054,7,1,0.9
19.0,16,1745.29724,0,1,0
3.0,20,1750.573069,0,2,0
26.0,18,1766.192944,0,3,0
18.0,29,1827.209003,0,1,0
7.0,20,1843.457329,0,2,0
14.0,58,1880.319464,0,1,0
-2.0,24,1974.670005,0,1,0
12.0,36,2063.335988,0,1,0
2.0,78,2203.321815,0,3,0
16.0,13,2248.992205,0,1,0
10.0,39,2306.969237,0,2,0
9.0,60,2391.298444,0,3,0
4.0,17,2392.567384,4,1,1.0
7.0,26,2402.749252,0,2,0
10.0,33,2405.746478,0,1,0
22.0,18,2448.805548,0,1,0
24.0,8,2505.000999,12,2,0.05
29.0,14,2585.369285,0,1,0
36.0,35,2679.914033,21,2,0.0
12.0,20,2714.137463,0,2,0
7.0,12,2778.87799,0,1,0
14.0,24,2779.075524,0,1,0
7.0,10,2810.704408,0,1,0
23.0,10,2811.299654,0,1,0
0.0,33,2876.303825,0,2,0
14.0,64,2991.370818,0,1,0
15.0,16,3019.60087,0,1,0
19.0,20,3111.624481,0,1,0
10.0,17,3122.996142,0,1,0
5.0,46,3170.652672,0,2,0
21.0,14,3218.159991,0,1,0
12.0,12,3228.187556,0,2,0
11.0,45,3283.238352,0,0,0
22.0,24,3286.134607,0,2,0
11.0,16,3286.769766,0,2,0
31.0,27,3315.642834,0,3,0
10.0,8,3315.959496,0,1,0
17.0,15,3347.553115,0,2,0
14.0,16,3364.814109,0,2,0
26.0,29,3402.545585,0,2,0
23.0,51,3519.412875,14,2,0.2
24.0,27,3538.360675,0,2,0
19.0,16,3566.831198,0,1,0
4.0,13,3599.278578,0,2,0
13.0,43,3656.291923,0,2,0
24.0,22,3672.670974,0,1,0
19.0,12,3695.693602,8,1,0.65
25.0,20,3755.535588,0,1,0
-2.0,42,3792.492915,7,2,0.8
10.0,10,3792.596455,0,2,0
10.0,31,3864.251814,0,1,0
7.0,98,4041.239593,0,2,0
19.0,11,4057.356871,0,2,0
10.0,23,4098.867487,0,1,0
30.0,18,4131.886163,0,3,0
29.0,27,4195.722306,0,1,0
19.0,15,4228.159765,0,1,0
14.0,18,4228.505463,0,1,0
-21.0,29,4318.874823,15,2,0.0
14.0,50,4399.474797,8,2,0.05
30.0,6,4428.731566,13,2,0.25
24.0,23,4472.278224,0,1,0
28.0,18,4488.360419,11,2,0.15
15.0,22,4545.162467,0,3,0
10.0,21,4546.206105,0,3,0
12.0,44,4563.216438,0,2,0
14.0,32,4585.120174,0,1,0
10.0,23,4585.326205,0,2,0
10.0,16,4593.530185,0,1,0
5.0,7,4613.462908,7,1,0.8
12.0,26,4631.3536,0,2,0
15.0,35,4665.444916,0,2,0
10.0,23,4757.950538,0,1,0
35.0,40,4818.288415,19,2,0.0
21.0,28,4834.915334,0,2,0
23.0,18,4875.319353,9,1,0.0
6.0,44,4986.93355,0,1,0
12.0,27,5020.329297,0,1,0
24.0,24,5021.230453,0,1,0
34.0,29,5065.850426,4,1,0.45
11.0,54,5098.340841,0,2,0
16.0,58,5170.955368,0,2,0
15.0,21,5186.913425,0,3,0
22.0,6,5214.416535,4,1,0.35
6.0,11,5241.97546,7,1,0.75
14.0,29,5259.663971,0,2,0
14.0,15,5291.660166,0,2,0
13.0,16,5329.928477,0,1,0
19.0,15,5344.672562,0,2,0
12.0,10,5360.133752,0,1,0
7.0,22,5389.076911,0,4,0
19.0,20,5401.948446,0,2,0
4.0,12,5405.261829,9,1,0.95
15.0,20,5435.913763,0,2,0
12.0,12,5495.020788,13,1,0.85
16.0,32,5546.81388,0,2,0
14.0,21,5567.338334,0,1,0
4.0,16,5567.603355,0,2,0
24.0,22,5585.784944,0,1,0
16.0,26,5639.538455,0,1,0
27.0,23,5671.447762,0,1,0
10.0,37,5720.753874,0,1,0
34.0,26,5813.864556,9,1,0.0
24.0,12,5819.092514,0,1,0
16.0,63,5923.992067,0,1,0
14.0,25,6020.161572,0,3,0
27.0,31,6036.657228,0,2,0
16.0,36,6084.977989,0,2,0
-2.0,42,6139.04612,0,1,0
15.0,12,6170.948719,0,2,0
5.0,36,6193.301547,0,2,0
17.0,26,6248.427797,0,1,0
7.0,66,6391.253085,0,1,0
8.0,16,6427.575196,0,3,0
5.0,125,6529.330118,0,1,0
5.0,41,6624.386489,0,1,0
-2.0,27,6692.19693,0,2,0
9.0,30,6695.544087,0,1,0
15.0,16,6700.221672,0,3,0
16.0,18,6760.317017,0,2,0
7.0,15,6776.367491,0,2,0
15.0,21,6808.770314,0,2,0
0.0,39,6889.811548,0,3,0
32.0,28,6955.423616,8,2,0.35
14.0,17,7003.649369,0,1,0
19.0,19,7019.799921,0,2,0
11.0,29,7079.186362,0,2,0
3.0,31,7110.609683,0,2,0
5.0,22,7157.15386,0,1,0
15.0,43,7225.663176,0,2,0
10.0,18,7289.944035,0,1,0
33.0,21,7303.831989,8,2,0.2
14.0,45,7482.657332,0,1,0
0.0,90,7625.402978,0,3,0
26.0,13,7625.518326,0,2,0
6.0,15,7643.061074,0,2,0
4.0,18,7658.513622,0,1,0
10.0,31,7704.366826,0,0,0
24.0,12,7740.871995,0,1,0
0.0,18,7773.004363,0,2,0
10.0,75,7839.985939,0,1,0
26.0,16,7871.639019,0,1,0
15.0,37,7940.321725,0,2,0
15.0,33,8067.232081,6,1,0.0
14.0,17,8112.65068,0,1,0
10.0,28,8170.777288,0,2,0
20.0,17,8187.374985,8,1,0.15
17.0,27,8214.57428,0,2,0
27.0,50,8247.24702,7,1,0.05
13.0,17,8276.889354,0,1,0
5.0,17,8326.452773,0,2,0
22.0,16,8342.371185,0,1,0
19.0,65,8425.231449,0,1,0
17.0,44,8468.719869,0,1,0
5.0,21,8534.238447,0,2,0
21.0,21,8659.996142,0,2,0
4.0,23,8716.651675,0,1,0
24.0,28,8779.756388,0,1,0
15.0,50,8895.754771,0,2,0
5.0,13,8895.876666,0,1,0
13.0,55,8947.069427,0,3,0
10.0,12,8953.177134,0,1,0
19.0,56,9084.124192,0,1,0
