#{"t_start": 1683889031.8006961, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
20.0,19,9.509626,0,1,0
33.0,42,26.464457,0,1,0
3.0,16,66.379367,4,1,0.75
31.0,25,142.292128,22,2,0.0
17.0,20,168.671282,0,2,0
-10.0,9,206.744481,6,1,0.9
11.0,11,206.835779,0,2,0
10.0,27,240.214452,0,1,0
14.0,41,283.218583,0,1,0
29.0,18,334.918452,0,1,0
17.0,29,383.420588,0,2,0
12.0,19,420.004968,0,1,0
15.0,22,434.77147,0,2,0
19.0,17,471.202729,0,1,0
-2.0,72,525.924419,0,2,0
14.0,21,526.221328,0,1,0
7.0,18,529.382149,0,2,0
9.0,29,590.703847,6,1,0.55
15.0,18,604.354022,0,2,0
4.0,35,661.781018,0,1,0
10.0,13,694.031395,0,2,0
13.0,113,859.40783,0,1,0
8.0,65,896.965266,0,1,0
11.0,18,931.023318,0,2,0
31.0,17,954.396443,8,2,0.65
29.0,19,954.584752,0,1,0
19.0,10,958.682492,0,2,0
21.0,22,982.158586,0,2,0
15.0,23,982.45686,0,1,0
1.0,16,987.840827,0,1,0
1.0,33,1006.393145,0,4,0
7.0,45,1063.970576,0,2,0
10.0,22,1077.871569,0,1,0
9.0,22,1108.632626,0,1,0
25.0,28,1141.343965,0,2,0
20.0,50,1195.0977,0,1,0
10.0,49,1280.011107,0,3,0
2.0,125,1418.722847,0,2,0
20.0,15,1467.52819,10,1,0.05
14.0,26,1547.198377,0,1,0
27.0,17,1591.211512,8,1,0.0
16.0,25,1597.369071,0,2,0
15.0,34,1632.403267,0,3,0
-16.0,26,1697.456782,8,1,0.1
10.0,49,1752.250119,0,1,0
9.0,17,1767.85371,0,2,0
10.0,18,1784.354142,0,0,0
10.0,11,1828.87058,0,1,0
24.0,16,1845.084832,0,1,0
7.0,21,1861.754616,0,2,0
17.0,27,1881.757178,0,3,0
8.0,24,1944.847542,0,0,0
17.0,12,1974.818564,0,2,0
5.0,27,2032.856878,0,2,0
24.0,16,2065.032114,0,2,0
6.0,47,2144.782988,0,1,0
29.0,93,2348.95857,12,2,0.4
16.0,25,2359.74966,0,2,0
19.0,14,2391.81679,0,2,0
26.0,18,2393.119967,0,2,0
5.0,20,2404.293829,0,1,0
17.0,34,2407.26709,0,2,0
20.0,37,2506.668673,0,3,0
22.0,18,2587.100313,0,2,0
20.0,14,2635.170973,0,2,0
22.0,21,2694.466345,0,1,0
5.0,40,2780.671427,0,2,0
21.0,20,2812.36262,0,2,0
5.0,59,2878.111289,0,2,0
17.0,14,2911.758357,0,2,0
23.0,8,2965.34749,13,2,0.2
17.0,21,2965.523515,0,2,0
4.0,20,3021.247131,0,1,0
17.0,12,3053.020024,0,2,0
11.0,21,3124.598928,0,3,0
10.0,31,3127.683667,0,2,0
19.0,17,3162.754264,0,1,0
16.0,32,3246.026791,11,1,0.0
15.0,18,3268.328495,0,1,0
19.0,11,3284.737568,0,2,0
3.0,26,3286.898915,0,1,0
12.0,24,3288.388786,0,2,0
19.0,15,3288.537168,0,1,0
21.0,19,3317.354406,0,2,0
12.0,50,3396.387036,0,3,0
6.0,21,3418.398332,6,1,0.7
5.0,45,3506.879453,0,1,0
11.0,92,3641.836105,0,2,0
16.0,21,3674.238672,0,2,0
19.0,19,3685.906858,0,1,0
22.0,22,3757.221057,0,2,0
10.0,40,3789.081312,0,0,0
30.0,14,3810.434814,19,3,0.0
27.0,30,3887.210179,14,1,0.1
42.0,13,3948.378379,22,2,0.2
7.0,41,3967.279175,0,2,0
27.0,34,4042.816762,9,2,0.35
5.0,125,4230.210738,0,2,0
12.0,31,4320.650056,0,1,0
20.0,26,4364.037237,0,1,0
22.0,58,4475.138769,0,1,0
5.0,10,4520.721777,0,3,0
17.0,25,4547.123292,0,1,0
13.0,21,4564.05459,0,1,0
4.0,125,4615.223389,0,1,0
3.0,39,4650.790255,0,1,0
19.0,32,4742.72957,0,1,0
0.0,20,4787.295493,0,2,0
10.0,32,4820.082868,0,2,0
20.0,11,4820.471097,0,1,0
10.0,17,4836.682485,0,0,0
-9.0,36,4980.60738,6,1,0.95
11.0,28,5017.426762,0,2,0
0.0,44,5038.972911,0,1,0
11.0,18,5057.022978,0,2,0
1.0,52,5099.87959,0,3,0
35.0,27,5130.55366,19,2,0.0
9.0,29,5156.495542,0,2,0
21.0,20,5172.695642,0,2,0
16.0,20,5216.132661,0,3,0
16.0,19,5243.728033,0,2,0
19.0,13,5259.770634,0,2,0
10.0,11,5279.73698,12,1,0.65
10.0,15,5326.785814,5,1,0.95
10.0,22,5344.539215,0,1,0
29.0,23,5377.960839,14,2,0.0
5.0,19,5390.807152,0,1,0
19.0,28,5406.935083,0,1,0
14.0,15,5437.530665,0,2,0
16.0,15,5490.336851,0,1,0
5.0,28,5548.446988,0,2,0
19.0,21,5568.982967,0,1,0
10.0,56,5635.757111,0,0,0
25.0,30,5657.073057,17,2,0.05
5.0,12,5674.703193,0,1,0
26.0,13,5690.907743,0,1,0
13.0,20,5747.911348,0,1,0
16.0,19,5765.178573,0,2,0
16.0,17,5820.759698,0,2,0
19.0,12,5820.969099,0,3,0
19.0,13,5826.853918,0,1,0
15.0,19,5888.958124,0,2,0
18.0,32,5973.725803,0,2,0
19.0,14,6021.85894,0,1,0
22.0,17,6038.185448,0,2,0
17.0,16,6039.978855,0,1,0
12.0,94,6193.829168,0,2,0
9.0,18,6194.864339,0,2,0
5.0,27,6234.12122,0,3,0
14.0,24,6314.202224,0,1,0
9.0,14,6329.722532,0,1,0
9.0,16,6360.443455,0,1,0
7.0,23,6409.034335,0,1,0
10.0,14,6429.259665,0,1,0
23.0,11,6445.479251,0,2,0
19.0,125,6579.419833,12,2,0.0
22.0,23,6609.316859,0,1,0
28.0,21,6676.980392,5,1,0.45
1.0,16,6696.898262,4,1,0.85
9.0,19,6697.136537,0,2,0
-3.0,12,6701.782188,5,1,0.85
29.0,33,6762.002567,0,1,0
22.0,27,6810.117905,0,2,0
-9.0,21,6856.745119,1,1,1.0
17.0,21,6891.401822,0,2,0
1.0,87,7049.287953,0,0,0
4.0,22,7111.359949,0,2,0
17.0,41,7181.549358,7,1,0.0
12.0,13,7194.565911,0,3,0
10.0,33,7243.552078,0,2,0
25.0,14,7291.612795,0,3,0
11.0,21,7305.513232,0,2,0
10.0,25,7403.348108,0,1,0
19.0,25,7518.7718,12,1,0.0
5.0,19,7543.121088,0,2,0
14.0,13,7562.425022,0,1,0
12.0,10,7577.560372,0,3,0
29.0,11,7593.790524,0,2,0
4.0,13,7609.187527,0,1,0
15.0,35,7627.229461,0,1,0
22.0,1,7644.624576,14,1,0.1
15.0,24,7644.873578,0,1,0
16.0,27,7668.904433,0,2,0
20.0,11,7722.041123,0,1,0
4.0,125,7882.939815,0,1,0
10.0,18,7936.460956,0,1,0
14.0,34,8020.666055,0,1,0
9.0,21,8085.025132,0,2,0
14.0,18,8172.27406,0,1,0
13.0,36,8189.055614,0,1,0
27.0,23,8201.048293,0,1,0
14.0,28,8233.044719,0,2,0
14.0,12,8233.179461,0,1,0
7.0,20,8264.050646,0,1,0
21.0,19,8310.91224,0,2,0
14.0,51,8379.549598,0,1,0
20.0,14,8394.953189,0,2,0
19.0,42,8469.200367,0,1,0
14.0,14,8469.943326,0,1,0
24.0,30,8535.874105,0,1,0
19.0,31,8702.163352,0,1,0
21.0,27,8750.431271,0,4,0
15.0,27,8787.844872,0,2,0
15.0,19,8876.756382,0,2,0
7.0,34,8897.565771,0,2,0
15.0,19,8897.963903,0,1,0
10.0,13,8898.468447,0,3,0
21.0,25,8948.829765,0,2,0
20.0,18,8971.191806,0,2,0
15.0,18,9027.034616,0,4,0
20.0,25,9069.750301,0,1,0
6.0,35,9145.310138,0,3,0
12.0,28,9183.221794,0,3,0
19.0,25,9184.284747,0,2,0
18.0,19,9187.908249,0,2,0
28.0,16,9204.168406,0,1,0
7.0,58,9256.798605,0,2,0
0.0,125,9452.539695,6,1,1.0
28.0,14,9461.593241,6,1,0.5
19.0,13,9494.702942,0,1,0
21.0,28,9525.644666,0,2,0
14.0,11,9539.139041,0,2,0
29.0,50,9565.236058,0,1,0
8.0,17,9588.947497,0,1,0
4.0,12,9621.176454,0,2,0
34.0,13,9621.40457,0,1,0
5.0,26,9671.218756,0,1,0
20.0,13,9687.343865,0,1,0
12.0,18,9703.455282,0,1,0
17.0,38,9820.387079,0,2,0
16.0,23,9835.471548,0,1,0
12.0,17,9836.166151,0,2,0
0.0,16,9869.139649,0,1,0
-5.0,14,9889.047886,3,1,1.0
20.0,13,9889.75459,0,1,0
