#{"t_start": 1673436047.5743093, "env_id": "sokoban-wide-v0"}
r,l,t
-16.0,23,2.821686
-42.0,22,3.362477
-42.0,23,3.796211
-38.0,25,4.360887
-21.0,28,4.957632
-29.0,21,5.346113
-13.0,25,5.763014
-33.0,22,6.174886
-1.0,21,6.560272
-30.0,23,7.082892
-25.0,26,7.511015
-20.0,27,8.230239
-8.0,28,8.811812
-18.0,30,9.438179
-26.0,24,9.885607
-35.0,24,10.409966
-7.0,23,10.829569
-24.0,25,11.264896
-7.0,27,11.83278
-19.0,22,12.239298
-22.0,21,12.636297
-41.0,25,13.314383
-26.0,26,13.870912
-37.0,29,14.325562
0.0,24,14.892217
-25.0,24,15.292779
-48.0,24,15.842837
-12.0,26,16.550205
-29.0,24,17.133316
-21.0,25,17.55974
-52.0,27,18.222125
-2.0,27,18.809653
-40.0,24,19.238065
2.0,25,19.678532
-15.0,24,20.234257
-14.0,28,20.786816
-2.0,26,21.224999
-18.0,28,21.796901
-17.0,27,22.392363
-34.0,24,22.863191
-40.0,21,23.353532
-15.0,26,23.933634
-9.0,25,24.360794
-52.0,23,24.890393
-40.0,24,25.292936
-4.0,33,25.934223
-16.0,33,26.664435
-11.0,26,27.117961
-6.0,29,27.701923
-26.0,28,28.393568
-15.0,20,28.783611
-41.0,29,29.326183
-18.0,25,29.777882
-41.0,22,30.299398
-15.0,27,30.748858
-21.0,25,31.339652
-38.0,24,31.78982
-36.0,26,32.348027
-42.0,24,32.884335
0.0,23,33.304961
-36.0,32,34.044867
-27.0,22,34.455739
8.0,26,34.922511
-72.0,20,35.309015
-30.0,28,35.951854
-28.0,27,36.549867
-34.0,25,36.967245
-36.0,30,37.56631
-47.0,25,38.217757
-10.0,22,38.771382
-10.0,23,39.247695
-32.0,23,39.812757
-5.0,22,40.208852
14.0,31,40.812983
-37.0,24,41.254028
-19.0,21,41.809701
-32.0,25,42.243533
-51.0,26,42.906431
-4.0,26,43.3803
-30.0,24,43.958175
-10.0,27,44.409392
-7.0,30,237.275114
-22.0,25,237.860722
-21.0,29,238.451846
-23.0,27,238.90905
-19.0,22,239.472124
-9.0,28,239.938085
-30.0,23,240.702792
-30.0,24,241.147509
-39.0,24,241.710538
-28.0,26,242.167219
-37.0,26,242.791874
-7.0,28,243.382983
5.0,25,243.839881
13.0,25,244.44907
16.0,27,244.887349
-27.0,28,245.468985
-49.0,23,246.018516
