#{"t_start": 1673436047.9167788, "env_id": "sokoban-wide-v0"}
r,l,t
-18.0,25,2.495634
-25.0,25,3.055757
-23.0,24,3.631937
-29.0,22,4.04544
-34.0,26,4.622493
-34.0,27,5.061752
-46.0,22,5.57311
-30.0,23,5.981972
-28.0,22,6.380263
-17.0,25,6.905479
-13.0,22,7.320474
-4.0,23,7.888227
-23.0,22,8.307415
-13.0,28,8.905138
-15.0,27,9.505386
-30.0,22,9.90481
-16.0,26,10.460169
6.0,21,10.862835
-12.0,25,11.298439
-46.0,22,11.696869
-16.0,25,12.243365
-7.0,24,12.779462
-11.0,28,13.36448
-34.0,30,13.959392
-29.0,27,14.54392
-39.0,24,14.945444
-36.0,25,15.501631
-44.0,27,16.214909
-7.0,24,16.79805
-9.0,23,17.212299
-19.0,26,17.867609
-13.0,25,18.307968
-26.0,24,18.866157
-9.0,27,19.321772
-9.0,24,19.880767
-35.0,24,20.282103
-13.0,33,20.897338
7.0,21,21.283629
-1.0,24,21.837281
-26.0,32,22.513777
-23.0,27,23.16881
-33.0,25,23.617148
-21.0,22,24.02495
3.0,27,24.57824
-39.0,20,24.962803
-30.0,23,25.397118
15.0,25,25.959108
-36.0,29,26.538279
-9.0,25,26.987995
-11.0,24,27.623266
0.0,25,28.070678
-28.0,25,28.614769
-18.0,30,29.173283
-30.0,23,29.602349
24.0,24,30.038295
-43.0,27,30.60529
-56.0,21,31.048916
-14.0,31,31.664116
-14.0,25,32.217418
-35.0,26,32.77192
-22.0,26,33.35805
-20.0,24,33.769603
-29.0,26,34.350971
4.0,21,34.761232
-1.0,25,35.308202
-25.0,21,35.787114
-31.0,26,36.233948
9.0,25,36.775834
-32.0,28,37.443367
-37.0,27,37.919217
-17.0,23,38.588611
-48.0,30,39.261871
-7.0,26,39.697265
-47.0,29,40.277147
-27.0,27,40.867594
-5.0,25,41.321773
-17.0,24,41.870871
-23.0,30,42.570806
-13.0,23,43.022244
-22.0,25,43.610151
-4.0,24,44.032647
20.0,27,236.884062
-11.0,30,237.507039
3.0,23,237.925443
-10.0,22,238.343949
7.0,23,238.775605
-9.0,21,239.333301
-42.0,24,239.926203
-30.0,26,240.559073
-29.0,26,241.006805
-28.0,21,241.415538
-2.0,23,241.989293
-10.0,28,242.489729
-19.0,25,243.060779
-34.0,24,243.51285
-13.0,30,244.148564
