#{"t_start": 1673436047.8347545, "env_id": "sokoban-wide-v0"}
r,l,t
-55.0,21,2.543774
-3.0,30,3.278033
-22.0,24,3.720846
-14.0,28,4.315449
-11.0,24,4.738713
-31.0,25,5.281827
-8.0,22,5.681724
-26.0,25,6.097467
-53.0,23,6.626972
-26.0,26,7.046258
-32.0,23,7.634109
-41.0,25,8.164508
-40.0,23,8.593675
-13.0,30,9.2174
-7.0,25,9.794042
-4.0,24,10.191147
-17.0,25,10.745995
-16.0,26,11.205591
-32.0,25,11.740941
-23.0,25,12.173009
-47.0,24,12.826329
-27.0,23,13.251536
-52.0,27,13.829307
-21.0,25,14.247847
-22.0,23,14.806088
-18.0,24,15.212122
-54.0,22,15.617052
-36.0,26,16.474815
-28.0,26,16.918999
-26.0,32,17.647089
-22.0,27,18.189516
-4.0,21,18.622551
-19.0,21,19.014211
-18.0,25,19.577082
-44.0,27,20.146987
-16.0,27,20.565756
-26.0,25,21.138844
-20.0,26,21.567273
-31.0,26,22.164863
-25.0,24,22.628859
-7.0,24,23.259831
-38.0,27,23.835683
-3.0,28,24.297735
0.0,23,24.812667
-48.0,23,25.23423
-26.0,21,25.648634
-19.0,27,26.216386
-10.0,25,26.645568
-24.0,20,27.060258
-27.0,22,27.465378
19.0,25,28.133347
17.0,24,28.550082
-18.0,27,29.077458
-30.0,24,29.525749
-37.0,24,30.063611
-47.0,22,30.477055
-18.0,26,31.072326
-24.0,23,31.517179
-57.0,30,32.103204
-15.0,23,32.631101
-13.0,31,33.249367
-12.0,24,33.790632
-32.0,27,34.243623
-54.0,25,34.827526
-53.0,26,35.382188
-18.0,25,35.89252
-38.0,26,36.459488
-10.0,26,36.887883
-4.0,28,37.556577
-38.0,27,38.156177
-24.0,21,38.761611
-28.0,25,39.195107
-17.0,26,39.755686
-11.0,25,40.188979
-29.0,25,40.749542
-25.0,25,41.206605
-9.0,27,41.787504
-24.0,20,42.187771
-14.0,23,42.700391
4.0,26,43.310577
-15.0,26,43.899142
-55.0,29,236.730832
-36.0,23,237.188916
-9.0,23,237.6187
-26.0,24,238.175452
-26.0,32,238.802843
-11.0,25,239.259827
1.0,22,239.678088
-3.0,31,240.64032
-38.0,26,241.088229
-15.0,28,241.674488
-2.0,29,242.310277
-44.0,29,242.932067
-37.0,23,243.367821
-31.0,25,244.001074
-21.0,22,244.390525
-21.0,23,244.804101
-23.0,26,245.483739
-20.0,26,245.950321
-32.0,24,246.498549
-29.0,25,246.935845
-23.0,22,247.362084
-10.0,24,247.945927
-24.0,24,248.416897
-1.0,24,248.991886
-36.0,28,249.446239
-10.0,28,250.104718
-31.0,23,250.608936
-42.0,24,251.162342
-8.0,27,251.746315
-10.0,23,252.202151
-29.0,21,252.635707
-13.0,24,253.088758
-24.0,23,253.665366
5.0,26,254.09749
-36.0,26,254.666162
5.0,24,255.109843
-13.0,25,255.674049
-43.0,27,256.14835
-45.0,27,256.895921
7.0,29,257.484608
-10.0,25,258.042937
-19.0,29,258.516585
-21.0,24,259.089902
17.0,23,259.508193
-32.0,31,260.102122
-29.0,26,260.689482
-15.0,28,261.277846
-34.0,23,261.808658
11.0,25,262.263764
2.0,24,262.851113
-17.0,23,263.320213
4.0,26,263.921465
-20.0,24,264.356649
0.0,23,264.788934
-38.0,20,265.180931
-40.0,24,265.745548
-11.0,28,266.339453
6.0,25,266.782387
-16.0,26,267.361581
-9.0,26,267.92178
-29.0,23,268.473902
-20.0,22,268.897732
5.0,22,269.323526
-14.0,24,269.788042
-12.0,22,270.334476
-9.0,23,270.758548
-6.0,29,271.43505
-10.0,22,271.855875
-9.0,29,272.454726
0.0,31,273.171701
6.0,22,273.598235
-14.0,29,274.20863
-23.0,23,274.629643
