#{"t_start": 1673436047.8655274, "env_id": "sokoban-wide-v0"}
r,l,t
-21.0,23,2.531012
10.0,26,3.099741
-35.0,24,3.677699
-16.0,25,4.110418
4.0,26,4.691463
-35.0,25,5.112764
-19.0,24,5.637905
-2.0,21,6.033617
-22.0,26,6.467649
21.0,29,7.023175
-32.0,24,7.61868
-26.0,22,8.128496
-6.0,32,8.749273
-36.0,25,9.35651
-45.0,23,9.772397
-44.0,28,10.32516
-29.0,21,10.725584
-37.0,26,11.182398
-36.0,27,11.736331
-6.0,25,12.282897
-44.0,26,12.831026
-48.0,23,13.377927
-36.0,24,13.812688
2.0,28,14.380431
-37.0,27,14.831567
-9.0,26,15.388234
-20.0,25,16.199638
-7.0,28,16.706468
-23.0,24,17.236358
17.0,27,17.70296
-33.0,23,18.328185
-26.0,25,18.780095
-56.0,22,19.184254
-18.0,22,19.721081
-41.0,22,20.128452
-39.0,23,20.524894
-27.0,22,20.949426
-50.0,24,21.486706
-40.0,24,21.916917
-22.0,27,22.544837
-13.0,25,23.0699
1.0,26,23.651212
13.0,24,24.070711
-20.0,23,24.600126
-6.0,29,25.171896
-32.0,29,25.652469
-34.0,23,26.186772
-39.0,32,26.80121
-32.0,25,27.232769
-13.0,24,27.879646
-18.0,28,28.466244
-62.0,23,28.860724
0.0,21,29.249684
-14.0,21,29.659886
-43.0,23,30.090401
-18.0,23,30.62557
-33.0,25,31.101074
-33.0,24,31.65965
-1.0,23,32.073999
-16.0,26,32.75302
-32.0,27,33.209195
-5.0,23,33.74876
-17.0,23,34.166075
-27.0,23,34.615119
-35.0,22,35.013628
16.0,23,35.612875
-29.0,25,36.077993
-33.0,27,36.627482
-26.0,27,37.2098
-19.0,22,37.701443
-54.0,23,38.154302
-3.0,23,38.766146
-31.0,27,39.345799
-57.0,25,39.892171
-23.0,24,40.317622
-27.0,26,40.89307
-19.0,24,41.345467
-61.0,22,41.75785
-35.0,29,42.354681
-37.0,22,42.85263
-46.0,22,43.315175
-13.0,30,43.931819
-2.0,24,236.738328
14.0,31,237.369262
8.0,26,237.943821
5.0,23,238.373215
-6.0,22,238.795283
-23.0,21,239.224068
-26.0,31,240.01053
-26.0,24,240.617621
-25.0,27,241.078051
-22.0,22,241.612592
-27.0,27,242.098043
-51.0,32,242.75399
-3.0,30,243.367798
-22.0,24,243.993094
23.0,20,244.370579
-2.0,23,244.780231
-11.0,27,245.470237
-51.0,24,245.92086
-8.0,26,246.4813
-36.0,26,246.929858
-21.0,24,247.498158
-7.0,24,247.944779
-24.0,28,248.590724
7.0,23,249.019678
16.0,25,249.589272
-30.0,24,250.082325
-7.0,25,250.729818
-46.0,26,251.169724
-13.0,25,251.7492
-38.0,25,252.233102
-3.0,23,252.789114
-39.0,22,253.226705
-47.0,24,253.67486
-10.0,27,254.248035
-27.0,26,254.821775
-30.0,23,255.248517
11.0,29,255.850194
3.0,26,256.314162
-54.0,26,257.058709
-24.0,30,257.656843
-19.0,23,258.059547
-8.0,21,258.480077
-41.0,29,259.095091
13.0,23,259.639644
-5.0,25,260.061149
-18.0,24,260.50548
-28.0,25,261.064886
-28.0,27,261.76017
-26.0,30,262.381094
-34.0,24,262.832938
-27.0,23,263.307492
-21.0,23,263.886629
-56.0,26,264.336744
5.0,24,264.90025
3.0,27,265.348706
-7.0,23,265.897953
-14.0,26,266.349807
-13.0,26,266.926643
-23.0,26,267.383376
-9.0,27,268.080827
-14.0,24,268.637939
-22.0,23,269.066437
-11.0,29,269.701485
-55.0,28,270.295739
-17.0,27,270.752668
-29.0,22,271.234053
-9.0,36,272.026323
9.0,29,272.731266
-12.0,25,273.183251
-21.0,22,273.724552
-42.0,24,274.17327
-18.0,28,274.758617
-1.0,26,275.185453
-9.0,22,275.733994
-9.0,29,276.330916
-22.0,23,276.756082
-33.0,23,277.196039
-15.0,26,277.772073
-41.0,24,278.212053
-2.0,22,278.730728
-51.0,26,279.340576
-14.0,31,472.682982
-32.0,27,473.261343
-12.0,25,473.728224
-34.0,31,474.366597
-12.0,26,474.965813
-16.0,23,475.383255
-38.0,31,476.017198
-54.0,29,476.637549
-13.0,20,477.147252
-25.0,23,477.734375
-9.0,26,478.231483
-17.0,25,478.815796
-8.0,26,479.259475
-24.0,28,480.023353
-3.0,29,480.611626
-3.0,23,481.017275
18.0,25,481.575396
-10.0,28,482.23742
-16.0,24,482.663137
-10.0,24,483.10221
-28.0,23,483.665847
-10.0,24,484.110568
-30.0,27,484.693666
-22.0,30,485.305258
-17.0,26,485.752336
-25.0,27,486.33781
3.0,26,486.933698
-28.0,30,487.542913
-15.0,24,488.003871
-44.0,22,488.514947
-17.0,28,489.185159
-2.0,25,489.750142
-6.0,29,490.235529
-32.0,25,490.807678
-14.0,29,491.39945
7.0,26,491.848303
-8.0,30,492.442175
-9.0,26,493.039546
5.0,22,493.562479
-4.0,23,494.139268
-6.0,25,494.598733
-4.0,22,495.019205
14.0,23,495.605003
-27.0,26,496.094407
-12.0,24,496.652828
4.0,28,497.125953
14.0,26,497.722031
-5.0,26,498.339305
-21.0,23,498.767506
-18.0,27,499.443939
-28.0,24,499.89113
-13.0,24,500.326665
-25.0,25,500.911177
-10.0,23,501.417312
-1.0,25,502.004625
-34.0,33,502.638145
-7.0,24,503.113585
-18.0,23,503.6736
-21.0,31,504.29505
-32.0,27,504.855677
-29.0,25,505.620152
-11.0,26,506.266773
-15.0,31,506.889696
-10.0,24,507.335296
0.0,22,507.777397
-5.0,24,508.347287
-45.0,24,508.789439
-18.0,27,509.37623
-25.0,29,510.001075
6.0,25,510.464591
-11.0,33,511.219618
