#{"t_start": 1673436047.9666655, "env_id": "sokoban-wide-v0"}
r,l,t
-35.0,30,2.481307
-36.0,21,3.147351
-3.0,21,3.570204
-15.0,22,3.976421
-17.0,23,4.421302
-24.0,24,4.94855
-11.0,23,5.354935
2.0,27,5.912972
-36.0,23,6.313625
-1.0,24,6.72075
-48.0,22,7.125224
-18.0,23,7.820678
-15.0,22,8.233018
-29.0,27,8.824321
1.0,25,9.295515
-15.0,25,9.832823
-3.0,28,10.281403
-15.0,24,10.831825
19.0,21,11.236774
-16.0,23,11.640719
-24.0,27,12.200092
-53.0,23,12.729406
-11.0,25,13.288557
-22.0,24,13.723808
-34.0,30,14.32018
-20.0,24,14.85553
-10.0,27,15.297647
-28.0,24,16.105969
-22.0,26,16.597296
-30.0,24,17.12856
-48.0,24,17.561419
-21.0,24,18.072875
-20.0,29,18.685184
-9.0,22,19.216744
-31.0,25,19.657347
12.0,24,20.062107
-49.0,26,20.614429
-20.0,23,21.038471
-3.0,26,21.5867
28.0,24,22.05883
-54.0,26,22.74146
-32.0,26,23.322361
-24.0,29,23.77953
-39.0,24,24.322318
-40.0,27,24.8592
-49.0,24,25.304431
-33.0,27,25.891449
0.0,24,26.309325
-22.0,25,26.874554
-39.0,25,27.302493
-39.0,24,27.825026
-2.0,22,28.364359
0.0,27,28.78344
17.0,25,29.336449
-54.0,26,29.766724
3.0,29,30.363855
-26.0,29,30.999469
-26.0,26,31.574453
-6.0,26,32.002681
-33.0,29,32.716511
-32.0,31,33.333118
-27.0,23,33.863656
-15.0,26,34.329248
-7.0,25,34.882078
-21.0,31,35.533785
15.0,21,35.97043
-42.0,27,36.514512
-17.0,25,36.967988
-45.0,25,37.600175
-14.0,20,38.025123
-11.0,26,38.664392
-29.0,24,39.220477
-12.0,26,39.653519
-29.0,23,40.196959
-36.0,26,40.646307
-26.0,28,41.251856
-19.0,28,41.832155
-4.0,23,42.259719
-24.0,23,42.765225
-40.0,27,43.399195
7.0,27,43.977624
-20.0,26,236.692127
-9.0,24,237.262372
-15.0,22,237.674364
-10.0,28,238.271856
-1.0,26,238.7257
-35.0,24,239.30751
-17.0,26,239.927991
-7.0,25,240.533636
-34.0,26,241.120301
-20.0,25,241.553661
0.0,21,241.990024
-40.0,25,242.589276
-23.0,24,243.028617
9.0,23,243.469479
5.0,26,244.082054
-27.0,24,244.50205
-3.0,29,245.092458
-32.0,29,245.813575
9.0,26,246.373226
-38.0,27,246.828258
-21.0,24,247.396575
-8.0,27,247.985353
-37.0,26,248.497839
-33.0,25,249.066167
-39.0,23,249.499412
-16.0,25,249.99795
-37.0,24,250.634506
-20.0,24,251.062767
-6.0,23,251.615395
-18.0,27,252.122753
-9.0,23,252.681653
-9.0,24,253.132347
-45.0,26,253.716067
-32.0,28,254.177259
-50.0,24,254.733089
-33.0,21,255.146599
-18.0,26,255.597815
-17.0,27,256.200473
-36.0,25,256.936512
-40.0,25,257.360291
-20.0,21,257.767884
-6.0,21,258.172316
-14.0,26,258.749579
-12.0,27,259.347518
-38.0,23,259.761394
-6.0,29,260.367842
-38.0,28,260.935364
-20.0,22,261.466305
-6.0,26,261.935697
5.0,24,262.509292
8.0,24,263.000797
-13.0,25,263.571246
-30.0,26,264.027725
-22.0,25,264.612746
-4.0,24,265.031872
-1.0,29,265.633984
6.0,28,266.229555
-17.0,23,266.659037
-33.0,26,267.237149
-21.0,25,267.791207
-15.0,25,268.35424
-10.0,24,268.797278
-30.0,28,269.409479
-14.0,26,269.99485
-20.0,24,270.430397
-20.0,24,270.878649
-29.0,23,271.506954
4.0,27,271.948446
-12.0,23,272.613218
-25.0,28,273.215599
-9.0,23,273.635878
-14.0,27,274.245757
-36.0,26,274.680027
-18.0,26,275.239592
-45.0,27,275.679099
-2.0,24,276.250442
-21.0,29,276.85665
34.0,27,277.30942
-34.0,23,277.873305
-8.0,24,278.308369
4.0,25,278.999899
3.0,29,472.325507
-7.0,24,472.771199
-20.0,25,473.220496
-2.0,24,473.795638
-12.0,22,474.247181
-26.0,25,474.834836
2.0,25,475.266494
1.0,26,475.86313
-7.0,23,476.311705
-10.0,34,477.051834
-12.0,26,477.668673
13.0,25,478.159384
-20.0,25,478.737842
-55.0,23,479.157815
3.0,29,479.928292
7.0,23,480.339845
-13.0,24,480.88884
-6.0,26,481.324033
-1.0,24,481.87796
-12.0,22,482.364896
6.0,24,482.794897
1.0,26,483.389781
-1.0,23,483.826386
-23.0,25,484.39742
-30.0,23,484.824485
-43.0,27,485.411526
12.0,27,485.999749
-33.0,27,486.454398
-10.0,30,487.082403
-5.0,29,487.680756
-19.0,27,488.379061
-20.0,25,488.895877
38.0,25,489.464101
-11.0,24,489.914204
-9.0,24,490.476168
-9.0,27,490.934392
-45.0,25,491.493793
0.0,27,492.088471
-20.0,28,492.540184
-29.0,21,492.965146
4.0,25,493.648091
-16.0,23,494.09978
-27.0,22,494.528064
-3.0,21,495.081434
-9.0,28,495.572438
-12.0,25,496.169276
-35.0,26,496.618169
-37.0,24,497.199136
-23.0,24,497.644317
-22.0,25,498.25647
-6.0,24,498.68376
-11.0,23,499.111573
3.0,30,499.827868
-10.0,23,500.397616
-23.0,29,500.994778
0.0,22,501.492434
-14.0,27,502.111731
12.0,28,502.602002
1.0,27,503.193083
1.0,24,503.62969
-10.0,24,504.199569
22.0,27,504.892969
-13.0,22,505.497181
-28.0,24,505.994857
-51.0,25,506.573634
-6.0,23,507.015229
-6.0,23,507.450884
-1.0,27,508.07386
-1.0,25,508.506684
-26.0,27,509.089161
25.0,25,509.690701
7.0,27,510.162488
-35.0,26,510.879444
-14.0,29,511.480748
-7.0,22,511.922681
