#{"t_start": 1682923487.767581, "env_id": "sokoban_solver-turtle-v0"}
r,l,t
2.0,10,9.761952
14.0,14,24.580638
11.0,20,50.538379
14.0,24,100.596953
14.0,6,108.869591
1.0,9,119.776408
10.0,13,152.29889
2.0,14,196.984937
4.0,11,235.252369
5.0,14,261.421182
9.0,21,286.34607
4.0,18,336.039301
12.0,8,350.980627
7.0,21,418.996439
7.0,22,466.648455
7.0,10,466.84753
0.0,19,528.120596
7.0,13,544.818024
15.0,10,576.616581
7.0,10,593.072489
7.0,10,644.182405
4.0,17,688.644481
14.0,15,747.139065
8.0,16,794.639299
4.0,7,803.018477
5.0,21,836.063543
14.0,13,877.603022
-4.0,13,888.941295
6.0,10,921.867841
7.0,14,971.648643
8.0,14,1009.682865
24.0,15,1058.79897
17.0,13,1075.505837
9.0,17,1112.533121
14.0,20,1176.714096
5.0,12,1185.123608
12.0,12,1224.813067
-3.0,10,1233.004261
9.0,11,1257.994413
5.0,14,1284.027488
3.0,18,1301.003371
7.0,10,1325.747001
-4.0,11,1340.708334
30.0,13,1377.631626
5.0,8,1408.940525
14.0,12,1417.114318
0.0,9,1444.960266
9.0,16,1483.280632
5.0,10,1507.904859
5.0,11,1541.462
9.0,15,1557.282905
1.0,20,1598.05584
8.0,12,1598.181117
0.0,13,1614.92278
9.0,15,1647.6474
7.0,14,1685.695199
12.0,21,1738.741026
10.0,12,1751.74548
-2.0,16,1817.933444
9.0,9,1826.280812
5.0,16,1858.520977
29.0,16,1887.605765
9.0,9,1896.094232
9.0,11,1896.380607
1.0,9,1921.214803
2.0,19,1945.153478
0.0,15,1990.966019
5.0,8,2007.542369
7.0,21,2057.054102
9.0,10,2057.457597
0.0,19,2106.195697
17.0,11,2115.495439
19.0,12,2298.549697
22.0,28,2421.108488
9.0,11,2445.354426
22.0,20,2454.675735
12.0,8,2454.828259
7.0,11,2471.541411
16.0,13,2496.103479
2.0,8,2514.851752
4.0,10,2539.839421
23.0,18,2605.796203
12.0,19,2646.894732
16.0,11,2655.458266
9.0,19,2677.712362
9.0,12,2724.914128
12.0,12,2769.399637
3.0,18,2827.371409
